RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_1","MON29","num","2007/2008","165"
"r_1","MON29","num","2008/2009","161"
"r_1","MON29","num","2009/2010","152"
"r_1","MON29","num","2010/2011","153"
"r_1","MON29","num","2011/2012","147"
"r_1","MON29","num","2012/2013","145"
"r_1","MON29","num","2013/2014","145"
"r_1","MON29","num","2014/2015","144"
"r_1","MON36","num","2000/2001","11"
"r_1","MON36","num","2001/2002","11"
"r_1","MON36","num","2002/2003","11"
"r_1","MON36","num","2003/2004","11"
"r_1","MON36","num","2004/2005","13"
"r_1","MON36","num","2005/2006","13"
"r_1","MON36","num","2006/2007","11"
"r_1","MON36","num","2007/2008","11"
"r_1","MON36","num","2008/2009","11"
"r_1","MON36","num","2009/2010",".."
"r_1","MON36","num","2010/2011",".."
"r_1","MON36","num","2011/2012",".."
"r_1","MON36","num","2012/2013",".."
"r_1","MON36","num","2013/2014",".."
"r_1","MON36","num","2014/2015",".."
"r_1","MON38","num","2000/2001","10"
"r_1","MON38","num","2001/2002","10"
"r_1","MON38","num","2002/2003","10"
"r_1","MON38","num","2003/2004","9"
"r_1","MON38","num","2004/2005","14"
"r_1","MON38","num","2005/2006","13"
"r_1","MON38","num","2006/2007","12"
"r_1","MON38","num","2007/2008","13"
"r_1","MON38","num","2008/2009","11"
"r_1","MON38","num","2009/2010","12"
"r_1","MON38","num","2010/2011","10"
"r_1","MON38","num","2011/2012","10"
"r_1","MON38","num","2012/2013","11"
"r_1","MON38","num","2013/2014","11"
"r_1","MON38","num","2014/2015","13"
"r_1","PVN","num","2000/2001","724"
"r_1","PVN","num","2001/2002","754"
"r_1","PVN","num","2002/2003","753"
"r_1","PVN","num","2003/2004","758"
"r_1","PVN","num","2004/2005","768"
"r_1","PVN","num","2005/2006","771"
"r_1","PVN","num","2006/2007","766"
"r_1","PVN","num","2007/2008","765"
"r_1","PVN","num","2008/2009","729"
"r_1","PVN","num","2009/2010","722"
"r_1","PVN","num","2010/2011","715"
"r_1","PVN","num","2011/2012","708"
"r_1","PVN","num","2012/2013","713"
"r_1","PVN","num","2013/2014","701"
"r_1","PVN","num","2014/2015","704"
"r_1","PVN03","num","2000/2001","34"
"r_1","PVN03","num","2001/2002","34"
"r_1","PVN03","num","2002/2003","34"
"r_1","PVN03","num","2003/2004","34"
"r_1","PVN03","num","2004/2005","34"
"r_1","PVN03","num","2005/2006","34"
"r_1","PVN03","num","2006/2007","34"
"r_1","PVN03","num","2007/2008","36"
"r_1","PVN03","num","2008/2009","30"
"r_1","PVN03","num","2009/2010","31"
"r_1","PVN03","num","2010/2011","31"
"r_1","PVN03","num","2011/2012","31"
"r_1","PVN03","num","2012/2013","31"
"r_1","PVN03","num","2013/2014","31"
"r_1","PVN03","num","2014/2015","28"
"r_1","PVN08","num","2000/2001","45"
"r_1","PVN08","num","2001/2002","45"
"r_1","PVN08","num","2002/2003","45"
"r_1","PVN08","num","2003/2004","45"
"r_1","PVN08","num","2004/2005","42"
"r_1","PVN08","num","2005/2006","37"
"r_1","PVN08","num","2006/2007","35"
"r_1","PVN08","num","2007/2008","35"
"r_1","PVN08","num","2008/2009","31"
"r_1","PVN08","num","2009/2010","34"
"r_1","PVN08","num","2010/2011","29"
"r_1","PVN08","num","2011/2012","28"
"r_1","PVN08","num","2012/2013","32"
"r_1","PVN08","num","2013/2014","32"
"r_1","PVN08","num","2014/2015","32"
"r_1","PVN10","num","2000/2001","63"
"r_1","PVN10","num","2001/2002","60"
"r_1","PVN10","num","2002/2003","58"
"r_1","PVN10","num","2003/2004","57"
"r_1","PVN10","num","2004/2005","57"
"r_1","PVN10","num","2005/2006","60"
"r_1","PVN10","num","2006/2007","58"
"r_1","PVN10","num","2007/2008","58"
"r_1","PVN10","num","2008/2009","54"
"r_1","PVN10","num","2009/2010","49"
"r_1","PVN10","num","2010/2011","50"
"r_1","PVN10","num","2011/2012","52"
"r_1","PVN10","num","2012/2013","51"
"r_1","PVN10","num","2013/2014","50"
"r_1","PVN10","num","2014/2015","51"
"r_1","PVN11","num","2000/2001","35"
"r_1","PVN11","num","2001/2002","35"
"r_1","PVN11","num","2002/2003","35"
"r_1","PVN11","num","2003/2004","35"
"r_1","PVN11","num","2004/2005","36"
"r_1","PVN11","num","2005/2006","36"
"r_1","PVN11","num","2006/2007","33"
"r_1","PVN11","num","2007/2008","33"
"r_1","PVN11","num","2008/2009","30"
"r_1","PVN11","num","2009/2010","30"
"r_1","PVN11","num","2010/2011","30"
"r_1","PVN11","num","2011/2012","30"
"r_1","PVN11","num","2012/2013","30"
"r_1","PVN11","num","2013/2014","30"
"r_1","PVN11","num","2014/2015","30"
"r_1","PVN23","num","2000/2001","17"
"r_1","PVN23","num","2001/2002","17"
"r_1","PVN23","num","2002/2003","17"
"r_1","PVN23","num","2003/2004","17"
"r_1","PVN23","num","2004/2005","19"
"r_1","PVN23","num","2005/2006","18"
"r_1","PVN23","num","2006/2007","19"
"r_1","PVN23","num","2007/2008","18"
"r_1","PVN23","num","2008/2009","16"
"r_1","PVN23","num","2009/2010","16"
"r_1","PVN23","num","2010/2011","15"
"r_1","PVN23","num","2011/2012","17"
"r_1","PVN23","num","2012/2013","15"
"r_1","PVN23","num","2013/2014","15"
"r_1","PVN23","num","2014/2015","16"
"r_1","PVN39","num","2000/2001","x"
"r_1","PVN39","num","2001/2002","44"
"r_1","PVN39","num","2002/2003","43"
"r_1","PVN39","num","2003/2004","46"
"r_1","PVN39","num","2004/2005","47"
"r_1","PVN39","num","2005/2006","47"
"r_1","PVN39","num","2006/2007","48"
"r_1","PVN39","num","2007/2008","48"
"r_1","PVN39","num","2008/2009","48"
"r_1","PVN39","num","2009/2010","43"
"r_1","PVN39","num","2010/2011","50"
"r_1","PVN39","num","2011/2012","42"
"r_1","PVN39","num","2012/2013","42"
"r_1","PVN39","num","2013/2014","40"
"r_1","PVN39","num","2014/2015","42"
"r_1","PVN16","num","2000/2001","56"
"r_1","PVN16","num","2001/2002","56"
"r_1","PVN16","num","2002/2003","56"
"r_1","PVN16","num","2003/2004","58"
"r_1","PVN16","num","2004/2005","58"
"r_1","PVN16","num","2005/2006","59"
"r_1","PVN16","num","2006/2007","59"
"r_1","PVN16","num","2007/2008","56"
"r_1","PVN16","num","2008/2009","57"
"r_1","PVN16","num","2009/2010","55"
"r_1","PVN16","num","2010/2011","50"
"r_1","PVN16","num","2011/2012","45"
"r_1","PVN16","num","2012/2013","42"
"r_1","PVN16","num","2013/2014","40"
"r_1","PVN16","num","2014/2015","40"
"r_1","PVN21","num","2000/2001","33"
"r_1","PVN21","num","2001/2002","31"
"r_1","PVN21","num","2002/2003","31"
"r_1","PVN21","num","2003/2004","31"
"r_1","PVN21","num","2004/2005","31"
"r_1","PVN21","num","2005/2006","31"
"r_1","PVN21","num","2006/2007","31"
"r_1","PVN21","num","2007/2008","33"
"r_1","PVN21","num","2008/2009","31"
"r_1","PVN21","num","2009/2010","28"
"r_1","PVN21","num","2010/2011","28"
"r_1","PVN21","num","2011/2012","28"
"r_1","PVN21","num","2012/2013","28"
"r_1","PVN21","num","2013/2014","25"
"r_1","PVN21","num","2014/2015","25"
"r_1","PVN24","num","2000/2001","347"
"r_1","PVN24","num","2001/2002","338"
"r_1","PVN24","num","2002/2003","339"
"r_1","PVN24","num","2003/2004","341"
"r_1","PVN24","num","2004/2005","347"
"r_1","PVN24","num","2005/2006","351"
"r_1","PVN24","num","2006/2007","351"
"r_1","PVN24","num","2007/2008","350"
"r_1","PVN24","num","2008/2009","339"
"r_1","PVN24","num","2009/2010","347"
"r_1","PVN24","num","2010/2011","345"
"r_1","PVN24","num","2011/2012","345"
"r_1","PVN24","num","2012/2013","348"
"r_1","PVN24","num","2013/2014","348"
"r_1","PVN24","num","2014/2015","349"
"r_1","PVN27","num","2000/2001","16"
"r_1","PVN27","num","2001/2002","16"
"r_1","PVN27","num","2002/2003","16"
"r_1","PVN27","num","2003/2004","16"
"r_1","PVN27","num","2004/2005","18"
"r_1","PVN27","num","2005/2006","18"
"r_1","PVN27","num","2006/2007","18"
"r_1","PVN27","num","2007/2008","18"
"r_1","PVN27","num","2008/2009","18"
"r_1","PVN27","num","2009/2010","18"
"r_1","PVN27","num","2010/2011","20"
"r_1","PVN27","num","2011/2012","18"
"r_1","PVN27","num","2012/2013","18"
"r_1","PVN27","num","2013/2014","17"
"r_1","PVN27","num","2014/2015","15"
"r_1","PVN37","num","2000/2001","78"
"r_1","PVN37","num","2001/2002","78"
"r_1","PVN37","num","2002/2003","79"
"r_1","PVN37","num","2003/2004","78"
"r_1","PVN37","num","2004/2005","79"
"r_1","PVN37","num","2005/2006","80"
"r_1","PVN37","num","2006/2007","80"
"r_1","PVN37","num","2007/2008","80"
"r_1","PVN37","num","2008/2009","75"
"r_1","PVN37","num","2009/2010","71"
"r_1","PVN37","num","2010/2011","67"
"r_1","PVN37","num","2011/2012","72"
"r_1","PVN37","num","2012/2013","76"
"r_1","PVN37","num","2013/2014","73"
"r_1","PVN37","num","2014/2015","76"
"r_1","BG32","num","2000/2001","2427"
"r_1","BG32","num","2001/2002","2395"
"r_1","BG32","num","2002/2003","2362"
"r_1","BG32","num","2003/2004","2379"
"r_1","BG32","num","2004/2005","2394"
"r_1","BG32","num","2005/2006","2759"
"r_1","BG32","num","2006/2007","2742"
"r_1","BG32","num","2007/2008","2755"
"r_1","BG32","num","2008/2009","2393"
"r_1","BG32","num","2009/2010","2344"
"r_1","BG32","num","2010/2011","2305"
"r_1","BG32","num","2011/2012","2276"
"r_1","BG32","num","2012/2013","2264"
"r_1","BG32","num","2013/2014","2278"
"r_1","BG32","num","2014/2015","2270"
"r_1","VTR","num","2000/2001","631"
"r_1","VTR","num","2001/2002","620"
"r_1","VTR","num","2002/2003","624"
"r_1","VTR","num","2003/2004","645"
"r_1","VTR","num","2004/2005","651"
"r_1","VTR","num","2005/2006","661"
"r_1","VTR","num","2006/2007","655"
"r_1","VTR","num","2007/2008","666"
"r_1","VTR","num","2008/2009","659"
"r_1","VTR","num","2009/2010","641"
"r_1","VTR","num","2010/2011","632"
"r_1","VTR","num","2011/2012","625"
"r_1","VTR","num","2012/2013","622"
"r_1","VTR","num","2013/2014","623"
"r_1","VTR","num","2014/2015","633"
"r_1","VTR04","num","2000/2001","168"
"r_1","VTR04","num","2001/2002","173"
"r_1","VTR04","num","2002/2003","178"
"r_1","VTR04","num","2003/2004","178"
"r_1","VTR04","num","2004/2005","178"
"r_1","VTR04","num","2005/2006","178"
"r_1","VTR04","num","2006/2007","180"
"r_1","VTR04","num","2007/2008","182"
"r_1","VTR04","num","2008/2009","185"
"r_1","VTR04","num","2009/2010","181"
"r_1","VTR04","num","2010/2011","181"
"r_1","VTR04","num","2011/2012","185"
"r_1","VTR04","num","2012/2013","188"
"r_1","VTR04","num","2013/2014","193"
"r_1","VTR04","num","2014/2015","201"
"r_1","VTR06","num","2000/2001","129"
"r_1","VTR06","num","2001/2002","116"
"r_1","VTR06","num","2002/2003","115"
"r_1","VTR06","num","2003/2004","124"
"r_1","VTR06","num","2004/2005","122"
"r_1","VTR06","num","2005/2006","129"
"r_1","VTR06","num","2006/2007","121"
"r_1","VTR06","num","2007/2008","126"
"r_1","VTR06","num","2008/2009","126"
"r_1","VTR06","num","2009/2010","127"
"r_1","VTR06","num","2010/2011","125"
"r_1","VTR06","num","2011/2012","124"
"r_1","VTR06","num","2012/2013","125"
"r_1","VTR06","num","2013/2014","126"
"r_1","VTR06","num","2014/2015","128"
"r_1","VTR13","num","2000/2001","19"
"r_1","VTR13","num","2001/2002","16"
"r_1","VTR13","num","2002/2003","16"
"r_1","VTR13","num","2003/2004","18"
"r_1","VTR13","num","2004/2005","19"
"r_1","VTR13","num","2005/2006","21"
"r_1","VTR13","num","2006/2007","23"
"r_1","VTR13","num","2007/2008","23"
"r_1","VTR13","num","2008/2009","23"
"r_1","VTR13","num","2009/2010","23"
"r_1","VTR13","num","2010/2011","23"
"r_1","VTR13","num","2011/2012","25"
"r_1","VTR13","num","2012/2013","25"
"r_1","VTR13","num","2013/2014","24"
"r_1","VTR13","num","2014/2015","26"
"r_1","VTR14","num","2000/2001","10"
"r_1","VTR14","num","2001/2002","12"
"r_1","VTR14","num","2002/2003","12"
"r_1","VTR14","num","2003/2004","12"
"r_1","VTR14","num","2004/2005","11"
"r_1","VTR14","num","2005/2006","12"
"r_1","VTR14","num","2006/2007","13"
"r_1","VTR14","num","2007/2008","13"
"r_1","VTR14","num","2008/2009","13"
"r_1","VTR14","num","2009/2010","13"
"r_1","VTR14","num","2010/2011","13"
"r_1","VTR14","num","2011/2012","12"
"r_1","VTR14","num","2012/2013","12"
"r_1","VTR14","num","2013/2014","12"
"r_1","VTR14","num","2014/2015","12"
"r_1","VTR20","num","2000/2001","37"
"r_1","VTR20","num","2001/2002","37"
"r_1","VTR20","num","2002/2003","38"
"r_1","VTR20","num","2003/2004","38"
"r_1","VTR20","num","2004/2005","38"
"r_1","VTR20","num","2005/2006","38"
"r_1","VTR20","num","2006/2007","41"
"r_1","VTR20","num","2007/2008","39"
"r_1","VTR20","num","2008/2009","37"
"r_1","VTR20","num","2009/2010","33"
"r_1","VTR20","num","2010/2011","35"
"r_1","VTR20","num","2011/2012","35"
"r_1","VTR20","num","2012/2013","34"
"r_1","VTR20","num","2013/2014","32"
"r_1","VTR20","num","2014/2015","31"
"r_1","VTR22","num","2000/2001","77"
"r_1","VTR22","num","2001/2002","78"
"r_1","VTR22","num","2002/2003","77"
"r_1","VTR22","num","2003/2004","79"
"r_1","VTR22","num","2004/2005","81"
"r_1","VTR22","num","2005/2006","80"
"r_1","VTR22","num","2006/2007","77"
"r_1","VTR22","num","2007/2008","79"
"r_1","VTR22","num","2008/2009","72"
"r_1","VTR22","num","2009/2010","64"
"r_1","VTR22","num","2010/2011","62"
"r_1","VTR22","num","2011/2012","59"
"r_1","VTR22","num","2012/2013","60"
"r_1","VTR22","num","2013/2014","59"
"r_1","VTR22","num","2014/2015","60"
"r_1","VTR26","num","2000/2001","30"
"r_1","VTR26","num","2001/2002","30"
"r_1","VTR26","num","2002/2003","34"
"r_1","VTR26","num","2003/2004","36"
"r_1","VTR26","num","2004/2005","36"
"r_1","VTR26","num","2005/2006","35"
"r_1","VTR26","num","2006/2007","37"
"r_1","VTR26","num","2007/2008","39"
"r_1","VTR26","num","2008/2009","38"
"r_1","VTR26","num","2009/2010","35"
"r_1","VTR26","num","2010/2011","35"
"r_1","VTR26","num","2011/2012","33"
"r_1","VTR26","num","2012/2013","31"
"r_1","VTR26","num","2013/2014","31"
"r_1","VTR26","num","2014/2015","31"
"r_1","VTR28","num","2000/2001","99"
"r_1","VTR28","num","2001/2002","97"
"r_1","VTR28","num","2002/2003","98"
"r_1","VTR28","num","2003/2004","104"
"r_1","VTR28","num","2004/2005","108"
"r_1","VTR28","num","2005/2006","108"
"r_1","VTR28","num","2006/2007","103"
"r_1","VTR28","num","2007/2008","105"
"r_1","VTR28","num","2008/2009","105"
"r_1","VTR28","num","2009/2010","105"
"r_1","VTR28","num","2010/2011","100"
"r_1","VTR28","num","2011/2012","96"
"r_1","VTR28","num","2012/2013","95"
"r_1","VTR28","num","2013/2014","90"
"r_1","VTR28","num","2014/2015","88"
"r_1","VTR31","num","2000/2001","53"
"r_1","VTR31","num","2001/2002","52"
"r_1","VTR31","num","2002/2003","50"
"r_1","VTR31","num","2003/2004","50"
"r_1","VTR31","num","2004/2005","52"
"r_1","VTR31","num","2005/2006","54"
"r_1","VTR31","num","2006/2007","54"
"r_1","VTR31","num","2007/2008","54"
"r_1","VTR31","num","2008/2009","54"
"r_1","VTR31","num","2009/2010","54"
"r_1","VTR31","num","2010/2011","54"
"r_1","VTR31","num","2011/2012","50"
"r_1","VTR31","num","2012/2013","48"
"r_1","VTR31","num","2013/2014","50"
"r_1","VTR31","num","2014/2015","50"
"r_1","VTR32","num","2000/2001","9"
"r_1","VTR32","num","2001/2002","9"
"r_1","VTR32","num","2002/2003","6"
"r_1","VTR32","num","2003/2004","6"
"r_1","VTR32","num","2004/2005","6"
"r_1","VTR32","num","2005/2006","6"
"r_1","VTR32","num","2006/2007","6"
"r_1","VTR32","num","2007/2008","6"
"r_1","VTR32","num","2008/2009","6"
"r_1","VTR32","num","2009/2010","6"
"r_1","VTR32","num","2010/2011","4"
"r_1","VTR32","num","2011/2012","6"
"r_1","VTR32","num","2012/2013","4"
"r_1","VTR32","num","2013/2014","6"
"r_1","VTR32","num","2014/2015","6"
"r_1","GAB","num","2000/2001","293"
"r_1","GAB","num","2001/2002","288"
"r_1","GAB","num","2002/2003","285"
"r_1","GAB","num","2003/2004","298"
"r_1","GAB","num","2004/2005","298"
"r_1","GAB","num","2005/2006","310"
"r_1","GAB","num","2006/2007","314"
"r_1","GAB","num","2007/2008","313"
"r_1","GAB","num","2008/2009","310"
"r_1","GAB","num","2009/2010","310"
"r_1","GAB","num","2010/2011","305"
"r_1","GAB","num","2011/2012","304"
"r_1","GAB","num","2012/2013","305"
"r_1","GAB","num","2013/2014","306"
"r_1","GAB","num","2014/2015","304"
"r_1","GAB05","num","2000/2001","132"
"r_1","GAB05","num","2001/2002","132"
"r_1","GAB05","num","2002/2003","131"
"r_1","GAB05","num","2003/2004","141"
"r_1","GAB05","num","2004/2005","149"
"r_1","GAB05","num","2005/2006","155"
"r_1","GAB05","num","2006/2007","157"
"r_1","GAB05","num","2007/2008","162"
"r_1","GAB05","num","2008/2009","163"
"r_1","GAB05","num","2009/2010","165"
"r_1","GAB05","num","2010/2011","163"
"r_1","GAB05","num","2011/2012","163"
"r_1","GAB05","num","2012/2013","164"
"r_1","GAB05","num","2013/2014","165"
"r_1","GAB05","num","2014/2015","164"
"r_1","GAB12","num","2000/2001","25"
"r_1","GAB12","num","2001/2002","25"
"r_1","GAB12","num","2002/2003","23"
"r_1","GAB12","num","2003/2004","23"
"r_1","GAB12","num","2004/2005","21"
"r_1","GAB12","num","2005/2006","21"
"r_1","GAB12","num","2006/2007","21"
"r_1","GAB12","num","2007/2008","19"
"r_1","GAB12","num","2008/2009","19"
"r_1","GAB12","num","2009/2010","20"
"r_1","GAB12","num","2010/2011","20"
"r_1","GAB12","num","2011/2012","20"
"r_1","GAB12","num","2012/2013","20"
"r_1","GAB12","num","2013/2014","20"
"r_1","GAB12","num","2014/2015","21"
"r_1","GAB29","num","2000/2001","109"
"r_1","GAB29","num","2001/2002","104"
"r_1","GAB29","num","2002/2003","104"
"r_1","GAB29","num","2003/2004","106"
"r_1","GAB29","num","2004/2005","100"
"r_1","GAB29","num","2005/2006","105"
"r_1","GAB29","num","2006/2007","105"
"r_1","GAB29","num","2007/2008","101"
"r_1","GAB29","num","2008/2009","97"
"r_1","GAB29","num","2009/2010","98"
"r_1","GAB29","num","2010/2011","96"
"r_1","GAB29","num","2011/2012","95"
"r_1","GAB29","num","2012/2013","92"
"r_1","GAB29","num","2013/2014","92"
"r_1","GAB29","num","2014/2015","92"
"r_1","GAB35","num","2000/2001","27"
"r_1","GAB35","num","2001/2002","27"
"r_1","GAB35","num","2002/2003","27"
"r_1","GAB35","num","2003/2004","28"
"r_1","GAB35","num","2004/2005","28"
"r_1","GAB35","num","2005/2006","29"
"r_1","GAB35","num","2006/2007","31"
"r_1","GAB35","num","2007/2008","31"
"r_1","GAB35","num","2008/2009","31"
"r_1","GAB35","num","2009/2010","27"
"r_1","GAB35","num","2010/2011","26"
"r_1","GAB35","num","2011/2012","26"
"r_1","GAB35","num","2012/2013","29"
"r_1","GAB35","num","2013/2014","29"
"r_1","GAB35","num","2014/2015","27"
"r_1","RAZ","num","2000/2001","512"
"r_1","RAZ","num","2001/2002","497"
"r_1","RAZ","num","2002/2003","496"
"r_1","RAZ","num","2003/2004","479"
"r_1","RAZ","num","2004/2005","486"
"r_1","RAZ","num","2005/2006","493"
"r_1","RAZ","num","2006/2007","485"
"r_1","RAZ","num","2007/2008","477"
"r_1","RAZ","num","2008/2009","484"
"r_1","RAZ","num","2009/2010","482"
"r_1","RAZ","num","2010/2011","467"
"r_1","RAZ","num","2011/2012","465"
"r_1","RAZ","num","2012/2013","454"
"r_1","RAZ","num","2013/2014","455"
"r_1","RAZ","num","2014/2015","441"
"r_1","RAZ11","num","2000/2001","45"
"r_1","RAZ11","num","2001/2002","43"
"r_1","RAZ11","num","2002/2003","43"
"r_1","RAZ11","num","2003/2004","41"
"r_1","RAZ11","num","2004/2005","42"
"r_1","RAZ11","num","2005/2006","45"
"r_1","RAZ11","num","2006/2007","41"
"r_1","RAZ11","num","2007/2008","42"
"r_1","RAZ11","num","2008/2009","42"
"r_1","RAZ11","num","2009/2010","37"
"r_1","RAZ11","num","2010/2011","33"
"r_1","RAZ11","num","2011/2012","34"
"r_1","RAZ11","num","2012/2013","30"
"r_1","RAZ11","num","2013/2014","32"
"r_1","RAZ11","num","2014/2015","28"
"r_1","RAZ14","num","2000/2001","85"
"r_1","RAZ14","num","2001/2002","82"
"r_1","RAZ14","num","2002/2003","84"
"r_1","RAZ14","num","2003/2004","86"
"r_1","RAZ14","num","2004/2005","88"
"r_1","RAZ14","num","2005/2006","91"
"r_1","RAZ14","num","2006/2007","89"
"r_1","RAZ14","num","2007/2008","83"
"r_1","RAZ14","num","2008/2009","88"
"r_1","RAZ14","num","2009/2010","88"
"r_1","RAZ14","num","2010/2011","89"
"r_1","RAZ14","num","2011/2012","90"
"r_1","RAZ14","num","2012/2013","89"
"r_1","RAZ14","num","2013/2014","90"
"r_1","RAZ14","num","2014/2015","87"
"r_1","RAZ16","num","2000/2001","65"
"r_1","RAZ16","num","2001/2002","67"
"r_1","RAZ16","num","2002/2003","63"
"r_1","RAZ16","num","2003/2004","65"
"r_1","RAZ16","num","2004/2005","65"
"r_1","RAZ16","num","2005/2006","70"
"r_1","RAZ16","num","2006/2007","72"
"r_1","RAZ16","num","2007/2008","70"
"r_1","RAZ16","num","2008/2009","69"
"r_1","RAZ16","num","2009/2010","68"
"r_1","RAZ16","num","2010/2011","68"
"r_1","RAZ16","num","2011/2012","67"
"r_1","RAZ16","num","2012/2013","66"
"r_1","RAZ16","num","2013/2014","66"
"r_1","RAZ16","num","2014/2015","62"
"r_1","RAZ17","num","2000/2001","44"
"r_1","RAZ17","num","2001/2002","32"
