RevisionColumn,NUTS,Age10_LFS,GenderID,Units,periods,ValueColumn
"r_2","BG33","0","2","1000cp","2010Q4","205.4"
"r_2","BG33","15 - 64_gr","0","1000cp","2010Q4","450.3"
"r_2","BG33","15 - 64_gr","1","1000cp","2010Q4","246.3"
"r_2","BG33","15 - 64_gr","2","1000cp","2010Q4","204"
"r_2","BG34","0","0","1000cp","2010Q4","490.8"
"r_2","BG34","0","1","1000cp","2010Q4","268.8"
"r_2","BG34","0","2","1000cp","2010Q4","222"
"r_2","BG34","15 - 64_gr","0","1000cp","2010Q4","484.4"
"r_2","BG34","15 - 64_gr","1","1000cp","2010Q4","264.6"
"r_2","BG34","15 - 64_gr","2","1000cp","2010Q4","219.8"
"r_2","BG41","0","0","1000cp","2010Q4","1086.8"
"r_2","BG41","0","1","1000cp","2010Q4","561.4"
"r_2","BG41","0","2","1000cp","2010Q4","525.4"
"r_2","BG41","15 - 64_gr","0","1000cp","2010Q4","1070.1"
"r_2","BG41","15 - 64_gr","1","1000cp","2010Q4","550.2"
"r_2","BG41","15 - 64_gr","2","1000cp","2010Q4","519.8"
"r_2","BG42","0","0","1000cp","2010Q4","677.7"
"r_2","BG42","0","1","1000cp","2010Q4","360.1"
"r_2","BG42","0","2","1000cp","2010Q4","317.6"
"r_2","BG42","15 - 64_gr","0","1000cp","2010Q4","671.2"
"r_2","BG42","15 - 64_gr","1","1000cp","2010Q4","355.6"
"r_2","BG42","15 - 64_gr","2","1000cp","2010Q4","315.7"
"r_2","BG","0","0","1000cp","2011Q1","3306.4"
"r_2","BG","0","1","1000cp","2011Q1","1772.7"
"r_2","BG","0","2","1000cp","2011Q1","1533.7"
"r_2","BG","15 - 64_gr","0","1000cp","2011Q1","3267"
"r_2","BG","15 - 64_gr","1","1000cp","2011Q1","1746"
"r_2","BG","15 - 64_gr","2","1000cp","2011Q1","1521"
"r_2","BG31","0","0","1000cp","2011Q1","331.9"
"r_2","BG31","0","1","1000cp","2011Q1","178"
"r_2","BG31","0","2","1000cp","2011Q1","153.9"
"r_2","BG31","15 - 64_gr","0","1000cp","2011Q1","328.6"
"r_2","BG31","15 - 64_gr","1","1000cp","2011Q1","175.5"
"r_2","BG31","15 - 64_gr","2","1000cp","2011Q1","153.1"
"r_2","BG32","0","0","1000cp","2011Q1","369.7"
"r_2","BG32","0","1","1000cp","2011Q1","204.6"
"r_2","BG32","0","2","1000cp","2011Q1","165.1"
"r_2","BG32","15 - 64_gr","0","1000cp","2011Q1","365.4"
"r_2","BG32","15 - 64_gr","1","1000cp","2011Q1","201.4"
"r_2","BG32","15 - 64_gr","2","1000cp","2011Q1","164.1"
"r_2","BG33","0","0","1000cp","2011Q1","429.8"
"r_2","BG33","0","1","1000cp","2011Q1","240.3"
"r_2","BG33","0","2","1000cp","2011Q1","189.6"
"r_2","BG33","15 - 64_gr","0","1000cp","2011Q1","424.5"
"r_2","BG33","15 - 64_gr","1","1000cp","2011Q1","236.6"
"r_2","BG33","15 - 64_gr","2","1000cp","2011Q1","187.8"
"r_2","BG34","0","0","1000cp","2011Q1","468.6"
"r_2","BG34","0","1","1000cp","2011Q1","257.5"
"r_2","BG34","0","2","1000cp","2011Q1","211.1"
"r_2","BG34","15 - 64_gr","0","1000cp","2011Q1","462.9"
"r_2","BG34","15 - 64_gr","1","1000cp","2011Q1","253.3"
"r_2","BG34","15 - 64_gr","2","1000cp","2011Q1","209.6"
"r_2","BG41","0","0","1000cp","2011Q1","1069.9"
"r_2","BG41","0","1","1000cp","2011Q1","553.1"
"r_2","BG41","0","2","1000cp","2011Q1","516.8"
"r_2","BG41","15 - 64_gr","0","1000cp","2011Q1","1055.3"
"r_2","BG41","15 - 64_gr","1","1000cp","2011Q1","544"
"r_2","BG41","15 - 64_gr","2","1000cp","2011Q1","511.3"
"r_2","BG42","0","0","1000cp","2011Q1","636.5"
"r_2","BG42","0","1","1000cp","2011Q1","339.3"
"r_2","BG42","0","2","1000cp","2011Q1","297.2"
"r_2","BG42","15 - 64_gr","0","1000cp","2011Q1","630.3"
"r_2","BG42","15 - 64_gr","1","1000cp","2011Q1","335.2"
"r_2","BG42","15 - 64_gr","2","1000cp","2011Q1","295.1"
"r_2","BG","0","0","1000cp","2011Q2","3318.3"
"r_2","BG","0","1","1000cp","2011Q2","1776.6"
"r_2","BG","0","2","1000cp","2011Q2","1541.7"
"r_2","BG","15 - 64_gr","0","1000cp","2011Q2","3281.4"
"r_2","BG","15 - 64_gr","1","1000cp","2011Q2","1750.7"
"r_2","BG","15 - 64_gr","2","1000cp","2011Q2","1530.7"
"r_2","BG31","0","0","1000cp","2011Q2","333.1"
"r_2","BG31","0","1","1000cp","2011Q2","178.3"
"r_2","BG31","0","2","1000cp","2011Q2","154.8"
"r_2","BG31","15 - 64_gr","0","1000cp","2011Q2","330.8"
"r_2","BG31","15 - 64_gr","1","1000cp","2011Q2","176.4"
"r_2","BG31","15 - 64_gr","2","1000cp","2011Q2","154.4"
"r_2","BG32","0","0","1000cp","2011Q2","371.5"
"r_2","BG32","0","1","1000cp","2011Q2","201"
"r_2","BG32","0","2","1000cp","2011Q2","170.6"
"r_2","BG32","15 - 64_gr","0","1000cp","2011Q2","367.3"
"r_2","BG32","15 - 64_gr","1","1000cp","2011Q2","197.5"
"r_2","BG32","15 - 64_gr","2","1000cp","2011Q2","169.8"
"r_2","BG33","0","0","1000cp","2011Q2","434.5"
"r_2","BG33","0","1","1000cp","2011Q2","242.1"
"r_2","BG33","0","2","1000cp","2011Q2","192.4"
"r_2","BG33","15 - 64_gr","0","1000cp","2011Q2","430.1"
"r_2","BG33","15 - 64_gr","1","1000cp","2011Q2","238.9"
"r_2","BG33","15 - 64_gr","2","1000cp","2011Q2","191.1"
"r_2","BG34","0","0","1000cp","2011Q2","471.9"
"r_2","BG34","0","1","1000cp","2011Q2","256.9"
"r_2","BG34","0","2","1000cp","2011Q2","215"
"r_2","BG34","15 - 64_gr","0","1000cp","2011Q2","466.8"
"r_2","BG34","15 - 64_gr","1","1000cp","2011Q2","253.4"
"r_2","BG34","15 - 64_gr","2","1000cp","2011Q2","213.5"
"r_2","BG41","0","0","1000cp","2011Q2","1073.2"
"r_2","BG41","0","1","1000cp","2011Q2","559.1"
"r_2","BG41","0","2","1000cp","2011Q2","514"
"r_2","BG41","15 - 64_gr","0","1000cp","2011Q2","1058.5"
"r_2","BG41","15 - 64_gr","1","1000cp","2011Q2","549.2"
"r_2","BG41","15 - 64_gr","2","1000cp","2011Q2","509.3"
"r_2","BG42","0","0","1000cp","2011Q2","634"
"r_2","BG42","0","1","1000cp","2011Q2","339.2"
"r_2","BG42","0","2","1000cp","2011Q2","294.8"
"r_2","BG42","15 - 64_gr","0","1000cp","2011Q2","627.9"
"r_2","BG42","15 - 64_gr","1","1000cp","2011Q2","335.2"
"r_2","BG42","15 - 64_gr","2","1000cp","2011Q2","292.6"
"r_2","BG","0","0","1000cp","2011Q3","3383"
"r_2","BG","0","1","1000cp","2011Q3","1809.6"
"r_2","BG","0","2","1000cp","2011Q3","1573.3"
"r_2","BG","15 - 64_gr","0","1000cp","2011Q3","3342.7"
"r_2","BG","15 - 64_gr","1","1000cp","2011Q3","1782.6"
"r_2","BG","15 - 64_gr","2","1000cp","2011Q3","1560.1"
"r_2","BG31","0","0","1000cp","2011Q3","334.5"
"r_2","BG31","0","1","1000cp","2011Q3","183.2"
"r_2","BG31","0","2","1000cp","2011Q3","151.3"
"r_2","BG31","15 - 64_gr","0","1000cp","2011Q3","331.8"
"r_2","BG31","15 - 64_gr","1","1000cp","2011Q3","180.7"
"r_2","BG31","15 - 64_gr","2","1000cp","2011Q3","151"
"r_2","BG32","0","0","1000cp","2011Q3","370.9"
"r_2","BG32","0","1","1000cp","2011Q3","199.4"
"r_2","BG32","0","2","1000cp","2011Q3","171.5"
"r_2","BG32","15 - 64_gr","0","1000cp","2011Q3","366.5"
"r_2","BG32","15 - 64_gr","1","1000cp","2011Q3","196.4"
"r_2","BG32","15 - 64_gr","2","1000cp","2011Q3","170.1"
"r_2","BG33","0","0","1000cp","2011Q3","455"
"r_2","BG33","0","1","1000cp","2011Q3","251"
"r_2","BG33","0","2","1000cp","2011Q3","204"
"r_2","BG33","15 - 64_gr","0","1000cp","2011Q3","451"
"r_2","BG33","15 - 64_gr","1","1000cp","2011Q3","248.3"
"r_2","BG33","15 - 64_gr","2","1000cp","2011Q3","202.7"
"r_2","BG34","0","0","1000cp","2011Q3","487.4"
"r_2","BG34","0","1","1000cp","2011Q3","261.8"
"r_2","BG34","0","2","1000cp","2011Q3","225.6"
"r_2","BG34","15 - 64_gr","0","1000cp","2011Q3","481.5"
"r_2","BG34","15 - 64_gr","1","1000cp","2011Q3","258.3"
"r_2","BG34","15 - 64_gr","2","1000cp","2011Q3","223.2"
"r_2","BG41","0","0","1000cp","2011Q3","1078"
"r_2","BG41","0","1","1000cp","2011Q3","558.4"
"r_2","BG41","0","2","1000cp","2011Q3","519.6"
"r_2","BG41","15 - 64_gr","0","1000cp","2011Q3","1061.2"
"r_2","BG41","15 - 64_gr","1","1000cp","2011Q3","547.6"
"r_2","BG41","15 - 64_gr","2","1000cp","2011Q3","513.6"
"r_2","BG42","0","0","1000cp","2011Q3","657.2"
"r_2","BG42","0","1","1000cp","2011Q3","355.8"
"r_2","BG42","0","2","1000cp","2011Q3","301.4"
"r_2","BG42","15 - 64_gr","0","1000cp","2011Q3","650.7"
"r_2","BG42","15 - 64_gr","1","1000cp","2011Q3","351.2"
"r_2","BG42","15 - 64_gr","2","1000cp","2011Q3","299.5"
"r_2","BG","0","0","1000cp","2011Q4","3358"
"r_2","BG","0","1","1000cp","2011Q4","1785.5"
"r_2","BG","0","2","1000cp","2011Q4","1572.5"
"r_2","BG","15 - 64_gr","0","1000cp","2011Q4","3318.2"
"r_2","BG","15 - 64_gr","1","1000cp","2011Q4","1759.1"
"r_2","BG","15 - 64_gr","2","1000cp","2011Q4","1559.1"
"r_2","BG31","0","0","1000cp","2011Q4","341.4"
"r_2","BG31","0","1","1000cp","2011Q4","186.1"
"r_2","BG31","0","2","1000cp","2011Q4","155.2"
"r_2","BG31","15 - 64_gr","0","1000cp","2011Q4","339.6"
"r_2","BG31","15 - 64_gr","1","1000cp","2011Q4","184.8"
"r_2","BG31","15 - 64_gr","2","1000cp","2011Q4","154.8"
"r_2","BG32","0","0","1000cp","2011Q4","364.6"
"r_2","BG32","0","1","1000cp","2011Q4","192.4"
"r_2","BG32","0","2","1000cp","2011Q4","172.2"
"r_2","BG32","15 - 64_gr","0","1000cp","2011Q4","359.8"
"r_2","BG32","15 - 64_gr","1","1000cp","2011Q4","188.8"
"r_2","BG32","15 - 64_gr","2","1000cp","2011Q4","171"
"r_2","BG33","0","0","1000cp","2011Q4","452.7"
"r_2","BG33","0","1","1000cp","2011Q4","247.6"
"r_2","BG33","0","2","1000cp","2011Q4","205.1"
"r_2","BG33","15 - 64_gr","0","1000cp","2011Q4","447.6"
"r_2","BG33","15 - 64_gr","1","1000cp","2011Q4","244"
"r_2","BG33","15 - 64_gr","2","1000cp","2011Q4","203.6"
"r_2","BG34","0","0","1000cp","2011Q4","484.1"
"r_2","BG34","0","1","1000cp","2011Q4","256"
"r_2","BG34","0","2","1000cp","2011Q4","228.1"
"r_2","BG34","15 - 64_gr","0","1000cp","2011Q4","476.9"
"r_2","BG34","15 - 64_gr","1","1000cp","2011Q4","251.6"
"r_2","BG34","15 - 64_gr","2","1000cp","2011Q4","225.2"
"r_2","BG41","0","0","1000cp","2011Q4","1051.4"
"r_2","BG41","0","1","1000cp","2011Q4","550.2"
"r_2","BG41","0","2","1000cp","2011Q4","501.2"
"r_2","BG41","15 - 64_gr","0","1000cp","2011Q4","1035.8"
"r_2","BG41","15 - 64_gr","1","1000cp","2011Q4","540.3"
"r_2","BG41","15 - 64_gr","2","1000cp","2011Q4","495.5"
"r_2","BG42","0","0","1000cp","2011Q4","663.9"
"r_2","BG42","0","1","1000cp","2011Q4","353.2"
"r_2","BG42","0","2","1000cp","2011Q4","310.7"
"r_2","BG42","15 - 64_gr","0","1000cp","2011Q4","658.5"
"r_2","BG42","15 - 64_gr","1","1000cp","2011Q4","349.5"
"r_2","BG42","15 - 64_gr","2","1000cp","2011Q4","308.9"
"r_2","BG","0","0","1000cp","2012Q1","3274.6"
"r_2","BG","0","1","1000cp","2012Q1","1744.9"
"r_2","BG","0","2","1000cp","2012Q1","1529.7"
"r_2","BG","15 - 64_gr","0","1000cp","2012Q1","3235.5"
"r_2","BG","15 - 64_gr","1","1000cp","2012Q1","1719.8"
"r_2","BG","15 - 64_gr","2","1000cp","2012Q1","1515.8"
"r_2","BG31","0","0","1000cp","2012Q1","328"
"r_2","BG31","0","1","1000cp","2012Q1","174.6"
"r_2","BG31","0","2","1000cp","2012Q1","153.4"
"r_2","BG31","15 - 64_gr","0","1000cp","2012Q1","325.7"
"r_2","BG31","15 - 64_gr","1","1000cp","2012Q1","173.1"
"r_2","BG31","15 - 64_gr","2","1000cp","2012Q1","152.6"
"r_2","BG32","0","0","1000cp","2012Q1","355.6"
"r_2","BG32","0","1","1000cp","2012Q1","193.8"
"r_2","BG32","0","2","1000cp","2012Q1","161.8"
"r_2","BG32","15 - 64_gr","0","1000cp","2012Q1","350.9"
"r_2","BG32","15 - 64_gr","1","1000cp","2012Q1","190.3"
"r_2","BG32","15 - 64_gr","2","1000cp","2012Q1","160.6"
"r_2","BG33","0","0","1000cp","2012Q1","439.7"
"r_2","BG33","0","1","1000cp","2012Q1","240.2"
"r_2","BG33","0","2","1000cp","2012Q1","199.5"
"r_2","BG33","15 - 64_gr","0","1000cp","2012Q1","433.4"
"r_2","BG33","15 - 64_gr","1","1000cp","2012Q1","236.4"
"r_2","BG33","15 - 64_gr","2","1000cp","2012Q1","197"
"r_2","BG34","0","0","1000cp","2012Q1","461.1"
"r_2","BG34","0","1","1000cp","2012Q1","246.9"
"r_2","BG34","0","2","1000cp","2012Q1","214.2"
"r_2","BG34","15 - 64_gr","0","1000cp","2012Q1","454.4"
"r_2","BG34","15 - 64_gr","1","1000cp","2012Q1","242.5"
"r_2","BG34","15 - 64_gr","2","1000cp","2012Q1","211.9"
"r_2","BG41","0","0","1000cp","2012Q1","1055.5"
"r_2","BG41","0","1","1000cp","2012Q1","555.2"
"r_2","BG41","0","2","1000cp","2012Q1","500.4"
"r_2","BG41","15 - 64_gr","0","1000cp","2012Q1","1041.7"
"r_2","BG41","15 - 64_gr","1","1000cp","2012Q1","546.5"
"r_2","BG41","15 - 64_gr","2","1000cp","2012Q1","495.1"
"r_2","BG42","0","0","1000cp","2012Q1","634.5"
"r_2","BG42","0","1","1000cp","2012Q1","334.2"
"r_2","BG42","0","2","1000cp","2012Q1","300.4"
"r_2","BG42","15 - 64_gr","0","1000cp","2012Q1","629.4"
"r_2","BG42","15 - 64_gr","1","1000cp","2012Q1","330.8"
"r_2","BG42","15 - 64_gr","2","1000cp","2012Q1","298.6"
"r_2","BG","0","0","1000cp","2012Q2","3323.3"
"r_2","BG","0","1","1000cp","2012Q2","1771.4"
"r_2","BG","0","2","1000cp","2012Q2","1551.9"
"r_2","BG","15 - 64_gr","0","1000cp","2012Q2","3283.3"
"r_2","BG","15 - 64_gr","1","1000cp","2012Q2","1748"
"r_2","BG","15 - 64_gr","2","1000cp","2012Q2","1535.3"
"r_2","BG31","0","0","1000cp","2012Q2","310.6"
"r_2","BG31","0","1","1000cp","2012Q2","167"
"r_2","BG31","0","2","1000cp","2012Q2","143.6"
"r_2","BG31","15 - 64_gr","0","1000cp","2012Q2","308.5"
"r_2","BG31","15 - 64_gr","1","1000cp","2012Q2","165.9"
"r_2","BG31","15 - 64_gr","2","1000cp","2012Q2","142.6"
"r_2","BG32","0","0","1000cp","2012Q2","374.4"
"r_2","BG32","0","1","1000cp","2012Q2","199.6"
"r_2","BG32","0","2","1000cp","2012Q2","174.8"
"r_2","BG32","15 - 64_gr","0","1000cp","2012Q2","369.9"
"r_2","BG32","15 - 64_gr","1","1000cp","2012Q2","197"
"r_2","BG32","15 - 64_gr","2","1000cp","2012Q2","172.9"
"r_2","BG33","0","0","1000cp","2012Q2","445.3"
"r_2","BG33","0","1","1000cp","2012Q2","243.9"
"r_2","BG33","0","2","1000cp","2012Q2","201.4"
"r_2","BG33","15 - 64_gr","0","1000cp","2012Q2","441.2"
"r_2","BG33","15 - 64_gr","1","1000cp","2012Q2","241"
"r_2","BG33","15 - 64_gr","2","1000cp","2012Q2","200.1"
"r_2","BG34","0","0","1000cp","2012Q2","478.8"
"r_2","BG34","0","1","1000cp","2012Q2","257.8"
"r_2","BG34","0","2","1000cp","2012Q2","220.9"
"r_2","BG34","15 - 64_gr","0","1000cp","2012Q2","471.8"
"r_2","BG34","15 - 64_gr","1","1000cp","2012Q2","253.4"
"r_2","BG34","15 - 64_gr","2","1000cp","2012Q2","218.4"
"r_2","BG41","0","0","1000cp","2012Q2","1062.6"
"r_2","BG41","0","1","1000cp","2012Q2","556.6"
"r_2","BG41","0","2","1000cp","2012Q2","505.9"
"r_2","BG41","15 - 64_gr","0","1000cp","2012Q2","1046.3"
"r_2","BG41","15 - 64_gr","1","1000cp","2012Q2","547.3"
"r_2","BG41","15 - 64_gr","2","1000cp","2012Q2","499"
"r_2","BG42","0","0","1000cp","2012Q2","651.6"
"r_2","BG42","0","1","1000cp","2012Q2","346.4"
"r_2","BG42","0","2","1000cp","2012Q2","305.2"
"r_2","BG42","15 - 64_gr","0","1000cp","2012Q2","645.6"
"r_2","BG42","15 - 64_gr","1","1000cp","2012Q2","343.4"
"r_2","BG42","15 - 64_gr","2","1000cp","2012Q2","302.3"
"r_2","BG","0","0","1000cp","2012Q3","3410.3"
"r_2","BG","0","1","1000cp","2012Q3","1816.1"
"r_2","BG","0","2","1000cp","2012Q3","1594.2"
"r_2","BG","15 - 64_gr","0","1000cp","2012Q3","3370.7"
"r_2","BG","15 - 64_gr","1","1000cp","2012Q3","1791.5"
"r_2","BG","15 - 64_gr","2","1000cp","2012Q3","1579.2"
"r_2","BG31","0","0","1000cp","2012Q3","322.8"
"r_2","BG31","0","1","1000cp","2012Q3","176.5"
"r_2","BG31","0","2","1000cp","2012Q3","146.3"
"r_2","BG31","15 - 64_gr","0","1000cp","2012Q3","320.4"
"r_2","BG31","15 - 64_gr","1","1000cp","2012Q3","174.8"
"r_2","BG31","15 - 64_gr","2","1000cp","2012Q3","145.6"
"r_2","BG32","0","0","1000cp","2012Q3","388.5"
"r_2","BG32","0","1","1000cp","2012Q3","212.3"
"r_2","BG32","0","2","1000cp","2012Q3","176.2"
"r_2","BG32","15 - 64_gr","0","1000cp","2012Q3","384.8"
"r_2","BG32","15 - 64_gr","1","1000cp","2012Q3","209.1"
"r_2","BG32","15 - 64_gr","2","1000cp","2012Q3","175.7"
"r_2","BG33","0","0","1000cp","2012Q3","455.7"
"r_2","BG33","0","1","1000cp","2012Q3","246.5"
"r_2","BG33","0","2","1000cp","2012Q3","209.2"
"r_2","BG33","15 - 64_gr","0","1000cp","2012Q3","451.1"
"r_2","BG33","15 - 64_gr","1","1000cp","2012Q3","243.4"
"r_2","BG33","15 - 64_gr","2","1000cp","2012Q3","207.7"
"r_2","BG34","0","0","1000cp","2012Q3","498.1"
"r_2","BG34","0","1","1000cp","2012Q3","265.6"
"r_2","BG34","0","2","1000cp","2012Q3","232.5"
"r_2","BG34","15 - 64_gr","0","1000cp","2012Q3","490.5"
"r_2","BG34","15 - 64_gr","1","1000cp","2012Q3","260.9"
"r_2","BG34","15 - 64_gr","2","1000cp","2012Q3","229.6"
"r_2","BG41","0","0","1000cp","2012Q3","1070.2"
"r_2","BG41","0","1","1000cp","2012Q3","555.8"
"r_2","BG41","0","2","1000cp","2012Q3","514.4"
"r_2","BG41","15 - 64_gr","0","1000cp","2012Q3","1054.8"
"r_2","BG41","15 - 64_gr","1","1000cp","2012Q3","547.6"
"r_2","BG41","15 - 64_gr","2","1000cp","2012Q3","507.3"
"r_2","BG42","0","0","1000cp","2012Q3","675"
"r_2","BG42","0","1","1000cp","2012Q3","359.4"
"r_2","BG42","0","2","1000cp","2012Q3","315.6"
"r_2","BG42","15 - 64_gr","0","1000cp","2012Q3","669"
"r_2","BG42","15 - 64_gr","1","1000cp","2012Q3","355.8"
"r_2","BG42","15 - 64_gr","2","1000cp","2012Q3","313.2"
"r_2","BG","0","0","1000cp","2012Q4","3369.1"
"r_2","BG","0","1","1000cp","2012Q4","1798.7"
"r_2","BG","0","2","1000cp","2012Q4","1570.3"
"r_2","BG","15 - 64_gr","0","1000cp","2012Q4","3326"
"r_2","BG","15 - 64_gr","1","1000cp","2012Q4","1771.4"
"r_2","BG","15 - 64_gr","2","1000cp","2012Q4","1554.6"
"r_2","BG31","0","0","1000cp","2012Q4","335.2"
"r_2","BG31","0","1","1000cp","2012Q4","182.6"
"r_2","BG31","0","2","1000cp","2012Q4","152.7"
"r_2","BG31","15 - 64_gr","0","1000cp","2012Q4","332.2"
"r_2","BG31","15 - 64_gr","1","1000cp","2012Q4","180.3"
"r_2","BG31","15 - 64_gr","2","1000cp","2012Q4","151.9"
"r_2","BG32","0","0","1000cp","2012Q4","367.8"
"r_2","BG32","0","1","1000cp","2012Q4","203.7"
"r_2","BG32","0","2","1000cp","2012Q4","164.1"
"r_2","BG32","15 - 64_gr","0","1000cp","2012Q4","362.4"
"r_2","BG32","15 - 64_gr","1","1000cp","2012Q4","199.3"
"r_2","BG32","15 - 64_gr","2","1000cp","2012Q4","163.1"
"r_2","BG33","0","0","1000cp","2012Q4","441"
"r_2","BG33","0","1","1000cp","2012Q4","241.2"
"r_2","BG33","0","2","1000cp","2012Q4","199.8"
"r_2","BG33","15 - 64_gr","0","1000cp","2012Q4","435.3"
"r_2","BG33","15 - 64_gr","1","1000cp","2012Q4","237.2"
"r_2","BG33","15 - 64_gr","2","1000cp","2012Q4","198.1"
"r_2","BG34","0","0","1000cp","2012Q4","480.1"
"r_2","BG34","0","1","1000cp","2012Q4","259.1"
"r_2","BG34","0","2","1000cp","2012Q4","221.1"
"r_2","BG34","15 - 64_gr","0","1000cp","2012Q4","473.5"
"r_2","BG34","15 - 64_gr","1","1000cp","2012Q4","255.3"
"r_2","BG34","15 - 64_gr","2","1000cp","2012Q4","218.2"
"r_2","BG41","0","0","1000cp","2012Q4","1072"
"r_2","BG41","0","1","1000cp","2012Q4","555.5"
"r_2","BG41","0","2","1000cp","2012Q4","516.5"
"r_2","BG41","15 - 64_gr","0","1000cp","2012Q4","1055.2"
"r_2","BG41","15 - 64_gr","1","1000cp","2012Q4","546.1"
"r_2","BG41","15 - 64_gr","2","1000cp","2012Q4","509.1"
"r_2","BG42","0","0","1000cp","2012Q4","672.9"
"r_2","BG42","0","1","1000cp","2012Q4","356.7"
"r_2","BG42","0","2","1000cp","2012Q4","316.3"
"r_2","BG42","15 - 64_gr","0","1000cp","2012Q4","667.4"
"r_2","BG42","15 - 64_gr","1","1000cp","2012Q4","353.2"
"r_2","BG42","15 - 64_gr","2","1000cp","2012Q4","314.3"
"r_2","BG","0","0","1000cp","2013Q1","3311.4"
"r_2","BG","0","1","1000cp","2013Q1","1766.6"
"r_2","BG","0","2","1000cp","2013Q1","1544.8"
"r_2","BG","15 - 64_gr","0","1000cp","2013Q1","3268.1"
"r_2","BG","15 - 64_gr","1","1000cp","2013Q1","1740.2"
"r_2","BG","15 - 64_gr","2","1000cp","2013Q1","1527.9"
"r_2","BG31","0","0","1000cp","2013Q1","322.9"
"r_2","BG31","0","1","1000cp","2013Q1","175.8"
"r_2","BG31","0","2","1000cp","2013Q1","147.1"
"r_2","BG31","15 - 64_gr","0","1000cp","2013Q1","319.5"
"r_2","BG31","15 - 64_gr","1","1000cp","2013Q1","173.7"
"r_2","BG31","15 - 64_gr","2","1000cp","2013Q1","145.8"
"r_2","BG32","0","0","1000cp","2013Q1","362.5"
"r_2","BG32","0","1","1000cp","2013Q1","196"
"r_2","BG32","0","2","1000cp","2013Q1","166.5"
"r_2","BG32","15 - 64_gr","0","1000cp","2013Q1","356.1"
"r_2","BG32","15 - 64_gr","1","1000cp","2013Q1","191.5"
"r_2","BG32","15 - 64_gr","2","1000cp","2013Q1","164.5"
"r_2","BG33","0","0","1000cp","2013Q1","429.2"
"r_2","BG33","0","1","1000cp","2013Q1","232.2"
"r_2","BG33","0","2","1000cp","2013Q1","197"
"r_2","BG33","15 - 64_gr","0","1000cp","2013Q1","423.6"
"r_2","BG33","15 - 64_gr","1","1000cp","2013Q1","228.6"
"r_2","BG33","15 - 64_gr","2","1000cp","2013Q1","195.1"
"r_2","BG34","0","0","1000cp","2013Q1","456.8"
"r_2","BG34","0","1","1000cp","2013Q1","246"
"r_2","BG34","0","2","1000cp","2013Q1","210.7"
"r_2","BG34","15 - 64_gr","0","1000cp","2013Q1","451.5"
"r_2","BG34","15 - 64_gr","1","1000cp","2013Q1","243.4"
"r_2","BG34","15 - 64_gr","2","1000cp","2013Q1","208"
"r_2","BG41","0","0","1000cp","2013Q1","1077.3"
"r_2","BG41","0","1","1000cp","2013Q1","565.3"
"r_2","BG41","0","2","1000cp","2013Q1","512"
"r_2","BG41","15 - 64_gr","0","1000cp","2013Q1","1060.1"
"r_2","BG41","15 - 64_gr","1","1000cp","2013Q1","555.3"
"r_2","BG41","15 - 64_gr","2","1000cp","2013Q1","504.8"
"r_2","BG42","0","0","1000cp","2013Q1","662.7"
"r_2","BG42","0","1","1000cp","2013Q1","351.3"
"r_2","BG42","0","2","1000cp","2013Q1","311.5"
"r_2","BG42","15 - 64_gr","0","1000cp","2013Q1","657.3"
"r_2","BG42","15 - 64_gr","1","1000cp","2013Q1","347.7"
"r_2","BG42","15 - 64_gr","2","1000cp","2013Q1","309.6"
"r_2","BG","0","0","1000cp","2013Q2","3377.4"
"r_2","BG","0","1","1000cp","2013Q2","1792.2"
"r_2","BG","0","2","1000cp","2013Q2","1585.3"
"r_2","BG","15 - 64_gr","0","1000cp","2013Q2","3331.1"
"r_2","BG","15 - 64_gr","1","1000cp","2013Q2","1763.8"
"r_2","BG","15 - 64_gr","2","1000cp","2013Q2","1567.3"
"r_2","BG31","0","0","1000cp","2013Q2","320.4"
"r_2","BG31","0","1","1000cp","2013Q2","171.9"
"r_2","BG31","0","2","1000cp","2013Q2","148.4"
"r_2","BG31","15 - 64_gr","0","1000cp","2013Q2","317.2"
"r_2","BG31","15 - 64_gr","1","1000cp","2013Q2","170.5"
"r_2","BG31","15 - 64_gr","2","1000cp","2013Q2","146.8"
"r_2","BG32","0","0","1000cp","2013Q2","371.9"
"r_2","BG32","0","1","1000cp","2013Q2","198.3"
"r_2","BG32","0","2","1000cp","2013Q2","173.6"
"r_2","BG32","15 - 64_gr","0","1000cp","2013Q2","366.7"
"r_2","BG32","15 - 64_gr","1","1000cp","2013Q2","195.2"
"r_2","BG32","15 - 64_gr","2","1000cp","2013Q2","171.5"
"r_2","BG33","0","0","1000cp","2013Q2","455.4"
"r_2","BG33","0","1","1000cp","2013Q2","248.5"
"r_2","BG33","0","2","1000cp","2013Q2","206.9"
"r_2","BG33","15 - 64_gr","0","1000cp","2013Q2","448.3"
"r_2","BG33","15 - 64_gr","1","1000cp","2013Q2","243.3"
"r_2","BG33","15 - 64_gr","2","1000cp","2013Q2","205"
"r_2","BG34","0","0","1000cp","2013Q2","480.2"
"r_2","BG34","0","1","1000cp","2013Q2","257.1"
"r_2","BG34","0","2","1000cp","2013Q2","223.1"
"r_2","BG34","15 - 64_gr","0","1000cp","2013Q2","473.3"
"r_2","BG34","15 - 64_gr","1","1000cp","2013Q2","252.6"
"r_2","BG34","15 - 64_gr","2","1000cp","2013Q2","220.8"
"r_2","BG41","0","0","1000cp","2013Q2","1074"
