RevisionColumn,periods,BUILD_Permit,BUILD_Permit1,District_Projection,periods_name,ValueColumn
"r_42","2009","3","6","GAB","Q2","6336"
"r_42","2009","1","4","GAB","Q3","29"
"r_42","2009","1","5","GAB","Q3","55"
"r_42","2009","1","6","GAB","Q3","8405"
"r_42","2009","2","4","GAB","Q3","-"
"r_42","2009","2","6","GAB","Q3","-"
"r_42","2009","3","4","GAB","Q3","34"
"r_42","2009","3","6","GAB","Q3","16702"
"r_42","2009","1","4","GAB","Q4","19"
"r_42","2009","1","5","GAB","Q4","26"
"r_42","2009","1","6","GAB","Q4","4158"
"r_42","2009","2","4","GAB","Q4","-"
"r_42","2009","2","6","GAB","Q4","-"
"r_42","2009","3","4","GAB","Q4","7"
"r_42","2009","3","6","GAB","Q4","3090"
"r_42","2009","1","4","DOB","Q1","52"
"r_42","2009","1","5","DOB","Q1","82"
"r_42","2009","1","6","DOB","Q1","11056"
"r_42","2009","2","4","DOB","Q1","4"
"r_42","2009","2","6","DOB","Q1","1157"
"r_42","2009","3","4","DOB","Q1","29"
"r_42","2009","3","6","DOB","Q1","8557"
"r_42","2009","1","4","DOB","Q2","127"
"r_42","2009","1","5","DOB","Q2","268"
"r_42","2009","1","6","DOB","Q2","16638"
"r_42","2009","2","4","DOB","Q2","11"
"r_42","2009","2","6","DOB","Q2","10905"
"r_42","2009","3","4","DOB","Q2","42"
"r_42","2009","3","6","DOB","Q2","11486"
"r_42","2009","1","4","DOB","Q3","49"
"r_42","2009","1","5","DOB","Q3","111"
"r_42","2009","1","6","DOB","Q3","12085"
"r_42","2009","2","4","DOB","Q3",".."
"r_42","2009","2","6","DOB","Q3",".."
"r_42","2009","3","4","DOB","Q3","41"
"r_42","2009","3","6","DOB","Q3","53819"
"r_42","2009","1","4","DOB","Q4","60"
"r_42","2009","1","5","DOB","Q4","82"
"r_42","2009","1","6","DOB","Q4","11230"
"r_42","2009","2","4","DOB","Q4","8"
"r_42","2009","2","6","DOB","Q4","3924"
"r_42","2009","3","4","DOB","Q4","44"
"r_42","2009","3","6","DOB","Q4","40572"
"r_42","2009","1","4","KRZ","Q1","18"
"r_42","2009","1","5","KRZ","Q1","57"
"r_42","2009","1","6","KRZ","Q1","15286"
"r_42","2009","2","4","KRZ","Q1","-"
"r_42","2009","2","6","KRZ","Q1","-"
"r_42","2009","3","4","KRZ","Q1","18"
"r_42","2009","3","6","KRZ","Q1","4239"
"r_42","2009","1","4","KRZ","Q2","20"
"r_42","2009","1","5","KRZ","Q2","50"
"r_42","2009","1","6","KRZ","Q2","12844"
"r_42","2009","2","4","KRZ","Q2",".."
"r_42","2009","2","6","KRZ","Q2",".."
"r_42","2009","3","4","KRZ","Q2","23"
"r_42","2009","3","6","KRZ","Q2","4115"
"r_42","2009","1","4","KRZ","Q3","42"
"r_42","2009","1","5","KRZ","Q3","86"
"r_42","2009","1","6","KRZ","Q3","16135"
"r_42","2009","2","4","KRZ","Q3","-"
"r_42","2009","2","6","KRZ","Q3","-"
"r_42","2009","3","4","KRZ","Q3","15"
"r_42","2009","3","6","KRZ","Q3","3881"
"r_42","2009","1","4","KRZ","Q4","23"
"r_42","2009","1","5","KRZ","Q4","39"
"r_42","2009","1","6","KRZ","Q4","8552"
"r_42","2009","2","4","KRZ","Q4",".."
"r_42","2009","2","6","KRZ","Q4",".."
"r_42","2009","3","4","KRZ","Q4","11"
"r_42","2009","3","6","KRZ","Q4","2811"
"r_42","2009","1","4","KNL","Q1","17"
"r_42","2009","1","5","KNL","Q1","46"
"r_42","2009","1","6","KNL","Q1","7420"
"r_42","2009","2","4","KNL","Q1","4"
"r_42","2009","2","6","KNL","Q1","3180"
"r_42","2009","3","4","KNL","Q1","17"
"r_42","2009","3","6","KNL","Q1","4775"
"r_42","2009","1","4","KNL","Q2","22"
"r_42","2009","1","5","KNL","Q2","50"
"r_42","2009","1","6","KNL","Q2","4704"
"r_42","2009","2","4","KNL","Q2",".."
"r_42","2009","2","6","KNL","Q2",".."
"r_42","2009","3","4","KNL","Q2","22"
"r_42","2009","3","6","KNL","Q2","1122"
"r_42","2009","1","4","KNL","Q3","23"
"r_42","2009","1","5","KNL","Q3","68"
"r_42","2009","1","6","KNL","Q3","8241"
"r_42","2009","2","4","KNL","Q3",".."
"r_42","2009","2","6","KNL","Q3",".."
"r_42","2009","3","4","KNL","Q3","34"
"r_42","2009","3","6","KNL","Q3","34898"
"r_42","2009","1","4","KNL","Q4","20"
"r_42","2009","1","5","KNL","Q4","56"
"r_42","2009","1","6","KNL","Q4","6995"
"r_42","2009","2","4","KNL","Q4",".."
"r_42","2009","2","6","KNL","Q4",".."
"r_42","2009","3","4","KNL","Q4","29"
"r_42","2009","3","6","KNL","Q4","4963"
"r_42","2009","1","4","LOV","Q1","40"
"r_42","2009","1","5","LOV","Q1","124"
"r_42","2009","1","6","LOV","Q1","15408"
"r_42","2009","2","4","LOV","Q1",".."
"r_42","2009","2","6","LOV","Q1",".."
"r_42","2009","3","4","LOV","Q1","22"
"r_42","2009","3","6","LOV","Q1","16282"
"r_42","2009","1","4","LOV","Q2","28"
"r_42","2009","1","5","LOV","Q2","36"
"r_42","2009","1","6","LOV","Q2","6056"
"r_42","2009","2","4","LOV","Q2",".."
"r_42","2009","2","6","LOV","Q2",".."
"r_42","2009","3","4","LOV","Q2","11"
"r_42","2009","3","6","LOV","Q2","2079"
"r_42","2009","1","4","LOV","Q3","43"
"r_42","2009","1","5","LOV","Q3","49"
"r_42","2009","1","6","LOV","Q3","9571"
"r_42","2009","2","4","LOV","Q3","4"
"r_42","2009","2","6","LOV","Q3","1463"
"r_42","2009","3","4","LOV","Q3","20"
"r_42","2009","3","6","LOV","Q3","1661"
"r_42","2009","1","4","LOV","Q4","35"
"r_42","2009","1","5","LOV","Q4","36"
"r_42","2009","1","6","LOV","Q4","6480"
"r_42","2009","2","4","LOV","Q4",".."
"r_42","2009","2","6","LOV","Q4",".."
"r_42","2009","3","4","LOV","Q4","8"
"r_42","2009","3","6","LOV","Q4","1453"
"r_42","2009","1","4","MON","Q1","3"
"r_42","2009","1","5","MON","Q1","8"
"r_42","2009","1","6","MON","Q1","1237"
"r_42","2009","2","4","MON","Q1",".."
"r_42","2009","2","6","MON","Q1",".."
"r_42","2009","3","4","MON","Q1","21"
"r_42","2009","3","6","MON","Q1","7438"
"r_42","2009","1","4","MON","Q2","10"
"r_42","2009","1","5","MON","Q2","21"
"r_42","2009","1","6","MON","Q2","2593"
"r_42","2009","2","4","MON","Q2","-"
"r_42","2009","2","6","MON","Q2","-"
"r_42","2009","3","4","MON","Q2","20"
"r_42","2009","3","6","MON","Q2","6727"
"r_42","2009","1","4","MON","Q3","8"
"r_42","2009","1","5","MON","Q3","8"
"r_42","2009","1","6","MON","Q3","1728"
"r_42","2009","2","4","MON","Q3","-"
"r_42","2009","2","6","MON","Q3","-"
"r_42","2009","3","4","MON","Q3","14"
"r_42","2009","3","6","MON","Q3","6524"
"r_42","2009","1","4","MON","Q4","9"
"r_42","2009","1","5","MON","Q4","16"
"r_42","2009","1","6","MON","Q4","2920"
"r_42","2009","2","4","MON","Q4","-"
"r_42","2009","2","6","MON","Q4","-"
"r_42","2009","3","4","MON","Q4","38"
"r_42","2009","3","6","MON","Q4","12075"
"r_42","2009","1","4","PAZ","Q1","57"
"r_42","2009","1","5","PAZ","Q1","111"
"r_42","2009","1","6","PAZ","Q1","18361"
"r_42","2009","2","4","PAZ","Q1",".."
"r_42","2009","2","6","PAZ","Q1",".."
"r_42","2009","3","4","PAZ","Q1","39"
"r_42","2009","3","6","PAZ","Q1","41662"
"r_42","2009","1","4","PAZ","Q2","71"
"r_42","2009","1","5","PAZ","Q2","123"
"r_42","2009","1","6","PAZ","Q2","18210"
"r_42","2009","2","4","PAZ","Q2",".."
"r_42","2009","2","6","PAZ","Q2",".."
"r_42","2009","3","4","PAZ","Q2","45"
"r_42","2009","3","6","PAZ","Q2","17827"
"r_42","2009","1","4","PAZ","Q3","67"
"r_42","2009","1","5","PAZ","Q3","115"
"r_42","2009","1","6","PAZ","Q3","16622"
"r_42","2009","2","4","PAZ","Q3","4"
"r_42","2009","2","6","PAZ","Q3","3183"
"r_42","2009","3","4","PAZ","Q3","38"
"r_42","2009","3","6","PAZ","Q3","7375"
"r_42","2009","1","4","PAZ","Q4","49"
"r_42","2009","1","5","PAZ","Q4","112"
"r_42","2009","1","6","PAZ","Q4","15545"
"r_42","2009","2","4","PAZ","Q4",".."
"r_42","2009","2","6","PAZ","Q4",".."
"r_42","2009","3","4","PAZ","Q4","46"
"r_42","2009","3","6","PAZ","Q4","20974"
"r_42","2009","1","4","PER","Q1","31"
"r_42","2009","1","5","PER","Q1","39"
"r_42","2009","1","6","PER","Q1","5960"
"r_42","2009","2","4","PER","Q1",".."
"r_42","2009","2","6","PER","Q1",".."
"r_42","2009","3","4","PER","Q1","24"
"r_42","2009","3","6","PER","Q1","3973"
"r_42","2009","1","4","PER","Q2","54"
"r_42","2009","1","5","PER","Q2","62"
"r_42","2009","1","6","PER","Q2","11620"
"r_42","2009","2","4","PER","Q2",".."
"r_42","2009","2","6","PER","Q2",".."
"r_42","2009","3","4","PER","Q2","23"
"r_42","2009","3","6","PER","Q2","1990"
"r_42","2009","1","4","PER","Q3","61"
"r_42","2009","1","5","PER","Q3","76"
"r_42","2009","1","6","PER","Q3","11682"
"r_42","2009","2","4","PER","Q3","5"
"r_42","2009","2","6","PER","Q3","1071"
"r_42","2009","3","4","PER","Q3","48"
"r_42","2009","3","6","PER","Q3","15464"
"r_42","2009","1","4","PER","Q4","35"
"r_42","2009","1","5","PER","Q4","50"
"r_42","2009","1","6","PER","Q4","7503"
"r_42","2009","2","4","PER","Q4",".."
"r_42","2009","2","6","PER","Q4",".."
"r_42","2009","3","4","PER","Q4","20"
"r_42","2009","3","6","PER","Q4","5508"
"r_42","2009","1","4","PVN","Q1","31"
"r_42","2009","1","5","PVN","Q1","86"
"r_42","2009","1","6","PVN","Q1","12715"
"r_42","2009","2","4","PVN","Q1","3"
"r_42","2009","2","6","PVN","Q1","1939"
"r_42","2009","3","4","PVN","Q1","22"
"r_42","2009","3","6","PVN","Q1","11902"
"r_42","2009","1","4","PVN","Q2","35"
"r_42","2009","1","5","PVN","Q2","205"
"r_42","2009","1","6","PVN","Q2","23864"
"r_42","2009","2","4","PVN","Q2","4"
"r_42","2009","2","6","PVN","Q2","3205"
"r_42","2009","3","4","PVN","Q2","40"
"r_42","2009","3","6","PVN","Q2","35696"
"r_42","2009","1","4","PVN","Q3","18"
"r_42","2009","1","5","PVN","Q3","38"
"r_42","2009","1","6","PVN","Q3","4462"
"r_42","2009","2","4","PVN","Q3",".."
"r_42","2009","2","6","PVN","Q3",".."
"r_42","2009","3","4","PVN","Q3","33"
"r_42","2009","3","6","PVN","Q3","18556"
"r_42","2009","1","4","PVN","Q4","15"
"r_42","2009","1","5","PVN","Q4","69"
"r_42","2009","1","6","PVN","Q4","6442"
"r_42","2009","2","4","PVN","Q4",".."
"r_42","2009","2","6","PVN","Q4",".."
"r_42","2009","3","4","PVN","Q4","29"
"r_42","2009","3","6","PVN","Q4","10497"
"r_42","2009","1","4","PDV","Q1","158"
"r_42","2009","1","5","PDV","Q1","537"
"r_42","2009","1","6","PDV","Q1","70434"
"r_42","2009","2","4","PDV","Q1","9"
"r_42","2009","2","6","PDV","Q1","11540"
"r_42","2009","3","4","PDV","Q1","121"
"r_42","2009","3","6","PDV","Q1","269962"
"r_42","2009","1","4","PDV","Q2","219"
"r_42","2009","1","5","PDV","Q2","611"
"r_42","2009","1","6","PDV","Q2","85358"
"r_42","2009","2","4","PDV","Q2","13"
"r_42","2009","2","6","PDV","Q2","6066"
"r_42","2009","3","4","PDV","Q2","139"
"r_42","2009","3","6","PDV","Q2","68913"
"r_42","2009","1","4","PDV","Q3","201"
"r_42","2009","1","5","PDV","Q3","538"
"r_42","2009","1","6","PDV","Q3","67317"
"r_42","2009","2","4","PDV","Q3","6"
"r_42","2009","2","6","PDV","Q3","6407"
"r_42","2009","3","4","PDV","Q3","141"
"r_42","2009","3","6","PDV","Q3","144237"
"r_42","2009","1","4","PDV","Q4","143"
"r_42","2009","1","5","PDV","Q4","450"
"r_42","2009","1","6","PDV","Q4","53153"
"r_42","2009","2","4","PDV","Q4",".."
"r_42","2009","2","6","PDV","Q4",".."
"r_42","2009","3","4","PDV","Q4","152"
"r_42","2009","3","6","PDV","Q4","228876"
"r_42","2009","1","4","RAZ","Q1","15"
"r_42","2009","1","5","RAZ","Q1","31"
"r_42","2009","1","6","RAZ","Q1","4140"
"r_42","2009","2","4","RAZ","Q1",".."
"r_42","2009","2","6","RAZ","Q1",".."
"r_42","2009","3","4","RAZ","Q1","22"
"r_42","2009","3","6","RAZ","Q1","9007"
"r_42","2009","1","4","RAZ","Q2","15"
"r_42","2009","1","5","RAZ","Q2","22"
"r_42","2009","1","6","RAZ","Q2","3210"
"r_42","2009","2","4","RAZ","Q2","-"
"r_42","2009","2","6","RAZ","Q2","-"
"r_42","2009","3","4","RAZ","Q2","30"
"r_42","2009","3","6","RAZ","Q2","4993"
"r_42","2009","1","4","RAZ","Q3","22"
"r_42","2009","1","5","RAZ","Q3","49"
"r_42","2009","1","6","RAZ","Q3","4982"
"r_42","2009","2","4","RAZ","Q3",".."
"r_42","2009","2","6","RAZ","Q3",".."
"r_42","2009","3","4","RAZ","Q3","20"
"r_42","2009","3","6","RAZ","Q3","4484"
"r_42","2009","1","4","RAZ","Q4","20"
"r_42","2009","1","5","RAZ","Q4","68"
"r_42","2009","1","6","RAZ","Q4","6762"
"r_42","2009","2","4","RAZ","Q4",".."
"r_42","2009","2","6","RAZ","Q4",".."
"r_42","2009","3","4","RAZ","Q4","30"
"r_42","2009","3","6","RAZ","Q4","7079"
"r_42","2009","1","4","RSE","Q1","27"
"r_42","2009","1","5","RSE","Q1","167"
"r_42","2009","1","6","RSE","Q1","14708"
"r_42","2009","2","4","RSE","Q1","3"
"r_42","2009","2","6","RSE","Q1","14895"
"r_42","2009","3","4","RSE","Q1","29"
"r_42","2009","3","6","RSE","Q1","13920"
"r_42","2009","1","4","RSE","Q2","35"
"r_42","2009","1","5","RSE","Q2","92"
"r_42","2009","1","6","RSE","Q2","13298"
"r_42","2009","2","4","RSE","Q2","3"
"r_42","2009","2","6","RSE","Q2","3264"
"r_42","2009","3","4","RSE","Q2","36"
"r_42","2009","3","6","RSE","Q2","27476"
"r_42","2009","1","4","RSE","Q3","36"
"r_42","2009","1","5","RSE","Q3","47"
"r_42","2009","1","6","RSE","Q3","9559"
"r_42","2009","2","4","RSE","Q3",".."
"r_42","2009","2","6","RSE","Q3",".."
"r_42","2009","3","4","RSE","Q3","21"
"r_42","2009","3","6","RSE","Q3","10064"
"r_42","2009","1","4","RSE","Q4","17"
"r_42","2009","1","5","RSE","Q4","77"
"r_42","2009","1","6","RSE","Q4","7902"
"r_42","2009","2","4","RSE","Q4","-"
"r_42","2009","2","6","RSE","Q4","-"
"r_42","2009","3","4","RSE","Q4","24"
"r_42","2009","3","6","RSE","Q4","7959"
"r_42","2009","1","4","SLS","Q1","7"
"r_42","2009","1","5","SLS","Q1","37"
"r_42","2009","1","6","SLS","Q1","5429"
"r_42","2009","2","4","SLS","Q1",".."
"r_42","2009","2","6","SLS","Q1",".."
"r_42","2009","3","4","SLS","Q1","18"
"r_42","2009","3","6","SLS","Q1","11419"
"r_42","2009","1","4","SLS","Q2","7"
"r_42","2009","1","5","SLS","Q2","26"
"r_42","2009","1","6","SLS","Q2","4776"
"r_42","2009","2","4","SLS","Q2",".."
"r_42","2009","2","6","SLS","Q2",".."
"r_42","2009","3","4","SLS","Q2","15"
"r_42","2009","3","6","SLS","Q2","8864"
"r_42","2009","1","4","SLS","Q3","18"
"r_42","2009","1","5","SLS","Q3","32"
"r_42","2009","1","6","SLS","Q3","4377"
"r_42","2009","2","4","SLS","Q3","-"
"r_42","2009","2","6","SLS","Q3","-"
"r_42","2009","3","4","SLS","Q3","19"
"r_42","2009","3","6","SLS","Q3","4165"
"r_42","2009","1","4","SLS","Q4","15"
"r_42","2009","1","5","SLS","Q4","34"
"r_42","2009","1","6","SLS","Q4","4766"
"r_42","2009","2","4","SLS","Q4","-"
"r_42","2009","2","6","SLS","Q4","-"
"r_42","2009","3","4","SLS","Q4","8"
"r_42","2009","3","6","SLS","Q4","3153"
"r_42","2009","1","4","SLV","Q1","37"
"r_42","2009","1","5","SLV","Q1","136"
"r_42","2009","1","6","SLV","Q1","17004"
"r_42","2009","2","4","SLV","Q1","-"
"r_42","2009","2","6","SLV","Q1","-"
"r_42","2009","3","4","SLV","Q1","21"
"r_42","2009","3","6","SLV","Q1","9382"
"r_42","2009","1","4","SLV","Q2","33"
"r_42","2009","1","5","SLV","Q2","41"
"r_42","2009","1","6","SLV","Q2","7350"
"r_42","2009","2","4","SLV","Q2","-"
"r_42","2009","2","6","SLV","Q2","-"
"r_42","2009","3","4","SLV","Q2","29"
"r_42","2009","3","6","SLV","Q2","9525"
"r_42","2009","1","4","SLV","Q3","30"
"r_42","2009","1","5","SLV","Q3","68"
"r_42","2009","1","6","SLV","Q3","9136"
"r_42","2009","2","4","SLV","Q3",".."
"r_42","2009","2","6","SLV","Q3",".."
"r_42","2009","3","4","SLV","Q3","27"
"r_42","2009","3","6","SLV","Q3","9906"
"r_42","2009","1","4","SLV","Q4","23"
"r_42","2009","1","5","SLV","Q4","27"
"r_42","2009","1","6","SLV","Q4","4215"
"r_42","2009","2","4","SLV","Q4",".."
"r_42","2009","2","6","SLV","Q4",".."
"r_42","2009","3","4","SLV","Q4","13"
"r_42","2009","3","6","SLV","Q4","9350"
"r_42","2009","1","4","SML","Q1","14"
"r_42","2009","1","5","SML","Q1","26"
"r_42","2009","1","6","SML","Q1","3920"
"r_42","2009","2","4","SML","Q1",".."
"r_42","2009","2","6","SML","Q1",".."
"r_42","2009","3","4","SML","Q1","24"
"r_42","2009","3","6","SML","Q1","10415"
"r_42","2009","1","4","SML","Q2","22"
"r_42","2009","1","5","SML","Q2","33"
"r_42","2009","1","6","SML","Q2","5478"
"r_42","2009","2","4","SML","Q2","-"
"r_42","2009","2","6","SML","Q2","-"
"r_42","2009","3","4","SML","Q2","35"
"r_42","2009","3","6","SML","Q2","17849"
"r_42","2009","1","4","SML","Q3","23"
"r_42","2009","1","5","SML","Q3","33"
"r_42","2009","1","6","SML","Q3","5432"
"r_42","2009","2","4","SML","Q3",".."
"r_42","2009","2","6","SML","Q3",".."
"r_42","2009","3","4","SML","Q3","42"
"r_42","2009","3","6","SML","Q3","9711"
"r_42","2009","1","4","SML","Q4","13"
"r_42","2009","1","5","SML","Q4","19"
"r_42","2009","1","6","SML","Q4","2529"
"r_42","2009","2","4","SML","Q4","-"
"r_42","2009","2","6","SML","Q4","-"
"r_42","2009","3","4","SML","Q4","41"
"r_42","2009","3","6","SML","Q4","13824"
"r_42","2009","1","4","SFO","Q1","100"
"r_42","2009","1","5","SFO","Q1","129"
"r_42","2009","1","6","SFO","Q1","19257"
"r_42","2009","2","4","SFO","Q1",".."
"r_42","2009","2","6","SFO","Q1",".."
"r_42","2009","3","4","SFO","Q1","62"
"r_42","2009","3","6","SFO","Q1","63402"
"r_42","2009","1","4","SFO","Q2","182"
"r_42","2009","1","5","SFO","Q2","207"
"r_42","2009","1","6","SFO","Q2","36466"
"r_42","2009","2","4","SFO","Q2","6"
"r_42","2009","2","6","SFO","Q2","1042"
"r_42","2009","3","4","SFO","Q2","110"
"r_42","2009","3","6","SFO","Q2","46555"
"r_42","2009","1","4","SFO","Q3","188"
"r_42","2009","1","5","SFO","Q3","219"
"r_42","2009","1","6","SFO","Q3","38118"
"r_42","2009","2","4","SFO","Q3",".."
"r_42","2009","2","6","SFO","Q3",".."
"r_42","2009","3","4","SFO","Q3","102"
"r_42","2009","3","6","SFO","Q3","54582"
"r_42","2009","1","4","SFO","Q4","141"
"r_42","2009","1","5","SFO","Q4","172"
"r_42","2009","1","6","SFO","Q4","25347"
"r_42","2009","2","4","SFO","Q4","4"
"r_42","2009","2","6","SFO","Q4","794"
"r_42","2009","3","4","SFO","Q4","108"
"r_42","2009","3","6","SFO","Q4","53498"
"r_42","2009","1","4","SOF","Q1","182"
"r_42","2009","1","5","SOF","Q1","1340"
"r_42","2009","1","6","SOF","Q1","180235"
"r_42","2009","2","4","SOF","Q1","8"
"r_42","2009","2","6","SOF","Q1","16555"
"r_42","2009","3","4","SOF","Q1","29"
"r_42","2009","3","6","SOF","Q1","15707"
"r_42","2009","1","4","SOF","Q2","241"
"r_42","2009","1","5","SOF","Q2","637"
"r_42","2009","1","6","SOF","Q2","101841"
"r_42","2009","2","4","SOF","Q2","12"
"r_42","2009","2","6","SOF","Q2","5709"
"r_42","2009","3","4","SOF","Q2","26"
"r_42","2009","3","6","SOF","Q2","15137"
"r_42","2009","1","4","SOF","Q3","201"
"r_42","2009","1","5","SOF","Q3","519"
"r_42","2009","1","6","SOF","Q3","91735"
"r_42","2009","2","4","SOF","Q3","21"
"r_42","2009","2","6","SOF","Q3","16286"
"r_42","2009","3","4","SOF","Q3","41"
"r_42","2009","3","6","SOF","Q3","20213"
"r_42","2009","1","4","SOF","Q4","150"
"r_42","2009","1","5","SOF","Q4","773"
"r_42","2009","1","6","SOF","Q4","103105"
"r_42","2009","2","4","SOF","Q4","5"
"r_42","2009","2","6","SOF","Q4","7439"
"r_42","2009","3","4","SOF","Q4","33"
"r_42","2009","3","6","SOF","Q4","18441"
"r_42","2009","1","4","SZR","Q1","92"
"r_42","2009","1","5","SZR","Q1","257"
"r_42","2009","1","6","SZR","Q1","33406"
"r_42","2009","2","4","SZR","Q1","5"
"r_42","2009","2","6","SZR","Q1","3077"
"r_42","2009","3","4","SZR","Q1","68"
"r_42","2009","3","6","SZR","Q1","20370"
"r_42","2009","1","4","SZR","Q2","93"
"r_42","2009","1","5","SZR","Q2","175"
"r_42","2009","1","6","SZR","Q2","28428"
"r_42","2009","2","4","SZR","Q2",".."
"r_42","2009","2","6","SZR","Q2",".."
"r_42","2009","3","4","SZR","Q2","94"
"r_42","2009","3","6","SZR","Q2","31435"
"r_42","2009","1","4","SZR","Q3","67"
"r_42","2009","1","5","SZR","Q3","221"
"r_42","2009","1","6","SZR","Q3","24616"
"r_42","2009","2","4","SZR","Q3","3"
"r_42","2009","2","6","SZR","Q3","2984"
"r_42","2009","3","4","SZR","Q3","69"
"r_42","2009","3","6","SZR","Q3","31266"
"r_42","2009","1","4","SZR","Q4","86"
"r_42","2009","1","5","SZR","Q4","164"
"r_42","2009","1","6","SZR","Q4","20442"
"r_42","2009","2","4","SZR","Q4","5"
"r_42","2009","2","6","SZR","Q4","2190"
"r_42","2009","3","4","SZR","Q4","67"
"r_42","2009","3","6","SZR","Q4","28759"
"r_42","2009","1","4","TGV","Q1","8"
"r_42","2009","1","5","TGV","Q1","25"
"r_42","2009","1","6","TGV","Q1","2066"
"r_42","2009","2","4","TGV","Q1","5"
"r_42","2009","2","6","TGV","Q1","1216"
"r_42","2009","3","4","TGV","Q1","11"
"r_42","2009","3","6","TGV","Q1","2899"
"r_42","2009","1","4","TGV","Q2","9"
"r_42","2009","1","5","TGV","Q2","19"
"r_42","2009","1","6","TGV","Q2","1894"
"r_42","2009","2","4","TGV","Q2",".."
"r_42","2009","2","6","TGV","Q2",".."
"r_42","2009","3","4","TGV","Q2","18"
"r_42","2009","3","6","TGV","Q2","2172"
"r_42","2009","1","4","TGV","Q3","5"
"r_42","2009","1","5","TGV","Q3","11"
"r_42","2009","1","6","TGV","Q3","1234"
"r_42","2009","2","4","TGV","Q3","-"
"r_42","2009","2","6","TGV","Q3","-"
"r_42","2009","3","4","TGV","Q3","27"
"r_42","2009","3","6","TGV","Q3","7311"
"r_42","2009","1","4","TGV","Q4","10"
"r_42","2009","1","5","TGV","Q4","14"
"r_42","2009","1","6","TGV","Q4","2683"
"r_42","2009","2","4","TGV","Q4","-"
"r_42","2009","2","6","TGV","Q4","-"
"r_42","2009","3","4","TGV","Q4","20"
"r_42","2009","3","6","TGV","Q4","6768"
"r_42","2009","1","4","HKV","Q1","44"
"r_42","2009","1","5","HKV","Q1","81"
"r_42","2009","1","6","HKV","Q1","10839"
"r_42","2009","2","4","HKV","Q1",".."
"r_42","2009","2","6","HKV","Q1",".."
"r_42","2009","3","4","HKV","Q1","46"
"r_42","2009","3","6","HKV","Q1","7913"
"r_42","2009","1","4","HKV","Q2","35"
"r_42","2009","1","5","HKV","Q2","101"
"r_42","2009","1","6","HKV","Q2","17567"
"r_42","2009","2","4","HKV","Q2","-"
"r_42","2009","2","6","HKV","Q2","-"
"r_42","2009","3","4","HKV","Q2","38"
"r_42","2009","3","6","HKV","Q2","9838"
"r_42","2009","1","4","HKV","Q3","50"
"r_42","2009","1","5","HKV","Q3","68"
"r_42","2009","1","6","HKV","Q3","12369"
"r_42","2009","2","4","HKV","Q3",".."
"r_42","2009","2","6","HKV","Q3",".."
"r_42","2009","3","4","HKV","Q3","69"
"r_42","2009","3","6","HKV","Q3","11937"
"r_42","2009","1","4","HKV","Q4","34"
"r_42","2009","1","5","HKV","Q4","64"
"r_42","2009","1","6","HKV","Q4","9303"
"r_42","2009","2","4","HKV","Q4","6"
"r_42","2009","2","6","HKV","Q4","667"
"r_42","2009","3","4","HKV","Q4","56"
"r_42","2009","3","6","HKV","Q4","7534"
"r_42","2009","1","4","SHU","Q1","19"
"r_42","2009","1","5","SHU","Q1","42"
"r_42","2009","1","6","SHU","Q1","5662"
"r_42","2009","2","4","SHU","Q1","4"
"r_42","2009","2","6","SHU","Q1","543"
"r_42","2009","3","4","SHU","Q1","37"
"r_42","2009","3","6","SHU","Q1","12049"
"r_42","2009","1","4","SHU","Q2","29"
"r_42","2009","1","5","SHU","Q2","64"
"r_42","2009","1","6","SHU","Q2","6862"
"r_42","2009","2","4","SHU","Q2",".."
"r_42","2009","2","6","SHU","Q2",".."
