RevisionColumn,periods,Units,EKATTE_Hlth,HlthEst_2011_2013,HlthEst_measures,ValueColumn
"r_1","2011","num","VRC31","2.5","Est","4"
"r_1","2011","num","VRC31","3","Est","-"
"r_1","2011","num","VRC31","3","Beds","-"
"r_1","2011","num","VRC32","1","Est","1"
"r_1","2011","num","VRC32","1","Beds","83"
"r_1","2011","num","VRC32","1.1","Est","-"
"r_1","2011","num","VRC32","1.1","Beds","-"
"r_1","2011","num","VRC32","1.2","Est","1"
"r_1","2011","num","VRC32","1.2","Beds","83"
"r_1","2011","num","VRC32","1.3","Est","-"
"r_1","2011","num","VRC32","1.3","Beds","-"
"r_1","2011","num","VRC32","1.4","Est","-"
"r_1","2011","num","VRC32","1.4","Beds","-"
"r_1","2011","num","VRC32","1.5","Est","-"
"r_1","2011","num","VRC32","1.5","Beds","-"
"r_1","2011","num","VRC32","2","Est","-"
"r_1","2011","num","VRC32","2","Beds","-"
"r_1","2011","num","VRC32","2.1","Est","-"
"r_1","2011","num","VRC32","2.1","Beds","-"
"r_1","2011","num","VRC32","2.2","Est","-"
"r_1","2011","num","VRC32","2.2","Beds","-"
"r_1","2011","num","VRC32","2.3","Est","-"
"r_1","2011","num","VRC32","2.4","Est","-"
"r_1","2011","num","VRC32","2.4","Beds","-"
"r_1","2011","num","VRC32","2.5","Est","-"
"r_1","2011","num","VRC32","3","Est","-"
"r_1","2011","num","VRC32","3","Beds","-"
"r_1","2011","num","VRC35","1","Est","-"
"r_1","2011","num","VRC35","1","Beds","-"
"r_1","2011","num","VRC35","1.1","Est","-"
"r_1","2011","num","VRC35","1.1","Beds","-"
"r_1","2011","num","VRC35","1.2","Est","-"
"r_1","2011","num","VRC35","1.2","Beds","-"
"r_1","2011","num","VRC35","1.3","Est","-"
"r_1","2011","num","VRC35","1.3","Beds","-"
"r_1","2011","num","VRC35","1.4","Est","-"
"r_1","2011","num","VRC35","1.4","Beds","-"
"r_1","2011","num","VRC35","1.5","Est","-"
"r_1","2011","num","VRC35","1.5","Beds","-"
"r_1","2011","num","VRC35","2","Est","-"
"r_1","2011","num","VRC35","2","Beds","-"
"r_1","2011","num","VRC35","2.1","Est","-"
"r_1","2011","num","VRC35","2.1","Beds","-"
"r_1","2011","num","VRC35","2.2","Est","-"
"r_1","2011","num","VRC35","2.2","Beds","-"
"r_1","2011","num","VRC35","2.3","Est","-"
"r_1","2011","num","VRC35","2.4","Est","-"
"r_1","2011","num","VRC35","2.4","Beds","-"
"r_1","2011","num","VRC35","2.5","Est","-"
"r_1","2011","num","VRC35","3","Est","-"
"r_1","2011","num","VRC35","3","Beds","-"
"r_1","2011","num","LOV","1","Est","7"
"r_1","2011","num","LOV","1","Beds","1130"
"r_1","2011","num","LOV","1.1","Est","4"
"r_1","2011","num","LOV","1.1","Beds","565"
"r_1","2011","num","LOV","1.2","Est","3"
"r_1","2011","num","LOV","1.2","Beds","565"
"r_1","2011","num","LOV","1.3","Est","-"
"r_1","2011","num","LOV","1.3","Beds","-"
"r_1","2011","num","LOV","1.4","Est","-"
"r_1","2011","num","LOV","1.4","Beds","-"
"r_1","2011","num","LOV","1.5","Est","-"
"r_1","2011","num","LOV","1.5","Beds","-"
"r_1","2011","num","LOV","2","Est","26"
"r_1","2011","num","LOV","2","Beds","2"
"r_1","2011","num","LOV","2.1","Est","1"
"r_1","2011","num","LOV","2.1","Beds","-"
"r_1","2011","num","LOV","2.2","Est","7"
"r_1","2011","num","LOV","2.2","Beds","2"
"r_1","2011","num","LOV","2.3","Est","-"
"r_1","2011","num","LOV","2.4","Est","-"
"r_1","2011","num","LOV","2.4","Beds","-"
"r_1","2011","num","LOV","2.5","Est","18"
"r_1","2011","num","LOV","3","Est","2"
"r_1","2011","num","LOV","3","Beds","-"
"r_1","2011","num","LOV02","1","Est","-"
"r_1","2011","num","LOV02","1","Beds","-"
"r_1","2011","num","LOV02","1.1","Est","-"
"r_1","2011","num","LOV02","1.1","Beds","-"
"r_1","2011","num","LOV02","1.2","Est","-"
"r_1","2011","num","LOV02","1.2","Beds","-"
"r_1","2011","num","LOV02","1.3","Est","-"
"r_1","2011","num","LOV02","1.3","Beds","-"
"r_1","2011","num","LOV02","1.4","Est","-"
"r_1","2011","num","LOV02","1.4","Beds","-"
"r_1","2011","num","LOV02","1.5","Est","-"
"r_1","2011","num","LOV02","1.5","Beds","-"
"r_1","2011","num","LOV02","2","Est","-"
"r_1","2011","num","LOV02","2","Beds","-"
"r_1","2011","num","LOV02","2.1","Est","-"
"r_1","2011","num","LOV02","2.1","Beds","-"
"r_1","2011","num","LOV02","2.2","Est","-"
"r_1","2011","num","LOV02","2.2","Beds","-"
"r_1","2011","num","LOV02","2.3","Est","-"
"r_1","2011","num","LOV02","2.4","Est","-"
"r_1","2011","num","LOV02","2.4","Beds","-"
"r_1","2011","num","LOV02","2.5","Est","-"
"r_1","2011","num","LOV02","3","Est","-"
"r_1","2011","num","LOV02","3","Beds","-"
"r_1","2011","num","LOV17","1","Est","-"
"r_1","2011","num","LOV17","1","Beds","-"
"r_1","2011","num","LOV17","1.1","Est","-"
"r_1","2011","num","LOV17","1.1","Beds","-"
"r_1","2011","num","LOV17","1.2","Est","-"
"r_1","2011","num","LOV17","1.2","Beds","-"
"r_1","2011","num","LOV17","1.3","Est","-"
"r_1","2011","num","LOV17","1.3","Beds","-"
"r_1","2011","num","LOV17","1.4","Est","-"
"r_1","2011","num","LOV17","1.4","Beds","-"
"r_1","2011","num","LOV17","1.5","Est","-"
"r_1","2011","num","LOV17","1.5","Beds","-"
"r_1","2011","num","LOV17","2","Est","-"
"r_1","2011","num","LOV17","2","Beds","-"
"r_1","2011","num","LOV17","2.1","Est","-"
"r_1","2011","num","LOV17","2.1","Beds","-"
"r_1","2011","num","LOV17","2.2","Est","-"
"r_1","2011","num","LOV17","2.2","Beds","-"
"r_1","2011","num","LOV17","2.3","Est","-"
"r_1","2011","num","LOV17","2.4","Est","-"
"r_1","2011","num","LOV17","2.4","Beds","-"
"r_1","2011","num","LOV17","2.5","Est","-"
"r_1","2011","num","LOV17","3","Est","-"
"r_1","2011","num","LOV17","3","Beds","-"
"r_1","2011","num","LOV18","1","Est","2"
"r_1","2011","num","LOV18","1","Beds","491"
"r_1","2011","num","LOV18","1.1","Est","1"
"r_1","2011","num","LOV18","1.1","Beds","241"
"r_1","2011","num","LOV18","1.2","Est","1"
"r_1","2011","num","LOV18","1.2","Beds","250"
"r_1","2011","num","LOV18","1.3","Est","-"
"r_1","2011","num","LOV18","1.3","Beds","-"
"r_1","2011","num","LOV18","1.4","Est","-"
"r_1","2011","num","LOV18","1.4","Beds","-"
"r_1","2011","num","LOV18","1.5","Est","-"
"r_1","2011","num","LOV18","1.5","Beds","-"
"r_1","2011","num","LOV18","2","Est","16"
"r_1","2011","num","LOV18","2","Beds","2"
"r_1","2011","num","LOV18","2.1","Est","1"
"r_1","2011","num","LOV18","2.1","Beds","-"
"r_1","2011","num","LOV18","2.2","Est","3"
"r_1","2011","num","LOV18","2.2","Beds","2"
"r_1","2011","num","LOV18","2.3","Est","-"
"r_1","2011","num","LOV18","2.4","Est","-"
"r_1","2011","num","LOV18","2.4","Beds","-"
"r_1","2011","num","LOV18","2.5","Est","12"
"r_1","2011","num","LOV18","3","Est","2"
"r_1","2011","num","LOV18","3","Beds","-"
"r_1","2011","num","LOV19","1","Est","2"
"r_1","2011","num","LOV19","1","Beds","325"
"r_1","2011","num","LOV19","1.1","Est","1"
"r_1","2011","num","LOV19","1.1","Beds","100"
"r_1","2011","num","LOV19","1.2","Est","1"
"r_1","2011","num","LOV19","1.2","Beds","225"
"r_1","2011","num","LOV19","1.3","Est","-"
"r_1","2011","num","LOV19","1.3","Beds","-"
"r_1","2011","num","LOV19","1.4","Est","-"
"r_1","2011","num","LOV19","1.4","Beds","-"
"r_1","2011","num","LOV19","1.5","Est","-"
"r_1","2011","num","LOV19","1.5","Beds","-"
"r_1","2011","num","LOV19","2","Est","3"
"r_1","2011","num","LOV19","2","Beds","-"
"r_1","2011","num","LOV19","2.1","Est","-"
"r_1","2011","num","LOV19","2.1","Beds","-"
"r_1","2011","num","LOV19","2.2","Est","1"
"r_1","2011","num","LOV19","2.2","Beds","-"
"r_1","2011","num","LOV19","2.3","Est","-"
"r_1","2011","num","LOV19","2.4","Est","-"
"r_1","2011","num","LOV19","2.4","Beds","-"
"r_1","2011","num","LOV19","2.5","Est","2"
"r_1","2011","num","LOV19","3","Est","-"
"r_1","2011","num","LOV19","3","Beds","-"
"r_1","2011","num","LOV33","1","Est","1"
"r_1","2011","num","LOV33","1","Beds","97"
"r_1","2011","num","LOV33","1.1","Est","1"
"r_1","2011","num","LOV33","1.1","Beds","97"
"r_1","2011","num","LOV33","1.2","Est","-"
"r_1","2011","num","LOV33","1.2","Beds","-"
"r_1","2011","num","LOV33","1.3","Est","-"
"r_1","2011","num","LOV33","1.3","Beds","-"
"r_1","2011","num","LOV33","1.4","Est","-"
"r_1","2011","num","LOV33","1.4","Beds","-"
"r_1","2011","num","LOV33","1.5","Est","-"
"r_1","2011","num","LOV33","1.5","Beds","-"
"r_1","2011","num","LOV33","2","Est","2"
"r_1","2011","num","LOV33","2","Beds","-"
"r_1","2011","num","LOV33","2.1","Est","-"
"r_1","2011","num","LOV33","2.1","Beds","-"
"r_1","2011","num","LOV33","2.2","Est","1"
"r_1","2011","num","LOV33","2.2","Beds","-"
"r_1","2011","num","LOV33","2.3","Est","-"
"r_1","2011","num","LOV33","2.4","Est","-"
"r_1","2011","num","LOV33","2.4","Beds","-"
"r_1","2011","num","LOV33","2.5","Est","1"
"r_1","2011","num","LOV33","3","Est","-"
"r_1","2011","num","LOV33","3","Beds","-"
"r_1","2011","num","LOV34","1","Est","2"
"r_1","2011","num","LOV34","1","Beds","217"
"r_1","2011","num","LOV34","1.1","Est","1"
"r_1","2011","num","LOV34","1.1","Beds","127"
"r_1","2011","num","LOV34","1.2","Est","1"
"r_1","2011","num","LOV34","1.2","Beds","90"
"r_1","2011","num","LOV34","1.3","Est","-"
"r_1","2011","num","LOV34","1.3","Beds","-"
"r_1","2011","num","LOV34","1.4","Est","-"
"r_1","2011","num","LOV34","1.4","Beds","-"
"r_1","2011","num","LOV34","1.5","Est","-"
"r_1","2011","num","LOV34","1.5","Beds","-"
"r_1","2011","num","LOV34","2","Est","5"
"r_1","2011","num","LOV34","2","Beds","-"
"r_1","2011","num","LOV34","2.1","Est","-"
"r_1","2011","num","LOV34","2.1","Beds","-"
"r_1","2011","num","LOV34","2.2","Est","2"
"r_1","2011","num","LOV34","2.2","Beds","-"
"r_1","2011","num","LOV34","2.3","Est","-"
"r_1","2011","num","LOV34","2.4","Est","-"
"r_1","2011","num","LOV34","2.4","Beds","-"
"r_1","2011","num","LOV34","2.5","Est","3"
"r_1","2011","num","LOV34","3","Est","-"
"r_1","2011","num","LOV34","3","Beds","-"
"r_1","2011","num","LOV36","1","Est","-"
"r_1","2011","num","LOV36","1","Beds","-"
"r_1","2011","num","LOV36","1.1","Est","-"
"r_1","2011","num","LOV36","1.1","Beds","-"
"r_1","2011","num","LOV36","1.2","Est","-"
"r_1","2011","num","LOV36","1.2","Beds","-"
"r_1","2011","num","LOV36","1.3","Est","-"
"r_1","2011","num","LOV36","1.3","Beds","-"
"r_1","2011","num","LOV36","1.4","Est","-"
"r_1","2011","num","LOV36","1.4","Beds","-"
"r_1","2011","num","LOV36","1.5","Est","-"
"r_1","2011","num","LOV36","1.5","Beds","-"
"r_1","2011","num","LOV36","2","Est","-"
"r_1","2011","num","LOV36","2","Beds","-"
"r_1","2011","num","LOV36","2.1","Est","-"
"r_1","2011","num","LOV36","2.1","Beds","-"
"r_1","2011","num","LOV36","2.2","Est","-"
"r_1","2011","num","LOV36","2.2","Beds","-"
"r_1","2011","num","LOV36","2.3","Est","-"
"r_1","2011","num","LOV36","2.4","Est","-"
"r_1","2011","num","LOV36","2.4","Beds","-"
"r_1","2011","num","LOV36","2.5","Est","-"
"r_1","2011","num","LOV36","3","Est","-"
"r_1","2011","num","LOV36","3","Beds","-"
"r_1","2011","num","LOV38","1","Est","-"
"r_1","2011","num","LOV38","1","Beds","-"
"r_1","2011","num","LOV38","1.1","Est","-"
"r_1","2011","num","LOV38","1.1","Beds","-"
"r_1","2011","num","LOV38","1.2","Est","-"
"r_1","2011","num","LOV38","1.2","Beds","-"
"r_1","2011","num","LOV38","1.3","Est","-"
"r_1","2011","num","LOV38","1.3","Beds","-"
"r_1","2011","num","LOV38","1.4","Est","-"
"r_1","2011","num","LOV38","1.4","Beds","-"
"r_1","2011","num","LOV38","1.5","Est","-"
"r_1","2011","num","LOV38","1.5","Beds","-"
"r_1","2011","num","LOV38","2","Est","-"
"r_1","2011","num","LOV38","2","Beds","-"
"r_1","2011","num","LOV38","2.1","Est","-"
"r_1","2011","num","LOV38","2.1","Beds","-"
"r_1","2011","num","LOV38","2.2","Est","-"
"r_1","2011","num","LOV38","2.2","Beds","-"
"r_1","2011","num","LOV38","2.3","Est","-"
"r_1","2011","num","LOV38","2.4","Est","-"
"r_1","2011","num","LOV38","2.4","Beds","-"
"r_1","2011","num","LOV38","2.5","Est","-"
"r_1","2011","num","LOV38","3","Est","-"
"r_1","2011","num","LOV38","3","Beds","-"
"r_1","2011","num","MON","1","Est","5"
"r_1","2011","num","MON","1","Beds","897"
"r_1","2011","num","MON","1.1","Est","3"
"r_1","2011","num","MON","1.1","Beds","717"
"r_1","2011","num","MON","1.2","Est","2"
"r_1","2011","num","MON","1.2","Beds","180"
"r_1","2011","num","MON","1.3","Est","-"
"r_1","2011","num","MON","1.3","Beds","-"
"r_1","2011","num","MON","1.4","Est","-"
"r_1","2011","num","MON","1.4","Beds","-"
"r_1","2011","num","MON","1.5","Est","-"
"r_1","2011","num","MON","1.5","Beds","-"
"r_1","2011","num","MON","2","Est","26"
"r_1","2011","num","MON","2","Beds","7"
"r_1","2011","num","MON","2.1","Est","1"
"r_1","2011","num","MON","2.1","Beds","5"
"r_1","2011","num","MON","2.2","Est","9"
"r_1","2011","num","MON","2.2","Beds","2"
"r_1","2011","num","MON","2.3","Est","1"
"r_1","2011","num","MON","2.4","Est","-"
"r_1","2011","num","MON","2.4","Beds","-"
"r_1","2011","num","MON","2.5","Est","15"
"r_1","2011","num","MON","3","Est","5"
"r_1","2011","num","MON","3","Beds","100"
"r_1","2011","num","MON02","1","Est","1"
"r_1","2011","num","MON02","1","Beds","60"
"r_1","2011","num","MON02","1.1","Est","1"
"r_1","2011","num","MON02","1.1","Beds","60"
"r_1","2011","num","MON02","1.2","Est","-"
"r_1","2011","num","MON02","1.2","Beds","-"
"r_1","2011","num","MON02","1.3","Est","-"
"r_1","2011","num","MON02","1.3","Beds","-"
"r_1","2011","num","MON02","1.4","Est","-"
"r_1","2011","num","MON02","1.4","Beds","-"
"r_1","2011","num","MON02","1.5","Est","-"
"r_1","2011","num","MON02","1.5","Beds","-"
"r_1","2011","num","MON02","2","Est","2"
"r_1","2011","num","MON02","2","Beds","-"
"r_1","2011","num","MON02","2.1","Est","-"
"r_1","2011","num","MON02","2.1","Beds","-"
"r_1","2011","num","MON02","2.2","Est","1"
"r_1","2011","num","MON02","2.2","Beds","-"
"r_1","2011","num","MON02","2.3","Est","-"
"r_1","2011","num","MON02","2.4","Est","-"
"r_1","2011","num","MON02","2.4","Beds","-"
"r_1","2011","num","MON02","2.5","Est","1"
"r_1","2011","num","MON02","3","Est","-"
"r_1","2011","num","MON02","3","Beds","-"
"r_1","2011","num","MON04","1","Est","-"
"r_1","2011","num","MON04","1","Beds","-"
"r_1","2011","num","MON04","1.1","Est","-"
"r_1","2011","num","MON04","1.1","Beds","-"
"r_1","2011","num","MON04","1.2","Est","-"
"r_1","2011","num","MON04","1.2","Beds","-"
"r_1","2011","num","MON04","1.3","Est","-"
"r_1","2011","num","MON04","1.3","Beds","-"
"r_1","2011","num","MON04","1.4","Est","-"
"r_1","2011","num","MON04","1.4","Beds","-"
"r_1","2011","num","MON04","1.5","Est","-"
"r_1","2011","num","MON04","1.5","Beds","-"
"r_1","2011","num","MON04","2","Est","-"
"r_1","2011","num","MON04","2","Beds","-"
"r_1","2011","num","MON04","2.1","Est","-"
"r_1","2011","num","MON04","2.1","Beds","-"
"r_1","2011","num","MON04","2.2","Est","-"
"r_1","2011","num","MON04","2.2","Beds","-"
"r_1","2011","num","MON04","2.3","Est","-"
"r_1","2011","num","MON04","2.4","Est","-"
"r_1","2011","num","MON04","2.4","Beds","-"
"r_1","2011","num","MON04","2.5","Est","-"
"r_1","2011","num","MON04","3","Est","-"
"r_1","2011","num","MON04","3","Beds","-"
"r_1","2011","num","MON07","1","Est","-"
"r_1","2011","num","MON07","1","Beds","-"
"r_1","2011","num","MON07","1.1","Est","-"
"r_1","2011","num","MON07","1.1","Beds","-"
"r_1","2011","num","MON07","1.2","Est","-"
"r_1","2011","num","MON07","1.2","Beds","-"
"r_1","2011","num","MON07","1.3","Est","-"
"r_1","2011","num","MON07","1.3","Beds","-"
"r_1","2011","num","MON07","1.4","Est","-"
"r_1","2011","num","MON07","1.4","Beds","-"
"r_1","2011","num","MON07","1.5","Est","-"
"r_1","2011","num","MON07","1.5","Beds","-"
"r_1","2011","num","MON07","2","Est","-"
"r_1","2011","num","MON07","2","Beds","-"
"r_1","2011","num","MON07","2.1","Est","-"
"r_1","2011","num","MON07","2.1","Beds","-"
"r_1","2011","num","MON07","2.2","Est","-"
"r_1","2011","num","MON07","2.2","Beds","-"
"r_1","2011","num","MON07","2.3","Est","-"
"r_1","2011","num","MON07","2.4","Est","-"
"r_1","2011","num","MON07","2.4","Beds","-"
"r_1","2011","num","MON07","2.5","Est","-"
"r_1","2011","num","MON07","3","Est","-"
"r_1","2011","num","MON07","3","Beds","-"
"r_1","2011","num","MON11","1","Est","-"
"r_1","2011","num","MON11","1","Beds","-"
"r_1","2011","num","MON11","1.1","Est","-"
"r_1","2011","num","MON11","1.1","Beds","-"
"r_1","2011","num","MON11","1.2","Est","-"
"r_1","2011","num","MON11","1.2","Beds","-"
"r_1","2011","num","MON11","1.3","Est","-"
"r_1","2011","num","MON11","1.3","Beds","-"
"r_1","2011","num","MON11","1.4","Est","-"
"r_1","2011","num","MON11","1.4","Beds","-"
"r_1","2011","num","MON11","1.5","Est","-"
"r_1","2011","num","MON11","1.5","Beds","-"
"r_1","2011","num","MON11","2","Est","-"
"r_1","2011","num","MON11","2","Beds","-"
"r_1","2011","num","MON11","2.1","Est","-"
"r_1","2011","num","MON11","2.1","Beds","-"
"r_1","2011","num","MON11","2.2","Est","-"
"r_1","2011","num","MON11","2.2","Beds","-"
"r_1","2011","num","MON11","2.3","Est","-"
"r_1","2011","num","MON11","2.4","Est","-"
"r_1","2011","num","MON11","2.4","Beds","-"
"r_1","2011","num","MON11","2.5","Est","-"
"r_1","2011","num","MON11","3","Est","1"
"r_1","2011","num","MON11","3","Beds","-"
"r_1","2011","num","MON12","1","Est","1"
"r_1","2011","num","MON12","1","Beds","120"
"r_1","2011","num","MON12","1.1","Est","-"
"r_1","2011","num","MON12","1.1","Beds","-"
"r_1","2011","num","MON12","1.2","Est","1"
"r_1","2011","num","MON12","1.2","Beds","120"
"r_1","2011","num","MON12","1.3","Est","-"
"r_1","2011","num","MON12","1.3","Beds","-"
"r_1","2011","num","MON12","1.4","Est","-"
"r_1","2011","num","MON12","1.4","Beds","-"
"r_1","2011","num","MON12","1.5","Est","-"
"r_1","2011","num","MON12","1.5","Beds","-"
"r_1","2011","num","MON12","2","Est","1"
"r_1","2011","num","MON12","2","Beds","-"
"r_1","2011","num","MON12","2.1","Est","-"
"r_1","2011","num","MON12","2.1","Beds","-"
"r_1","2011","num","MON12","2.2","Est","1"
"r_1","2011","num","MON12","2.2","Beds","-"
"r_1","2011","num","MON12","2.3","Est","-"
"r_1","2011","num","MON12","2.4","Est","-"
"r_1","2011","num","MON12","2.4","Beds","-"
"r_1","2011","num","MON12","2.5","Est","-"
"r_1","2011","num","MON12","3","Est","-"
"r_1","2011","num","MON12","3","Beds","-"
"r_1","2011","num","MON14","1","Est","-"
"r_1","2011","num","MON14","1","Beds","-"
"r_1","2011","num","MON14","1.1","Est","-"
"r_1","2011","num","MON14","1.1","Beds","-"
"r_1","2011","num","MON14","1.2","Est","-"
"r_1","2011","num","MON14","1.2","Beds","-"
"r_1","2011","num","MON14","1.3","Est","-"
"r_1","2011","num","MON14","1.3","Beds","-"
"r_1","2011","num","MON14","1.4","Est","-"
"r_1","2011","num","MON14","1.4","Beds","-"
"r_1","2011","num","MON14","1.5","Est","-"
"r_1","2011","num","MON14","1.5","Beds","-"
"r_1","2011","num","MON14","2","Est","-"
"r_1","2011","num","MON14","2","Beds","-"
"r_1","2011","num","MON14","2.1","Est","-"
"r_1","2011","num","MON14","2.1","Beds","-"
"r_1","2011","num","MON14","2.2","Est","-"
"r_1","2011","num","MON14","2.2","Beds","-"
"r_1","2011","num","MON14","2.3","Est","-"
"r_1","2011","num","MON14","2.4","Est","-"
"r_1","2011","num","MON14","2.4","Beds","-"
"r_1","2011","num","MON14","2.5","Est","-"
"r_1","2011","num","MON14","3","Est","-"
"r_1","2011","num","MON14","3","Beds","-"
"r_1","2011","num","MON24","1","Est","1"
"r_1","2011","num","MON24","1","Beds","257"
"r_1","2011","num","MON24","1.1","Est","1"
"r_1","2011","num","MON24","1.1","Beds","257"
"r_1","2011","num","MON24","1.2","Est","-"
"r_1","2011","num","MON24","1.2","Beds","-"
"r_1","2011","num","MON24","1.3","Est","-"
"r_1","2011","num","MON24","1.3","Beds","-"
"r_1","2011","num","MON24","1.4","Est","-"
"r_1","2011","num","MON24","1.4","Beds","-"
"r_1","2011","num","MON24","1.5","Est","-"
"r_1","2011","num","MON24","1.5","Beds","-"
"r_1","2011","num","MON24","2","Est","7"
"r_1","2011","num","MON24","2","Beds","5"
"r_1","2011","num","MON24","2.1","Est","1"
"r_1","2011","num","MON24","2.1","Beds","5"
