RevisionColumn,NACE2008A21,Units,periods,GenderID,ValueColumn
"r_4","R","1000cp","2017Q1","2","22.7"
"r_4","S_T_U","1000cp","2017Q1","0","64.9"
"r_4","S_T_U","1000cp","2017Q1","1","27.2"
"r_4","S_T_U","1000cp","2017Q1","2","37.7"
"r_4","0","1000cp","2017Q2","0","3171.7"
"r_4","0","1000cp","2017Q2","1","1681.4"
"r_4","0","1000cp","2017Q2","2","1490.4"
"r_4","A","1000cp","2017Q2","0","236.1"
"r_4","A","1000cp","2017Q2","1","162.2"
"r_4","A","1000cp","2017Q2","2","73.9"
"r_4","B","1000cp","2017Q2","0","32.1"
"r_4","B","1000cp","2017Q2","1","24.8"
"r_4","B","1000cp","2017Q2","2","7.3"
"r_4","C","1000cp","2017Q2","0","598.9"
"r_4","C","1000cp","2017Q2","1","307.4"
"r_4","C","1000cp","2017Q2","2","291.5"
"r_4","D","1000cp","2017Q2","0","34.5"
"r_4","D","1000cp","2017Q2","1","27.1"
"r_4","D","1000cp","2017Q2","2","7.5"
"r_4","E","1000cp","2017Q2","0","34.4"
"r_4","E","1000cp","2017Q2","1","25"
"r_4","E","1000cp","2017Q2","2","9.5"
"r_4","F","1000cp","2017Q2","0","234"
"r_4","F","1000cp","2017Q2","1","216"
"r_4","F","1000cp","2017Q2","2","18"
"r_4","G","1000cp","2017Q2","0","547.9"
"r_4","G","1000cp","2017Q2","1","248.9"
"r_4","G","1000cp","2017Q2","2","299"
"r_4","H","1000cp","2017Q2","0","212.3"
"r_4","H","1000cp","2017Q2","1","170.4"
"r_4","H","1000cp","2017Q2","2","42"
"r_4","I","1000cp","2017Q2","0","176.7"
"r_4","I","1000cp","2017Q2","1","69.5"
"r_4","I","1000cp","2017Q2","2","107.3"
"r_4","J","1000cp","2017Q2","0","96"
"r_4","J","1000cp","2017Q2","1","58.4"
"r_4","J","1000cp","2017Q2","2","37.6"
"r_4","K","1000cp","2017Q2","0","63.4"
"r_4","K","1000cp","2017Q2","1","18.7"
"r_4","K","1000cp","2017Q2","2","44.7"
"r_4","L","1000cp","2017Q2","0","11.1"
"r_4","L","1000cp","2017Q2","1","(5.8)"
"r_4","L","1000cp","2017Q2","2","(5.3)"
"r_4","M","1000cp","2017Q2","0","115.3"
"r_4","M","1000cp","2017Q2","1","39"
"r_4","M","1000cp","2017Q2","2","76.3"
"r_4","N","1000cp","2017Q2","0","111.5"
"r_4","N","1000cp","2017Q2","1","78.8"
"r_4","N","1000cp","2017Q2","2","32.7"
"r_4","O","1000cp","2017Q2","0","212"
"r_4","O","1000cp","2017Q2","1","110.4"
"r_4","O","1000cp","2017Q2","2","101.6"
"r_4","P","1000cp","2017Q2","0","171"
"r_4","P","1000cp","2017Q2","1","34"
"r_4","P","1000cp","2017Q2","2","137"
"r_4","Q","1000cp","2017Q2","0","164.6"
"r_4","Q","1000cp","2017Q2","1","33.4"
"r_4","Q","1000cp","2017Q2","2","131.2"
"r_4","R","1000cp","2017Q2","0","56"
"r_4","R","1000cp","2017Q2","1","27.2"
"r_4","R","1000cp","2017Q2","2","28.8"
"r_4","S_T_U","1000cp","2017Q2","0","63.8"
"r_4","S_T_U","1000cp","2017Q2","1","24.5"
"r_4","S_T_U","1000cp","2017Q2","2","39.2"
"r_4","0","1000cp","2017Q3","0","3225"
"r_4","0","1000cp","2017Q3","1","1719.9"
"r_4","0","1000cp","2017Q3","2","1505.1"
"r_4","A","1000cp","2017Q3","0","242.3"
"r_4","A","1000cp","2017Q3","1","166.3"
"r_4","A","1000cp","2017Q3","2","76"
"r_4","B","1000cp","2017Q3","0","29.3"
"r_4","B","1000cp","2017Q3","1","23.9"
"r_4","B","1000cp","2017Q3","2","(5.4)"
"r_4","C","1000cp","2017Q3","0","601.2"
"r_4","C","1000cp","2017Q3","1","310.4"
"r_4","C","1000cp","2017Q3","2","290.8"
"r_4","D","1000cp","2017Q3","0","36.6"
"r_4","D","1000cp","2017Q3","1","26.3"
"r_4","D","1000cp","2017Q3","2","10.4"
"r_4","E","1000cp","2017Q3","0","40.3"
"r_4","E","1000cp","2017Q3","1","30"
"r_4","E","1000cp","2017Q3","2","10.3"
"r_4","F","1000cp","2017Q3","0","255.4"
"r_4","F","1000cp","2017Q3","1","237.4"
"r_4","F","1000cp","2017Q3","2","18"
"r_4","G","1000cp","2017Q3","0","539.1"
"r_4","G","1000cp","2017Q3","1","238.2"
"r_4","G","1000cp","2017Q3","2","300.8"
"r_4","H","1000cp","2017Q3","0","215.4"
"r_4","H","1000cp","2017Q3","1","170.4"
"r_4","H","1000cp","2017Q3","2","45"
"r_4","I","1000cp","2017Q3","0","193.5"
"r_4","I","1000cp","2017Q3","1","77.6"
"r_4","I","1000cp","2017Q3","2","115.9"
"r_4","J","1000cp","2017Q3","0","95.9"
"r_4","J","1000cp","2017Q3","1","59.8"
"r_4","J","1000cp","2017Q3","2","36.1"
"r_4","K","1000cp","2017Q3","0","67.9"
"r_4","K","1000cp","2017Q3","1","21.8"
"r_4","K","1000cp","2017Q3","2","46.1"
"r_4","L","1000cp","2017Q3","0","13.3"
"r_4","L","1000cp","2017Q3","1","7"
"r_4","L","1000cp","2017Q3","2","6.3"
"r_4","M","1000cp","2017Q3","0","103.6"
"r_4","M","1000cp","2017Q3","1","32"
"r_4","M","1000cp","2017Q3","2","71.6"
"r_4","N","1000cp","2017Q3","0","111.5"
"r_4","N","1000cp","2017Q3","1","78.8"
"r_4","N","1000cp","2017Q3","2","32.7"
"r_4","O","1000cp","2017Q3","0","216.6"
"r_4","O","1000cp","2017Q3","1","115.2"
"r_4","O","1000cp","2017Q3","2","101.4"
"r_4","P","1000cp","2017Q3","0","182.2"
"r_4","P","1000cp","2017Q3","1","37.8"
"r_4","P","1000cp","2017Q3","2","144.4"
"r_4","Q","1000cp","2017Q3","0","156.6"
"r_4","Q","1000cp","2017Q3","1","31.1"
"r_4","Q","1000cp","2017Q3","2","125.5"
"r_4","R","1000cp","2017Q3","0","48.2"
"r_4","R","1000cp","2017Q3","1","22.6"
"r_4","R","1000cp","2017Q3","2","25.6"
"r_4","S_T_U","1000cp","2017Q3","0","76.2"
"r_4","S_T_U","1000cp","2017Q3","1","33.3"
"r_4","S_T_U","1000cp","2017Q3","2","42.9"
"r_4","0","1000cp","2017Q4","0","3167.6"
"r_4","0","1000cp","2017Q4","1","1704.3"
"r_4","0","1000cp","2017Q4","2","1463.3"
"r_4","A","1000cp","2017Q4","0","210.7"
"r_4","A","1000cp","2017Q4","1","149.1"
"r_4","A","1000cp","2017Q4","2","61.6"
"r_4","B","1000cp","2017Q4","0","30.9"
"r_4","B","1000cp","2017Q4","1","26.7"
"r_4","B","1000cp","2017Q4","2","(4.2)"
"r_4","C","1000cp","2017Q4","0","617.5"
"r_4","C","1000cp","2017Q4","1","321.8"
"r_4","C","1000cp","2017Q4","2","295.6"
"r_4","D","1000cp","2017Q4","0","44.4"
"r_4","D","1000cp","2017Q4","1","34.3"
"r_4","D","1000cp","2017Q4","2","10.1"
"r_4","E","1000cp","2017Q4","0","33.1"
"r_4","E","1000cp","2017Q4","1","24.7"
"r_4","E","1000cp","2017Q4","2","8.4"
"r_4","F","1000cp","2017Q4","0","240.8"
"r_4","F","1000cp","2017Q4","1","225.2"
"r_4","F","1000cp","2017Q4","2","15.5"
"r_4","G","1000cp","2017Q4","0","546.6"
"r_4","G","1000cp","2017Q4","1","247"
"r_4","G","1000cp","2017Q4","2","299.6"
"r_4","H","1000cp","2017Q4","0","212"
"r_4","H","1000cp","2017Q4","1","172.5"
"r_4","H","1000cp","2017Q4","2","39.5"
"r_4","I","1000cp","2017Q4","0","158.3"
"r_4","I","1000cp","2017Q4","1","66.8"
"r_4","I","1000cp","2017Q4","2","91.4"
"r_4","J","1000cp","2017Q4","0","90.2"
"r_4","J","1000cp","2017Q4","1","59"
"r_4","J","1000cp","2017Q4","2","31.2"
"r_4","K","1000cp","2017Q4","0","66.1"
"r_4","K","1000cp","2017Q4","1","20.1"
"r_4","K","1000cp","2017Q4","2","46"
"r_4","L","1000cp","2017Q4","0","12.2"
"r_4","L","1000cp","2017Q4","1","(5.6)"
"r_4","L","1000cp","2017Q4","2","6.6"
"r_4","M","1000cp","2017Q4","0","105.9"
"r_4","M","1000cp","2017Q4","1","33.1"
"r_4","M","1000cp","2017Q4","2","72.8"
"r_4","N","1000cp","2017Q4","0","113"
"r_4","N","1000cp","2017Q4","1","80.8"
"r_4","N","1000cp","2017Q4","2","32.2"
"r_4","O","1000cp","2017Q4","0","221.3"
"r_4","O","1000cp","2017Q4","1","116.5"
"r_4","O","1000cp","2017Q4","2","104.8"
"r_4","P","1000cp","2017Q4","0","174.1"
"r_4","P","1000cp","2017Q4","1","35"
"r_4","P","1000cp","2017Q4","2","139.1"
"r_4","Q","1000cp","2017Q4","0","167"
"r_4","Q","1000cp","2017Q4","1","33.8"
"r_4","Q","1000cp","2017Q4","2","133.2"
"r_4","R","1000cp","2017Q4","0","46.6"
"r_4","R","1000cp","2017Q4","1","22.9"
"r_4","R","1000cp","2017Q4","2","23.6"
"r_4","S_T_U","1000cp","2017Q4","0","77.2"
"r_4","S_T_U","1000cp","2017Q4","1","29.4"
"r_4","S_T_U","1000cp","2017Q4","2","47.8"
"r_4","0","1000cp","2018Q1","0","3099.3"
"r_4","0","1000cp","2018Q1","1","1655.8"
"r_4","0","1000cp","2018Q1","2","1443.6"
"r_4","A","1000cp","2018Q1","0","197"
"r_4","A","1000cp","2018Q1","1","141.3"
"r_4","A","1000cp","2018Q1","2","55.7"
"r_4","B","1000cp","2018Q1","0","30.4"
"r_4","B","1000cp","2018Q1","1","25.4"
"r_4","B","1000cp","2018Q1","2","(5.0)"
"r_4","C","1000cp","2018Q1","0","598.4"
"r_4","C","1000cp","2018Q1","1","311.9"
"r_4","C","1000cp","2018Q1","2","286.5"
"r_4","D","1000cp","2018Q1","0","43.3"
"r_4","D","1000cp","2018Q1","1","36.2"
"r_4","D","1000cp","2018Q1","2","7.1"
"r_4","E","1000cp","2018Q1","0","29.7"
"r_4","E","1000cp","2018Q1","1","22.5"
"r_4","E","1000cp","2018Q1","2","7.2"
"r_4","F","1000cp","2018Q1","0","229.3"
"r_4","F","1000cp","2018Q1","1","213.3"
"r_4","F","1000cp","2018Q1","2","16"
"r_4","G","1000cp","2018Q1","0","536.9"
"r_4","G","1000cp","2018Q1","1","243"
"r_4","G","1000cp","2018Q1","2","294"
"r_4","H","1000cp","2018Q1","0","206.9"
"r_4","H","1000cp","2018Q1","1","172"
"r_4","H","1000cp","2018Q1","2","34.8"
"r_4","I","1000cp","2018Q1","0","147.4"
"r_4","I","1000cp","2018Q1","1","56.8"
"r_4","I","1000cp","2018Q1","2","90.6"
"r_4","J","1000cp","2018Q1","0","98.9"
"r_4","J","1000cp","2018Q1","1","64"
"r_4","J","1000cp","2018Q1","2","34.9"
"r_4","K","1000cp","2018Q1","0","61"
"r_4","K","1000cp","2018Q1","1","17.1"
"r_4","K","1000cp","2018Q1","2","43.9"
"r_4","L","1000cp","2018Q1","0","11.8"
"r_4","L","1000cp","2018Q1","1","(5.7)"
"r_4","L","1000cp","2018Q1","2","6.1"
"r_4","M","1000cp","2018Q1","0","113.9"
"r_4","M","1000cp","2018Q1","1","39.9"
"r_4","M","1000cp","2018Q1","2","74"
"r_4","N","1000cp","2018Q1","0","114.4"
"r_4","N","1000cp","2018Q1","1","87.1"
"r_4","N","1000cp","2018Q1","2","27.3"
"r_4","O","1000cp","2018Q1","0","217.9"
"r_4","O","1000cp","2018Q1","1","107.3"
"r_4","O","1000cp","2018Q1","2","110.6"
"r_4","P","1000cp","2018Q1","0","170.5"
"r_4","P","1000cp","2018Q1","1","33.2"
"r_4","P","1000cp","2018Q1","2","137.3"
"r_4","Q","1000cp","2018Q1","0","173.7"
"r_4","Q","1000cp","2018Q1","1","32.5"
"r_4","Q","1000cp","2018Q1","2","141.2"
"r_4","R","1000cp","2018Q1","0","51.1"
"r_4","R","1000cp","2018Q1","1","24.3"
"r_4","R","1000cp","2018Q1","2","26.8"
"r_4","S_T_U","1000cp","2018Q1","0","66.8"
"r_4","S_T_U","1000cp","2018Q1","1","22.3"
"r_4","S_T_U","1000cp","2018Q1","2","44.6"
"r_4","0","1000cp","2018Q2","0","3157.1"
"r_4","0","1000cp","2018Q2","1","1678.1"
"r_4","0","1000cp","2018Q2","2","1479"
"r_4","A","1000cp","2018Q2","0","214.1"
"r_4","A","1000cp","2018Q2","1","148.2"
"r_4","A","1000cp","2018Q2","2","65.9"
"r_4","B","1000cp","2018Q2","0","28.4"
"r_4","B","1000cp","2018Q2","1","23.2"
"r_4","B","1000cp","2018Q2","2","(5.2)"
"r_4","C","1000cp","2018Q2","0","598.2"
"r_4","C","1000cp","2018Q2","1","315.9"
"r_4","C","1000cp","2018Q2","2","282.2"
"r_4","D","1000cp","2018Q2","0","39.3"
"r_4","D","1000cp","2018Q2","1","30.4"
"r_4","D","1000cp","2018Q2","2","8.9"
"r_4","E","1000cp","2018Q2","0","32.7"
"r_4","E","1000cp","2018Q2","1","24.4"
"r_4","E","1000cp","2018Q2","2","8.2"
"r_4","F","1000cp","2018Q2","0","242.1"
"r_4","F","1000cp","2018Q2","1","223.8"
"r_4","F","1000cp","2018Q2","2","18.4"
"r_4","G","1000cp","2018Q2","0","537.6"
"r_4","G","1000cp","2018Q2","1","240.3"
"r_4","G","1000cp","2018Q2","2","297.3"
"r_4","H","1000cp","2018Q2","0","214.6"
"r_4","H","1000cp","2018Q2","1","172.7"
"r_4","H","1000cp","2018Q2","2","41.9"
"r_4","I","1000cp","2018Q2","0","173.3"
"r_4","I","1000cp","2018Q2","1","61.7"
"r_4","I","1000cp","2018Q2","2","111.6"
"r_4","J","1000cp","2018Q2","0","98.7"
"r_4","J","1000cp","2018Q2","1","63.5"
"r_4","J","1000cp","2018Q2","2","35.1"
"r_4","K","1000cp","2018Q2","0","67.3"
"r_4","K","1000cp","2018Q2","1","20.3"
"r_4","K","1000cp","2018Q2","2","47"
"r_4","L","1000cp","2018Q2","0","12.2"
"r_4","L","1000cp","2018Q2","1","6.6"
"r_4","L","1000cp","2018Q2","2","(5.6)"
"r_4","M","1000cp","2018Q2","0","109.3"
"r_4","M","1000cp","2018Q2","1","38.4"
"r_4","M","1000cp","2018Q2","2","70.9"
"r_4","N","1000cp","2018Q2","0","121.3"
"r_4","N","1000cp","2018Q2","1","85.3"
"r_4","N","1000cp","2018Q2","2","36"
"r_4","O","1000cp","2018Q2","0","218.2"
"r_4","O","1000cp","2018Q2","1","110.5"
"r_4","O","1000cp","2018Q2","2","107.8"
"r_4","P","1000cp","2018Q2","0","180.2"
"r_4","P","1000cp","2018Q2","1","35.4"
"r_4","P","1000cp","2018Q2","2","144.8"
"r_4","Q","1000cp","2018Q2","0","161.5"
"r_4","Q","1000cp","2018Q2","1","34.9"
"r_4","Q","1000cp","2018Q2","2","126.6"
"r_4","R","1000cp","2018Q2","0","47.4"
"r_4","R","1000cp","2018Q2","1","23.1"
"r_4","R","1000cp","2018Q2","2","24.3"
"r_4","S_T_U","1000cp","2018Q2","0","60.8"
"r_4","S_T_U","1000cp","2018Q2","1","19.6"
"r_4","S_T_U","1000cp","2018Q2","2","41.1"
"r_4","0","1000cp","2018Q3","0","3205.3"
"r_4","0","1000cp","2018Q3","1","1712.2"
"r_4","0","1000cp","2018Q3","2","1493.2"
"r_4","A","1000cp","2018Q3","0","224.7"
"r_4","A","1000cp","2018Q3","1","153.8"
"r_4","A","1000cp","2018Q3","2","70.9"
"r_4","B","1000cp","2018Q3","0","32.4"
"r_4","B","1000cp","2018Q3","1","25.7"
"r_4","B","1000cp","2018Q3","2","6.7"
"r_4","C","1000cp","2018Q3","0","602.4"
"r_4","C","1000cp","2018Q3","1","308.8"
"r_4","C","1000cp","2018Q3","2","293.6"
"r_4","D","1000cp","2018Q3","0","38.5"
"r_4","D","1000cp","2018Q3","1","26.8"
"r_4","D","1000cp","2018Q3","2","11.6"
"r_4","E","1000cp","2018Q3","0","35"
"r_4","E","1000cp","2018Q3","1","24.4"
"r_4","E","1000cp","2018Q3","2","10.6"
"r_4","F","1000cp","2018Q3","0","265.8"
"r_4","F","1000cp","2018Q3","1","250"
"r_4","F","1000cp","2018Q3","2","15.8"
"r_4","G","1000cp","2018Q3","0","536.9"
"r_4","G","1000cp","2018Q3","1","240.3"
"r_4","G","1000cp","2018Q3","2","296.6"
"r_4","H","1000cp","2018Q3","0","204.4"
"r_4","H","1000cp","2018Q3","1","163.3"
"r_4","H","1000cp","2018Q3","2","41.2"
"r_4","I","1000cp","2018Q3","0","192.2"
"r_4","I","1000cp","2018Q3","1","76.6"
"r_4","I","1000cp","2018Q3","2","115.5"
"r_4","J","1000cp","2018Q3","0","88.8"
"r_4","J","1000cp","2018Q3","1","53.8"
"r_4","J","1000cp","2018Q3","2","35"
"r_4","K","1000cp","2018Q3","0","66.1"
"r_4","K","1000cp","2018Q3","1","22.3"
"r_4","K","1000cp","2018Q3","2","43.8"
"r_4","L","1000cp","2018Q3","0","13.6"
"r_4","L","1000cp","2018Q3","1","7.6"
"r_4","L","1000cp","2018Q3","2","6"
"r_4","M","1000cp","2018Q3","0","101.1"
"r_4","M","1000cp","2018Q3","1","34.2"
"r_4","M","1000cp","2018Q3","2","66.9"
"r_4","N","1000cp","2018Q3","0","123.5"
"r_4","N","1000cp","2018Q3","1","85.8"
"r_4","N","1000cp","2018Q3","2","37.7"
"r_4","O","1000cp","2018Q3","0","222.8"
"r_4","O","1000cp","2018Q3","1","118.5"
"r_4","O","1000cp","2018Q3","2","104.3"
"r_4","P","1000cp","2018Q3","0","187.5"
"r_4","P","1000cp","2018Q3","1","36.9"
"r_4","P","1000cp","2018Q3","2","150.5"
"r_4","Q","1000cp","2018Q3","0","157.4"
"r_4","Q","1000cp","2018Q3","1","36.5"
"r_4","Q","1000cp","2018Q3","2","120.8"
"r_4","R","1000cp","2018Q3","0","49"
"r_4","R","1000cp","2018Q3","1","24.3"
"r_4","R","1000cp","2018Q3","2","24.8"
"r_4","S_T_U","1000cp","2018Q3","0","63.3"
"r_4","S_T_U","1000cp","2018Q3","1","22.6"
"r_4","S_T_U","1000cp","2018Q3","2","40.8"
"r_4","0","1000cp","2018Q4","0","3148.9"
"r_4","0","1000cp","2018Q4","1","1695.3"
"r_4","0","1000cp","2018Q4","2","1453.6"
"r_4","A","1000cp","2018Q4","0","193.6"
"r_4","A","1000cp","2018Q4","1","137.1"
"r_4","A","1000cp","2018Q4","2","56.5"
"r_4","B","1000cp","2018Q4","0","36"
"r_4","B","1000cp","2018Q4","1","27.4"
"r_4","B","1000cp","2018Q4","2","8.6"
"r_4","C","1000cp","2018Q4","0","602"
"r_4","C","1000cp","2018Q4","1","310.1"
"r_4","C","1000cp","2018Q4","2","291.9"
"r_4","D","1000cp","2018Q4","0","36.2"
"r_4","D","1000cp","2018Q4","1","27.3"
"r_4","D","1000cp","2018Q4","2","8.9"
"r_4","E","1000cp","2018Q4","0","30.2"
"r_4","E","1000cp","2018Q4","1","20.9"
"r_4","E","1000cp","2018Q4","2","9.4"
"r_4","F","1000cp","2018Q4","0","247.2"
"r_4","F","1000cp","2018Q4","1","233.5"
"r_4","F","1000cp","2018Q4","2","13.7"
"r_4","G","1000cp","2018Q4","0","543.5"
"r_4","G","1000cp","2018Q4","1","251.5"
"r_4","G","1000cp","2018Q4","2","291.9"
"r_4","H","1000cp","2018Q4","0","198.3"
"r_4","H","1000cp","2018Q4","1","167.2"
"r_4","H","1000cp","2018Q4","2","31.1"
"r_4","I","1000cp","2018Q4","0","159"
"r_4","I","1000cp","2018Q4","1","63.4"
"r_4","I","1000cp","2018Q4","2","95.6"
"r_4","J","1000cp","2018Q4","0","107.4"
"r_4","J","1000cp","2018Q4","1","66.2"
"r_4","J","1000cp","2018Q4","2","41.2"
"r_4","K","1000cp","2018Q4","0","67.1"
"r_4","K","1000cp","2018Q4","1","23"
"r_4","K","1000cp","2018Q4","2","44.1"
"r_4","L","1000cp","2018Q4","0","12.5"
"r_4","L","1000cp","2018Q4","1","5.9"
"r_4","L","1000cp","2018Q4","2","6.6"
"r_4","M","1000cp","2018Q4","0","98"
"r_4","M","1000cp","2018Q4","1","32.9"
"r_4","M","1000cp","2018Q4","2","65.2"
"r_4","N","1000cp","2018Q4","0","120.9"
"r_4","N","1000cp","2018Q4","1","88.1"
"r_4","N","1000cp","2018Q4","2","32.8"
"r_4","O","1000cp","2018Q4","0","231.1"
"r_4","O","1000cp","2018Q4","1","124.3"
"r_4","O","1000cp","2018Q4","2","106.9"
"r_4","P","1000cp","2018Q4","0","194"
"r_4","P","1000cp","2018Q4","1","38.3"
"r_4","P","1000cp","2018Q4","2","155.7"
"r_4","Q","1000cp","2018Q4","0","160.2"
"r_4","Q","1000cp","2018Q4","1","30.8"
"r_4","Q","1000cp","2018Q4","2","129.4"
"r_4","R","1000cp","2018Q4","0","45.9"
"r_4","R","1000cp","2018Q4","1","23.3"
"r_4","R","1000cp","2018Q4","2","22.5"
"r_4","S_T_U","1000cp","2018Q4","0","65.8"
"r_4","S_T_U","1000cp","2018Q4","1","24.2"
"r_4","S_T_U","1000cp","2018Q4","2","41.6"
"r_4","0","1000cp","2019Q1","0","3147.8"
"r_4","0","1000cp","2019Q1","1","1681.4"
"r_4","0","1000cp","2019Q1","2","1466.4"
"r_4","A","1000cp","2019Q1","0","197.2"
"r_4","A","1000cp","2019Q1","1","136.7"
"r_4","A","1000cp","2019Q1","2","60.4"
"r_4","B","1000cp","2019Q1","0","32.9"
"r_4","B","1000cp","2019Q1","1","25.2"
"r_4","B","1000cp","2019Q1","2","7.7"
"r_4","C","1000cp","2019Q1","0","596.7"
"r_4","C","1000cp","2019Q1","1","310.5"
"r_4","C","1000cp","2019Q1","2","286.2"
"r_4","D","1000cp","2019Q1","0","43.3"
"r_4","D","1000cp","2019Q1","1","33.1"
"r_4","D","1000cp","2019Q1","2","10.2"
"r_4","E","1000cp","2019Q1","0","28.6"
"r_4","E","1000cp","2019Q1","1","20.5"
"r_4","E","1000cp","2019Q1","2","8.1"
"r_4","F","1000cp","2019Q1","0","233.1"
"r_4","F","1000cp","2019Q1","1","217.2"
"r_4","F","1000cp","2019Q1","2","15.9"
"r_4","G","1000cp","2019Q1","0","528.3"
"r_4","G","1000cp","2019Q1","1","232.9"
"r_4","G","1000cp","2019Q1","2","295.4"
"r_4","H","1000cp","2019Q1","0","210"
"r_4","H","1000cp","2019Q1","1","178"
"r_4","H","1000cp","2019Q1","2","32"
"r_4","I","1000cp","2019Q1","0","162.4"
"r_4","I","1000cp","2019Q1","1","61.9"
"r_4","I","1000cp","2019Q1","2","100.5"
"r_4","J","1000cp","2019Q1","0","113.8"
"r_4","J","1000cp","2019Q1","1","74.4"
"r_4","J","1000cp","2019Q1","2","39.4"
"r_4","K","1000cp","2019Q1","0","65.1"
"r_4","K","1000cp","2019Q1","1","17.6"
"r_4","K","1000cp","2019Q1","2","47.5"
"r_4","L","1000cp","2019Q1","0","11.3"
"r_4","L","1000cp","2019Q1","1","5.8"
"r_4","L","1000cp","2019Q1","2","5.5"
"r_4","M","1000cp","2019Q1","0","108.8"
"r_4","M","1000cp","2019Q1","1","36.2"
"r_4","M","1000cp","2019Q1","2","72.6"
"r_4","N","1000cp","2019Q1","0","121.7"
"r_4","N","1000cp","2019Q1","1","90.9"
"r_4","N","1000cp","2019Q1","2","30.8"
"r_4","O","1000cp","2019Q1","0","233.2"
"r_4","O","1000cp","2019Q1","1","123.1"
"r_4","O","1000cp","2019Q1","2","110.1"
"r_4","P","1000cp","2019Q1","0","182.3"
"r_4","P","1000cp","2019Q1","1","38.9"
"r_4","P","1000cp","2019Q1","2","143.3"
"r_4","Q","1000cp","2019Q1","0","160.9"
"r_4","Q","1000cp","2019Q1","1","30"
"r_4","Q","1000cp","2019Q1","2","130.9"
"r_4","R","1000cp","2019Q1","0","48.6"
"r_4","R","1000cp","2019Q1","1","25.1"
"r_4","R","1000cp","2019Q1","2","23.5"
"r_4","S_T_U","1000cp","2019Q1","0","69.7"
"r_4","S_T_U","1000cp","2019Q1","1","23.4"
"r_4","S_T_U","1000cp","2019Q1","2","46.2"
"r_4","0","1000cp","2019Q2","0","3262.8"
"r_4","0","1000cp","2019Q2","1","1733.2"
"r_4","0","1000cp","2019Q2","2","1529.7"
"r_4","A","1000cp","2019Q2","0","217.4"
"r_4","A","1000cp","2019Q2","1","151.3"
"r_4","A","1000cp","2019Q2","2","66.1"
"r_4","B","1000cp","2019Q2","0","29.8"
"r_4","B","1000cp","2019Q2","1","22.3"
"r_4","B","1000cp","2019Q2","2","7.5"
"r_4","C","1000cp","2019Q2","0","616.5"
"r_4","C","1000cp","2019Q2","1","322.5"
"r_4","C","1000cp","2019Q2","2","294"
"r_4","D","1000cp","2019Q2","0","47.2"
"r_4","D","1000cp","2019Q2","1","35.7"
"r_4","D","1000cp","2019Q2","2","11.5"
"r_4","E","1000cp","2019Q2","0","35.2"
"r_4","E","1000cp","2019Q2","1","25.2"
"r_4","E","1000cp","2019Q2","2","10"
"r_4","F","1000cp","2019Q2","0","251.5"
"r_4","F","1000cp","2019Q2","1","233.5"
"r_4","F","1000cp","2019Q2","2","18"
"r_4","G","1000cp","2019Q2","0","530.9"
"r_4","G","1000cp","2019Q2","1","231.9"
"r_4","G","1000cp","2019Q2","2","299"
"r_4","H","1000cp","2019Q2","0","213.7"
"r_4","H","1000cp","2019Q2","1","171.4"
"r_4","H","1000cp","2019Q2","2","42.3"
"r_4","I","1000cp","2019Q2","0","197.4"
"r_4","I","1000cp","2019Q2","1","75.3"
"r_4","I","1000cp","2019Q2","2","122.1"
"r_4","J","1000cp","2019Q2","0","100.8"
"r_4","J","1000cp","2019Q2","1","65.6"
"r_4","J","1000cp","2019Q2","2","35.2"
"r_4","K","1000cp","2019Q2","0","67.2"
"r_4","K","1000cp","2019Q2","1","17.8"
"r_4","K","1000cp","2019Q2","2","49.4"
"r_4","L","1000cp","2019Q2","0","12"
"r_4","L","1000cp","2019Q2","1","6.5"
"r_4","L","1000cp","2019Q2","2","5.5"
"r_4","M","1000cp","2019Q2","0","120.8"
"r_4","M","1000cp","2019Q2","1","41.3"
"r_4","M","1000cp","2019Q2","2","79.5"
"r_4","N","1000cp","2019Q2","0","128"
"r_4","N","1000cp","2019Q2","1","90.4"
"r_4","N","1000cp","2019Q2","2","37.6"
"r_4","O","1000cp","2019Q2","0","230.8"
"r_4","O","1000cp","2019Q2","1","117.2"
"r_4","O","1000cp","2019Q2","2","113.7"
"r_4","P","1000cp","2019Q2","0","179.9"
"r_4","P","1000cp","2019Q2","1","38.5"
"r_4","P","1000cp","2019Q2","2","141.5"
"r_4","Q","1000cp","2019Q2","0","167.9"
"r_4","Q","1000cp","2019Q2","1","37.1"
"r_4","Q","1000cp","2019Q2","2","130.9"
"r_4","R","1000cp","2019Q2","0","49.5"
"r_4","R","1000cp","2019Q2","1","27.2"
"r_4","R","1000cp","2019Q2","2","22.3"
"r_4","S_T_U","1000cp","2019Q2","0","66.3"
"r_4","S_T_U","1000cp","2019Q2","1","22.6"
"r_4","S_T_U","1000cp","2019Q2","2","43.7"
"r_5","0","1000cp","2019Q3","0","3299.2"
"r_5","0","1000cp","2019Q3","1","1771.3"
"r_5","0","1000cp","2019Q3","2","1527.9"
"r_5","A","1000cp","2019Q3","0","230.3"
"r_5","A","1000cp","2019Q3","1","161"
"r_5","A","1000cp","2019Q3","2","69.3"
"r_5","B","1000cp","2019Q3","0","33"
"r_5","B","1000cp","2019Q3","1","25.2"
"r_5","B","1000cp","2019Q3","2","7.8"
"r_5","C","1000cp","2019Q3","0","617.2"
"r_5","C","1000cp","2019Q3","1","323.5"
