RevisionColumn,periods,Units,Indicators,NUTS,ValueColumn
"r_72","2020XII","num","3.5.2.1","BG411","20994"
"r_72","2020XII","num","3.5.2.1.1","BG411","11041"
"r_72","2020XII","num","3.5.2.1.2","BG411","9953"
"r_72","2020XII","BGN_tabl","3.5.2.3","BG411","3116330"
"r_72","2020XII","BGN_tabl","3.5.2.3.1","BG411","1161077"
"r_72","2020XII","BGN_tabl","3.5.2.3.2","BG411","1955253"
"r_72","2020XII","num","3.5.2.5","BG42","478"
"r_72","2020XII","num","3.5.2.4","BG42","25216"
"r_72","2020XII","num","3.5.2.6","BG42","682174"
"r_72","2020XII","num","3.5.2.2","BG42","87377"
"r_72","2020XII","num","3.5.2.2.1","BG42","80912"
"r_72","2020XII","num","3.5.2.2.2","BG42","6465"
"r_72","2020XII","num","3.5.2.1","BG42","40108"
"r_72","2020XII","num","3.5.2.1.1","BG42","37785"
"r_72","2020XII","num","3.5.2.1.2","BG42","2323"
"r_72","2020XII","BGN_tabl","3.5.2.3","BG42","4482384"
"r_72","2020XII","BGN_tabl","3.5.2.3.1","BG42","4121360"
"r_72","2020XII","BGN_tabl","3.5.2.3.2","BG42","361024"
"r_72","2020XII","num","3.5.2.5","BG425","37"
"r_72","2020XII","num","3.5.2.4","BG425","1144"
"r_72","2020XII","num","3.5.2.6","BG425","35260"
"r_72","2020XII","num","3.5.2.2","BG425","4472"
"r_72","2020XII","num","3.5.2.2.1","BG425","3794"
"r_72","2020XII","num","3.5.2.2.2","BG425","678"
"r_72","2020XII","num","3.5.2.1","BG425","1845"
"r_72","2020XII","num","3.5.2.1.1","BG425","1588"
"r_72","2020XII","num","3.5.2.1.2","BG425","257"
"r_72","2020XII","BGN_tabl","3.5.2.3","BG425","169388"
"r_72","2020XII","BGN_tabl","3.5.2.3.1","BG425","138985"
"r_72","2020XII","BGN_tabl","3.5.2.3.2","BG425","30403"
"r_72","2020XII","num","3.5.2.5","BG423","40"
"r_72","2020XII","num","3.5.2.4","BG423","3857"
"r_72","2020XII","num","3.5.2.6","BG423","119228"
"r_72","2020XII","num","3.5.2.2","BG423","16906"
"r_72","2020XII","num","3.5.2.2.1","BG423","16199"
"r_72","2020XII","num","3.5.2.2.2","BG423","707"
"r_72","2020XII","num","3.5.2.1","BG423","8296"
"r_72","2020XII","num","3.5.2.1.1","BG423","8064"
"r_72","2020XII","num","3.5.2.1.2","BG423","232"
"r_72","2020XII","BGN_tabl","3.5.2.3","BG423","988226"
"r_72","2020XII","BGN_tabl","3.5.2.3.1","BG423","948051"
"r_72","2020XII","BGN_tabl","3.5.2.3.2","BG423","40175"
"r_72","2020XII","num","3.5.2.5","BG421","164"
"r_72","2020XII","num","3.5.2.4","BG421","8954"
"r_72","2020XII","num","3.5.2.6","BG421","277474"
"r_72","2020XII","num","3.5.2.2","BG421","28134"
"r_72","2020XII","num","3.5.2.2.1","BG421","25462"
"r_72","2020XII","num","3.5.2.2.2","BG421","2672"
"r_72","2020XII","num","3.5.2.1","BG421","15118"
"r_72","2020XII","num","3.5.2.1.1","BG421","13944"
"r_72","2020XII","num","3.5.2.1.2","BG421","1174"
"r_72","2020XII","BGN_tabl","3.5.2.3","BG421","1474360"
"r_72","2020XII","BGN_tabl","3.5.2.3.1","BG421","1311147"
"r_72","2020XII","BGN_tabl","3.5.2.3.2","BG421","163213"
"r_72","2020XII","num","3.5.2.5","BG424","209"
"r_72","2020XII","num","3.5.2.4","BG424","9995"
"r_72","2020XII","num","3.5.2.6","BG424","210995"
"r_72","2020XII","num","3.5.2.2","BG424","33765"
"r_72","2020XII","num","3.5.2.2.1","BG424","32241"
"r_72","2020XII","num","3.5.2.2.2","BG424","1524"
"r_72","2020XII","num","3.5.2.1","BG424","13416"
"r_72","2020XII","num","3.5.2.1.1","BG424","12974"
"r_72","2020XII","num","3.5.2.1.2","BG424","442"
"r_72","2020XII","BGN_tabl","3.5.2.3","BG424","1699843"
"r_72","2020XII","BGN_tabl","3.5.2.3.1","BG424","1609410"
"r_72","2020XII","BGN_tabl","3.5.2.3.2","BG424","90433"
"r_72","2020XII","num","3.5.2.5","BG422","28"
"r_72","2020XII","num","3.5.2.4","BG422","1266"
"r_72","2020XII","num","3.5.2.6","BG422","39217"
"r_72","2020XII","num","3.5.2.2","BG422","4100"
"r_72","2020XII","num","3.5.2.2.1","BG422","3216"
"r_72","2020XII","num","3.5.2.2.2","BG422","884"
"r_72","2020XII","num","3.5.2.1","BG422","1433"
"r_72","2020XII","num","3.5.2.1.1","BG422","1215"
"r_72","2020XII","num","3.5.2.1.2","BG422","218"
"r_72","2020XII","BGN_tabl","3.5.2.3","BG422","150567"
"r_72","2020XII","BGN_tabl","3.5.2.3.1","BG422","113767"
"r_72","2020XII","BGN_tabl","3.5.2.3.2","BG422","36800"
"r_73","2020","num","3.5.2.5","BG","3317"
"r_73","2020","num","3.5.2.4","BG","281666"
"r_73","2020","num","3.5.2.6","BG","47573284"
"r_73","2020","num","3.5.2.2","BG","11968483"
"r_73","2020","num","3.5.2.2.1","BG","7312194"
"r_73","2020","num","3.5.2.2.2","BG","4656289"
"r_73","2020","num","3.5.2.1","BG","4023763"
"r_73","2020","num","3.5.2.1.1","BG","2847984"
"r_73","2020","num","3.5.2.1.2","BG","1175779"
"r_73","2020","BGN_tabl","3.5.2.3","BG","645544880"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG","330027013"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG","315517867"
"r_73","2020","num","3.5.2.5","BG3","2008"
"r_73","2020","num","3.5.2.4","BG3","205601"
"r_73","2020","num","3.5.2.6","BG3","29272110"
"r_73","2020","num","3.5.2.2","BG3","7832375"
"r_73","2020","num","3.5.2.2.1","BG3","4484118"
"r_73","2020","num","3.5.2.2.2","BG3","3348257"
"r_73","2020","num","3.5.2.1","BG3","2217582"
"r_73","2020","num","3.5.2.1.1","BG3","1522703"
"r_73","2020","num","3.5.2.1.2","BG3","694879"
"r_73","2020","BGN_tabl","3.5.2.3","BG3","416682318"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG3","198241930"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG3","218440388"
"r_73","2020","num","3.5.2.5","BG31","177"
"r_73","2020","num","3.5.2.4","BG31","8362"
"r_73","2020","num","3.5.2.6","BG31","2361659"
"r_73","2020","num","3.5.2.2","BG31","529175"
"r_73","2020","num","3.5.2.2.1","BG31","376703"
"r_73","2020","num","3.5.2.2.2","BG31","152472"
"r_73","2020","num","3.5.2.1","BG31","186940"
"r_73","2020","num","3.5.2.1.1","BG31","170120"
"r_73","2020","num","3.5.2.1.2","BG31","16820"
"r_73","2020","BGN_tabl","3.5.2.3","BG31","21824485"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG31","13542440"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG31","8282045"
"r_73","2020","num","3.5.2.5","BG311","26"
"r_73","2020","num","3.5.2.4","BG311","1080"
"r_73","2020","num","3.5.2.6","BG311","296731"
"r_73","2020","num","3.5.2.2","BG311","87614"
"r_73","2020","num","3.5.2.2.1","BG311","30276"
"r_73","2020","num","3.5.2.2.2","BG311","57338"
"r_73","2020","num","3.5.2.1","BG311","23189"
"r_73","2020","num","3.5.2.1.1","BG311","17959"
"r_73","2020","num","3.5.2.1.2","BG311","5230"
"r_73","2020","BGN_tabl","3.5.2.3","BG311","4350562"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG311","1170970"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG311","3179592"
"r_73","2020","num","3.5.2.5","BG313","26"
"r_73","2020","num","3.5.2.4","BG313","897"
"r_73","2020","num","3.5.2.6","BG313","288132"
"r_73","2020","num","3.5.2.2","BG313","58195"
"r_73","2020","num","3.5.2.2.1","BG313","51212"
"r_73","2020","num","3.5.2.2.2","BG313","6983"
"r_73","2020","num","3.5.2.1","BG313","21641"
"r_73","2020","num","3.5.2.1.1","BG313","19994"
"r_73","2020","num","3.5.2.1.2","BG313","1647"
"r_73","2020","BGN_tabl","3.5.2.3","BG313","1647379"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG313",".."
"r_73","2020","BGN_tabl","3.5.2.3.2","BG313",".."
"r_73","2020","num","3.5.2.5","BG315","78"
"r_73","2020","num","3.5.2.4","BG315","3997"
"r_73","2020","num","3.5.2.6","BG315","1006304"
"r_73","2020","num","3.5.2.2","BG315","197397"
"r_73","2020","num","3.5.2.2.1","BG315","190862"
"r_73","2020","num","3.5.2.2.2","BG315","6535"
"r_73","2020","num","3.5.2.1","BG315","85224"
"r_73","2020","num","3.5.2.1.1","BG315","83006"
"r_73","2020","num","3.5.2.1.2","BG315","2218"
"r_73","2020","BGN_tabl","3.5.2.3","BG315","7754502"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG315","7436539"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG315","317963"
"r_73","2020","num","3.5.2.5","BG312","25"
"r_73","2020","num","3.5.2.4","BG312","1181"
"r_73","2020","num","3.5.2.6","BG312","354674"
"r_73","2020","num","3.5.2.2","BG312","103680"
"r_73","2020","num","3.5.2.2.1","BG312","55608"
"r_73","2020","num","3.5.2.2.2","BG312","48072"
"r_73","2020","num","3.5.2.1","BG312","29735"
"r_73","2020","num","3.5.2.1.1","BG312","26002"
"r_73","2020","num","3.5.2.1.2","BG312","3733"
"r_73","2020","BGN_tabl","3.5.2.3","BG312","3890864"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG312",".."
"r_73","2020","BGN_tabl","3.5.2.3.2","BG312",".."
"r_73","2020","num","3.5.2.5","BG314","22"
"r_73","2020","num","3.5.2.4","BG314","1207"
"r_73","2020","num","3.5.2.6","BG314","415818"
"r_73","2020","num","3.5.2.2","BG314","82289"
"r_73","2020","num","3.5.2.2.1","BG314","48745"
"r_73","2020","num","3.5.2.2.2","BG314","33544"
"r_73","2020","num","3.5.2.1","BG314","27151"
"r_73","2020","num","3.5.2.1.1","BG314","23159"
"r_73","2020","num","3.5.2.1.2","BG314","3992"
"r_73","2020","BGN_tabl","3.5.2.3","BG314","4181178"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG314","1685892"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG314","2495286"
"r_73","2020","num","3.5.2.5","BG32","286"
"r_73","2020","num","3.5.2.4","BG32","12427"
"r_73","2020","num","3.5.2.6","BG32","3422433"
"r_73","2020","num","3.5.2.2","BG32","515240"
"r_73","2020","num","3.5.2.2.1","BG32","422512"
"r_73","2020","num","3.5.2.2.2","BG32","92728"
"r_73","2020","num","3.5.2.1","BG32","256989"
"r_73","2020","num","3.5.2.1.1","BG32","225364"
"r_73","2020","num","3.5.2.1.2","BG32","31625"
"r_73","2020","BGN_tabl","3.5.2.3","BG32","20257488"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG32","15507072"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG32","4750416"
"r_73","2020","num","3.5.2.5","BG321","123"
"r_73","2020","num","3.5.2.4","BG321","5307"
"r_73","2020","num","3.5.2.6","BG321","1432213"
"r_73","2020","num","3.5.2.2","BG321","224109"
"r_73","2020","num","3.5.2.2.1","BG321","175412"
"r_73","2020","num","3.5.2.2.2","BG321","48697"
"r_73","2020","num","3.5.2.1","BG321","107836"
"r_73","2020","num","3.5.2.1.1","BG321","93587"
"r_73","2020","num","3.5.2.1.2","BG321","14249"
"r_73","2020","BGN_tabl","3.5.2.3","BG321","8855270"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG321","6466950"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG321","2388320"
"r_73","2020","num","3.5.2.5","BG322","62"
"r_73","2020","num","3.5.2.4","BG322","3265"
"r_73","2020","num","3.5.2.6","BG322","823451"
"r_73","2020","num","3.5.2.2","BG322","110852"
"r_73","2020","num","3.5.2.2.1","BG322","104984"
"r_73","2020","num","3.5.2.2.2","BG322","5868"
"r_73","2020","num","3.5.2.1","BG322","57328"
"r_73","2020","num","3.5.2.1.1","BG322","55086"
"r_73","2020","num","3.5.2.1.2","BG322","2242"
"r_73","2020","BGN_tabl","3.5.2.3","BG322","3671508"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG322","3347883"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG322","323625"
"r_73","2020","num","3.5.2.5","BG324","19"
"r_73","2020","num","3.5.2.4","BG324","813"
"r_73","2020","num","3.5.2.6","BG324","230195"
"r_73","2020","num","3.5.2.2","BG324","63807"
"r_73","2020","num","3.5.2.2.1","BG324","44800"
"r_73","2020","num","3.5.2.2.2","BG324","19007"
"r_73","2020","num","3.5.2.1","BG324","19757"
"r_73","2020","num","3.5.2.1.1","BG324","16516"
"r_73","2020","num","3.5.2.1.2","BG324","3241"
"r_73","2020","BGN_tabl","3.5.2.3","BG324","2483613"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG324","1576207"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG324","907406"
"r_73","2020","num","3.5.2.5","BG323","57"
"r_73","2020","num","3.5.2.4","BG323","2255"
"r_73","2020","num","3.5.2.6","BG323","678208"
"r_73","2020","num","3.5.2.2","BG323","90357"
"r_73","2020","num","3.5.2.2.1","BG323","73771"
"r_73","2020","num","3.5.2.2.2","BG323","16586"
"r_73","2020","num","3.5.2.1","BG323","54937"
"r_73","2020","num","3.5.2.1.1","BG323","44537"
"r_73","2020","num","3.5.2.1.2","BG323","10400"
"r_73","2020","BGN_tabl","3.5.2.3","BG323","4165724"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG323","3173872"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG323","991852"
"r_73","2020","num","3.5.2.5","BG325","25"
"r_73","2020","num","3.5.2.4","BG325","787"
"r_73","2020","num","3.5.2.6","BG325","258366"
"r_73","2020","num","3.5.2.2","BG325","26115"
"r_73","2020","num","3.5.2.2.1","BG325","23545"
"r_73","2020","num","3.5.2.2.2","BG325","2570"
"r_73","2020","num","3.5.2.1","BG325","17131"
"r_73","2020","num","3.5.2.1.1","BG325","15638"
"r_73","2020","num","3.5.2.1.2","BG325","1493"
"r_73","2020","BGN_tabl","3.5.2.3","BG325","1081373"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG325","942160"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG325","139213"
"r_73","2020","num","3.5.2.5","BG33","627"
"r_73","2020","num","3.5.2.4","BG33","77978"
"r_73","2020","num","3.5.2.6","BG33","10796753"
"r_73","2020","num","3.5.2.2","BG33","2881380"
"r_73","2020","num","3.5.2.2.1","BG33","1285449"
"r_73","2020","num","3.5.2.2.2","BG33","1595931"
"r_73","2020","num","3.5.2.1","BG33","814074"
"r_73","2020","num","3.5.2.1.1","BG33","448303"
"r_73","2020","num","3.5.2.1.2","BG33","365771"
"r_73","2020","BGN_tabl","3.5.2.3","BG33","172638590"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG33","62500951"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG33","110137639"
"r_73","2020","num","3.5.2.5","BG331","391"
"r_73","2020","num","3.5.2.4","BG331","54622"
"r_73","2020","num","3.5.2.6","BG331","7403664"
"r_73","2020","num","3.5.2.2","BG331","1927181"
"r_73","2020","num","3.5.2.2.1","BG331","809849"
"r_73","2020","num","3.5.2.2.2","BG331","1117332"
"r_73","2020","num","3.5.2.1","BG331","530568"
"r_73","2020","num","3.5.2.1.1","BG331","281713"
"r_73","2020","num","3.5.2.1.2","BG331","248855"
"r_73","2020","BGN_tabl","3.5.2.3","BG331","109142334"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG331","35532531"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG331","73609803"
"r_73","2020","num","3.5.2.5","BG332","152"
"r_73","2020","num","3.5.2.4","BG332","21207"
"r_73","2020","num","3.5.2.6","BG332","2760971"
"r_73","2020","num","3.5.2.2","BG332","853193"
"r_73","2020","num","3.5.2.2.1","BG332","399964"
"r_73","2020","num","3.5.2.2.2","BG332","453229"
"r_73","2020","num","3.5.2.1","BG332","241141"
"r_73","2020","num","3.5.2.1.1","BG332","128884"
"r_73","2020","num","3.5.2.1.2","BG332","112257"
"r_73","2020","BGN_tabl","3.5.2.3","BG332","59292864"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG332","23889313"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG332","35403551"
"r_73","2020","num","3.5.2.5","BG334","14"
"r_73","2020","num","3.5.2.4","BG334","604"
"r_73","2020","num","3.5.2.6","BG334","181366"
"r_73","2020","num","3.5.2.2","BG334","39724"
"r_73","2020","num","3.5.2.2.1","BG334","29622"
"r_73","2020","num","3.5.2.2.2","BG334","10102"
"r_73","2020","num","3.5.2.1","BG334","14328"
"r_73","2020","num","3.5.2.1.1","BG334","12544"
"r_73","2020","num","3.5.2.1.2","BG334","1784"
"r_73","2020","BGN_tabl","3.5.2.3","BG334","1870896"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG334","1382070"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG334","488826"
"r_73","2020","num","3.5.2.5","BG333","70"
"r_73","2020","num","3.5.2.4","BG333","1545"
"r_73","2020","num","3.5.2.6","BG333","450752"
"r_73","2020","num","3.5.2.2","BG333","61282"
"r_73","2020","num","3.5.2.2.1","BG333","46014"
"r_73","2020","num","3.5.2.2.2","BG333","15268"
"r_73","2020","num","3.5.2.1","BG333","28037"
"r_73","2020","num","3.5.2.1.1","BG333","25162"
"r_73","2020","num","3.5.2.1.2","BG333","2875"
"r_73","2020","BGN_tabl","3.5.2.3","BG333","2332496"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG333","1697037"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG333","635459"
"r_73","2020","num","3.5.2.5","BG34","918"
"r_73","2020","num","3.5.2.4","BG34","106834"
"r_73","2020","num","3.5.2.6","BG34","12691265"
"r_73","2020","num","3.5.2.2","BG34","3906580"
"r_73","2020","num","3.5.2.2.1","BG34","2399454"
"r_73","2020","num","3.5.2.2.2","BG34","1507126"
"r_73","2020","num","3.5.2.1","BG34","959579"
"r_73","2020","num","3.5.2.1.1","BG34","678916"
"r_73","2020","num","3.5.2.1.2","BG34","280663"
"r_73","2020","BGN_tabl","3.5.2.3","BG34","201961755"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG34","106691467"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG34","95270288"
"r_73","2020","num","3.5.2.5","BG341","773"
"r_73","2020","num","3.5.2.4","BG341","99704"
"r_73","2020","num","3.5.2.6","BG341","10735138"
"r_73","2020","num","3.5.2.2","BG341","3605948"
"r_73","2020","num","3.5.2.2.1","BG341","2132423"
"r_73","2020","num","3.5.2.2.2","BG341","1473525"
"r_73","2020","num","3.5.2.1","BG341","834772"
"r_73","2020","num","3.5.2.1.1","BG341","563717"
"r_73","2020","num","3.5.2.1.2","BG341","271055"
"r_73","2020","BGN_tabl","3.5.2.3","BG341","188685870"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG341","95578133"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG341","93107737"
"r_73","2020","num","3.5.2.5","BG342","58"
"r_73","2020","num","3.5.2.4","BG342","1998"
"r_73","2020","num","3.5.2.6","BG342","567217"
"r_73","2020","num","3.5.2.2","BG342","52255"
"r_73","2020","num","3.5.2.2.1","BG342","45217"
"r_73","2020","num","3.5.2.2.2","BG342","7038"
"r_73","2020","num","3.5.2.1","BG342","29866"
"r_73","2020","num","3.5.2.1.1","BG342","27591"
"r_73","2020","num","3.5.2.1.2","BG342","2275"
"r_73","2020","BGN_tabl","3.5.2.3","BG342","2226279"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG342","1720722"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG342","505557"
"r_73","2020","num","3.5.2.5","BG344","66"
"r_73","2020","num","3.5.2.4","BG344","4426"
"r_73","2020","num","3.5.2.6","BG344","1190019"
"r_73","2020","num","3.5.2.2","BG344","225594"
"r_73","2020","num","3.5.2.2.1","BG344","204743"
"r_73","2020","num","3.5.2.2.2","BG344","20851"
"r_73","2020","num","3.5.2.1","BG344","84560"
"r_73","2020","num","3.5.2.1.1","BG344","78503"
"r_73","2020","num","3.5.2.1.2","BG344","6057"
"r_73","2020","BGN_tabl","3.5.2.3","BG344","10051956"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG344","8695198"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG344","1356758"
"r_73","2020","num","3.5.2.5","BG343","21"
"r_73","2020","num","3.5.2.4","BG343","706"
"r_73","2020","num","3.5.2.6","BG343","198891"
"r_73","2020","num","3.5.2.2","BG343","22783"
"r_73","2020","num","3.5.2.2.1","BG343","17071"
"r_73","2020","num","3.5.2.2.2","BG343","5712"
"r_73","2020","num","3.5.2.1","BG343","10381"
"r_73","2020","num","3.5.2.1.1","BG343","9105"
"r_73","2020","num","3.5.2.1.2","BG343","1276"
"r_73","2020","BGN_tabl","3.5.2.3","BG343","997650"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG343","697414"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG343","300236"
"r_73","2020","num","3.5.2.5","BG4","1309"
"r_73","2020","num","3.5.2.4","BG4","76065"
"r_73","2020","num","3.5.2.6","BG4","18301174"
"r_73","2020","num","3.5.2.2","BG4","4136108"
"r_73","2020","num","3.5.2.2.1","BG4","2828076"
"r_73","2020","num","3.5.2.2.2","BG4","1308032"
"r_73","2020","num","3.5.2.1","BG4","1806181"
"r_73","2020","num","3.5.2.1.1","BG4","1325281"
"r_73","2020","num","3.5.2.1.2","BG4","480900"
"r_73","2020","BGN_tabl","3.5.2.3","BG4","228862562"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG4","131785083"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG4","97077479"
"r_73","2020","num","3.5.2.5","BG41","577"
"r_73","2020","num","3.5.2.4","BG41","43009"
"r_73","2020","num","3.5.2.6","BG41","10454291"
"r_73","2020","num","3.5.2.2","BG41","2294523"
"r_73","2020","num","3.5.2.2.1","BG41","1258928"
"r_73","2020","num","3.5.2.2.2","BG41","1035595"
"r_73","2020","num","3.5.2.1","BG41","1015149"
"r_73","2020","num","3.5.2.1.1","BG41","620615"
"r_73","2020","num","3.5.2.1.2","BG41","394534"
"r_73","2020","BGN_tabl","3.5.2.3","BG41","141440381"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG41","60283659"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG41","81156722"
"r_73","2020","num","3.5.2.5","BG413","228"
"r_73","2020","num","3.5.2.4","BG413","17333"
"r_73","2020","num","3.5.2.6","BG413","3571511"
"r_73","2020","num","3.5.2.2","BG413","892107"
"r_73","2020","num","3.5.2.2.1","BG413","491169"
"r_73","2020","num","3.5.2.2.2","BG413","400938"
"r_73","2020","num","3.5.2.1","BG413","343428"
"r_73","2020","num","3.5.2.1.1","BG413","225355"
"r_73","2020","num","3.5.2.1.2","BG413","118073"
"r_73","2020","BGN_tabl","3.5.2.3","BG413","49735860"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG413","24557250"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG413","25178610"
"r_73","2020","num","3.5.2.5","BG415","88"
"r_73","2020","num","3.5.2.4","BG415","3295"
"r_73","2020","num","3.5.2.6","BG415","791273"
"r_73","2020","num","3.5.2.2","BG415","110879"
"r_73","2020","num","3.5.2.2.1","BG415",".."
"r_73","2020","num","3.5.2.2.2","BG415",".."
"r_73","2020","num","3.5.2.1","BG415","61898"
"r_73","2020","num","3.5.2.1.1","BG415",".."
"r_73","2020","num","3.5.2.1.2","BG415",".."
"r_73","2020","BGN_tabl","3.5.2.3","BG415","4048795"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG415",".."
"r_73","2020","BGN_tabl","3.5.2.3.2","BG415",".."
"r_73","2020","num","3.5.2.5","BG414","13"
"r_73","2020","num","3.5.2.4","BG414","513"
"r_73","2020","num","3.5.2.6","BG414","146457"
"r_73","2020","num","3.5.2.2","BG414","19878"
"r_73","2020","num","3.5.2.2.1","BG414",".."
"r_73","2020","num","3.5.2.2.2","BG414",".."
"r_73","2020","num","3.5.2.1","BG414","9356"
"r_73","2020","num","3.5.2.1.1","BG414",".."
"r_73","2020","num","3.5.2.1.2","BG414",".."
"r_73","2020","BGN_tabl","3.5.2.3","BG414","561555"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG414",".."
"r_73","2020","BGN_tabl","3.5.2.3.2","BG414",".."
"r_73","2020","num","3.5.2.5","BG412","117"
"r_73","2020","num","3.5.2.4","BG412","8462"
"r_73","2020","num","3.5.2.6","BG412","1963168"
"r_73","2020","num","3.5.2.2","BG412","515648"
"r_73","2020","num","3.5.2.2.1","BG412","296446"
"r_73","2020","num","3.5.2.2.2","BG412","219202"
"r_73","2020","num","3.5.2.1","BG412","179618"
"r_73","2020","num","3.5.2.1.1","BG412","129108"
"r_73","2020","num","3.5.2.1.2","BG412","50510"
"r_73","2020","BGN_tabl","3.5.2.3","BG412","28085777"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG412","13041394"
"r_73","2020","BGN_tabl","3.5.2.3.2","BG412","15044383"
"r_73","2020","num","3.5.2.5","BG411","131"
"r_73","2020","num","3.5.2.4","BG411","13406"
"r_73","2020","num","3.5.2.6","BG411","3981882"
"r_73","2020","num","3.5.2.2","BG411","756011"
"r_73","2020","num","3.5.2.2.1","BG411","348934"
"r_73","2020","num","3.5.2.2.2","BG411","407077"
"r_73","2020","num","3.5.2.1","BG411","420849"
"r_73","2020","num","3.5.2.1.1","BG411","199226"
"r_73","2020","num","3.5.2.1.2","BG411","221623"
"r_73","2020","BGN_tabl","3.5.2.3","BG411","59008394"
"r_73","2020","BGN_tabl","3.5.2.3.1","BG411","18454709"
