RevisionColumn,NACE2008A21,periods,SZCLS_EMPL,Indicators,Units,ValueColumn
"r_1","H","2020","0","3.1.1.03.4","1000BGN","17766210"
"r_1","H","2020","0","3.1.1.03.5","1000BGN","16865388"
"r_1","H","2008","1","3.1.1.03.1","num","15866"
"r_1","H","2008","1","3.1.1.03.2","num","32872"
"r_1","H","2008","1","3.1.1.03.3","1000BGN","1194933"
"r_1","H","2008","1","3.1.1.03.4","1000BGN","2399240"
"r_1","H","2008","1","3.1.1.03.5","1000BGN","2309872"
"r_1","H","2009","1","3.1.1.03.1","num","18191"
"r_1","H","2009","1","3.1.1.03.2","num","36322"
"r_1","H","2009","1","3.1.1.03.3","1000BGN","1240100"
"r_1","H","2009","1","3.1.1.03.4","1000BGN","2131647"
"r_1","H","2009","1","3.1.1.03.5","1000BGN","2117761"
"r_1","H","2010","1","3.1.1.03.1","num","17880"
"r_1","H","2010","1","3.1.1.03.2","num","35498"
"r_1","H","2010","1","3.1.1.03.3","1000BGN","886075"
"r_1","H","2010","1","3.1.1.03.4","1000BGN","2369777"
"r_1","H","2010","1","3.1.1.03.5","1000BGN","2325001"
"r_1","H","2011","1","3.1.1.03.1","num","17758"
"r_1","H","2011","1","3.1.1.03.2","num","35601"
"r_1","H","2011","1","3.1.1.03.3","1000BGN","867635"
"r_1","H","2011","1","3.1.1.03.4","1000BGN","2683424"
"r_1","H","2011","1","3.1.1.03.5","1000BGN","2611531"
"r_1","H","2012","1","3.1.1.03.1","num","17656"
"r_1","H","2012","1","3.1.1.03.2","num","35888"
"r_1","H","2012","1","3.1.1.03.3","1000BGN","811626"
"r_1","H","2012","1","3.1.1.03.4","1000BGN","2920456"
"r_1","H","2012","1","3.1.1.03.5","1000BGN","2793418"
"r_1","H","2013","1","3.1.1.03.1","num","18082"
"r_1","H","2013","1","3.1.1.03.2","num","36959"
"r_1","H","2013","1","3.1.1.03.3","1000BGN","793164"
"r_1","H","2013","1","3.1.1.03.4","1000BGN","3187091"
"r_1","H","2013","1","3.1.1.03.5","1000BGN","3001563"
"r_1","H","2014","1","3.1.1.03.1","num","18913"
"r_1","H","2014","1","3.1.1.03.2","num","39225"
"r_1","H","2014","1","3.1.1.03.3","1000BGN","823725"
"r_1","H","2014","1","3.1.1.03.4","1000BGN","3609346"
"r_1","H","2014","1","3.1.1.03.5","1000BGN","3361419"
"r_1","H","2015","1","3.1.1.03.1","num","19690"
"r_1","H","2015","1","3.1.1.03.2","num","40809"
"r_1","H","2015","1","3.1.1.03.3","1000BGN","894895"
"r_1","H","2015","1","3.1.1.03.4","1000BGN","3847437"
"r_1","H","2015","1","3.1.1.03.5","1000BGN","3549638"
"r_1","H","2016","1","3.1.1.03.1","num","21091"
"r_1","H","2016","1","3.1.1.03.2","num","44729"
"r_1","H","2016","1","3.1.1.03.3","1000BGN","1042704"
"r_1","H","2016","1","3.1.1.03.4","1000BGN","4170654"
"r_1","H","2016","1","3.1.1.03.5","1000BGN","3787569"
"r_1","H","2017","1","3.1.1.03.1","num","21344"
"r_1","H","2017","1","3.1.1.03.2","num","45564"
"r_1","H","2017","1","3.1.1.03.3","1000BGN","1064991"
"r_1","H","2017","1","3.1.1.03.4","1000BGN","4656248"
"r_1","H","2017","1","3.1.1.03.5","1000BGN","4335060"
"r_1","H","2018","1","3.1.1.03.1","num","21468"
"r_1","H","2018","1","3.1.1.03.2","num","46550"
"r_1","H","2018","1","3.1.1.03.3","1000BGN","1104545"
"r_1","H","2018","1","3.1.1.03.4","1000BGN","5071387"
"r_1","H","2018","1","3.1.1.03.5","1000BGN","4725333"
"r_1","H","2019","1","3.1.1.03.1","num","21210"
"r_1","H","2019","1","3.1.1.03.2","num","45639"
"r_1","H","2019","1","3.1.1.03.3","1000BGN","1066225"
"r_1","H","2019","1","3.1.1.03.4","1000BGN","5185826"
"r_1","H","2019","1","3.1.1.03.5","1000BGN","4815339"
"r_1","H","2020","1","3.1.1.03.1","num","20608"
"r_1","H","2020","1","3.1.1.03.2","num","44121"
"r_1","H","2020","1","3.1.1.03.3","1000BGN","1062356"
"r_1","H","2020","1","3.1.1.03.4","1000BGN","5130735"
"r_1","H","2020","1","3.1.1.03.5","1000BGN","4693891"
"r_1","H","2008","4","3.1.1.03.1","num","1317"
"r_1","H","2008","4","3.1.1.03.2","num","25055"
"r_1","H","2008","4","3.1.1.03.3","1000BGN","1165178"
"r_1","H","2008","4","3.1.1.03.4","1000BGN","2510826"
"r_1","H","2008","4","3.1.1.03.5","1000BGN","2403455"
"r_1","H","2009","4","3.1.1.03.1","num","1309"
"r_1","H","2009","4","3.1.1.03.2","num","24425"
"r_1","H","2009","4","3.1.1.03.3","1000BGN","996331"
"r_1","H","2009","4","3.1.1.03.4","1000BGN","2024628"
"r_1","H","2009","4","3.1.1.03.5","1000BGN","2011459"
"r_1","H","2010","4","3.1.1.03.1","num","1247"
"r_1","H","2010","4","3.1.1.03.2","num","23100"
"r_1","H","2010","4","3.1.1.03.3","1000BGN","859504"
"r_1","H","2010","4","3.1.1.03.4","1000BGN","2101694"
"r_1","H","2010","4","3.1.1.03.5","1000BGN","2044303"
"r_1","H","2011","4","3.1.1.03.1","num","1330"
"r_1","H","2011","4","3.1.1.03.2","num","25160"
"r_1","H","2011","4","3.1.1.03.3","1000BGN","837641"
"r_1","H","2011","4","3.1.1.03.4","1000BGN","2525300"
"r_1","H","2011","4","3.1.1.03.5","1000BGN","2419192"
"r_1","H","2012","4","3.1.1.03.1","num","1356"
"r_1","H","2012","4","3.1.1.03.2","num","26284"
"r_1","H","2012","4","3.1.1.03.3","1000BGN","828528"
"r_1","H","2012","4","3.1.1.03.4","1000BGN","2755932"
"r_1","H","2012","4","3.1.1.03.5","1000BGN","2629407"
"r_1","H","2013","4","3.1.1.03.1","num","1399"
"r_1","H","2013","4","3.1.1.03.2","num","27284"
"r_1","H","2013","4","3.1.1.03.3","1000BGN","851713"
"r_1","H","2013","4","3.1.1.03.4","1000BGN","2977807"
"r_1","H","2013","4","3.1.1.03.5","1000BGN","2811494"
"r_1","H","2014","4","3.1.1.03.1","num","1428"
"r_1","H","2014","4","3.1.1.03.2","num","28227"
"r_1","H","2014","4","3.1.1.03.3","1000BGN","992856"
"r_1","H","2014","4","3.1.1.03.4","1000BGN","3235638"
"r_1","H","2014","4","3.1.1.03.5","1000BGN","3098918"
"r_1","H","2015","4","3.1.1.03.1","num","1570"
"r_1","H","2015","4","3.1.1.03.2","num","30487"
"r_1","H","2015","4","3.1.1.03.3","1000BGN","1064119"
"r_1","H","2015","4","3.1.1.03.4","1000BGN","3455673"
"r_1","H","2015","4","3.1.1.03.5","1000BGN","3239750"
"r_1","H","2016","4","3.1.1.03.1","num","1624"
"r_1","H","2016","4","3.1.1.03.2","num","31602"
"r_1","H","2016","4","3.1.1.03.3","1000BGN","1143494"
"r_1","H","2016","4","3.1.1.03.4","1000BGN","3660746"
"r_1","H","2016","4","3.1.1.03.5","1000BGN","3439936"
"r_1","H","2017","4","3.1.1.03.1","num","1711"
"r_1","H","2017","4","3.1.1.03.2","num","32706"
"r_1","H","2017","4","3.1.1.03.3","1000BGN","1162873"
"r_1","H","2017","4","3.1.1.03.4","1000BGN","3895110"
"r_1","H","2017","4","3.1.1.03.5","1000BGN","3681351"
"r_1","H","2018","4","3.1.1.03.1","num","1671"
"r_1","H","2018","4","3.1.1.03.2","num","32327"
"r_1","H","2018","4","3.1.1.03.3","1000BGN","1129642"
"r_1","H","2018","4","3.1.1.03.4","1000BGN","4000124"
"r_1","H","2018","4","3.1.1.03.5","1000BGN","3791539"
"r_1","H","2019","4","3.1.1.03.1","num","1773"
"r_1","H","2019","4","3.1.1.03.2","num","32990"
"r_1","H","2019","4","3.1.1.03.3","1000BGN","1250466"
"r_1","H","2019","4","3.1.1.03.4","1000BGN","4323197"
"r_1","H","2019","4","3.1.1.03.5","1000BGN","4074925"
"r_1","H","2020","4","3.1.1.03.1","num","1639"
"r_1","H","2020","4","3.1.1.03.2","num","31000"
"r_1","H","2020","4","3.1.1.03.3","1000BGN","1096178"
"r_1","H","2020","4","3.1.1.03.4","1000BGN","4257547"
"r_1","H","2020","4","3.1.1.03.5","1000BGN","3957769"
"r_1","H","2008","5","3.1.1.03.1","num","214"
"r_1","H","2008","5","3.1.1.03.2","num","22440"
"r_1","H","2008","5","3.1.1.03.3","1000BGN","1511015"
"r_1","H","2008","5","3.1.1.03.4","1000BGN","2111270"
"r_1","H","2008","5","3.1.1.03.5","1000BGN","2012529"
"r_1","H","2009","5","3.1.1.03.1","num","207"
"r_1","H","2009","5","3.1.1.03.2","num","21525"
"r_1","H","2009","5","3.1.1.03.3","1000BGN","1517429"
"r_1","H","2009","5","3.1.1.03.4","1000BGN","1885683"
"r_1","H","2009","5","3.1.1.03.5","1000BGN","1807022"
"r_1","H","2010","5","3.1.1.03.1","num","203"
"r_1","H","2010","5","3.1.1.03.2","num","21159"
"r_1","H","2010","5","3.1.1.03.3","1000BGN","1604582"
"r_1","H","2010","5","3.1.1.03.4","1000BGN","2045139"
"r_1","H","2010","5","3.1.1.03.5","1000BGN","1989204"
"r_1","H","2011","5","3.1.1.03.1","num","215"
"r_1","H","2011","5","3.1.1.03.2","num","22103"
"r_1","H","2011","5","3.1.1.03.3","1000BGN","1716035"
"r_1","H","2011","5","3.1.1.03.4","1000BGN","2324158"
"r_1","H","2011","5","3.1.1.03.5","1000BGN","2248775"
"r_1","H","2012","5","3.1.1.03.1","num","221"
"r_1","H","2012","5","3.1.1.03.2","num","22733"
"r_1","H","2012","5","3.1.1.03.3","1000BGN","1663289"
"r_1","H","2012","5","3.1.1.03.4","1000BGN","2350397"
"r_1","H","2012","5","3.1.1.03.5","1000BGN","2251154"
"r_1","H","2013","5","3.1.1.03.1","num","226"
"r_1","H","2013","5","3.1.1.03.2","num","22642"
"r_1","H","2013","5","3.1.1.03.3","1000BGN","1698038"
"r_1","H","2013","5","3.1.1.03.4","1000BGN","2463823"
"r_1","H","2013","5","3.1.1.03.5","1000BGN","2356817"
"r_1","H","2014","5","3.1.1.03.1","num","238"
"r_1","H","2014","5","3.1.1.03.2","num","24382"
"r_1","H","2014","5","3.1.1.03.3","1000BGN","1671064"
"r_1","H","2014","5","3.1.1.03.4","1000BGN","2593553"
"r_1","H","2014","5","3.1.1.03.5","1000BGN","2479405"
"r_1","H","2015","5","3.1.1.03.1","num","237"
"r_1","H","2015","5","3.1.1.03.2","num","24411"
"r_1","H","2015","5","3.1.1.03.3","1000BGN","952662"
"r_1","H","2015","5","3.1.1.03.4","1000BGN","2902263"
"r_1","H","2015","5","3.1.1.03.5","1000BGN","2747161"
"r_1","H","2016","5","3.1.1.03.1","num","244"
"r_1","H","2016","5","3.1.1.03.2","num","25275"
"r_1","H","2016","5","3.1.1.03.3","1000BGN","1006397"
"r_1","H","2016","5","3.1.1.03.4","1000BGN","2901961"
"r_1","H","2016","5","3.1.1.03.5","1000BGN","2730767"
"r_1","H","2017","5","3.1.1.03.1","num","253"
"r_1","H","2017","5","3.1.1.03.2","num","25743"
"r_1","H","2017","5","3.1.1.03.3","1000BGN","1007684"
"r_1","H","2017","5","3.1.1.03.4","1000BGN","3463008"
"r_1","H","2017","5","3.1.1.03.5","1000BGN","3264147"
"r_1","H","2018","5","3.1.1.03.1","num","259"
"r_1","H","2018","5","3.1.1.03.2","num","25687"
"r_1","H","2018","5","3.1.1.03.3","1000BGN","1111422"
"r_1","H","2018","5","3.1.1.03.4","1000BGN","3881302"
"r_1","H","2018","5","3.1.1.03.5","1000BGN","3647036"
"r_1","H","2019","5","3.1.1.03.1","num","274"
"r_1","H","2019","5","3.1.1.03.2","num","27337"
"r_1","H","2019","5","3.1.1.03.3","1000BGN","1215570"
"r_1","H","2019","5","3.1.1.03.4","1000BGN","4176535"
"r_1","H","2019","5","3.1.1.03.5","1000BGN","3969174"
"r_1","H","2020","5","3.1.1.03.1","num","264"
"r_1","H","2020","5","3.1.1.03.2","num","26345"
"r_1","H","2020","5","3.1.1.03.3","1000BGN","1242951"
"r_1","H","2020","5","3.1.1.03.4","1000BGN","3687861"
"r_1","H","2020","5","3.1.1.03.5","1000BGN","3509401"
"r_1","H","2008","6","3.1.1.03.1","num","45"
"r_1","H","2008","6","3.1.1.03.2","num","77101"
"r_1","H","2008","6","3.1.1.03.3","1000BGN","4765381"
"r_1","H","2008","6","3.1.1.03.4","1000BGN","4261803"
"r_1","H","2008","6","3.1.1.03.5","1000BGN","4227876"
"r_1","H","2009","6","3.1.1.03.1","num","47"
"r_1","H","2009","6","3.1.1.03.2","num","74479"
"r_1","H","2009","6","3.1.1.03.3","1000BGN","4662423"
"r_1","H","2009","6","3.1.1.03.4","1000BGN","3617114"
"r_1","H","2009","6","3.1.1.03.5","1000BGN","3809685"
"r_1","H","2010","6","3.1.1.03.1","num","45"
"r_1","H","2010","6","3.1.1.03.2","num","70944"
"r_1","H","2010","6","3.1.1.03.3","1000BGN","5839760"
"r_1","H","2010","6","3.1.1.03.4","1000BGN","3936090"
"r_1","H","2010","6","3.1.1.03.5","1000BGN","3808303"
"r_1","H","2011","6","3.1.1.03.1","num","44"
"r_1","H","2011","6","3.1.1.03.2","num","68486"
"r_1","H","2011","6","3.1.1.03.3","1000BGN","5961429"
"r_1","H","2011","6","3.1.1.03.4","1000BGN","4009701"
"r_1","H","2011","6","3.1.1.03.5","1000BGN","3870715"
"r_1","H","2012","6","3.1.1.03.1","num","46"
"r_1","H","2012","6","3.1.1.03.2","num","64536"
"r_1","H","2012","6","3.1.1.03.3","1000BGN","6440151"
"r_1","H","2012","6","3.1.1.03.4","1000BGN","4060627"
"r_1","H","2012","6","3.1.1.03.5","1000BGN","3858191"
"r_1","H","2013","6","3.1.1.03.1","num","49"
"r_1","H","2013","6","3.1.1.03.2","num","64243"
"r_1","H","2013","6","3.1.1.03.3","1000BGN","6612252"
"r_1","H","2013","6","3.1.1.03.4","1000BGN","4080848"
"r_1","H","2013","6","3.1.1.03.5","1000BGN","3863298"
"r_1","H","2014","6","3.1.1.03.1","num","44"
"r_1","H","2014","6","3.1.1.03.2","num","60992"
"r_1","H","2014","6","3.1.1.03.3","1000BGN","7484367"
"r_1","H","2014","6","3.1.1.03.4","1000BGN","4080565"
"r_1","H","2014","6","3.1.1.03.5","1000BGN","3814945"
"r_1","H","2015","6","3.1.1.03.1","num","46"
"r_1","H","2015","6","3.1.1.03.2","num","60692"
"r_1","H","2015","6","3.1.1.03.3","1000BGN","8703473"
"r_1","H","2015","6","3.1.1.03.4","1000BGN","4161242"
"r_1","H","2015","6","3.1.1.03.5","1000BGN","3898615"
"r_1","H","2016","6","3.1.1.03.1","num","47"
"r_1","H","2016","6","3.1.1.03.2","num","61535"
"r_1","H","2016","6","3.1.1.03.3","1000BGN","8992070"
"r_1","H","2016","6","3.1.1.03.4","1000BGN","4298829"
"r_1","H","2016","6","3.1.1.03.5","1000BGN","4033792"
"r_1","H","2017","6","3.1.1.03.1","num","47"
"r_1","H","2017","6","3.1.1.03.2","num","61899"
"r_1","H","2017","6","3.1.1.03.3","1000BGN","8920195"
"r_1","H","2017","6","3.1.1.03.4","1000BGN","4452378"
"r_1","H","2017","6","3.1.1.03.5","1000BGN","4248977"
"r_1","H","2018","6","3.1.1.03.1","num","51"
"r_1","H","2018","6","3.1.1.03.2","num","62379"
"r_1","H","2018","6","3.1.1.03.3","1000BGN","9314712"
"r_1","H","2018","6","3.1.1.03.4","1000BGN","5090472"
"r_1","H","2018","6","3.1.1.03.5","1000BGN","4800950"
"r_1","H","2019","6","3.1.1.03.1","num","47"
"r_1","H","2019","6","3.1.1.03.2","num","60801"
"r_1","H","2019","6","3.1.1.03.3","1000BGN","10110207"
"r_1","H","2019","6","3.1.1.03.4","1000BGN","5304381"
"r_1","H","2019","6","3.1.1.03.5","1000BGN","4964470"
"r_1","H","2020","6","3.1.1.03.1","num","44"
"r_1","H","2020","6","3.1.1.03.2","num","58886"
"r_1","H","2020","6","3.1.1.03.3","1000BGN","12541198"
"r_1","H","2020","6","3.1.1.03.4","1000BGN","4690067"
"r_1","H","2020","6","3.1.1.03.5","1000BGN","4704327"
"r_1","I","2008","0","3.1.1.03.1","num","23334"
"r_1","I","2008","0","3.1.1.03.2","num","122975"
"r_1","I","2008","0","3.1.1.03.3","1000BGN","4862939"
"r_1","I","2008","0","3.1.1.03.4","1000BGN","3410492"
"r_1","I","2008","0","3.1.1.03.5","1000BGN","3257507"
"r_1","I","2009","0","3.1.1.03.1","num","26397"
"r_1","I","2009","0","3.1.1.03.2","num","131180"
"r_1","I","2009","0","3.1.1.03.3","1000BGN","5252095"
"r_1","I","2009","0","3.1.1.03.4","1000BGN","3286832"
"r_1","I","2009","0","3.1.1.03.5","1000BGN","3359660"
"r_1","I","2010","0","3.1.1.03.1","num","26589"
"r_1","I","2010","0","3.1.1.03.2","num","127346"
"r_1","I","2010","0","3.1.1.03.3","1000BGN","5452888"
"r_1","I","2010","0","3.1.1.03.4","1000BGN","3226309"
"r_1","I","2010","0","3.1.1.03.5","1000BGN","3324119"
"r_1","I","2011","0","3.1.1.03.1","num","26476"
"r_1","I","2011","0","3.1.1.03.2","num","131180"
"r_1","I","2011","0","3.1.1.03.3","1000BGN","5643394"
"r_1","I","2011","0","3.1.1.03.4","1000BGN","3474116"
"r_1","I","2011","0","3.1.1.03.5","1000BGN","3551599"
"r_1","I","2012","0","3.1.1.03.1","num","26993"
"r_1","I","2012","0","3.1.1.03.2","num","130797"
"r_1","I","2012","0","3.1.1.03.3","1000BGN","5785267"
"r_1","I","2012","0","3.1.1.03.4","1000BGN","3679643"
"r_1","I","2012","0","3.1.1.03.5","1000BGN","3671591"
"r_1","I","2013","0","3.1.1.03.1","num","26551"
"r_1","I","2013","0","3.1.1.03.2","num","128623"
"r_1","I","2013","0","3.1.1.03.3","1000BGN","5819121"
"r_1","I","2013","0","3.1.1.03.4","1000BGN","3850815"
"r_1","I","2013","0","3.1.1.03.5","1000BGN","3775422"
"r_1","I","2014","0","3.1.1.03.1","num","26808"
"r_1","I","2014","0","3.1.1.03.2","num","127844"
"r_1","I","2014","0","3.1.1.03.3","1000BGN","5874174"
"r_1","I","2014","0","3.1.1.03.4","1000BGN","4019513"
"r_1","I","2014","0","3.1.1.03.5","1000BGN","4014520"
"r_1","I","2015","0","3.1.1.03.1","num","27270"
"r_1","I","2015","0","3.1.1.03.2","num","127781"
"r_1","I","2015","0","3.1.1.03.3","1000BGN","6047193"
"r_1","I","2015","0","3.1.1.03.4","1000BGN","4285527"
"r_1","I","2015","0","3.1.1.03.5","1000BGN","4136902"
"r_1","I","2016","0","3.1.1.03.1","num","27456"
"r_1","I","2016","0","3.1.1.03.2","num","133011"
"r_1","I","2016","0","3.1.1.03.3","1000BGN","6016738"
"r_1","I","2016","0","3.1.1.03.4","1000BGN","4816543"
"r_1","I","2016","0","3.1.1.03.5","1000BGN","4561282"
"r_1","I","2017","0","3.1.1.03.1","num","27299"
"r_1","I","2017","0","3.1.1.03.2","num","137778"
"r_1","I","2017","0","3.1.1.03.3","1000BGN","6079559"
"r_1","I","2017","0","3.1.1.03.4","1000BGN","5236092"
"r_1","I","2017","0","3.1.1.03.5","1000BGN","4870191"
"r_1","I","2018","0","3.1.1.03.1","num","27330"
"r_1","I","2018","0","3.1.1.03.2","num","139151"
"r_1","I","2018","0","3.1.1.03.3","1000BGN","6431513"
"r_1","I","2018","0","3.1.1.03.4","1000BGN","5674785"
"r_1","I","2018","0","3.1.1.03.5","1000BGN","5366805"
"r_1","I","2019","0","3.1.1.03.1","num","27473"
"r_1","I","2019","0","3.1.1.03.2","num","140879"
"r_1","I","2019","0","3.1.1.03.3","1000BGN","7001050"
"r_1","I","2019","0","3.1.1.03.4","1000BGN","6073114"
"r_1","I","2019","0","3.1.1.03.5","1000BGN","5826283"
"r_1","I","2020","0","3.1.1.03.1","num","25618"
"r_1","I","2020","0","3.1.1.03.2","num","108030"
"r_1","I","2020","0","3.1.1.03.3","1000BGN","6571103"
"r_1","I","2020","0","3.1.1.03.4","1000BGN","4218366"
"r_1","I","2020","0","3.1.1.03.5","1000BGN","4240652"
"r_1","I","2008","1","3.1.1.03.1","num","21078"
"r_1","I","2008","1","3.1.1.03.2","num","48485"
"r_1","I","2008","1","3.1.1.03.3","1000BGN","922593"
"r_1","I","2008","1","3.1.1.03.4","1000BGN","830574"
"r_1","I","2008","1","3.1.1.03.5","1000BGN","817823"
"r_1","I","2009","1","3.1.1.03.1","num","23936"
"r_1","I","2009","1","3.1.1.03.2","num","55815"
"r_1","I","2009","1","3.1.1.03.3","1000BGN","1104557"
"r_1","I","2009","1","3.1.1.03.4","1000BGN","889084"
"r_1","I","2009","1","3.1.1.03.5","1000BGN","924713"
"r_1","I","2010","1","3.1.1.03.1","num","24248"
"r_1","I","2010","1","3.1.1.03.2","num","55964"
"r_1","I","2010","1","3.1.1.03.3","1000BGN","1208707"
"r_1","I","2010","1","3.1.1.03.4","1000BGN","922046"
"r_1","I","2010","1","3.1.1.03.5","1000BGN","977244"
"r_1","I","2011","1","3.1.1.03.1","num","24016"
"r_1","I","2011","1","3.1.1.03.2","num","56587"
"r_1","I","2011","1","3.1.1.03.3","1000BGN","1272060"
"r_1","I","2011","1","3.1.1.03.4","1000BGN","950419"
"r_1","I","2011","1","3.1.1.03.5","1000BGN","1006367"
"r_1","I","2012","1","3.1.1.03.1","num","24513"
"r_1","I","2012","1","3.1.1.03.2","num","56168"
"r_1","I","2012","1","3.1.1.03.3","1000BGN","1330824"
"r_1","I","2012","1","3.1.1.03.4","1000BGN","1054506"
"r_1","I","2012","1","3.1.1.03.5","1000BGN","1113317"
"r_1","I","2013","1","3.1.1.03.1","num","24146"
"r_1","I","2013","1","3.1.1.03.2","num","54544"
"r_1","I","2013","1","3.1.1.03.3","1000BGN","1249234"
"r_1","I","2013","1","3.1.1.03.4","1000BGN","1053388"
"r_1","I","2013","1","3.1.1.03.5","1000BGN","1089891"
"r_1","I","2014","1","3.1.1.03.1","num","24451"
"r_1","I","2014","1","3.1.1.03.2","num","54326"
"r_1","I","2014","1","3.1.1.03.3","1000BGN","1254092"
"r_1","I","2014","1","3.1.1.03.4","1000BGN","1120098"
"r_1","I","2014","1","3.1.1.03.5","1000BGN","1139495"
"r_1","I","2015","1","3.1.1.03.1","num","24854"
"r_1","I","2015","1","3.1.1.03.2","num","54022"
"r_1","I","2015","1","3.1.1.03.3","1000BGN","1505106"
"r_1","I","2015","1","3.1.1.03.4","1000BGN","1257954"
"r_1","I","2015","1","3.1.1.03.5","1000BGN","1294453"
"r_1","I","2016","1","3.1.1.03.1","num","24935"
"r_1","I","2016","1","3.1.1.03.2","num","54976"
"r_1","I","2016","1","3.1.1.03.3","1000BGN","1515457"
"r_1","I","2016","1","3.1.1.03.4","1000BGN","1395867"
"r_1","I","2016","1","3.1.1.03.5","1000BGN","1411907"
"r_1","I","2017","1","3.1.1.03.1","num","24682"
"r_1","I","2017","1","3.1.1.03.2","num","55957"
"r_1","I","2017","1","3.1.1.03.3","1000BGN","1426960"
"r_1","I","2017","1","3.1.1.03.4","1000BGN","1475162"
"r_1","I","2017","1","3.1.1.03.5","1000BGN","1420068"
"r_1","I","2018","1","3.1.1.03.1","num","24644"
"r_1","I","2018","1","3.1.1.03.2","num","54947"
"r_1","I","2018","1","3.1.1.03.3","1000BGN","1538190"
"r_1","I","2018","1","3.1.1.03.4","1000BGN","1607714"
"r_1","I","2018","1","3.1.1.03.5","1000BGN","1543576"
"r_1","I","2019","1","3.1.1.03.1","num","24717"
"r_1","I","2019","1","3.1.1.03.2","num","55222"
"r_1","I","2019","1","3.1.1.03.3","1000BGN","1770042"
"r_1","I","2019","1","3.1.1.03.4","1000BGN","1706977"
"r_1","I","2019","1","3.1.1.03.5","1000BGN","1645840"
"r_1","I","2020","1","3.1.1.03.1","num","23469"
"r_1","I","2020","1","3.1.1.03.2","num","50174"
"r_1","I","2020","1","3.1.1.03.3","1000BGN","1736918"
"r_1","I","2020","1","3.1.1.03.4","1000BGN","1522785"
"r_1","I","2020","1","3.1.1.03.5","1000BGN","1497695"
"r_1","I","2008","4","3.1.1.03.1","num","1948"
"r_1","I","2008","4","3.1.1.03.2","num","36723"
"r_1","I","2008","4","3.1.1.03.3","1000BGN","1273741"
"r_1","I","2008","4","3.1.1.03.4","1000BGN","1001257"
"r_1","I","2008","4","3.1.1.03.5","1000BGN","971581"
"r_1","I","2009","4","3.1.1.03.1","num","2158"
"r_1","I","2009","4","3.1.1.03.2","num","40396"
"r_1","I","2009","4","3.1.1.03.3","1000BGN","1415773"
"r_1","I","2009","4","3.1.1.03.4","1000BGN","1016224"
"r_1","I","2009","4","3.1.1.03.5","1000BGN","1070336"
"r_1","I","2010","4","3.1.1.03.1","num","2067"
"r_1","I","2010","4","3.1.1.03.2","num","37993"
"r_1","I","2010","4","3.1.1.03.3","1000BGN","1413154"
"r_1","I","2010","4","3.1.1.03.4","1000BGN","993818"
"r_1","I","2010","4","3.1.1.03.5","1000BGN","1055716"
"r_1","I","2011","4","3.1.1.03.1","num","2183"
"r_1","I","2011","4","3.1.1.03.2","num","40879"
"r_1","I","2011","4","3.1.1.03.3","1000BGN","1433678"
"r_1","I","2011","4","3.1.1.03.4","1000BGN","1130401"
"r_1","I","2011","4","3.1.1.03.5","1000BGN","1198782"
"r_1","I","2012","4","3.1.1.03.1","num","2202"
"r_1","I","2012","4","3.1.1.03.2","num","41398"
"r_1","I","2012","4","3.1.1.03.3","1000BGN","1525701"
"r_1","I","2012","4","3.1.1.03.4","1000BGN","1181547"
"r_1","I","2012","4","3.1.1.03.5","1000BGN","1192022"
"r_1","I","2013","4","3.1.1.03.1","num","2121"
"r_1","I","2013","4","3.1.1.03.2","num","39743"
"r_1","I","2013","4","3.1.1.03.3","1000BGN","1373810"
"r_1","I","2013","4","3.1.1.03.4","1000BGN","1211430"
