RevisionColumn,periods,SZCLS_EMPL,NUTS,Units,Indicators,ValueColumn
"r_1","2015","1","BG3","1000BGN","3.1.1.03.3","14810125"
"r_1","2015","1","BG3","1000BGN","3.1.1.03.4","23460766"
"r_1","2015","1","BG3","1000BGN","3.1.1.03.5","21754633"
"r_1","2016","1","BG3","num","3.1.1.03.1","163238"
"r_1","2016","1","BG3","num","3.1.1.03.2","299864"
"r_1","2016","1","BG3","1000BGN","3.1.1.03.3","15132039"
"r_1","2016","1","BG3","1000BGN","3.1.1.03.4","23676950"
"r_1","2016","1","BG3","1000BGN","3.1.1.03.5","21881080"
"r_1","2017","1","BG3","num","3.1.1.03.1","162435"
"r_1","2017","1","BG3","num","3.1.1.03.2","300858"
"r_1","2017","1","BG3","1000BGN","3.1.1.03.3","15088477"
"r_1","2017","1","BG3","1000BGN","3.1.1.03.4","25060395"
"r_1","2017","1","BG3","1000BGN","3.1.1.03.5","22838143"
"r_1","2018","1","BG3","num","3.1.1.03.1","164488"
"r_1","2018","1","BG3","num","3.1.1.03.2","300870"
"r_1","2018","1","BG3","1000BGN","3.1.1.03.3","15393689"
"r_1","2018","1","BG3","1000BGN","3.1.1.03.4","27146055"
"r_1","2018","1","BG3","1000BGN","3.1.1.03.5","24670095"
"r_1","2019","1","BG3","num","3.1.1.03.1","166252"
"r_1","2019","1","BG3","num","3.1.1.03.2","299804"
"r_1","2019","1","BG3","1000BGN","3.1.1.03.3","15215156"
"r_1","2019","1","BG3","1000BGN","3.1.1.03.4","28287810"
"r_1","2019","1","BG3","1000BGN","3.1.1.03.5","25489924"
"r_1","2020","1","BG3","num","3.1.1.03.1","162234"
"r_1","2020","1","BG3","num","3.1.1.03.2","285178"
"r_1","2020","1","BG3","1000BGN","3.1.1.03.3","14516508"
"r_1","2020","1","BG3","1000BGN","3.1.1.03.4","28796649"
"r_1","2020","1","BG3","1000BGN","3.1.1.03.5","26048443"
"r_1","2008","4","BG3","num","3.1.1.03.1","12236"
"r_1","2008","4","BG3","num","3.1.1.03.2","245155"
"r_1","2008","4","BG3","1000BGN","3.1.1.03.3","7101277"
"r_1","2008","4","BG3","1000BGN","3.1.1.03.4","21435219"
"r_1","2008","4","BG3","1000BGN","3.1.1.03.5","20099885"
"r_1","2009","4","BG3","num","3.1.1.03.1","11647"
"r_1","2009","4","BG3","num","3.1.1.03.2","231135"
"r_1","2009","4","BG3","1000BGN","3.1.1.03.3","7347759"
"r_1","2009","4","BG3","1000BGN","3.1.1.03.4","17748828"
"r_1","2009","4","BG3","1000BGN","3.1.1.03.5","17073374"
"r_1","2010","4","BG3","num","3.1.1.03.1","10669"
"r_1","2010","4","BG3","num","3.1.1.03.2","211262"
"r_1","2010","4","BG3","1000BGN","3.1.1.03.3","7103801"
"r_1","2010","4","BG3","1000BGN","3.1.1.03.4","18265085"
"r_1","2010","4","BG3","1000BGN","3.1.1.03.5","17443248"
"r_1","2011","4","BG3","num","3.1.1.03.1","10648"
"r_1","2011","4","BG3","num","3.1.1.03.2","210777"
"r_1","2011","4","BG3","1000BGN","3.1.1.03.3","7252938"
"r_1","2011","4","BG3","1000BGN","3.1.1.03.4","20341004"
"r_1","2011","4","BG3","1000BGN","3.1.1.03.5","19228509"
"r_1","2012","4","BG3","num","3.1.1.03.1","10591"
"r_1","2012","4","BG3","num","3.1.1.03.2","209060"
"r_1","2012","4","BG3","1000BGN","3.1.1.03.3","7448737"
"r_1","2012","4","BG3","1000BGN","3.1.1.03.4","20994939"
"r_1","2012","4","BG3","1000BGN","3.1.1.03.5","19764020"
"r_1","2013","4","BG3","num","3.1.1.03.1","10564"
"r_1","2013","4","BG3","num","3.1.1.03.2","208998"
"r_1","2013","4","BG3","1000BGN","3.1.1.03.3","7686269"
"r_1","2013","4","BG3","1000BGN","3.1.1.03.4","22131453"
"r_1","2013","4","BG3","1000BGN","3.1.1.03.5","21066596"
"r_1","2014","4","BG3","num","3.1.1.03.1","10520"
"r_1","2014","4","BG3","num","3.1.1.03.2","208996"
"r_1","2014","4","BG3","1000BGN","3.1.1.03.3","8667868"
"r_1","2014","4","BG3","1000BGN","3.1.1.03.4","22298528"
"r_1","2014","4","BG3","1000BGN","3.1.1.03.5","21031971"
"r_1","2015","4","BG3","num","3.1.1.03.1","10670"
"r_1","2015","4","BG3","num","3.1.1.03.2","211118"
"r_1","2015","4","BG3","1000BGN","3.1.1.03.3","8829569"
"r_1","2015","4","BG3","1000BGN","3.1.1.03.4","24246994"
"r_1","2015","4","BG3","1000BGN","3.1.1.03.5","22911848"
"r_1","2016","4","BG3","num","3.1.1.03.1","10669"
"r_1","2016","4","BG3","num","3.1.1.03.2","211588"
"r_1","2016","4","BG3","1000BGN","3.1.1.03.3","8916896"
"r_1","2016","4","BG3","1000BGN","3.1.1.03.4","22868613"
"r_1","2016","4","BG3","1000BGN","3.1.1.03.5","21513635"
"r_1","2017","4","BG3","num","3.1.1.03.1","10939"
"r_1","2017","4","BG3","num","3.1.1.03.2","215617"
"r_1","2017","4","BG3","1000BGN","3.1.1.03.3","9726566"
"r_1","2017","4","BG3","1000BGN","3.1.1.03.4","24245971"
"r_1","2017","4","BG3","1000BGN","3.1.1.03.5","22555653"
"r_1","2018","4","BG3","num","3.1.1.03.1","10737"
"r_1","2018","4","BG3","num","3.1.1.03.2","212613"
"r_1","2018","4","BG3","1000BGN","3.1.1.03.3","9571635"
"r_1","2018","4","BG3","1000BGN","3.1.1.03.4","24992936"
"r_1","2018","4","BG3","1000BGN","3.1.1.03.5","23377354"
"r_1","2019","4","BG3","num","3.1.1.03.1","10754"
"r_1","2019","4","BG3","num","3.1.1.03.2","210837"
"r_1","2019","4","BG3","1000BGN","3.1.1.03.3","10031192"
"r_1","2019","4","BG3","1000BGN","3.1.1.03.4","26859646"
"r_1","2019","4","BG3","1000BGN","3.1.1.03.5","25092411"
"r_1","2020","4","BG3","num","3.1.1.03.1","9862"
"r_1","2020","4","BG3","num","3.1.1.03.2","193990"
"r_1","2020","4","BG3","1000BGN","3.1.1.03.3","9582079"
"r_1","2020","4","BG3","1000BGN","3.1.1.03.4","26300280"
"r_1","2020","4","BG3","1000BGN","3.1.1.03.5","24446915"
"r_1","2008","5","BG3","num","3.1.1.03.1","2376"
"r_1","2008","5","BG3","num","3.1.1.03.2","233899"
"r_1","2008","5","BG3","1000BGN","3.1.1.03.3","6578738"
"r_1","2008","5","BG3","1000BGN","3.1.1.03.4","18629397"
"r_1","2008","5","BG3","1000BGN","3.1.1.03.5","17565176"
"r_1","2009","5","BG3","num","3.1.1.03.1","2171"
"r_1","2009","5","BG3","num","3.1.1.03.2","208464"
"r_1","2009","5","BG3","1000BGN","3.1.1.03.3","7214166"
"r_1","2009","5","BG3","1000BGN","3.1.1.03.4","15482128"
"r_1","2009","5","BG3","1000BGN","3.1.1.03.5","14954504"
"r_1","2010","5","BG3","num","3.1.1.03.1","1997"
"r_1","2010","5","BG3","num","3.1.1.03.2","188535"
"r_1","2010","5","BG3","1000BGN","3.1.1.03.3","7326635"
"r_1","2010","5","BG3","1000BGN","3.1.1.03.4","15617836"
"r_1","2010","5","BG3","1000BGN","3.1.1.03.5","15060704"
"r_1","2011","5","BG3","num","3.1.1.03.1","1977"
"r_1","2011","5","BG3","num","3.1.1.03.2","186236"
"r_1","2011","5","BG3","1000BGN","3.1.1.03.3","7290656"
"r_1","2011","5","BG3","1000BGN","3.1.1.03.4","17775228"
"r_1","2011","5","BG3","1000BGN","3.1.1.03.5","17166448"
"r_1","2012","5","BG3","num","3.1.1.03.1","1963"
"r_1","2012","5","BG3","num","3.1.1.03.2","183529"
"r_1","2012","5","BG3","1000BGN","3.1.1.03.3","7301837"
"r_1","2012","5","BG3","1000BGN","3.1.1.03.4","18107991"
"r_1","2012","5","BG3","1000BGN","3.1.1.03.5","17325896"
"r_1","2013","5","BG3","num","3.1.1.03.1","1958"
"r_1","2013","5","BG3","num","3.1.1.03.2","185612"
"r_1","2013","5","BG3","1000BGN","3.1.1.03.3","7427965"
"r_1","2013","5","BG3","1000BGN","3.1.1.03.4","19346975"
"r_1","2013","5","BG3","1000BGN","3.1.1.03.5","18428255"
"r_1","2014","5","BG3","num","3.1.1.03.1","1969"
"r_1","2014","5","BG3","num","3.1.1.03.2","186531"
"r_1","2014","5","BG3","1000BGN","3.1.1.03.3","7797532"
"r_1","2014","5","BG3","1000BGN","3.1.1.03.4","21141710"
"r_1","2014","5","BG3","1000BGN","3.1.1.03.5","20223660"
"r_1","2015","5","BG3","num","3.1.1.03.1","1982"
"r_1","2015","5","BG3","num","3.1.1.03.2","189003"
"r_1","2015","5","BG3","1000BGN","3.1.1.03.3","8062205"
"r_1","2015","5","BG3","1000BGN","3.1.1.03.4","20700666"
"r_1","2015","5","BG3","1000BGN","3.1.1.03.5","19800176"
"r_1","2016","5","BG3","num","3.1.1.03.1","1947"
"r_1","2016","5","BG3","num","3.1.1.03.2","188369"
"r_1","2016","5","BG3","1000BGN","3.1.1.03.3","8477947"
"r_1","2016","5","BG3","1000BGN","3.1.1.03.4","21997990"
"r_1","2016","5","BG3","1000BGN","3.1.1.03.5","21039634"
"r_1","2017","5","BG3","num","3.1.1.03.1","1948"
"r_1","2017","5","BG3","num","3.1.1.03.2","188097"
"r_1","2017","5","BG3","1000BGN","3.1.1.03.3","8211780"
"r_1","2017","5","BG3","1000BGN","3.1.1.03.4","23490217"
"r_1","2017","5","BG3","1000BGN","3.1.1.03.5","22259764"
"r_1","2018","5","BG3","num","3.1.1.03.1","1936"
"r_1","2018","5","BG3","num","3.1.1.03.2","187243"
"r_1","2018","5","BG3","1000BGN","3.1.1.03.3","8917532"
"r_1","2018","5","BG3","1000BGN","3.1.1.03.4","24941142"
"r_1","2018","5","BG3","1000BGN","3.1.1.03.5","23670976"
"r_1","2019","5","BG3","num","3.1.1.03.1","1932"
"r_1","2019","5","BG3","num","3.1.1.03.2","185540"
"r_1","2019","5","BG3","1000BGN","3.1.1.03.3","9620389"
"r_1","2019","5","BG3","1000BGN","3.1.1.03.4","26933889"
"r_1","2019","5","BG3","1000BGN","3.1.1.03.5","25574468"
"r_1","2020","5","BG3","num","3.1.1.03.1","1722"
"r_1","2020","5","BG3","num","3.1.1.03.2","165349"
"r_1","2020","5","BG3","1000BGN","3.1.1.03.3","8163169"
"r_1","2020","5","BG3","1000BGN","3.1.1.03.4","24735667"
"r_1","2020","5","BG3","1000BGN","3.1.1.03.5","23418180"
"r_1","2008","6","BG3","num","3.1.1.03.1","359"
"r_1","2008","6","BG3","num","3.1.1.03.2","214300"
"r_1","2008","6","BG3","1000BGN","3.1.1.03.3","12176987"
"r_1","2008","6","BG3","1000BGN","3.1.1.03.4","26027494"
"r_1","2008","6","BG3","1000BGN","3.1.1.03.5","25257777"
"r_1","2009","6","BG3","num","3.1.1.03.1","321"
"r_1","2009","6","BG3","num","3.1.1.03.2","187757"
"r_1","2009","6","BG3","1000BGN","3.1.1.03.3","12184890"
"r_1","2009","6","BG3","1000BGN","3.1.1.03.4","19393502"
"r_1","2009","6","BG3","1000BGN","3.1.1.03.5","19366509"
"r_1","2010","6","BG3","num","3.1.1.03.1","307"
"r_1","2010","6","BG3","num","3.1.1.03.2","187046"
"r_1","2010","6","BG3","1000BGN","3.1.1.03.3","12300909"
"r_1","2010","6","BG3","1000BGN","3.1.1.03.4","21492550"
"r_1","2010","6","BG3","1000BGN","3.1.1.03.5","21089347"
"r_1","2011","6","BG3","num","3.1.1.03.1","305"
"r_1","2011","6","BG3","num","3.1.1.03.2","187173"
"r_1","2011","6","BG3","1000BGN","3.1.1.03.3","12482763"
"r_1","2011","6","BG3","1000BGN","3.1.1.03.4","25086221"
"r_1","2011","6","BG3","1000BGN","3.1.1.03.5","24567028"
"r_1","2012","6","BG3","num","3.1.1.03.1","299"
"r_1","2012","6","BG3","num","3.1.1.03.2","183657"
"r_1","2012","6","BG3","1000BGN","3.1.1.03.3","13296437"
"r_1","2012","6","BG3","1000BGN","3.1.1.03.4","26101876"
"r_1","2012","6","BG3","1000BGN","3.1.1.03.5","25586090"
"r_1","2013","6","BG3","num","3.1.1.03.1","292"
"r_1","2013","6","BG3","num","3.1.1.03.2","181745"
"r_1","2013","6","BG3","1000BGN","3.1.1.03.3","14313176"
"r_1","2013","6","BG3","1000BGN","3.1.1.03.4","25099939"
"r_1","2013","6","BG3","1000BGN","3.1.1.03.5","24897422"
"r_1","2014","6","BG3","num","3.1.1.03.1","291"
"r_1","2014","6","BG3","num","3.1.1.03.2","186012"
"r_1","2014","6","BG3","1000BGN","3.1.1.03.3","15424164"
"r_1","2014","6","BG3","1000BGN","3.1.1.03.4","23275888"
"r_1","2014","6","BG3","1000BGN","3.1.1.03.5","22927309"
"r_1","2015","6","BG3","num","3.1.1.03.1","282"
"r_1","2015","6","BG3","num","3.1.1.03.2","186832"
"r_1","2015","6","BG3","1000BGN","3.1.1.03.3","16346692"
"r_1","2015","6","BG3","1000BGN","3.1.1.03.4","22829877"
"r_1","2015","6","BG3","1000BGN","3.1.1.03.5","21804864"
"r_1","2016","6","BG3","num","3.1.1.03.1","272"
"r_1","2016","6","BG3","num","3.1.1.03.2","186985"
"r_1","2016","6","BG3","1000BGN","3.1.1.03.3","16005267"
"r_1","2016","6","BG3","1000BGN","3.1.1.03.4","23245208"
"r_1","2016","6","BG3","1000BGN","3.1.1.03.5","21803434"
"r_1","2017","6","BG3","num","3.1.1.03.1","276"
"r_1","2017","6","BG3","num","3.1.1.03.2","191336"
"r_1","2017","6","BG3","1000BGN","3.1.1.03.3","16718183"
"r_1","2017","6","BG3","1000BGN","3.1.1.03.4","26474877"
"r_1","2017","6","BG3","1000BGN","3.1.1.03.5","24762448"
"r_1","2018","6","BG3","num","3.1.1.03.1","281"
"r_1","2018","6","BG3","num","3.1.1.03.2","192368"
"r_1","2018","6","BG3","1000BGN","3.1.1.03.3","16800132"
"r_1","2018","6","BG3","1000BGN","3.1.1.03.4","28175071"
"r_1","2018","6","BG3","1000BGN","3.1.1.03.5","27250170"
"r_1","2019","6","BG3","num","3.1.1.03.1","278"
"r_1","2019","6","BG3","num","3.1.1.03.2","186352"
"r_1","2019","6","BG3","1000BGN","3.1.1.03.3","16722591"
"r_1","2019","6","BG3","1000BGN","3.1.1.03.4","29673344"
"r_1","2019","6","BG3","1000BGN","3.1.1.03.5","28288559"
"r_1","2020","6","BG3","num","3.1.1.03.1","266"
"r_1","2020","6","BG3","num","3.1.1.03.2","176801"
"r_1","2020","6","BG3","1000BGN","3.1.1.03.3","7542552"
"r_1","2020","6","BG3","1000BGN","3.1.1.03.4","25297601"
"r_1","2020","6","BG3","1000BGN","3.1.1.03.5","24767021"
"r_1","2008","0","BG31","num","3.1.1.03.1","28287"
"r_1","2008","0","BG31","num","3.1.1.03.2","175858"
"r_1","2008","0","BG31","1000BGN","3.1.1.03.3","5567315"
"r_1","2008","0","BG31","1000BGN","3.1.1.03.4","11161298"
"r_1","2008","0","BG31","1000BGN","3.1.1.03.5","10527145"
"r_1","2009","0","BG31","num","3.1.1.03.1","29201"
"r_1","2009","0","BG31","num","3.1.1.03.2","167391"
"r_1","2009","0","BG31","1000BGN","3.1.1.03.3","5760592"
"r_1","2009","0","BG31","1000BGN","3.1.1.03.4","9912178"
"r_1","2009","0","BG31","1000BGN","3.1.1.03.5","9584951"
"r_1","2010","0","BG31","num","3.1.1.03.1","28621"
"r_1","2010","0","BG31","num","3.1.1.03.2","154752"
"r_1","2010","0","BG31","1000BGN","3.1.1.03.3","5689623"
"r_1","2010","0","BG31","1000BGN","3.1.1.03.4","9763512"
"r_1","2010","0","BG31","1000BGN","3.1.1.03.5","9286259"
"r_1","2011","0","BG31","num","3.1.1.03.1","27974"
"r_1","2011","0","BG31","num","3.1.1.03.2","153990"
"r_1","2011","0","BG31","1000BGN","3.1.1.03.3","5874231"
"r_1","2011","0","BG31","1000BGN","3.1.1.03.4","10918528"
"r_1","2011","0","BG31","1000BGN","3.1.1.03.5","10241626"
"r_1","2012","0","BG31","num","3.1.1.03.1","28271"
"r_1","2012","0","BG31","num","3.1.1.03.2","153330"
"r_1","2012","0","BG31","1000BGN","3.1.1.03.3","6693937"
"r_1","2012","0","BG31","1000BGN","3.1.1.03.4","11136089"
"r_1","2012","0","BG31","1000BGN","3.1.1.03.5","10461225"
"r_1","2013","0","BG31","num","3.1.1.03.1","28194"
"r_1","2013","0","BG31","num","3.1.1.03.2","152089"
"r_1","2013","0","BG31","1000BGN","3.1.1.03.3","6719139"
"r_1","2013","0","BG31","1000BGN","3.1.1.03.4","11687137"
"r_1","2013","0","BG31","1000BGN","3.1.1.03.5","11120295"
"r_1","2014","0","BG31","num","3.1.1.03.1","28352"
"r_1","2014","0","BG31","num","3.1.1.03.2","151495"
"r_1","2014","0","BG31","1000BGN","3.1.1.03.3","6873514"
"r_1","2014","0","BG31","1000BGN","3.1.1.03.4","12027253"
"r_1","2014","0","BG31","1000BGN","3.1.1.03.5","11331110"
"r_1","2015","0","BG31","num","3.1.1.03.1","28580"
"r_1","2015","0","BG31","num","3.1.1.03.2","150968"
"r_1","2015","0","BG31","1000BGN","3.1.1.03.3","8191440"
"r_1","2015","0","BG31","1000BGN","3.1.1.03.4","12815032"
"r_1","2015","0","BG31","1000BGN","3.1.1.03.5","12183167"
"r_1","2016","0","BG31","num","3.1.1.03.1","28906"
"r_1","2016","0","BG31","num","3.1.1.03.2","150120"
"r_1","2016","0","BG31","1000BGN","3.1.1.03.3","8166475"
"r_1","2016","0","BG31","1000BGN","3.1.1.03.4","12945800"
"r_1","2016","0","BG31","1000BGN","3.1.1.03.5","12357414"
"r_1","2017","0","BG31","num","3.1.1.03.1","28765"
"r_1","2017","0","BG31","num","3.1.1.03.2","150613"
"r_1","2017","0","BG31","1000BGN","3.1.1.03.3","8230223"
"r_1","2017","0","BG31","1000BGN","3.1.1.03.4","13584260"
"r_1","2017","0","BG31","1000BGN","3.1.1.03.5","12660001"
"r_1","2018","0","BG31","num","3.1.1.03.1","29118"
"r_1","2018","0","BG31","num","3.1.1.03.2","149597"
"r_1","2018","0","BG31","1000BGN","3.1.1.03.3","8306952"
"r_1","2018","0","BG31","1000BGN","3.1.1.03.4","14718734"
"r_1","2018","0","BG31","1000BGN","3.1.1.03.5","13668281"
"r_1","2019","0","BG31","num","3.1.1.03.1","29210"
"r_1","2019","0","BG31","num","3.1.1.03.2","147071"
"r_1","2019","0","BG31","1000BGN","3.1.1.03.3","8699337"
"r_1","2019","0","BG31","1000BGN","3.1.1.03.4","15877972"
"r_1","2019","0","BG31","1000BGN","3.1.1.03.5","14505195"
"r_1","2020","0","BG31","num","3.1.1.03.1","28674"
"r_1","2020","0","BG31","num","3.1.1.03.2","138749"
"r_1","2020","0","BG31","1000BGN","3.1.1.03.3","5235303"
"r_1","2020","0","BG31","1000BGN","3.1.1.03.4","16477290"
"r_1","2020","0","BG31","1000BGN","3.1.1.03.5","14982723"
"r_1","2008","1","BG31","num","3.1.1.03.1","25633"
"r_1","2008","1","BG31","num","3.1.1.03.2","52205"
"r_1","2008","1","BG31","1000BGN","3.1.1.03.3","1198050"
"r_1","2008","1","BG31","1000BGN","3.1.1.03.4","2541181"
"r_1","2008","1","BG31","1000BGN","3.1.1.03.5","2422740"
"r_1","2009","1","BG31","num","3.1.1.03.1","26707"
"r_1","2009","1","BG31","num","3.1.1.03.2","53913"
"r_1","2009","1","BG31","1000BGN","3.1.1.03.3","1142730"
"r_1","2009","1","BG31","1000BGN","3.1.1.03.4","2526585"
"r_1","2009","1","BG31","1000BGN","3.1.1.03.5","2446496"
"r_1","2010","1","BG31","num","3.1.1.03.1","26379"
"r_1","2010","1","BG31","num","3.1.1.03.2","52125"
"r_1","2010","1","BG31","1000BGN","3.1.1.03.3","1106877"
"r_1","2010","1","BG31","1000BGN","3.1.1.03.4","2637567"
"r_1","2010","1","BG31","1000BGN","3.1.1.03.5","2483977"
"r_1","2011","1","BG31","num","3.1.1.03.1","25706"
"r_1","2011","1","BG31","num","3.1.1.03.2","50791"
"r_1","2011","1","BG31","1000BGN","3.1.1.03.3","1223516"
"r_1","2011","1","BG31","1000BGN","3.1.1.03.4","2797450"
"r_1","2011","1","BG31","1000BGN","3.1.1.03.5","2611710"
"r_1","2012","1","BG31","num","3.1.1.03.1","26005"
"r_1","2012","1","BG31","num","3.1.1.03.2","50694"
"r_1","2012","1","BG31","1000BGN","3.1.1.03.3","1697594"
"r_1","2012","1","BG31","1000BGN","3.1.1.03.4","2889913"
"r_1","2012","1","BG31","1000BGN","3.1.1.03.5","2684825"
"r_1","2013","1","BG31","num","3.1.1.03.1","25968"
"r_1","2013","1","BG31","num","3.1.1.03.2","50925"
"r_1","2013","1","BG31","1000BGN","3.1.1.03.3","1637339"
"r_1","2013","1","BG31","1000BGN","3.1.1.03.4","3097538"
"r_1","2013","1","BG31","1000BGN","3.1.1.03.5","2944788"
"r_1","2014","1","BG31","num","3.1.1.03.1","26146"
"r_1","2014","1","BG31","num","3.1.1.03.2","50645"
"r_1","2014","1","BG31","1000BGN","3.1.1.03.3","1658447"
"r_1","2014","1","BG31","1000BGN","3.1.1.03.4","3085738"
"r_1","2014","1","BG31","1000BGN","3.1.1.03.5","2870920"
"r_1","2015","1","BG31","num","3.1.1.03.1","26352"
"r_1","2015","1","BG31","num","3.1.1.03.2","50475"
"r_1","2015","1","BG31","1000BGN","3.1.1.03.3","1866363"
"r_1","2015","1","BG31","1000BGN","3.1.1.03.4","3399727"
"r_1","2015","1","BG31","1000BGN","3.1.1.03.5","3162222"
"r_1","2016","1","BG31","num","3.1.1.03.1","26677"
"r_1","2016","1","BG31","num","3.1.1.03.2","51638"
"r_1","2016","1","BG31","1000BGN","3.1.1.03.3","1832752"
"r_1","2016","1","BG31","1000BGN","3.1.1.03.4","3449038"
"r_1","2016","1","BG31","1000BGN","3.1.1.03.5","3258131"
"r_1","2017","1","BG31","num","3.1.1.03.1","26504"
"r_1","2017","1","BG31","num","3.1.1.03.2","52163"
"r_1","2017","1","BG31","1000BGN","3.1.1.03.3","1892329"
"r_1","2017","1","BG31","1000BGN","3.1.1.03.4","3656385"
"r_1","2017","1","BG31","1000BGN","3.1.1.03.5","3351269"
"r_1","2018","1","BG31","num","3.1.1.03.1","26908"
"r_1","2018","1","BG31","num","3.1.1.03.2","51961"
"r_1","2018","1","BG31","1000BGN","3.1.1.03.3","1993442"
"r_1","2018","1","BG31","1000BGN","3.1.1.03.4","4023021"
"r_1","2018","1","BG31","1000BGN","3.1.1.03.5","3660598"
"r_1","2019","1","BG31","num","3.1.1.03.1","27019"
"r_1","2019","1","BG31","num","3.1.1.03.2","51462"
"r_1","2019","1","BG31","1000BGN","3.1.1.03.3","2374405"
"r_1","2019","1","BG31","1000BGN","3.1.1.03.4","4201875"
"r_1","2019","1","BG31","1000BGN","3.1.1.03.5","3765049"
"r_1","2020","1","BG31","num","3.1.1.03.1","26660"
"r_1","2020","1","BG31","num","3.1.1.03.2","49235"
"r_1","2020","1","BG31","1000BGN","3.1.1.03.3","1988926"
"r_1","2020","1","BG31","1000BGN","3.1.1.03.4","4484891"
"r_1","2020","1","BG31","1000BGN","3.1.1.03.5","4004767"
"r_1","2008","4","BG31","num","3.1.1.03.1","2148"
"r_1","2008","4","BG31","num","3.1.1.03.2","42890"
"r_1","2008","4","BG31","1000BGN","3.1.1.03.3","1089872"
"r_1","2008","4","BG31","1000BGN","3.1.1.03.4","2864613"
"r_1","2008","4","BG31","1000BGN","3.1.1.03.5","2696922"
"r_1","2009","4","BG31","num","3.1.1.03.1","2048"
"r_1","2009","4","BG31","num","3.1.1.03.2","41163"
"r_1","2009","4","BG31","1000BGN","3.1.1.03.3","1162834"
"r_1","2009","4","BG31","1000BGN","3.1.1.03.4","2401703"
"r_1","2009","4","BG31","1000BGN","3.1.1.03.5","2308740"
"r_1","2010","4","BG31","num","3.1.1.03.1","1831"
"r_1","2010","4","BG31","num","3.1.1.03.2","37069"
"r_1","2010","4","BG31","1000BGN","3.1.1.03.3","1163842"
"r_1","2010","4","BG31","1000BGN","3.1.1.03.4","2445900"
"r_1","2010","4","BG31","1000BGN","3.1.1.03.5","2331096"
"r_1","2011","4","BG31","num","3.1.1.03.1","1858"
"r_1","2011","4","BG31","num","3.1.1.03.2","37392"
"r_1","2011","4","BG31","1000BGN","3.1.1.03.3","1258375"
"r_1","2011","4","BG31","1000BGN","3.1.1.03.4","2745648"
"r_1","2011","4","BG31","1000BGN","3.1.1.03.5","2586660"
"r_1","2012","4","BG31","num","3.1.1.03.1","1862"
"r_1","2012","4","BG31","num","3.1.1.03.2","37158"
"r_1","2012","4","BG31","1000BGN","3.1.1.03.3","1226610"
"r_1","2012","4","BG31","1000BGN","3.1.1.03.4","2955736"
"r_1","2012","4","BG31","1000BGN","3.1.1.03.5","2784748"
"r_1","2013","4","BG31","num","3.1.1.03.1","1821"
"r_1","2013","4","BG31","num","3.1.1.03.2","36248"
"r_1","2013","4","BG31","1000BGN","3.1.1.03.3","1228065"
"r_1","2013","4","BG31","1000BGN","3.1.1.03.4","2995851"
"r_1","2013","4","BG31","1000BGN","3.1.1.03.5","2833476"
"r_1","2014","4","BG31","num","3.1.1.03.1","1809"
"r_1","2014","4","BG31","num","3.1.1.03.2","36615"
"r_1","2014","4","BG31","1000BGN","3.1.1.03.3","1285944"
"r_1","2014","4","BG31","1000BGN","3.1.1.03.4","2985840"
"r_1","2014","4","BG31","1000BGN","3.1.1.03.5","2798670"
"r_1","2015","4","BG31","num","3.1.1.03.1","1828"
"r_1","2015","4","BG31","num","3.1.1.03.2","36609"
"r_1","2015","4","BG31","1000BGN","3.1.1.03.3","1420854"
"r_1","2015","4","BG31","1000BGN","3.1.1.03.4","3269235"
"r_1","2015","4","BG31","1000BGN","3.1.1.03.5","3139402"
"r_1","2016","4","BG31","num","3.1.1.03.1","1850"
"r_1","2016","4","BG31","num","3.1.1.03.2","37207"
"r_1","2016","4","BG31","1000BGN","3.1.1.03.3","1504370"
"r_1","2016","4","BG31","1000BGN","3.1.1.03.4","3281108"
"r_1","2016","4","BG31","1000BGN","3.1.1.03.5","3099331"
"r_1","2017","4","BG31","num","3.1.1.03.1","1880"
"r_1","2017","4","BG31","num","3.1.1.03.2","36912"
"r_1","2017","4","BG31","1000BGN","3.1.1.03.3","1590180"
"r_1","2017","4","BG31","1000BGN","3.1.1.03.4","3450300"
"r_1","2017","4","BG31","1000BGN","3.1.1.03.5","3233646"
"r_1","2018","4","BG31","num","3.1.1.03.1","1819"
