RevisionColumn,periods,Units,NUTS,Residence,GenderID,Age,ValueColumn
"r_1","2012","num","BG4","2","1","85 - 89","4552"
"r_1","2012","num","BG4","2","2","85 - 89","8791"
"r_1","2012","num","BG4","0","0","90 - 94","11926"
"r_1","2012","num","BG4","0","1","90 - 94","3774"
"r_1","2012","num","BG4","0","2","90 - 94","8152"
"r_1","2012","num","BG4","1","0","90 - 94","8450"
"r_1","2012","num","BG4","1","1","90 - 94","2716"
"r_1","2012","num","BG4","1","2","90 - 94","5734"
"r_1","2012","num","BG4","2","0","90 - 94","3476"
"r_1","2012","num","BG4","2","1","90 - 94","1058"
"r_1","2012","num","BG4","2","2","90 - 94","2418"
"r_1","2012","num","BG4","0","0","95 - 99","1156"
"r_1","2012","num","BG4","0","1","95 - 99","345"
"r_1","2012","num","BG4","0","2","95 - 99","811"
"r_1","2012","num","BG4","1","0","95 - 99","793"
"r_1","2012","num","BG4","1","1","95 - 99","233"
"r_1","2012","num","BG4","1","2","95 - 99","560"
"r_1","2012","num","BG4","2","0","95 - 99","363"
"r_1","2012","num","BG4","2","1","95 - 99","112"
"r_1","2012","num","BG4","2","2","95 - 99","251"
"r_1","2012","num","BG4","0","0","100+","176"
"r_1","2012","num","BG4","0","1","100+","57"
"r_1","2012","num","BG4","0","2","100+","119"
"r_1","2012","num","BG4","1","0","100+","120"
"r_1","2012","num","BG4","1","1","100+","45"
"r_1","2012","num","BG4","1","2","100+","75"
"r_1","2012","num","BG4","2","0","100+","56"
"r_1","2012","num","BG4","2","1","100+","12"
"r_1","2012","num","BG4","2","2","100+","44"
"r_1","2012","num","BG41","0","0","Total","2128783"
"r_1","2012","num","BG41","0","1","Total","1026700"
"r_1","2012","num","BG41","0","2","Total","1102083"
"r_1","2012","num","BG41","1","0","Total","1775385"
"r_1","2012","num","BG41","1","1","Total","851081"
"r_1","2012","num","BG41","1","2","Total","924304"
"r_1","2012","num","BG41","2","0","Total","353398"
"r_1","2012","num","BG41","2","1","Total","175619"
"r_1","2012","num","BG41","2","2","Total","177779"
"r_1","2012","num","BG41","0","0","0","19957"
"r_1","2012","num","BG41","0","1","0","10267"
"r_1","2012","num","BG41","0","2","0","9690"
"r_1","2012","num","BG41","1","0","0","17460"
"r_1","2012","num","BG41","1","1","0","8991"
"r_1","2012","num","BG41","1","2","0","8469"
"r_1","2012","num","BG41","2","0","0","2497"
"r_1","2012","num","BG41","2","1","0","1276"
"r_1","2012","num","BG41","2","2","0","1221"
"r_1","2012","num","BG41","0","0","1 - 4","83429"
"r_1","2012","num","BG41","0","1","1 - 4","42760"
"r_1","2012","num","BG41","0","2","1 - 4","40669"
"r_1","2012","num","BG41","1","0","1 - 4","71581"
"r_1","2012","num","BG41","1","1","1 - 4","36707"
"r_1","2012","num","BG41","1","2","1 - 4","34874"
"r_1","2012","num","BG41","2","0","1 - 4","11848"
"r_1","2012","num","BG41","2","1","1 - 4","6053"
"r_1","2012","num","BG41","2","2","1 - 4","5795"
"r_1","2012","num","BG41","0","0","5 - 9","90746"
"r_1","2012","num","BG41","0","1","5 - 9","46795"
"r_1","2012","num","BG41","0","2","5 - 9","43951"
"r_1","2012","num","BG41","1","0","5 - 9","76280"
"r_1","2012","num","BG41","1","1","5 - 9","39295"
"r_1","2012","num","BG41","1","2","5 - 9","36985"
"r_1","2012","num","BG41","2","0","5 - 9","14466"
"r_1","2012","num","BG41","2","1","5 - 9","7500"
"r_1","2012","num","BG41","2","2","5 - 9","6966"
"r_1","2012","num","BG41","0","0","10 - 14","84038"
"r_1","2012","num","BG41","0","1","10 - 14","43341"
"r_1","2012","num","BG41","0","2","10 - 14","40697"
"r_1","2012","num","BG41","1","0","10 - 14","69599"
"r_1","2012","num","BG41","1","1","10 - 14","35811"
"r_1","2012","num","BG41","1","2","10 - 14","33788"
"r_1","2012","num","BG41","2","0","10 - 14","14439"
"r_1","2012","num","BG41","2","1","10 - 14","7530"
"r_1","2012","num","BG41","2","2","10 - 14","6909"
"r_1","2012","num","BG41","0","0","15 - 19","91183"
"r_1","2012","num","BG41","0","1","15 - 19","46834"
"r_1","2012","num","BG41","0","2","15 - 19","44349"
"r_1","2012","num","BG41","1","0","15 - 19","75522"
"r_1","2012","num","BG41","1","1","15 - 19","38778"
"r_1","2012","num","BG41","1","2","15 - 19","36744"
"r_1","2012","num","BG41","2","0","15 - 19","15661"
"r_1","2012","num","BG41","2","1","15 - 19","8056"
"r_1","2012","num","BG41","2","2","15 - 19","7605"
"r_1","2012","num","BG41","0","0","20 - 24","156553"
"r_1","2012","num","BG41","0","1","20 - 24","79389"
"r_1","2012","num","BG41","0","2","20 - 24","77164"
"r_1","2012","num","BG41","1","0","20 - 24","138269"
"r_1","2012","num","BG41","1","1","20 - 24","69544"
"r_1","2012","num","BG41","1","2","20 - 24","68725"
"r_1","2012","num","BG41","2","0","20 - 24","18284"
"r_1","2012","num","BG41","2","1","20 - 24","9845"
"r_1","2012","num","BG41","2","2","20 - 24","8439"
"r_1","2012","num","BG41","0","0","25 - 29","163299"
"r_1","2012","num","BG41","0","1","25 - 29","83177"
"r_1","2012","num","BG41","0","2","25 - 29","80122"
"r_1","2012","num","BG41","1","0","25 - 29","142990"
"r_1","2012","num","BG41","1","1","25 - 29","72254"
"r_1","2012","num","BG41","1","2","25 - 29","70736"
"r_1","2012","num","BG41","2","0","25 - 29","20309"
"r_1","2012","num","BG41","2","1","25 - 29","10923"
"r_1","2012","num","BG41","2","2","25 - 29","9386"
"r_1","2012","num","BG41","0","0","30 - 34","165853"
"r_1","2012","num","BG41","0","1","30 - 34","84618"
"r_1","2012","num","BG41","0","2","30 - 34","81235"
"r_1","2012","num","BG41","1","0","30 - 34","144541"
"r_1","2012","num","BG41","1","1","30 - 34","73197"
"r_1","2012","num","BG41","1","2","30 - 34","71344"
"r_1","2012","num","BG41","2","0","30 - 34","21312"
"r_1","2012","num","BG41","2","1","30 - 34","11421"
"r_1","2012","num","BG41","2","2","30 - 34","9891"
"r_1","2012","num","BG41","0","0","35 - 39","176853"
"r_1","2012","num","BG41","0","1","35 - 39","90135"
"r_1","2012","num","BG41","0","2","35 - 39","86718"
"r_1","2012","num","BG41","1","0","35 - 39","153248"
"r_1","2012","num","BG41","1","1","35 - 39","77713"
"r_1","2012","num","BG41","1","2","35 - 39","75535"
"r_1","2012","num","BG41","2","0","35 - 39","23605"
"r_1","2012","num","BG41","2","1","35 - 39","12422"
"r_1","2012","num","BG41","2","2","35 - 39","11183"
"r_1","2012","num","BG41","0","0","40 - 44","157161"
"r_1","2012","num","BG41","0","1","40 - 44","79985"
"r_1","2012","num","BG41","0","2","40 - 44","77176"
"r_1","2012","num","BG41","1","0","40 - 44","132601"
"r_1","2012","num","BG41","1","1","40 - 44","66957"
"r_1","2012","num","BG41","1","2","40 - 44","65644"
"r_1","2012","num","BG41","2","0","40 - 44","24560"
"r_1","2012","num","BG41","2","1","40 - 44","13028"
"r_1","2012","num","BG41","2","2","40 - 44","11532"
"r_1","2012","num","BG41","0","0","45 - 49","135802"
"r_1","2012","num","BG41","0","1","45 - 49","68349"
"r_1","2012","num","BG41","0","2","45 - 49","67453"
"r_1","2012","num","BG41","1","0","45 - 49","112514"
"r_1","2012","num","BG41","1","1","45 - 49","55816"
"r_1","2012","num","BG41","1","2","45 - 49","56698"
"r_1","2012","num","BG41","2","0","45 - 49","23288"
"r_1","2012","num","BG41","2","1","45 - 49","12533"
"r_1","2012","num","BG41","2","2","45 - 49","10755"
"r_1","2012","num","BG41","0","0","50 - 54","139963"
"r_1","2012","num","BG41","0","1","50 - 54","68150"
"r_1","2012","num","BG41","0","2","50 - 54","71813"
"r_1","2012","num","BG41","1","0","50 - 54","115149"
"r_1","2012","num","BG41","1","1","50 - 54","54952"
"r_1","2012","num","BG41","1","2","50 - 54","60197"
"r_1","2012","num","BG41","2","0","50 - 54","24814"
"r_1","2012","num","BG41","2","1","50 - 54","13198"
"r_1","2012","num","BG41","2","2","50 - 54","11616"
"r_1","2012","num","BG41","0","0","55 - 59","144182"
"r_1","2012","num","BG41","0","1","55 - 59","67725"
"r_1","2012","num","BG41","0","2","55 - 59","76457"
"r_1","2012","num","BG41","1","0","55 - 59","119359"
"r_1","2012","num","BG41","1","1","55 - 59","54852"
"r_1","2012","num","BG41","1","2","55 - 59","64507"
"r_1","2012","num","BG41","2","0","55 - 59","24823"
"r_1","2012","num","BG41","2","1","55 - 59","12873"
"r_1","2012","num","BG41","2","2","55 - 59","11950"
"r_1","2012","num","BG41","0","0","60 - 64","144735"
"r_1","2012","num","BG41","0","1","60 - 64","65029"
"r_1","2012","num","BG41","0","2","60 - 64","79706"
"r_1","2012","num","BG41","1","0","60 - 64","118640"
"r_1","2012","num","BG41","1","1","60 - 64","52489"
"r_1","2012","num","BG41","1","2","60 - 64","66151"
"r_1","2012","num","BG41","2","0","60 - 64","26095"
"r_1","2012","num","BG41","2","1","60 - 64","12540"
"r_1","2012","num","BG41","2","2","60 - 64","13555"
"r_1","2012","num","BG41","0","0","65 - 69","119499"
"r_1","2012","num","BG41","0","1","65 - 69","52029"
"r_1","2012","num","BG41","0","2","65 - 69","67470"
"r_1","2012","num","BG41","1","0","65 - 69","94259"
"r_1","2012","num","BG41","1","1","65 - 69","40613"
"r_1","2012","num","BG41","1","2","65 - 69","53646"
"r_1","2012","num","BG41","2","0","65 - 69","25240"
"r_1","2012","num","BG41","2","1","65 - 69","11416"
"r_1","2012","num","BG41","2","2","65 - 69","13824"
"r_1","2012","num","BG41","0","0","70 - 74","88580"
"r_1","2012","num","BG41","0","1","70 - 74","36596"
"r_1","2012","num","BG41","0","2","70 - 74","51984"
"r_1","2012","num","BG41","1","0","70 - 74","66567"
"r_1","2012","num","BG41","1","1","70 - 74","27206"
"r_1","2012","num","BG41","1","2","70 - 74","39361"
"r_1","2012","num","BG41","2","0","70 - 74","22013"
"r_1","2012","num","BG41","2","1","70 - 74","9390"
"r_1","2012","num","BG41","2","2","70 - 74","12623"
"r_1","2012","num","BG41","0","0","75 - 79","77400"
"r_1","2012","num","BG41","0","1","75 - 79","29848"
"r_1","2012","num","BG41","0","2","75 - 79","47552"
"r_1","2012","num","BG41","1","0","75 - 79","57537"
"r_1","2012","num","BG41","1","1","75 - 79","21699"
"r_1","2012","num","BG41","1","2","75 - 79","35838"
"r_1","2012","num","BG41","2","0","75 - 79","19863"
"r_1","2012","num","BG41","2","1","75 - 79","8149"
"r_1","2012","num","BG41","2","2","75 - 79","11714"
"r_1","2012","num","BG41","0","0","80 - 84","54166"
"r_1","2012","num","BG41","0","1","80 - 84","19734"
"r_1","2012","num","BG41","0","2","80 - 84","34432"
"r_1","2012","num","BG41","1","0","80 - 84","41306"
"r_1","2012","num","BG41","1","1","80 - 84","14782"
"r_1","2012","num","BG41","1","2","80 - 84","26524"
"r_1","2012","num","BG41","2","0","80 - 84","12860"
"r_1","2012","num","BG41","2","1","80 - 84","4952"
"r_1","2012","num","BG41","2","2","80 - 84","7908"
"r_1","2012","num","BG41","0","0","85 - 89","27088"
"r_1","2012","num","BG41","0","1","85 - 89","9278"
"r_1","2012","num","BG41","0","2","85 - 89","17810"
"r_1","2012","num","BG41","1","0","85 - 89","21411"
"r_1","2012","num","BG41","1","1","85 - 89","7318"
"r_1","2012","num","BG41","1","2","85 - 89","14093"
"r_1","2012","num","BG41","2","0","85 - 89","5677"
"r_1","2012","num","BG41","2","1","85 - 89","1960"
"r_1","2012","num","BG41","2","2","85 - 89","3717"
"r_1","2012","num","BG41","0","0","90 - 94","7489"
"r_1","2012","num","BG41","0","1","90 - 94","2419"
"r_1","2012","num","BG41","0","2","90 - 94","5070"
"r_1","2012","num","BG41","1","0","90 - 94","5909"
"r_1","2012","num","BG41","1","1","90 - 94","1918"
"r_1","2012","num","BG41","1","2","90 - 94","3991"
"r_1","2012","num","BG41","2","0","90 - 94","1580"
"r_1","2012","num","BG41","2","1","90 - 94","501"
"r_1","2012","num","BG41","2","2","90 - 94","1079"
"r_1","2012","num","BG41","0","0","95 - 99","697"
"r_1","2012","num","BG41","0","1","95 - 99","202"
"r_1","2012","num","BG41","0","2","95 - 99","495"
"r_1","2012","num","BG41","1","0","95 - 99","554"
"r_1","2012","num","BG41","1","1","95 - 99","154"
"r_1","2012","num","BG41","1","2","95 - 99","400"
"r_1","2012","num","BG41","2","0","95 - 99","143"
"r_1","2012","num","BG41","2","1","95 - 99","48"
"r_1","2012","num","BG41","2","2","95 - 99","95"
"r_1","2012","num","BG41","0","0","100+","110"
"r_1","2012","num","BG41","0","1","100+","40"
"r_1","2012","num","BG41","0","2","100+","70"
"r_1","2012","num","BG41","1","0","100+","89"
"r_1","2012","num","BG41","1","1","100+","35"
"r_1","2012","num","BG41","1","2","100+","54"
"r_1","2012","num","BG41","2","0","100+","21"
"r_1","2012","num","BG41","2","1","100+","5"
"r_1","2012","num","BG41","2","2","100+","16"
"r_1","2012","num","BG42","0","0","Total","1462348"
"r_1","2012","num","BG42","0","1","Total","712326"
"r_1","2012","num","BG42","0","2","Total","750022"
"r_1","2012","num","BG42","1","0","Total","978578"
"r_1","2012","num","BG42","1","1","Total","472355"
"r_1","2012","num","BG42","1","2","Total","506223"
"r_1","2012","num","BG42","2","0","Total","483770"
"r_1","2012","num","BG42","2","1","Total","239971"
"r_1","2012","num","BG42","2","2","Total","243799"
"r_1","2012","num","BG42","0","0","0","13168"
"r_1","2012","num","BG42","0","1","0","6814"
"r_1","2012","num","BG42","0","2","0","6354"
"r_1","2012","num","BG42","1","0","0","9271"
"r_1","2012","num","BG42","1","1","0","4823"
"r_1","2012","num","BG42","1","2","0","4448"
"r_1","2012","num","BG42","2","0","0","3897"
"r_1","2012","num","BG42","2","1","0","1991"
"r_1","2012","num","BG42","2","2","0","1906"
"r_1","2012","num","BG42","0","0","1 - 4","56175"
"r_1","2012","num","BG42","0","1","1 - 4","28872"
"r_1","2012","num","BG42","0","2","1 - 4","27303"
"r_1","2012","num","BG42","1","0","1 - 4","39263"
"r_1","2012","num","BG42","1","1","1 - 4","20251"
"r_1","2012","num","BG42","1","2","1 - 4","19012"
"r_1","2012","num","BG42","2","0","1 - 4","16912"
"r_1","2012","num","BG42","2","1","1 - 4","8621"
"r_1","2012","num","BG42","2","2","1 - 4","8291"
"r_1","2012","num","BG42","0","0","5 - 9","66440"
"r_1","2012","num","BG42","0","1","5 - 9","34148"
"r_1","2012","num","BG42","0","2","5 - 9","32292"
"r_1","2012","num","BG42","1","0","5 - 9","45514"
"r_1","2012","num","BG42","1","1","5 - 9","23432"
"r_1","2012","num","BG42","1","2","5 - 9","22082"
"r_1","2012","num","BG42","2","0","5 - 9","20926"
"r_1","2012","num","BG42","2","1","5 - 9","10716"
"r_1","2012","num","BG42","2","2","5 - 9","10210"
"r_1","2012","num","BG42","0","0","10 - 14","64603"
"r_1","2012","num","BG42","0","1","10 - 14","33393"
"r_1","2012","num","BG42","0","2","10 - 14","31210"
"r_1","2012","num","BG42","1","0","10 - 14","44052"
"r_1","2012","num","BG42","1","1","10 - 14","22661"
"r_1","2012","num","BG42","1","2","10 - 14","21391"
"r_1","2012","num","BG42","2","0","10 - 14","20551"
"r_1","2012","num","BG42","2","1","10 - 14","10732"
"r_1","2012","num","BG42","2","2","10 - 14","9819"
"r_1","2012","num","BG42","0","0","15 - 19","68904"
"r_1","2012","num","BG42","0","1","15 - 19","35630"
"r_1","2012","num","BG42","0","2","15 - 19","33274"
"r_1","2012","num","BG42","1","0","15 - 19","46492"
"r_1","2012","num","BG42","1","1","15 - 19","23998"
"r_1","2012","num","BG42","1","2","15 - 19","22494"
"r_1","2012","num","BG42","2","0","15 - 19","22412"
"r_1","2012","num","BG42","2","1","15 - 19","11632"
"r_1","2012","num","BG42","2","2","15 - 19","10780"
"r_1","2012","num","BG42","0","0","20 - 24","85306"
"r_1","2012","num","BG42","0","1","20 - 24","43962"
"r_1","2012","num","BG42","0","2","20 - 24","41344"
"r_1","2012","num","BG42","1","0","20 - 24","58243"
"r_1","2012","num","BG42","1","1","20 - 24","29415"
"r_1","2012","num","BG42","1","2","20 - 24","28828"
"r_1","2012","num","BG42","2","0","20 - 24","27063"
"r_1","2012","num","BG42","2","1","20 - 24","14547"
"r_1","2012","num","BG42","2","2","20 - 24","12516"
"r_1","2012","num","BG42","0","0","25 - 29","96759"
"r_1","2012","num","BG42","0","1","25 - 29","50258"
"r_1","2012","num","BG42","0","2","25 - 29","46501"
"r_1","2012","num","BG42","1","0","25 - 29","67663"
"r_1","2012","num","BG42","1","1","25 - 29","34493"
"r_1","2012","num","BG42","1","2","25 - 29","33170"
"r_1","2012","num","BG42","2","0","25 - 29","29096"
"r_1","2012","num","BG42","2","1","25 - 29","15765"
"r_1","2012","num","BG42","2","2","25 - 29","13331"
"r_1","2012","num","BG42","0","0","30 - 34","102517"
"r_1","2012","num","BG42","0","1","30 - 34","53826"
"r_1","2012","num","BG42","0","2","30 - 34","48691"
"r_1","2012","num","BG42","1","0","30 - 34","72788"
"r_1","2012","num","BG42","1","1","30 - 34","37598"
"r_1","2012","num","BG42","1","2","30 - 34","35190"
"r_1","2012","num","BG42","2","0","30 - 34","29729"
"r_1","2012","num","BG42","2","1","30 - 34","16228"
"r_1","2012","num","BG42","2","2","30 - 34","13501"
"r_1","2012","num","BG42","0","0","35 - 39","107291"
"r_1","2012","num","BG42","0","1","35 - 39","55681"
"r_1","2012","num","BG42","0","2","35 - 39","51610"
"r_1","2012","num","BG42","1","0","35 - 39","77089"
"r_1","2012","num","BG42","1","1","35 - 39","39354"
"r_1","2012","num","BG42","1","2","35 - 39","37735"
"r_1","2012","num","BG42","2","0","35 - 39","30202"
"r_1","2012","num","BG42","2","1","35 - 39","16327"
"r_1","2012","num","BG42","2","2","35 - 39","13875"
"r_1","2012","num","BG42","0","0","40 - 44","105264"
"r_1","2012","num","BG42","0","1","40 - 44","54095"
"r_1","2012","num","BG42","0","2","40 - 44","51169"
"r_1","2012","num","BG42","1","0","40 - 44","73445"
"r_1","2012","num","BG42","1","1","40 - 44","36904"
"r_1","2012","num","BG42","1","2","40 - 44","36541"
"r_1","2012","num","BG42","2","0","40 - 44","31819"
"r_1","2012","num","BG42","2","1","40 - 44","17191"
"r_1","2012","num","BG42","2","2","40 - 44","14628"
"r_1","2012","num","BG42","0","0","45 - 49","99769"
"r_1","2012","num","BG42","0","1","45 - 49","50285"
"r_1","2012","num","BG42","0","2","45 - 49","49484"
"r_1","2012","num","BG42","1","0","45 - 49","68205"
"r_1","2012","num","BG42","1","1","45 - 49","33448"
"r_1","2012","num","BG42","1","2","45 - 49","34757"
"r_1","2012","num","BG42","2","0","45 - 49","31564"
"r_1","2012","num","BG42","2","1","45 - 49","16837"
"r_1","2012","num","BG42","2","2","45 - 49","14727"
"r_1","2012","num","BG42","0","0","50 - 54","108008"
"r_1","2012","num","BG42","0","1","50 - 54","53885"
"r_1","2012","num","BG42","0","2","50 - 54","54123"
"r_1","2012","num","BG42","1","0","50 - 54","73661"
"r_1","2012","num","BG42","1","1","50 - 54","35879"
"r_1","2012","num","BG42","1","2","50 - 54","37782"
"r_1","2012","num","BG42","2","0","50 - 54","34347"
"r_1","2012","num","BG42","2","1","50 - 54","18006"
"r_1","2012","num","BG42","2","2","50 - 54","16341"
"r_1","2012","num","BG42","0","0","55 - 59","107046"
"r_1","2012","num","BG42","0","1","55 - 59","51897"
"r_1","2012","num","BG42","0","2","55 - 59","55149"
"r_1","2012","num","BG42","1","0","55 - 59","72090"
"r_1","2012","num","BG42","1","1","55 - 59","34270"
"r_1","2012","num","BG42","1","2","55 - 59","37820"
"r_1","2012","num","BG42","2","0","55 - 59","34956"
"r_1","2012","num","BG42","2","1","55 - 59","17627"
"r_1","2012","num","BG42","2","2","55 - 59","17329"
"r_1","2012","num","BG42","0","0","60 - 64","102082"
"r_1","2012","num","BG42","0","1","60 - 64","47160"
"r_1","2012","num","BG42","0","2","60 - 64","54922"
"r_1","2012","num","BG42","1","0","60 - 64","67019"
"r_1","2012","num","BG42","1","1","60 - 64","30745"
"r_1","2012","num","BG42","1","2","60 - 64","36274"
"r_1","2012","num","BG42","2","0","60 - 64","35063"
"r_1","2012","num","BG42","2","1","60 - 64","16415"
"r_1","2012","num","BG42","2","2","60 - 64","18648"
"r_1","2012","num","BG42","0","0","65 - 69","84952"
"r_1","2012","num","BG42","0","1","65 - 69","37182"
"r_1","2012","num","BG42","0","2","65 - 69","47770"
"r_1","2012","num","BG42","1","0","65 - 69","53050"
"r_1","2012","num","BG42","1","1","65 - 69","23012"
"r_1","2012","num","BG42","1","2","65 - 69","30038"
"r_1","2012","num","BG42","2","0","65 - 69","31902"
"r_1","2012","num","BG42","2","1","65 - 69","14170"
