RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_1","PDV39","num","2000/2001","302"
"r_1","PDV39","num","2001/2002","301"
"r_1","PDV39","num","2002/2003","323"
"r_1","PDV39","num","2003/2004","264"
"r_1","PDV39","num","2004/2005","257"
"r_1","PDV39","num","2005/2006","235"
"r_1","PDV39","num","2006/2007","250"
"r_1","PDV39","num","2007/2008","255"
"r_1","PDV39","num","2008/2009","231"
"r_1","PDV39","num","2009/2010","311"
"r_1","PDV39","num","2010/2011","276"
"r_1","PDV39","num","2011/2012","260"
"r_1","PDV39","num","2012/2013","266"
"r_1","PDV39","num","2013/2014","318"
"r_1","PDV39","num","2014/2015","310"
"r_1","PDV42","num","2000/2001","-"
"r_1","PDV42","num","2001/2002","209"
"r_1","PDV42","num","2002/2003","209"
"r_1","PDV42","num","2003/2004","210"
"r_1","PDV42","num","2004/2005","204"
"r_1","PDV42","num","2005/2006","184"
"r_1","PDV42","num","2006/2007","178"
"r_1","PDV42","num","2007/2008","174"
"r_1","PDV42","num","2008/2009","184"
"r_1","PDV42","num","2009/2010","174"
"r_1","PDV42","num","2010/2011","175"
"r_1","PDV42","num","2011/2012","205"
"r_1","PDV42","num","2012/2013","230"
"r_1","PDV42","num","2013/2014","213"
"r_1","PDV42","num","2014/2015","197"
"r_1","PDV15","num","2000/2001","132"
"r_1","PDV15","num","2001/2002","114"
"r_1","PDV15","num","2002/2003","113"
"r_1","PDV15","num","2003/2004","119"
"r_1","PDV15","num","2004/2005","115"
"r_1","PDV15","num","2005/2006","95"
"r_1","PDV15","num","2006/2007","92"
"r_1","PDV15","num","2007/2008","92"
"r_1","PDV15","num","2008/2009","77"
"r_1","PDV15","num","2009/2010","79"
"r_1","PDV15","num","2010/2011","56"
"r_1","PDV15","num","2011/2012","63"
"r_1","PDV15","num","2012/2013","64"
"r_1","PDV15","num","2013/2014","54"
"r_1","PDV15","num","2014/2015","62"
"r_1","PDV17","num","2000/2001","752"
"r_1","PDV17","num","2001/2002","767"
"r_1","PDV17","num","2002/2003","782"
"r_1","PDV17","num","2003/2004","806"
"r_1","PDV17","num","2004/2005","837"
"r_1","PDV17","num","2005/2006","914"
"r_1","PDV17","num","2006/2007","897"
"r_1","PDV17","num","2007/2008","910"
"r_1","PDV17","num","2008/2009","955"
"r_1","PDV17","num","2009/2010","996"
"r_1","PDV17","num","2010/2011","1049"
"r_1","PDV17","num","2011/2012","1048"
"r_1","PDV17","num","2012/2013","1080"
"r_1","PDV17","num","2013/2014","1141"
"r_1","PDV17","num","2014/2015","1125"
"r_1","PDV40","num","2000/2001","210"
"r_1","PDV40","num","2001/2002","222"
"r_1","PDV40","num","2002/2003","200"
"r_1","PDV40","num","2003/2004","191"
"r_1","PDV40","num","2004/2005","201"
"r_1","PDV40","num","2005/2006","179"
"r_1","PDV40","num","2006/2007","168"
"r_1","PDV40","num","2007/2008","171"
"r_1","PDV40","num","2008/2009","205"
"r_1","PDV40","num","2009/2010","206"
"r_1","PDV40","num","2010/2011","190"
"r_1","PDV40","num","2011/2012","200"
"r_1","PDV40","num","2012/2013","215"
"r_1","PDV40","num","2013/2014","234"
"r_1","PDV40","num","2014/2015","250"
"r_1","PDV22","num","2000/2001","8205"
"r_1","PDV22","num","2001/2002","8223"
"r_1","PDV22","num","2002/2003","8326"
"r_1","PDV22","num","2003/2004","8475"
"r_1","PDV22","num","2004/2005","8760"
"r_1","PDV22","num","2005/2006","8985"
"r_1","PDV22","num","2006/2007","9064"
"r_1","PDV22","num","2007/2008","8969"
"r_1","PDV22","num","2008/2009","9433"
"r_1","PDV22","num","2009/2010","9854"
"r_1","PDV22","num","2010/2011","10662"
"r_1","PDV22","num","2011/2012","10978"
"r_1","PDV22","num","2012/2013","11418"
"r_1","PDV22","num","2013/2014","12154"
"r_1","PDV22","num","2014/2015","12181"
"r_1","PDV23","num","2000/2001","769"
"r_1","PDV23","num","2001/2002","758"
"r_1","PDV23","num","2002/2003","735"
"r_1","PDV23","num","2003/2004","738"
"r_1","PDV23","num","2004/2005","685"
"r_1","PDV23","num","2005/2006","639"
"r_1","PDV23","num","2006/2007","645"
"r_1","PDV23","num","2007/2008","594"
"r_1","PDV23","num","2008/2009","664"
"r_1","PDV23","num","2009/2010","664"
"r_1","PDV23","num","2010/2011","694"
"r_1","PDV23","num","2011/2012","693"
"r_1","PDV23","num","2012/2013","712"
"r_1","PDV23","num","2013/2014","733"
"r_1","PDV23","num","2014/2015","742"
"r_1","PDV25","num","2000/2001","724"
"r_1","PDV25","num","2001/2002","695"
"r_1","PDV25","num","2002/2003","669"
"r_1","PDV25","num","2003/2004","707"
"r_1","PDV25","num","2004/2005","669"
"r_1","PDV25","num","2005/2006","693"
"r_1","PDV25","num","2006/2007","629"
"r_1","PDV25","num","2007/2008","649"
"r_1","PDV25","num","2008/2009","661"
"r_1","PDV25","num","2009/2010","730"
"r_1","PDV25","num","2010/2011","753"
"r_1","PDV25","num","2011/2012","806"
"r_1","PDV25","num","2012/2013","895"
"r_1","PDV25","num","2013/2014","884"
"r_1","PDV25","num","2014/2015","945"
"r_1","PDV26","num","2000/2001","1101"
"r_1","PDV26","num","2001/2002","896"
"r_1","PDV26","num","2002/2003","891"
"r_1","PDV26","num","2003/2004","876"
"r_1","PDV26","num","2004/2005","883"
"r_1","PDV26","num","2005/2006","775"
"r_1","PDV26","num","2006/2007","777"
"r_1","PDV26","num","2007/2008","756"
"r_1","PDV26","num","2008/2009","807"
"r_1","PDV26","num","2009/2010","834"
"r_1","PDV26","num","2010/2011","863"
"r_1","PDV26","num","2011/2012","898"
"r_1","PDV26","num","2012/2013","943"
"r_1","PDV26","num","2013/2014","993"
"r_1","PDV26","num","2014/2015","993"
"r_1","PDV28","num","2000/2001","361"
"r_1","PDV28","num","2001/2002","338"
"r_1","PDV28","num","2002/2003","330"
"r_1","PDV28","num","2003/2004","375"
"r_1","PDV28","num","2004/2005","407"
"r_1","PDV28","num","2005/2006","432"
"r_1","PDV28","num","2006/2007","440"
"r_1","PDV28","num","2007/2008","466"
"r_1","PDV28","num","2008/2009","471"
"r_1","PDV28","num","2009/2010","463"
"r_1","PDV28","num","2010/2011","496"
"r_1","PDV28","num","2011/2012","509"
"r_1","PDV28","num","2012/2013","512"
"r_1","PDV28","num","2013/2014","515"
"r_1","PDV28","num","2014/2015","556"
"r_1","PDV43","num","2000/2001","-"
"r_1","PDV43","num","2001/2002","-"
"r_1","PDV43","num","2002/2003","-"
"r_1","PDV43","num","2003/2004","356"
"r_1","PDV43","num","2004/2005","355"
"r_1","PDV43","num","2005/2006","288"
"r_1","PDV43","num","2006/2007","332"
"r_1","PDV43","num","2007/2008","338"
"r_1","PDV43","num","2008/2009","340"
"r_1","PDV43","num","2009/2010","321"
"r_1","PDV43","num","2010/2011","335"
"r_1","PDV43","num","2011/2012","330"
"r_1","PDV43","num","2012/2013","343"
"r_1","PDV43","num","2013/2014","345"
"r_1","PDV43","num","2014/2015","340"
"r_1","PDV41","num","2000/2001","591"
"r_1","PDV41","num","2001/2002","580"
"r_1","PDV41","num","2002/2003","591"
"r_1","PDV41","num","2003/2004","567"
"r_1","PDV41","num","2004/2005","597"
"r_1","PDV41","num","2005/2006","560"
"r_1","PDV41","num","2006/2007","555"
"r_1","PDV41","num","2007/2008","531"
"r_1","PDV41","num","2008/2009","570"
"r_1","PDV41","num","2009/2010","565"
"r_1","PDV41","num","2010/2011","575"
"r_1","PDV41","num","2011/2012","636"
"r_1","PDV41","num","2012/2013","657"
"r_1","PDV41","num","2013/2014","685"
"r_1","PDV41","num","2014/2015","670"
"r_1","PDV33","num","2000/2001","193"
"r_1","PDV33","num","2001/2002","194"
"r_1","PDV33","num","2002/2003","224"
"r_1","PDV33","num","2003/2004","235"
"r_1","PDV33","num","2004/2005","241"
"r_1","PDV33","num","2005/2006","247"
"r_1","PDV33","num","2006/2007","236"
"r_1","PDV33","num","2007/2008","207"
"r_1","PDV33","num","2008/2009","229"
"r_1","PDV33","num","2009/2010","233"
"r_1","PDV33","num","2010/2011","262"
"r_1","PDV33","num","2011/2012","272"
"r_1","PDV33","num","2012/2013","256"
"r_1","PDV33","num","2013/2014","264"
"r_1","PDV33","num","2014/2015","269"
"r_1","PDV37","num","2000/2001","291"
"r_1","PDV37","num","2001/2002","282"
"r_1","PDV37","num","2002/2003","291"
"r_1","PDV37","num","2003/2004","303"
"r_1","PDV37","num","2004/2005","286"
"r_1","PDV37","num","2005/2006","297"
"r_1","PDV37","num","2006/2007","308"
"r_1","PDV37","num","2007/2008","315"
"r_1","PDV37","num","2008/2009","309"
"r_1","PDV37","num","2009/2010","295"
"r_1","PDV37","num","2010/2011","307"
"r_1","PDV37","num","2011/2012","313"
"r_1","PDV37","num","2012/2013","350"
"r_1","PDV37","num","2013/2014","326"
"r_1","PDV37","num","2014/2015","321"
"r_1","SML","num","2000/2001","3358"
"r_1","SML","num","2001/2002","3244"
"r_1","SML","num","2002/2003","3526"
"r_1","SML","num","2003/2004","3499"
"r_1","SML","num","2004/2005","3363"
"r_1","SML","num","2005/2006","3453"
"r_1","SML","num","2006/2007","3480"
"r_1","SML","num","2007/2008","3451"
"r_1","SML","num","2008/2009","3562"
"r_1","SML","num","2009/2010","3495"
"r_1","SML","num","2010/2011","3493"
"r_1","SML","num","2011/2012","3604"
"r_1","SML","num","2012/2013","3739"
"r_1","SML","num","2013/2014","3691"
"r_1","SML","num","2014/2015","3574"
"r_1","SML02","num","2000/2001","174"
"r_1","SML02","num","2001/2002","199"
"r_1","SML02","num","2002/2003","179"
"r_1","SML02","num","2003/2004","169"
"r_1","SML02","num","2004/2005","158"
"r_1","SML02","num","2005/2006","141"
"r_1","SML02","num","2006/2007","124"
"r_1","SML02","num","2007/2008","121"
"r_1","SML02","num","2008/2009","120"
"r_1","SML02","num","2009/2010","112"
"r_1","SML02","num","2010/2011","118"
"r_1","SML02","num","2011/2012","108"
"r_1","SML02","num","2012/2013","103"
"r_1","SML02","num","2013/2014","91"
"r_1","SML02","num","2014/2015","80"
"r_1","SML05","num","2000/2001","142"
"r_1","SML05","num","2001/2002","131"
"r_1","SML05","num","2002/2003","139"
"r_1","SML05","num","2003/2004","132"
"r_1","SML05","num","2004/2005","133"
"r_1","SML05","num","2005/2006","132"
"r_1","SML05","num","2006/2007","107"
"r_1","SML05","num","2007/2008","105"
"r_1","SML05","num","2008/2009","103"
"r_1","SML05","num","2009/2010","106"
"r_1","SML05","num","2010/2011","114"
"r_1","SML05","num","2011/2012","119"
"r_1","SML05","num","2012/2013","105"
"r_1","SML05","num","2013/2014","85"
"r_1","SML05","num","2014/2015","76"
"r_1","SML09","num","2000/2001","231"
"r_1","SML09","num","2001/2002","205"
"r_1","SML09","num","2002/2003","207"
"r_1","SML09","num","2003/2004","207"
"r_1","SML09","num","2004/2005","205"
"r_1","SML09","num","2005/2006","251"
"r_1","SML09","num","2006/2007","318"
"r_1","SML09","num","2007/2008","322"
"r_1","SML09","num","2008/2009","351"
"r_1","SML09","num","2009/2010","354"
"r_1","SML09","num","2010/2011","342"
"r_1","SML09","num","2011/2012","312"
"r_1","SML09","num","2012/2013","350"
"r_1","SML09","num","2013/2014","335"
"r_1","SML09","num","2014/2015","326"
"r_1","SML10","num","2000/2001","288"
"r_1","SML10","num","2001/2002","262"
"r_1","SML10","num","2002/2003","317"
"r_1","SML10","num","2003/2004","304"
"r_1","SML10","num","2004/2005","286"
"r_1","SML10","num","2005/2006","298"
"r_1","SML10","num","2006/2007","269"
"r_1","SML10","num","2007/2008","274"
"r_1","SML10","num","2008/2009","254"
"r_1","SML10","num","2009/2010","262"
"r_1","SML10","num","2010/2011","288"
"r_1","SML10","num","2011/2012","307"
"r_1","SML10","num","2012/2013","321"
"r_1","SML10","num","2013/2014","331"
"r_1","SML10","num","2014/2015","322"
"r_1","SML11","num","2000/2001","394"
"r_1","SML11","num","2001/2002","401"
"r_1","SML11","num","2002/2003","427"
"r_1","SML11","num","2003/2004","416"
"r_1","SML11","num","2004/2005","350"
"r_1","SML11","num","2005/2006","352"
"r_1","SML11","num","2006/2007","338"
"r_1","SML11","num","2007/2008","320"
"r_1","SML11","num","2008/2009","332"
"r_1","SML11","num","2009/2010","327"
"r_1","SML11","num","2010/2011","325"
"r_1","SML11","num","2011/2012","341"
"r_1","SML11","num","2012/2013","348"
"r_1","SML11","num","2013/2014","342"
"r_1","SML11","num","2014/2015","347"
"r_1","SML16","num","2000/2001","222"
"r_1","SML16","num","2001/2002","204"
"r_1","SML16","num","2002/2003","221"
"r_1","SML16","num","2003/2004","217"
"r_1","SML16","num","2004/2005","223"
"r_1","SML16","num","2005/2006","234"
"r_1","SML16","num","2006/2007","251"
"r_1","SML16","num","2007/2008","263"
"r_1","SML16","num","2008/2009","272"
"r_1","SML16","num","2009/2010","258"
"r_1","SML16","num","2010/2011","281"
"r_1","SML16","num","2011/2012","301"
"r_1","SML16","num","2012/2013","324"
"r_1","SML16","num","2013/2014","348"
"r_1","SML16","num","2014/2015","323"
"r_1","SML18","num","2000/2001","247"
"r_1","SML18","num","2001/2002","216"
"r_1","SML18","num","2002/2003","289"
"r_1","SML18","num","2003/2004","304"
"r_1","SML18","num","2004/2005","250"
"r_1","SML18","num","2005/2006","240"
"r_1","SML18","num","2006/2007","267"
"r_1","SML18","num","2007/2008","234"
"r_1","SML18","num","2008/2009","223"
"r_1","SML18","num","2009/2010","244"
"r_1","SML18","num","2010/2011","211"
"r_1","SML18","num","2011/2012","228"
"r_1","SML18","num","2012/2013","193"
"r_1","SML18","num","2013/2014","190"
"r_1","SML18","num","2014/2015","186"
"r_1","SML27","num","2000/2001","206"
"r_1","SML27","num","2001/2002","219"
"r_1","SML27","num","2002/2003","253"
"r_1","SML27","num","2003/2004","239"
"r_1","SML27","num","2004/2005","263"
"r_1","SML27","num","2005/2006","285"
"r_1","SML27","num","2006/2007","332"
"r_1","SML27","num","2007/2008","324"
"r_1","SML27","num","2008/2009","331"
"r_1","SML27","num","2009/2010","306"
"r_1","SML27","num","2010/2011","321"
"r_1","SML27","num","2011/2012","337"
"r_1","SML27","num","2012/2013","346"
"r_1","SML27","num","2013/2014","370"
"r_1","SML27","num","2014/2015","359"
"r_1","SML31","num","2000/2001","1169"
"r_1","SML31","num","2001/2002","1129"
"r_1","SML31","num","2002/2003","1222"
"r_1","SML31","num","2003/2004","1240"
"r_1","SML31","num","2004/2005","1247"
"r_1","SML31","num","2005/2006","1269"
"r_1","SML31","num","2006/2007","1238"
"r_1","SML31","num","2007/2008","1254"
"r_1","SML31","num","2008/2009","1346"
"r_1","SML31","num","2009/2010","1302"
"r_1","SML31","num","2010/2011","1277"
"r_1","SML31","num","2011/2012","1331"
"r_1","SML31","num","2012/2013","1432"
"r_1","SML31","num","2013/2014","1376"
"r_1","SML31","num","2014/2015","1345"
"r_1","SML38","num","2000/2001","285"
"r_1","SML38","num","2001/2002","278"
"r_1","SML38","num","2002/2003","272"
"r_1","SML38","num","2003/2004","271"
"r_1","SML38","num","2004/2005","248"
"r_1","SML38","num","2005/2006","251"
"r_1","SML38","num","2006/2007","236"
"r_1","SML38","num","2007/2008","234"
"r_1","SML38","num","2008/2009","230"
"r_1","SML38","num","2009/2010","224"
"r_1","SML38","num","2010/2011","216"
"r_1","SML38","num","2011/2012","220"
"r_1","SML38","num","2012/2013","217"
"r_1","SML38","num","2013/2014","223"
"r_1","SML38","num","2014/2015","210"
"r_1","HKV","num","2000/2001","6311"
"r_1","HKV","num","2001/2002","6220"
"r_1","HKV","num","2002/2003","6199"
"r_1","HKV","num","2003/2004","6228"
"r_1","HKV","num","2004/2005","6588"
"r_1","HKV","num","2005/2006","6695"
"r_1","HKV","num","2006/2007","6509"
"r_1","HKV","num","2007/2008","6457"
"r_1","HKV","num","2008/2009","6429"
"r_1","HKV","num","2009/2010","6667"
"r_1","HKV","num","2010/2011","6901"
"r_1","HKV","num","2011/2012","6924"
"r_1","HKV","num","2012/2013","7203"
"r_1","HKV","num","2013/2014","7457"
"r_1","HKV","num","2014/2015","7229"
"r_1","HKV09","num","2000/2001","1390"
"r_1","HKV09","num","2001/2002","1309"
"r_1","HKV09","num","2002/2003","1338"
"r_1","HKV09","num","2003/2004","1317"
"r_1","HKV09","num","2004/2005","1355"
"r_1","HKV09","num","2005/2006","1357"
"r_1","HKV09","num","2006/2007","1371"
"r_1","HKV09","num","2007/2008","1345"
"r_1","HKV09","num","2008/2009","1227"
"r_1","HKV09","num","2009/2010","1240"
"r_1","HKV09","num","2010/2011","1295"
"r_1","HKV09","num","2011/2012","1265"
"r_1","HKV09","num","2012/2013","1407"
"r_1","HKV09","num","2013/2014","1454"
"r_1","HKV09","num","2014/2015","1390"
"r_1","HKV11","num","2000/2001","245"
"r_1","HKV11","num","2001/2002","249"
"r_1","HKV11","num","2002/2003","232"
"r_1","HKV11","num","2003/2004","251"
"r_1","HKV11","num","2004/2005","226"
"r_1","HKV11","num","2005/2006","212"
"r_1","HKV11","num","2006/2007","182"
"r_1","HKV11","num","2007/2008","169"
"r_1","HKV11","num","2008/2009","173"
"r_1","HKV11","num","2009/2010","173"
"r_1","HKV11","num","2010/2011","173"
"r_1","HKV11","num","2011/2012","161"
"r_1","HKV11","num","2012/2013","151"
"r_1","HKV11","num","2013/2014","139"
"r_1","HKV11","num","2014/2015","126"
"r_1","HKV17","num","2000/2001","268"
"r_1","HKV17","num","2001/2002","257"
"r_1","HKV17","num","2002/2003","265"
"r_1","HKV17","num","2003/2004","261"
"r_1","HKV17","num","2004/2005","256"
"r_1","HKV17","num","2005/2006","268"
"r_1","HKV17","num","2006/2007","263"
"r_1","HKV17","num","2007/2008","257"
"r_1","HKV17","num","2008/2009","270"
"r_1","HKV17","num","2009/2010","276"
"r_1","HKV17","num","2010/2011","310"
"r_1","HKV17","num","2011/2012","330"
"r_1","HKV17","num","2012/2013","335"
"r_1","HKV17","num","2013/2014","349"
"r_1","HKV17","num","2014/2015","341"
"r_1","HKV18","num","2000/2001","35"
"r_1","HKV18","num","2001/2002","35"
"r_1","HKV18","num","2002/2003","29"
"r_1","HKV18","num","2003/2004","27"
"r_1","HKV18","num","2004/2005","27"
"r_1","HKV18","num","2005/2006","29"
"r_1","HKV18","num","2006/2007","17"
"r_1","HKV18","num","2007/2008","19"
"r_1","HKV18","num","2008/2009","17"
"r_1","HKV18","num","2009/2010","22"
"r_1","HKV18","num","2010/2011","26"
"r_1","HKV18","num","2011/2012","24"
"r_1","HKV18","num","2012/2013","26"
"r_1","HKV18","num","2013/2014","22"
"r_1","HKV18","num","2014/2015","17"
"r_1","HKV19","num","2000/2001","180"
"r_1","HKV19","num","2001/2002","179"
"r_1","HKV19","num","2002/2003","177"
"r_1","HKV19","num","2003/2004","171"
"r_1","HKV19","num","2004/2005","150"
"r_1","HKV19","num","2005/2006","156"
"r_1","HKV19","num","2006/2007","162"
"r_1","HKV19","num","2007/2008","178"
"r_1","HKV19","num","2008/2009","201"
"r_1","HKV19","num","2009/2010","193"
"r_1","HKV19","num","2010/2011","179"
"r_1","HKV19","num","2011/2012","164"
"r_1","HKV19","num","2012/2013","171"
"r_1","HKV19","num","2013/2014","190"
"r_1","HKV19","num","2014/2015","165"
"r_1","HKV28","num","2000/2001","672"
"r_1","HKV28","num","2001/2002","654"
"r_1","HKV28","num","2002/2003","652"
"r_1","HKV28","num","2003/2004","662"
"r_1","HKV28","num","2004/2005","697"
"r_1","HKV28","num","2005/2006","684"
"r_1","HKV28","num","2006/2007","670"
"r_1","HKV28","num","2007/2008","646"
"r_1","HKV28","num","2008/2009","626"
"r_1","HKV28","num","2009/2010","631"
"r_1","HKV28","num","2010/2011","595"
"r_1","HKV28","num","2011/2012","606"
"r_1","HKV28","num","2012/2013","622"
"r_1","HKV28","num","2013/2014","695"
"r_1","HKV28","num","2014/2015","693"
"r_1","HKV29","num","2000/2001","246"
"r_1","HKV29","num","2001/2002","250"
"r_1","HKV29","num","2002/2003","268"
"r_1","HKV29","num","2003/2004","234"
"r_1","HKV29","num","2004/2005","220"
"r_1","HKV29","num","2005/2006","218"
"r_1","HKV29","num","2006/2007","196"
"r_1","HKV29","num","2007/2008","203"
"r_1","HKV29","num","2008/2009","198"
"r_1","HKV29","num","2009/2010","210"
"r_1","HKV29","num","2010/2011","207"
"r_1","HKV29","num","2011/2012","198"
"r_1","HKV29","num","2012/2013","217"
"r_1","HKV29","num","2013/2014","235"
"r_1","HKV29","num","2014/2015","239"
"r_1","HKV30","num","2000/2001","160"
"r_1","HKV30","num","2001/2002","146"
"r_1","HKV30","num","2002/2003","149"
"r_1","HKV30","num","2003/2004","177"
"r_1","HKV30","num","2004/2005","195"
"r_1","HKV30","num","2005/2006","214"
"r_1","HKV30","num","2006/2007","229"
"r_1","HKV30","num","2007/2008","188"
"r_1","HKV30","num","2008/2009","183"
"r_1","HKV30","num","2009/2010","169"
"r_1","HKV30","num","2010/2011","188"
"r_1","HKV30","num","2011/2012","187"
"r_1","HKV30","num","2012/2013","190"
"r_1","HKV30","num","2013/2014","174"
"r_1","HKV30","num","2014/2015","163"
"r_1","HKV32","num","2000/2001","264"
"r_1","HKV32","num","2001/2002","288"
"r_1","HKV32","num","2002/2003","282"
"r_1","HKV32","num","2003/2004","259"
"r_1","HKV32","num","2004/2005","237"
"r_1","HKV32","num","2005/2006","233"
"r_1","HKV32","num","2006/2007","252"
"r_1","HKV32","num","2007/2008","235"
"r_1","HKV32","num","2008/2009","228"
"r_1","HKV32","num","2009/2010","241"
"r_1","HKV32","num","2010/2011","233"
"r_1","HKV32","num","2011/2012","231"
"r_1","HKV32","num","2012/2013","246"
"r_1","HKV32","num","2013/2014","250"
"r_1","HKV32","num","2014/2015","247"
"r_1","HKV33","num","2000/2001","513"
"r_1","HKV33","num","2001/2002","519"
"r_1","HKV33","num","2002/2003","471"
"r_1","HKV33","num","2003/2004","482"
"r_1","HKV33","num","2004/2005","684"
"r_1","HKV33","num","2005/2006","669"
"r_1","HKV33","num","2006/2007","676"
"r_1","HKV33","num","2007/2008","629"
"r_1","HKV33","num","2008/2009","588"
"r_1","HKV33","num","2009/2010","605"
"r_1","HKV33","num","2010/2011","692"
"r_1","HKV33","num","2011/2012","725"
"r_1","HKV33","num","2012/2013","757"
"r_1","HKV33","num","2013/2014","801"
"r_1","HKV33","num","2014/2015","769"
"r_1","HKV34","num","2000/2001","2338"
"r_1","HKV34","num","2001/2002","2334"
"r_1","HKV34","num","2002/2003","2336"
"r_1","HKV34","num","2003/2004","2387"
"r_1","HKV34","num","2004/2005","2541"
"r_1","HKV34","num","2005/2006","2655"
"r_1","HKV34","num","2006/2007","2491"
"r_1","HKV34","num","2007/2008","2588"
"r_1","HKV34","num","2008/2009","2718"
"r_1","HKV34","num","2009/2010","2907"
"r_1","HKV34","num","2010/2011","3003"
"r_1","HKV34","num","2011/2012","3033"
"r_1","HKV34","num","2012/2013","3081"
"r_1","HKV34","num","2013/2014","3148"
"r_1","HKV34","num","2014/2015","3079"
