RevisionColumn,NUTS,SILC_Median,SILC_HHType,Units,periods,ValueColumn
"r_6","BG333","3","1","BGN_fig","2015","3396"
"r_6","BG333","3","2","BGN_fig","2015","7131"
"r_6","BG333","4","1","BGN_fig","2008","2256"
"r_6","BG333","4","2","BGN_fig","2008","4736.99"
"r_6","BG333","4","1","BGN_fig","2009","3150"
"r_6","BG333","4","2","BGN_fig","2009","6615.31"
"r_6","BG333","4","1","BGN_fig","2010","3582"
"r_6","BG333","4","2","BGN_fig","2010","7522.46"
"r_6","BG333","4","1","BGN_fig","2011","3364"
"r_6","BG333","4","2","BGN_fig","2011","7064.82"
"r_6","BG333","4","1","BGN_fig","2012","3666"
"r_6","BG333","4","2","BGN_fig","2012","7698.6"
"r_6","BG333","4","1","BGN_fig","2013","3130"
"r_6","BG333","4","2","BGN_fig","2013","6573.84"
"r_6","BG333","4","1","BGN_fig","2014","4212"
"r_6","BG333","4","2","BGN_fig","2014","8844.66"
"r_6","BG333","4","1","BGN_fig","2015","3962"
"r_6","BG333","4","2","BGN_fig","2015","8319"
"r_6","BG34","1","1","Euro","2008","872"
"r_6","BG34","1","2","Euro","2008","1831"
"r_6","BG34","1","1","Euro","2009","1128"
"r_6","BG34","1","2","Euro","2009","2369"
"r_6","BG34","1","1","Euro","2010","1166"
"r_6","BG34","1","2","Euro","2010","2449"
"r_6","BG34","1","1","Euro","2011","1146"
"r_6","BG34","1","2","Euro","2011","2406"
"r_6","BG34","1","1","Euro","2012","1084"
"r_6","BG34","1","2","Euro","2012","2276"
"r_6","BG34","1","1","Euro","2013","1098"
"r_6","BG34","1","2","Euro","2013","2305"
"r_6","BG34","1","1","Euro","2014","1302"
"r_6","BG34","1","2","Euro","2014","2734"
"r_6","BG34","1","1","Euro","2015","1270"
"r_6","BG34","1","2","Euro","2015","2666"
"r_6","BG34","2","1","Euro","2008","1090"
"r_6","BG34","2","2","Euro","2008","2289"
"r_6","BG34","2","1","Euro","2009","1410"
"r_6","BG34","2","2","Euro","2009","2961"
"r_6","BG34","2","1","Euro","2010","1458"
"r_6","BG34","2","2","Euro","2010","3061"
"r_6","BG34","2","1","Euro","2011","1432"
"r_6","BG34","2","2","Euro","2011","3008"
"r_6","BG34","2","1","Euro","2012","1355"
"r_6","BG34","2","2","Euro","2012","2845"
"r_6","BG34","2","1","Euro","2013","1372"
"r_6","BG34","2","2","Euro","2013","2881"
"r_6","BG34","2","1","Euro","2014","1627"
"r_6","BG34","2","2","Euro","2014","3418"
"r_6","BG34","2","1","Euro","2015","1587"
"r_6","BG34","2","2","Euro","2015","3333"
"r_6","BG34","3","1","Euro","2008","1308"
"r_6","BG34","3","2","Euro","2008","2747"
"r_6","BG34","3","1","Euro","2009","1692"
"r_6","BG34","3","2","Euro","2009","3554"
"r_6","BG34","3","1","Euro","2010","1749"
"r_6","BG34","3","2","Euro","2010","3674"
"r_6","BG34","3","1","Euro","2011","1719"
"r_6","BG34","3","2","Euro","2011","3610"
"r_6","BG34","3","1","Euro","2012","1625"
"r_6","BG34","3","2","Euro","2012","3413"
"r_6","BG34","3","1","Euro","2013","1647"
"r_6","BG34","3","2","Euro","2013","3458"
"r_6","BG34","3","1","Euro","2014","1953"
"r_6","BG34","3","2","Euro","2014","4101"
"r_6","BG34","3","1","Euro","2015","1905"
"r_6","BG34","3","2","Euro","2015","4000"
"r_6","BG34","4","1","Euro","2008","1526"
"r_6","BG34","4","2","Euro","2008","3204"
"r_6","BG34","4","1","Euro","2009","1974"
"r_6","BG34","4","2","Euro","2009","4146"
"r_6","BG34","4","1","Euro","2010","2041"
"r_6","BG34","4","2","Euro","2010","4286"
"r_6","BG34","4","1","Euro","2011","2005"
"r_6","BG34","4","2","Euro","2011","4211"
"r_6","BG34","4","1","Euro","2012","1896"
"r_6","BG34","4","2","Euro","2012","3982"
"r_6","BG34","4","1","Euro","2013","1921"
"r_6","BG34","4","2","Euro","2013","4034"
"r_6","BG34","4","1","Euro","2014","2278"
"r_6","BG34","4","2","Euro","2014","4785"
"r_6","BG34","4","1","Euro","2015","2222"
"r_6","BG34","4","2","Euro","2015","4666"
"r_6","BG34","1","1","BGN_fig","2008","1705"
"r_6","BG34","1","2","BGN_fig","2008","3581"
"r_6","BG34","1","1","BGN_fig","2009","2206"
"r_6","BG34","1","2","BGN_fig","2009","4633"
"r_6","BG34","1","1","BGN_fig","2010","2281"
"r_6","BG34","1","2","BGN_fig","2010","4790"
"r_6","BG34","1","1","BGN_fig","2011","2241"
"r_6","BG34","1","2","BGN_fig","2011","4706"
"r_6","BG34","1","1","BGN_fig","2012","2119"
"r_6","BG34","1","2","BGN_fig","2012","4451"
"r_6","BG34","1","1","BGN_fig","2013","2147"
"r_6","BG34","1","2","BGN_fig","2013","4508"
"r_6","BG34","1","1","BGN_fig","2014","2546"
"r_6","BG34","1","2","BGN_fig","2014","5347"
"r_6","BG34","1","1","BGN_fig","2015","2483"
"r_6","BG34","1","2","BGN_fig","2015","5215"
"r_6","BG34","2","1","BGN_fig","2008","2132"
"r_6","BG34","2","2","BGN_fig","2008","4476"
"r_6","BG34","2","1","BGN_fig","2009","2758"
"r_6","BG34","2","2","BGN_fig","2009","5792"
"r_6","BG34","2","1","BGN_fig","2010","2851"
"r_6","BG34","2","2","BGN_fig","2010","5987"
"r_6","BG34","2","1","BGN_fig","2011","2801"
"r_6","BG34","2","2","BGN_fig","2011","5883"
"r_6","BG34","2","1","BGN_fig","2012","2649"
"r_6","BG34","2","2","BGN_fig","2012","5563"
"r_6","BG34","2","1","BGN_fig","2013","2684"
"r_6","BG34","2","2","BGN_fig","2013","5636"
"r_6","BG34","2","1","BGN_fig","2014","3183"
"r_6","BG34","2","2","BGN_fig","2014","6684"
"r_6","BG34","2","1","BGN_fig","2015","3104"
"r_6","BG34","2","2","BGN_fig","2015","6519"
"r_6","BG34","3","1","BGN_fig","2008","2558"
"r_6","BG34","3","2","BGN_fig","2008","5372"
"r_6","BG34","3","1","BGN_fig","2009","3310"
"r_6","BG34","3","2","BGN_fig","2009","6950"
"r_6","BG34","3","1","BGN_fig","2010","3421"
"r_6","BG34","3","2","BGN_fig","2010","7185"
"r_6","BG34","3","1","BGN_fig","2011","3362"
"r_6","BG34","3","2","BGN_fig","2011","7060"
"r_6","BG34","3","1","BGN_fig","2012","3179"
"r_6","BG34","3","2","BGN_fig","2012","6676"
"r_6","BG34","3","1","BGN_fig","2013","3221"
"r_6","BG34","3","2","BGN_fig","2013","6763"
"r_6","BG34","3","1","BGN_fig","2014","3819"
"r_6","BG34","3","2","BGN_fig","2014","8021"
"r_6","BG34","3","1","BGN_fig","2015","3725"
"r_6","BG34","3","2","BGN_fig","2015","7823"
"r_6","BG34","4","1","BGN_fig","2008","2984"
"r_6","BG34","4","2","BGN_fig","2008","6267"
"r_6","BG34","4","1","BGN_fig","2009","3861"
"r_6","BG34","4","2","BGN_fig","2009","8108"
"r_6","BG34","4","1","BGN_fig","2010","3991"
"r_6","BG34","4","2","BGN_fig","2010","8382"
"r_6","BG34","4","1","BGN_fig","2011","3922"
"r_6","BG34","4","2","BGN_fig","2011","8236"
"r_6","BG34","4","1","BGN_fig","2012","3709"
"r_6","BG34","4","2","BGN_fig","2012","7789"
"r_6","BG34","4","1","BGN_fig","2013","3757"
"r_6","BG34","4","2","BGN_fig","2013","7890"
"r_6","BG34","4","1","BGN_fig","2014","4456"
"r_6","BG34","4","2","BGN_fig","2014","9358"
"r_6","BG34","4","1","BGN_fig","2015","4346"
"r_6","BG34","4","2","BGN_fig","2015","9126"
"r_6","BG341","1","1","BGN_fig","2008","2153"
"r_6","BG341","1","2","BGN_fig","2008","4521.42"
"r_6","BG341","1","1","BGN_fig","2009","2613"
"r_6","BG341","1","2","BGN_fig","2009","5487.39"
"r_6","BG341","1","1","BGN_fig","2010","2596"
"r_6","BG341","1","2","BGN_fig","2010","5451.81"
"r_6","BG341","1","1","BGN_fig","2011","2361"
"r_6","BG341","1","2","BGN_fig","2011","4958.45"
"r_6","BG341","1","1","BGN_fig","2012","2349"
"r_6","BG341","1","2","BGN_fig","2012","4932.48"
"r_6","BG341","1","1","BGN_fig","2013","2297"
"r_6","BG341","1","2","BGN_fig","2013","4823.6"
"r_6","BG341","1","1","BGN_fig","2014","2546"
"r_6","BG341","1","2","BGN_fig","2014","5347.2"
"r_6","BG341","1","1","BGN_fig","2015","2522"
"r_6","BG341","1","2","BGN_fig","2015","5296"
"r_6","BG341","2","1","BGN_fig","2008","2691"
"r_6","BG341","2","2","BGN_fig","2008","5651.77"
"r_6","BG341","2","1","BGN_fig","2009","3266"
"r_6","BG341","2","2","BGN_fig","2009","6859.24"
"r_6","BG341","2","1","BGN_fig","2010","3245"
"r_6","BG341","2","2","BGN_fig","2010","6814.76"
"r_6","BG341","2","1","BGN_fig","2011","2951"
"r_6","BG341","2","2","BGN_fig","2011","6198.07"
"r_6","BG341","2","1","BGN_fig","2012","2936"
"r_6","BG341","2","2","BGN_fig","2012","6165.6"
"r_6","BG341","2","1","BGN_fig","2013","2871"
"r_6","BG341","2","2","BGN_fig","2013","6029.5"
"r_6","BG341","2","1","BGN_fig","2014","3183"
"r_6","BG341","2","2","BGN_fig","2014","6684"
"r_6","BG341","2","1","BGN_fig","2015","3152"
"r_6","BG341","2","2","BGN_fig","2015","6620"
"r_6","BG341","3","1","BGN_fig","2008","3230"
"r_6","BG341","3","2","BGN_fig","2008","6782.1"
"r_6","BG341","3","1","BGN_fig","2009","3920"
"r_6","BG341","3","2","BGN_fig","2009","8231.1"
"r_6","BG341","3","1","BGN_fig","2010","3894"
"r_6","BG341","3","2","BGN_fig","2010","8178"
"r_6","BG341","3","1","BGN_fig","2011","3542"
"r_6","BG341","3","2","BGN_fig","2011","7438"
"r_6","BG341","3","1","BGN_fig","2012","3523"
"r_6","BG341","3","2","BGN_fig","2012","7399"
"r_6","BG341","3","1","BGN_fig","2013","3445"
"r_6","BG341","3","2","BGN_fig","2013","7235"
"r_6","BG341","3","1","BGN_fig","2014","3819"
"r_6","BG341","3","2","BGN_fig","2014","8021"
"r_6","BG341","3","1","BGN_fig","2015","3783"
"r_6","BG341","3","2","BGN_fig","2015","7944"
"r_6","BG341","4","1","BGN_fig","2008","3768"
"r_6","BG341","4","2","BGN_fig","2008","7912.48"
"r_6","BG341","4","1","BGN_fig","2009","4573"
"r_6","BG341","4","2","BGN_fig","2009","9602.93"
"r_6","BG341","4","1","BGN_fig","2010","4543"
"r_6","BG341","4","2","BGN_fig","2010","9540.67"
"r_6","BG341","4","1","BGN_fig","2011","4132"
"r_6","BG341","4","2","BGN_fig","2011","8677.29"
"r_6","BG341","4","1","BGN_fig","2012","4110"
"r_6","BG341","4","2","BGN_fig","2012","8631.84"
"r_6","BG341","4","1","BGN_fig","2013","4020"
"r_6","BG341","4","2","BGN_fig","2013","8441.3"
"r_6","BG341","4","1","BGN_fig","2014","4456"
"r_6","BG341","4","2","BGN_fig","2014","9357.6"
"r_6","BG341","4","1","BGN_fig","2015","4413"
"r_6","BG341","4","2","BGN_fig","2015","9268"
"r_6","BG342","1","1","BGN_fig","2008","1247"
"r_6","BG342","1","2","BGN_fig","2008","2619.69"
"r_6","BG342","1","1","BGN_fig","2009","1710"
"r_6","BG342","1","2","BGN_fig","2009","3591.98"
"r_6","BG342","1","1","BGN_fig","2010","2002"
"r_6","BG342","1","2","BGN_fig","2010","4203.53"
"r_6","BG342","1","1","BGN_fig","2011","1785"
"r_6","BG342","1","2","BGN_fig","2011","3749.2"
"r_6","BG342","1","1","BGN_fig","2012","1540"
"r_6","BG342","1","2","BGN_fig","2012","3234.47"
"r_6","BG342","1","1","BGN_fig","2013","2048"
"r_6","BG342","1","2","BGN_fig","2013","4299.89"
"r_6","BG342","1","1","BGN_fig","2014","2417"
"r_6","BG342","1","2","BGN_fig","2014","5074.94"
"r_6","BG342","1","1","BGN_fig","2015","2041"
"r_6","BG342","1","2","BGN_fig","2015","4286"
"r_6","BG342","2","1","BGN_fig","2008","1559"
"r_6","BG342","2","2","BGN_fig","2008","3274.61"
"r_6","BG342","2","1","BGN_fig","2009","2138"
"r_6","BG342","2","2","BGN_fig","2009","4489.97"
"r_6","BG342","2","1","BGN_fig","2010","2502"
"r_6","BG342","2","2","BGN_fig","2010","5254.41"
"r_6","BG342","2","1","BGN_fig","2011","2232"
"r_6","BG342","2","2","BGN_fig","2011","4686.5"
"r_6","BG342","2","1","BGN_fig","2012","1925"
"r_6","BG342","2","2","BGN_fig","2012","4043.08"
"r_6","BG342","2","1","BGN_fig","2013","2559"
"r_6","BG342","2","2","BGN_fig","2013","5374.87"
"r_6","BG342","2","1","BGN_fig","2014","3021"
"r_6","BG342","2","2","BGN_fig","2014","6343.68"
"r_6","BG342","2","1","BGN_fig","2015","2551"
"r_6","BG342","2","2","BGN_fig","2015","5358"
"r_6","BG342","3","1","BGN_fig","2008","1871"
"r_6","BG342","3","2","BGN_fig","2008","3929.5"
"r_6","BG342","3","1","BGN_fig","2009","2566"
"r_6","BG342","3","2","BGN_fig","2009","5388"
"r_6","BG342","3","1","BGN_fig","2010","3003"
"r_6","BG342","3","2","BGN_fig","2010","6305"
"r_6","BG342","3","1","BGN_fig","2011","2678"
"r_6","BG342","3","2","BGN_fig","2011","5624"
"r_6","BG342","3","1","BGN_fig","2012","2310"
"r_6","BG342","3","2","BGN_fig","2012","4852"
"r_6","BG342","3","1","BGN_fig","2013","3071"
"r_6","BG342","3","2","BGN_fig","2013","6450"
"r_6","BG342","3","1","BGN_fig","2014","3625"
"r_6","BG342","3","2","BGN_fig","2014","7612"
"r_6","BG342","3","1","BGN_fig","2015","3062"
"r_6","BG342","3","2","BGN_fig","2015","6430"
"r_6","BG342","4","1","BGN_fig","2008","2183"
"r_6","BG342","4","2","BGN_fig","2008","4584.46"
"r_6","BG342","4","1","BGN_fig","2009","2993"
"r_6","BG342","4","2","BGN_fig","2009","6285.96"
"r_6","BG342","4","1","BGN_fig","2010","3503"
"r_6","BG342","4","2","BGN_fig","2010","7356.17"
"r_6","BG342","4","1","BGN_fig","2011","3124"
"r_6","BG342","4","2","BGN_fig","2011","6561.1"
"r_6","BG342","4","1","BGN_fig","2012","2695"
"r_6","BG342","4","2","BGN_fig","2012","5660.32"
"r_6","BG342","4","1","BGN_fig","2013","3583"
"r_6","BG342","4","2","BGN_fig","2013","7524.81"
"r_6","BG342","4","1","BGN_fig","2014","4229"
"r_6","BG342","4","2","BGN_fig","2014","8881.15"
"r_6","BG342","4","1","BGN_fig","2015","3572"
"r_6","BG342","4","2","BGN_fig","2015","7501"
"r_6","BG344","1","1","BGN_fig","2008","1716"
"r_6","BG344","1","2","BGN_fig","2008","3604.17"
"r_6","BG344","1","1","BGN_fig","2009","2237"
"r_6","BG344","1","2","BGN_fig","2009","4698.65"
"r_6","BG344","1","1","BGN_fig","2010","2233"
"r_6","BG344","1","2","BGN_fig","2010","4690.27"
"r_6","BG344","1","1","BGN_fig","2011","2372"
"r_6","BG344","1","2","BGN_fig","2011","4980.64"
"r_6","BG344","1","1","BGN_fig","2012","2129"
"r_6","BG344","1","2","BGN_fig","2012","4470.1"
"r_6","BG344","1","1","BGN_fig","2013","2218"
"r_6","BG344","1","2","BGN_fig","2013","4657.33"
"r_6","BG344","1","1","BGN_fig","2014","2737"
"r_6","BG344","1","2","BGN_fig","2014","5747.82"
"r_6","BG344","1","1","BGN_fig","2015","2664"
"r_6","BG344","1","2","BGN_fig","2015","5593"
"r_6","BG344","2","1","BGN_fig","2008","2145"
"r_6","BG344","2","2","BGN_fig","2008","4505.21"
"r_6","BG344","2","1","BGN_fig","2009","2797"
"r_6","BG344","2","2","BGN_fig","2009","5873.31"
"r_6","BG344","2","1","BGN_fig","2010","2792"
"r_6","BG344","2","2","BGN_fig","2010","5862.83"
"r_6","BG344","2","1","BGN_fig","2011","2965"
"r_6","BG344","2","2","BGN_fig","2011","6225.8"
"r_6","BG344","2","1","BGN_fig","2012","2661"
"r_6","BG344","2","2","BGN_fig","2012","5587.62"
"r_6","BG344","2","1","BGN_fig","2013","2772"
"r_6","BG344","2","2","BGN_fig","2013","5821.67"
"r_6","BG344","2","1","BGN_fig","2014","3421"
"r_6","BG344","2","2","BGN_fig","2014","7184.78"
"r_6","BG344","2","1","BGN_fig","2015","3329"
"r_6","BG344","2","2","BGN_fig","2015","6992"
"r_6","BG344","3","1","BGN_fig","2008","2574"
"r_6","BG344","3","2","BGN_fig","2008","5406.3"
"r_6","BG344","3","1","BGN_fig","2009","3356"
"r_6","BG344","3","2","BGN_fig","2009","7048"
"r_6","BG344","3","1","BGN_fig","2010","3350"
"r_6","BG344","3","2","BGN_fig","2010","7035"
"r_6","BG344","3","1","BGN_fig","2011","3558"
"r_6","BG344","3","2","BGN_fig","2011","7471"
"r_6","BG344","3","1","BGN_fig","2012","3193"
"r_6","BG344","3","2","BGN_fig","2012","6705"
"r_6","BG344","3","1","BGN_fig","2013","3327"
"r_6","BG344","3","2","BGN_fig","2013","6986"
"r_6","BG344","3","1","BGN_fig","2014","4106"
"r_6","BG344","3","2","BGN_fig","2014","8622"
"r_6","BG344","3","1","BGN_fig","2015","3995"
"r_6","BG344","3","2","BGN_fig","2015","8390"
"r_6","BG344","4","1","BGN_fig","2008","3003"
"r_6","BG344","4","2","BGN_fig","2008","6307.3"
"r_6","BG344","4","1","BGN_fig","2009","3916"
"r_6","BG344","4","2","BGN_fig","2009","8222.63"
"r_6","BG344","4","1","BGN_fig","2010","3909"
"r_6","BG344","4","2","BGN_fig","2010","8207.97"
"r_6","BG344","4","1","BGN_fig","2011","4151"
"r_6","BG344","4","2","BGN_fig","2011","8716.12"
"r_6","BG344","4","1","BGN_fig","2012","3725"
"r_6","BG344","4","2","BGN_fig","2012","7822.67"
"r_6","BG344","4","1","BGN_fig","2013","3881"
"r_6","BG344","4","2","BGN_fig","2013","8150.33"
"r_6","BG344","4","1","BGN_fig","2014","4790"
"r_6","BG344","4","2","BGN_fig","2014","10058.69"
"r_6","BG344","4","1","BGN_fig","2015","4661"
"r_6","BG344","4","2","BGN_fig","2015","9788"
"r_6","BG343","1","1","BGN_fig","2008","1415"
"r_6","BG343","1","2","BGN_fig","2008","2972.48"
"r_6","BG343","1","1","BGN_fig","2009","1758"
"r_6","BG343","1","2","BGN_fig","2009","3690.96"
"r_6","BG343","1","1","BGN_fig","2010","1841"
"r_6","BG343","1","2","BGN_fig","2010","3865.8"
"r_6","BG343","1","1","BGN_fig","2011","1984"
"r_6","BG343","1","2","BGN_fig","2011","4166.64"
"r_6","BG343","1","1","BGN_fig","2012","2048"
"r_6","BG343","1","2","BGN_fig","2012","4300.8"
"r_6","BG343","1","1","BGN_fig","2013","2032"
"r_6","BG343","1","2","BGN_fig","2013","4267.42"
"r_6","BG343","1","1","BGN_fig","2014","2823"
"r_6","BG343","1","2","BGN_fig","2014","5929.25"
"r_6","BG343","1","1","BGN_fig","2015","2662"
"r_6","BG343","1","2","BGN_fig","2015","5591"
"r_6","BG343","2","1","BGN_fig","2008","1769"
"r_6","BG343","2","2","BGN_fig","2008","3715.6"
"r_6","BG343","2","1","BGN_fig","2009","2197"
"r_6","BG343","2","2","BGN_fig","2009","4613.7"
"r_6","BG343","2","1","BGN_fig","2010","2301"
"r_6","BG343","2","2","BGN_fig","2010","4832.25"
"r_6","BG343","2","1","BGN_fig","2011","2480"
"r_6","BG343","2","2","BGN_fig","2011","5208.3"
"r_6","BG343","2","1","BGN_fig","2012","2560"
"r_6","BG343","2","2","BGN_fig","2012","5376"
"r_6","BG343","2","1","BGN_fig","2013","2540"
"r_6","BG343","2","2","BGN_fig","2013","5334.28"
"r_6","BG343","2","1","BGN_fig","2014","3529"
"r_6","BG343","2","2","BGN_fig","2014","7411.56"
"r_6","BG343","2","1","BGN_fig","2015","3328"
"r_6","BG343","2","2","BGN_fig","2015","6988"
"r_6","BG343","3","1","BGN_fig","2008","2123"
"r_6","BG343","3","2","BGN_fig","2008","4458.7"
"r_6","BG343","3","1","BGN_fig","2009","2636"
"r_6","BG343","3","2","BGN_fig","2009","5536.4"
"r_6","BG343","3","1","BGN_fig","2010","2761"
"r_6","BG343","3","2","BGN_fig","2010","5799"
"r_6","BG343","3","1","BGN_fig","2011","2976"
"r_6","BG343","3","2","BGN_fig","2011","6250"
"r_6","BG343","3","1","BGN_fig","2012","3072"
"r_6","BG343","3","2","BGN_fig","2012","6451"
"r_6","BG343","3","1","BGN_fig","2013","3048"
"r_6","BG343","3","2","BGN_fig","2013","6401"
"r_6","BG343","3","1","BGN_fig","2014","4235"
"r_6","BG343","3","2","BGN_fig","2014","8894"
"r_6","BG343","3","1","BGN_fig","2015","3993"
"r_6","BG343","3","2","BGN_fig","2015","8386"
"r_6","BG343","4","1","BGN_fig","2008","2477"
"r_6","BG343","4","2","BGN_fig","2008","5201.84"
"r_6","BG343","4","1","BGN_fig","2009","3076"
"r_6","BG343","4","2","BGN_fig","2009","6459.18"
"r_6","BG343","4","1","BGN_fig","2010","3222"
"r_6","BG343","4","2","BGN_fig","2010","6765.15"
"r_6","BG343","4","1","BGN_fig","2011","3472"
"r_6","BG343","4","2","BGN_fig","2011","7291.62"
"r_6","BG343","4","1","BGN_fig","2012","3584"
"r_6","BG343","4","2","BGN_fig","2012","7526.4"
"r_6","BG343","4","1","BGN_fig","2013","3556"
"r_6","BG343","4","2","BGN_fig","2013","7467.99"
"r_6","BG343","4","1","BGN_fig","2014","4941"
"r_6","BG343","4","2","BGN_fig","2014","10376.18"
"r_6","BG343","4","1","BGN_fig","2015","4659"
"r_6","BG343","4","2","BGN_fig","2015","9784"
"r_6","BG41","1","1","Euro","2008","1076"
"r_6","BG41","1","2","Euro","2008","2259"
"r_6","BG41","1","1","Euro","2009","1340"
"r_6","BG41","1","2","Euro","2009","2814"
"r_6","BG41","1","1","Euro","2010","1509"
"r_6","BG41","1","2","Euro","2010","3168"
"r_6","BG41","1","1","Euro","2011","1489"
"r_6","BG41","1","2","Euro","2011","3128"
"r_6","BG41","1","1","Euro","2012","1381"
"r_6","BG41","1","2","Euro","2012","2900"
"r_6","BG41","1","1","Euro","2013","1475"
"r_6","BG41","1","2","Euro","2013","3097"
"r_6","BG41","1","1","Euro","2014","1628"
"r_6","BG41","1","2","Euro","2014","3420"
"r_6","BG41","1","1","Euro","2015","1709"
"r_6","BG41","1","2","Euro","2015","3588"
"r_6","BG41","2","1","Euro","2008","1344"
"r_6","BG41","2","2","Euro","2008","2823"
"r_6","BG41","2","1","Euro","2009","1675"
"r_6","BG41","2","2","Euro","2009","3517"
"r_6","BG41","2","1","Euro","2010","1886"
"r_6","BG41","2","2","Euro","2010","3960"
"r_6","BG41","2","1","Euro","2011","1862"
"r_6","BG41","2","2","Euro","2011","3910"
"r_6","BG41","2","1","Euro","2012","1726"
"r_6","BG41","2","2","Euro","2012","3625"
"r_6","BG41","2","1","Euro","2013","1843"
"r_6","BG41","2","2","Euro","2013","3871"
"r_6","BG41","2","1","Euro","2014","2035"
"r_6","BG41","2","2","Euro","2014","4275"
"r_6","BG41","2","1","Euro","2015","2136"
"r_6","BG41","2","2","Euro","2015","4485"
"r_6","BG41","3","1","Euro","2008","1613"
"r_6","BG41","3","2","Euro","2008","3388"
"r_6","BG41","3","1","Euro","2009","2010"
"r_6","BG41","3","2","Euro","2009","4221"
"r_6","BG41","3","1","Euro","2010","2263"
"r_6","BG41","3","2","Euro","2010","4752"
"r_6","BG41","3","1","Euro","2011","2234"
"r_6","BG41","3","2","Euro","2011","4692"
"r_6","BG41","3","1","Euro","2012","2072"
"r_6","BG41","3","2","Euro","2012","4350"
"r_6","BG41","3","1","Euro","2013","2212"
"r_6","BG41","3","2","Euro","2013","4645"
"r_6","BG41","3","1","Euro","2014","2443"
"r_6","BG41","3","2","Euro","2014","5129"
"r_6","BG41","3","1","Euro","2015","2563"
"r_6","BG41","3","2","Euro","2015","5382"
"r_6","BG41","4","1","Euro","2008","1882"
"r_6","BG41","4","2","Euro","2008","1882"
"r_6","BG41","4","1","Euro","2009","2345"
"r_6","BG41","4","2","Euro","2009","4924"
"r_6","BG41","4","1","Euro","2010","2640"
"r_6","BG41","4","2","Euro","2010","5544"
"r_6","BG41","4","1","Euro","2011","2606"
"r_6","BG41","4","2","Euro","2011","5473"
"r_6","BG41","4","1","Euro","2012","2417"
"r_6","BG41","4","2","Euro","2012","5076"
"r_6","BG41","4","1","Euro","2013","2581"
"r_6","BG41","4","2","Euro","2013","5419"
"r_6","BG41","4","1","Euro","2014","2850"
"r_6","BG41","4","2","Euro","2014","5984"
"r_6","BG41","4","1","Euro","2015","2990"
"r_6","BG41","4","2","Euro","2015","6280"
"r_6","BG41","1","1","BGN_fig","2008","2103"
"r_6","BG41","1","2","BGN_fig","2008","4417"
"r_6","BG41","1","1","BGN_fig","2009","2620"
"r_6","BG41","1","2","BGN_fig","2009","5503"
"r_6","BG41","1","1","BGN_fig","2010","2950"
