RevisionColumn,Age10_LFS,Units,periods,GenderID,ValueColumn
"r_16","20 - 64","1000cp","2019Q2","2","1544"
"r_16","15 - 29","1000cp","2019Q2","0","473.1"
"r_16","15 - 29","1000cp","2019Q2","1","271"
"r_16","15 - 29","1000cp","2019Q2","2","202.1"
"r_16","15 - 24","1000cp","2019Q2","0","144.5"
"r_16","15 - 24","1000cp","2019Q2","1","86.4"
"r_16","15 - 24","1000cp","2019Q2","2","58.1"
"r_16","25 - 34","1000cp","2019Q2","0","735.2"
"r_16","25 - 34","1000cp","2019Q2","1","412.7"
"r_16","25 - 34","1000cp","2019Q2","2","322.5"
"r_16","35 - 44","1000cp","2019Q2","0","906.3"
"r_16","35 - 44","1000cp","2019Q2","1","482.8"
"r_16","35 - 44","1000cp","2019Q2","2","423.5"
"r_16","45 - 54","1000cp","2019Q2","0","873.8"
"r_16","45 - 54","1000cp","2019Q2","1","445.8"
"r_16","45 - 54","1000cp","2019Q2","2","428"
"r_16","55 - 64","1000cp","2019Q2","0","645.2"
"r_16","55 - 64","1000cp","2019Q2","1","328.4"
"r_16","55 - 64","1000cp","2019Q2","2","316.8"
"r_16","65+","1000cp","2019Q2","0","99.9"
"r_16","65+","1000cp","2019Q2","1","59.8"
"r_16","65+","1000cp","2019Q2","2","40.1"
"r_17","0","1000cp","2019Q3","0","3424.6"
"r_17","0","1000cp","2019Q3","1","1842.1"
"r_17","0","1000cp","2019Q3","2","1582.4"
"r_17","15 - 64","1000cp","2019Q3","0","3316.8"
"r_17","15 - 64","1000cp","2019Q3","1","1778.9"
"r_17","15 - 64","1000cp","2019Q3","2","1537.9"
"r_17","20 - 64","1000cp","2019Q3","0","3292.4"
"r_17","20 - 64","1000cp","2019Q3","1","1764.5"
"r_17","20 - 64","1000cp","2019Q3","2","1527.9"
"r_17","15 - 29","1000cp","2019Q3","0","481.3"
"r_17","15 - 29","1000cp","2019Q3","1","277.6"
"r_17","15 - 29","1000cp","2019Q3","2","203.7"
"r_17","15 - 24","1000cp","2019Q3","0","165.3"
"r_17","15 - 24","1000cp","2019Q3","1","94.4"
"r_17","15 - 24","1000cp","2019Q3","2","70.9"
"r_17","25 - 34","1000cp","2019Q3","0","718.8"
"r_17","25 - 34","1000cp","2019Q3","1","410.7"
"r_17","25 - 34","1000cp","2019Q3","2","308.1"
"r_17","35 - 44","1000cp","2019Q3","0","906.6"
"r_17","35 - 44","1000cp","2019Q3","1","485.9"
"r_17","35 - 44","1000cp","2019Q3","2","420.7"
"r_17","45 - 54","1000cp","2019Q3","0","881.3"
"r_17","45 - 54","1000cp","2019Q3","1","453.8"
"r_17","45 - 54","1000cp","2019Q3","2","427.5"
"r_17","55 - 64","1000cp","2019Q3","0","644.8"
"r_17","55 - 64","1000cp","2019Q3","1","334.1"
"r_17","55 - 64","1000cp","2019Q3","2","310.7"
"r_17","65+","1000cp","2019Q3","0","107.8"
"r_17","65+","1000cp","2019Q3","1","63.2"
"r_17","65+","1000cp","2019Q3","2","44.5"
"r_18","0","1000cp","2019Q4","0","3361.2"
"r_18","0","1000cp","2019Q4","1","1822.9"
"r_18","0","1000cp","2019Q4","2","1538.3"
"r_18","15 - 64","1000cp","2019Q4","0","3258.2"
"r_18","15 - 64","1000cp","2019Q4","1","1762.6"
"r_18","15 - 64","1000cp","2019Q4","2","1495.6"
"r_18","20 - 64","1000cp","2019Q4","0","3238"
"r_18","20 - 64","1000cp","2019Q4","1","1749.3"
"r_18","20 - 64","1000cp","2019Q4","2","1488.7"
"r_18","15 - 29","1000cp","2019Q4","0","449.9"
"r_18","15 - 29","1000cp","2019Q4","1","265"
"r_18","15 - 29","1000cp","2019Q4","2","184.9"
"r_18","15 - 24","1000cp","2019Q4","0","150.7"
"r_18","15 - 24","1000cp","2019Q4","1","90.3"
"r_18","15 - 24","1000cp","2019Q4","2","60.4"
"r_18","25 - 34","1000cp","2019Q4","0","702.5"
"r_18","25 - 34","1000cp","2019Q4","1","397.5"
"r_18","25 - 34","1000cp","2019Q4","2","305"
"r_18","35 - 44","1000cp","2019Q4","0","897.9"
"r_18","35 - 44","1000cp","2019Q4","1","486.1"
"r_18","35 - 44","1000cp","2019Q4","2","411.8"
"r_18","45 - 54","1000cp","2019Q4","0","871.7"
"r_18","45 - 54","1000cp","2019Q4","1","455.4"
"r_18","45 - 54","1000cp","2019Q4","2","416.4"
"r_18","55 - 64","1000cp","2019Q4","0","635.4"
"r_18","55 - 64","1000cp","2019Q4","1","333.4"
"r_18","55 - 64","1000cp","2019Q4","2","302"
"r_18","65+","1000cp","2019Q4","0","103"
"r_18","65+","1000cp","2019Q4","1","60.3"
"r_18","65+","1000cp","2019Q4","2","42.7"
"r_19","0","1000cp","2020Q1","0","3256.1"
"r_19","0","1000cp","2020Q1","1","1753"
"r_19","0","1000cp","2020Q1","2","1503"
"r_19","15 - 64","1000cp","2020Q1","0","3161.3"
"r_19","15 - 64","1000cp","2020Q1","1","1699.8"
"r_19","15 - 64","1000cp","2020Q1","2","1461.5"
"r_19","20 - 64","1000cp","2020Q1","0","3148.3"
"r_19","20 - 64","1000cp","2020Q1","1","1691.2"
"r_19","20 - 64","1000cp","2020Q1","2","1457.1"
"r_19","15 - 29","1000cp","2020Q1","0","406.9"
"r_19","15 - 29","1000cp","2020Q1","1","238.4"
"r_19","15 - 29","1000cp","2020Q1","2","168.5"
"r_19","15 - 24","1000cp","2020Q1","0","118.7"
"r_19","15 - 24","1000cp","2020Q1","1","71.8"
"r_19","15 - 24","1000cp","2020Q1","2","46.9"
"r_19","25 - 34","1000cp","2020Q1","0","684.7"
"r_19","25 - 34","1000cp","2020Q1","1","383.3"
"r_19","25 - 34","1000cp","2020Q1","2","301.4"
"r_19","35 - 44","1000cp","2020Q1","0","872.4"
"r_19","35 - 44","1000cp","2020Q1","1","472.9"
"r_19","35 - 44","1000cp","2020Q1","2","399.5"
"r_19","45 - 54","1000cp","2020Q1","0","864.3"
"r_19","45 - 54","1000cp","2020Q1","1","454"
"r_19","45 - 54","1000cp","2020Q1","2","410.3"
"r_19","55 - 64","1000cp","2020Q1","0","621.2"
"r_19","55 - 64","1000cp","2020Q1","1","317.8"
"r_19","55 - 64","1000cp","2020Q1","2","303.4"
"r_19","65+","1000cp","2020Q1","0","94.8"
"r_19","65+","1000cp","2020Q1","1","53.2"
"r_19","65+","1000cp","2020Q1","2","41.5"
"r_20","0","1000cp","2020Q2","0","3271.8"
"r_20","0","1000cp","2020Q2","1","1750.1"
"r_20","0","1000cp","2020Q2","2","1521.7"
"r_20","15 - 64","1000cp","2020Q2","0","3168.9"
"r_20","15 - 64","1000cp","2020Q2","1","1691.2"
"r_20","15 - 64","1000cp","2020Q2","2","1477.8"
"r_20","20 - 64","1000cp","2020Q2","0","3156.5"
"r_20","20 - 64","1000cp","2020Q2","1","1682.6"
"r_20","20 - 64","1000cp","2020Q2","2","1473.8"
"r_20","15 - 29","1000cp","2020Q2","0","415"
"r_20","15 - 29","1000cp","2020Q2","1","238.1"
"r_20","15 - 29","1000cp","2020Q2","2","176.9"
"r_20","15 - 24","1000cp","2020Q2","0","131.1"
"r_20","15 - 24","1000cp","2020Q2","1","78.8"
"r_20","15 - 24","1000cp","2020Q2","2","52.3"
"r_20","25 - 34","1000cp","2020Q2","0","670.1"
"r_20","25 - 34","1000cp","2020Q2","1","371.2"
"r_20","25 - 34","1000cp","2020Q2","2","298.9"
"r_20","35 - 44","1000cp","2020Q2","0","866.8"
"r_20","35 - 44","1000cp","2020Q2","1","467.9"
"r_20","35 - 44","1000cp","2020Q2","2","398.9"
"r_20","45 - 54","1000cp","2020Q2","0","869.8"
"r_20","45 - 54","1000cp","2020Q2","1","447.9"
"r_20","45 - 54","1000cp","2020Q2","2","421.9"
"r_20","55 - 64","1000cp","2020Q2","0","631.1"
"r_20","55 - 64","1000cp","2020Q2","1","325.4"
"r_20","55 - 64","1000cp","2020Q2","2","305.7"
"r_20","65+","1000cp","2020Q2","0","102.8"
"r_20","65+","1000cp","2020Q2","1","58.9"
"r_20","65+","1000cp","2020Q2","2","43.9"
"r_21","0","1000cp","2020Q3","0","3333.6"
"r_21","0","1000cp","2020Q3","1","1798.4"
"r_21","0","1000cp","2020Q3","2","1535.2"
"r_21","15 - 64","1000cp","2020Q3","0","3231"
"r_21","15 - 64","1000cp","2020Q3","1","1735.9"
"r_21","15 - 64","1000cp","2020Q3","2","1495.2"
"r_21","20 - 64","1000cp","2020Q3","0","3214.9"
"r_21","20 - 64","1000cp","2020Q3","1","1725.7"
"r_21","20 - 64","1000cp","2020Q3","2","1489.1"
"r_21","15 - 29","1000cp","2020Q3","0","427.3"
"r_21","15 - 29","1000cp","2020Q3","1","247.7"
"r_21","15 - 29","1000cp","2020Q3","2","179.6"
"r_21","15 - 24","1000cp","2020Q3","0","144.1"
"r_21","15 - 24","1000cp","2020Q3","1","84.6"
"r_21","15 - 24","1000cp","2020Q3","2","59.5"
"r_21","25 - 34","1000cp","2020Q3","0","677.9"
"r_21","25 - 34","1000cp","2020Q3","1","382.8"
"r_21","25 - 34","1000cp","2020Q3","2","295.1"
"r_21","35 - 44","1000cp","2020Q3","0","881.3"
"r_21","35 - 44","1000cp","2020Q3","1","474.7"
"r_21","35 - 44","1000cp","2020Q3","2","406.6"
"r_21","45 - 54","1000cp","2020Q3","0","888.6"
"r_21","45 - 54","1000cp","2020Q3","1","457.4"
"r_21","45 - 54","1000cp","2020Q3","2","431.3"
"r_21","55 - 64","1000cp","2020Q3","0","639.1"
"r_21","55 - 64","1000cp","2020Q3","1","336.4"
"r_21","55 - 64","1000cp","2020Q3","2","302.7"
"r_21","65+","1000cp","2020Q3","0","102.6"
"r_21","65+","1000cp","2020Q3","1","62.5"
"r_21","65+","1000cp","2020Q3","2","40.1"
"r_22","0","1000cp","2020Q4","0","3299.9"
"r_22","0","1000cp","2020Q4","1","1788"
"r_22","0","1000cp","2020Q4","2","1511.9"
"r_22","15 - 64","1000cp","2020Q4","0","3200.4"
"r_22","15 - 64","1000cp","2020Q4","1","1728.9"
"r_22","15 - 64","1000cp","2020Q4","2","1471.5"
"r_22","20 - 64","1000cp","2020Q4","0","3185.4"
"r_22","20 - 64","1000cp","2020Q4","1","1720.5"
"r_22","20 - 64","1000cp","2020Q4","2","1464.9"
"r_22","15 - 29","1000cp","2020Q4","0","422.5"
"r_22","15 - 29","1000cp","2020Q4","1","243.8"
"r_22","15 - 29","1000cp","2020Q4","2","178.7"
"r_22","15 - 24","1000cp","2020Q4","0","142.5"
"r_22","15 - 24","1000cp","2020Q4","1","83.7"
"r_22","15 - 24","1000cp","2020Q4","2","58.8"
"r_22","25 - 34","1000cp","2020Q4","0","670.8"
"r_22","25 - 34","1000cp","2020Q4","1","380.1"
"r_22","25 - 34","1000cp","2020Q4","2","290.7"
"r_22","35 - 44","1000cp","2020Q4","0","864.7"
"r_22","35 - 44","1000cp","2020Q4","1","467"
"r_22","35 - 44","1000cp","2020Q4","2","397.7"
"r_22","45 - 54","1000cp","2020Q4","0","885.5"
"r_22","45 - 54","1000cp","2020Q4","1","460.9"
"r_22","45 - 54","1000cp","2020Q4","2","424.6"
"r_22","55 - 64","1000cp","2020Q4","0","636.9"
"r_22","55 - 64","1000cp","2020Q4","1","337.1"
"r_22","55 - 64","1000cp","2020Q4","2","299.8"
"r_22","65+","1000cp","2020Q4","0","99.5"
"r_22","65+","1000cp","2020Q4","1","59.1"
"r_22","65+","1000cp","2020Q4","2","40.4"
"r_31","0","1000cp","2023Q1","0","3062.9"
"r_31","0","1000cp","2023Q1","1","1618.3"
"r_31","0","1000cp","2023Q1","2","1444.6"
"r_31","15 - 64","1000cp","2023Q1","0","2951.8"
"r_31","15 - 64","1000cp","2023Q1","1","1556.8"
"r_31","15 - 64","1000cp","2023Q1","2","1395"
"r_31","20 - 64","1000cp","2023Q1","0","2939.8"
"r_31","20 - 64","1000cp","2023Q1","1","1550"
"r_31","20 - 64","1000cp","2023Q1","2","1389.8"
"r_31","15 - 29","1000cp","2023Q1","0","345.2"
"r_31","15 - 29","1000cp","2023Q1","1","192.1"
"r_31","15 - 29","1000cp","2023Q1","2","153.1"
"r_31","15 - 24","1000cp","2023Q1","0","125.1"
"r_31","15 - 24","1000cp","2023Q1","1","71.3"
"r_31","15 - 24","1000cp","2023Q1","2","53.8"
"r_31","25 - 34","1000cp","2023Q1","0","540.9"
"r_31","25 - 34","1000cp","2023Q1","1","292.7"
"r_31","25 - 34","1000cp","2023Q1","2","248.2"
"r_31","35 - 44","1000cp","2023Q1","0","770.7"
"r_31","35 - 44","1000cp","2023Q1","1","410.3"
"r_31","35 - 44","1000cp","2023Q1","2","360.4"
"r_31","45 - 54","1000cp","2023Q1","0","870.6"
"r_31","45 - 54","1000cp","2023Q1","1","450.4"
"r_31","45 - 54","1000cp","2023Q1","2","420.2"
"r_31","55 - 64","1000cp","2023Q1","0","644.6"
"r_31","55 - 64","1000cp","2023Q1","1","332.2"
"r_31","55 - 64","1000cp","2023Q1","2","312.4"
"r_31","65+","1000cp","2023Q1","0","111.1"
"r_31","65+","1000cp","2023Q1","1","61.5"
"r_31","65+","1000cp","2023Q1","2","49.6"
"r_32","0","1000cp","2023Q2","0","3055.3"
"r_32","0","1000cp","2023Q2","1","1620.1"
"r_32","0","1000cp","2023Q2","2","1435.2"
"r_32","15 - 64","1000cp","2023Q2","0","2944.6"
"r_32","15 - 64","1000cp","2023Q2","1","1556"
"r_32","15 - 64","1000cp","2023Q2","2","1388.6"
"r_32","20 - 64","1000cp","2023Q2","0","2935.5"
"r_32","20 - 64","1000cp","2023Q2","1","1551.8"
"r_32","20 - 64","1000cp","2023Q2","2","1383.7"
"r_32","15 - 29","1000cp","2023Q2","0","333"
"r_32","15 - 29","1000cp","2023Q2","1","186.7"
"r_32","15 - 29","1000cp","2023Q2","2","146.3"
"r_32","15 - 24","1000cp","2023Q2","0","118.3"
"r_32","15 - 24","1000cp","2023Q2","1","68.5"
"r_32","15 - 24","1000cp","2023Q2","2","49.8"
"r_32","25 - 34","1000cp","2023Q2","0","532.2"
"r_32","25 - 34","1000cp","2023Q2","1","294.6"
"r_32","25 - 34","1000cp","2023Q2","2","237.7"
"r_32","35 - 44","1000cp","2023Q2","0","774.1"
"r_32","35 - 44","1000cp","2023Q2","1","412.7"
"r_32","35 - 44","1000cp","2023Q2","2","361.4"
"r_32","45 - 54","1000cp","2023Q2","0","873.8"
"r_32","45 - 54","1000cp","2023Q2","1","451"
"r_32","45 - 54","1000cp","2023Q2","2","422.7"
"r_32","55 - 64","1000cp","2023Q2","0","646.2"
"r_32","55 - 64","1000cp","2023Q2","1","329.2"
"r_32","55 - 64","1000cp","2023Q2","2","317"
"r_32","65+","1000cp","2023Q2","0","110.7"
"r_32","65+","1000cp","2023Q2","1","64.2"
"r_32","65+","1000cp","2023Q2","2","46.6"
"r_33","0","1000cp","2023Q3","0","3089.6"
"r_33","0","1000cp","2023Q3","1","1636.7"
"r_33","0","1000cp","2023Q3","2","1452.9"
"r_33","15 - 64","1000cp","2023Q3","0","2973.9"
"r_33","15 - 64","1000cp","2023Q3","1","1567.9"
"r_33","15 - 64","1000cp","2023Q3","2","1406"
"r_33","20 - 64","1000cp","2023Q3","0","2957.4"
"r_33","20 - 64","1000cp","2023Q3","1","1560.1"
"r_33","20 - 64","1000cp","2023Q3","2","1397.3"
"r_33","15 - 29","1000cp","2023Q3","0","354.4"
"r_33","15 - 29","1000cp","2023Q3","1","200.2"
"r_33","15 - 29","1000cp","2023Q3","2","154.1"
"r_33","15 - 24","1000cp","2023Q3","0","134.4"
"r_33","15 - 24","1000cp","2023Q3","1","79.6"
"r_33","15 - 24","1000cp","2023Q3","2","54.8"
"r_33","25 - 34","1000cp","2023Q3","0","532.4"
"r_33","25 - 34","1000cp","2023Q3","1","296"
"r_33","25 - 34","1000cp","2023Q3","2","236.4"
"r_33","35 - 44","1000cp","2023Q3","0","782.6"
"r_33","35 - 44","1000cp","2023Q3","1","413.9"
"r_33","35 - 44","1000cp","2023Q3","2","368.7"
"r_33","45 - 54","1000cp","2023Q3","0","877.6"
"r_33","45 - 54","1000cp","2023Q3","1","449.1"
"r_33","45 - 54","1000cp","2023Q3","2","428.5"
"r_33","55 - 64","1000cp","2023Q3","0","646.8"
"r_33","55 - 64","1000cp","2023Q3","1","329.3"
"r_33","55 - 64","1000cp","2023Q3","2","317.6"
"r_33","65+","1000cp","2023Q3","0","115.8"
"r_33","65+","1000cp","2023Q3","1","68.8"
"r_33","65+","1000cp","2023Q3","2","46.9"
"r_34","0","1000cp","2022Q1","0","3011.6"
"r_34","0","1000cp","2022Q1","1","1596.4"
"r_34","0","1000cp","2022Q1","2","1415.3"
"r_34","15 - 64","1000cp","2022Q1","0","2913"
"r_34","15 - 64","1000cp","2022Q1","1","1541"
"r_34","15 - 64","1000cp","2022Q1","2","1372"
"r_34","20 - 64","1000cp","2022Q1","0","2904.6"
"r_34","20 - 64","1000cp","2022Q1","1","1537.4"
"r_34","20 - 64","1000cp","2022Q1","2","1367.2"
"r_34","15 - 29","1000cp","2022Q1","0","328.2"
"r_34","15 - 29","1000cp","2022Q1","1","185.5"
"r_34","15 - 29","1000cp","2022Q1","2","142.8"
"r_34","15 - 24","1000cp","2022Q1","0","105.6"
"r_34","15 - 24","1000cp","2022Q1","1","63.1"
"r_34","15 - 24","1000cp","2022Q1","2","42.5"
"r_34","25 - 34","1000cp","2022Q1","0","549.4"
"r_34","25 - 34","1000cp","2022Q1","1","300.5"
"r_34","25 - 34","1000cp","2022Q1","2","248.8"
"r_34","35 - 44","1000cp","2022Q1","0","772.7"
"r_34","35 - 44","1000cp","2022Q1","1","413"
"r_34","35 - 44","1000cp","2022Q1","2","359.7"
"r_34","45 - 54","1000cp","2022Q1","0","856.9"
"r_34","45 - 54","1000cp","2022Q1","1","440.5"
"r_34","45 - 54","1000cp","2022Q1","2","416.4"
"r_34","55 - 64","1000cp","2022Q1","0","628.4"
"r_34","55 - 64","1000cp","2022Q1","1","323.9"
"r_34","55 - 64","1000cp","2022Q1","2","304.6"
"r_34","65+","1000cp","2022Q1","0","98.6"
"r_34","65+","1000cp","2022Q1","1","55.3"
"r_34","65+","1000cp","2022Q1","2","43.3"
"r_35","0","1000cp","2022Q2","0","3052.4"
"r_35","0","1000cp","2022Q2","1","1624.5"
"r_35","0","1000cp","2022Q2","2","1427.8"
"r_35","15 - 64","1000cp","2022Q2","0","2954.3"
"r_35","15 - 64","1000cp","2022Q2","1","1565.2"
"r_35","15 - 64","1000cp","2022Q2","2","1389.1"
"r_35","20 - 64","1000cp","2022Q2","0","2943.4"
"r_35","20 - 64","1000cp","2022Q2","1","1558.8"
"r_35","20 - 64","1000cp","2022Q2","2","1384.6"
"r_35","15 - 29","1000cp","2022Q2","0","341.7"
"r_35","15 - 29","1000cp","2022Q2","1","200.2"
"r_35","15 - 29","1000cp","2022Q2","2","141.6"
"r_35","15 - 24","1000cp","2022Q2","0","116.2"
"r_35","15 - 24","1000cp","2022Q2","1","69.9"
"r_35","15 - 24","1000cp","2022Q2","2","46.3"
"r_35","25 - 34","1000cp","2022Q2","0","550"
"r_35","25 - 34","1000cp","2022Q2","1","306.6"
"r_35","25 - 34","1000cp","2022Q2","2","243.3"
"r_35","35 - 44","1000cp","2022Q2","0","782.9"
"r_35","35 - 44","1000cp","2022Q2","1","412.5"
"r_35","35 - 44","1000cp","2022Q2","2","370.4"
"r_35","45 - 54","1000cp","2022Q2","0","864.7"
"r_35","45 - 54","1000cp","2022Q2","1","444.8"
"r_35","45 - 54","1000cp","2022Q2","2","419.9"
"r_35","55 - 64","1000cp","2022Q2","0","640.6"
"r_35","55 - 64","1000cp","2022Q2","1","331.4"
"r_35","55 - 64","1000cp","2022Q2","2","309.2"
"r_35","65+","1000cp","2022Q2","0","98.1"
"r_35","65+","1000cp","2022Q2","1","59.4"
"r_35","65+","1000cp","2022Q2","2","38.7"
"r_36","0","1000cp","2022Q3","0","3111.2"
"r_36","0","1000cp","2022Q3","1","1661.4"
"r_36","0","1000cp","2022Q3","2","1449.8"
"r_36","15 - 64","1000cp","2022Q3","0","3005.1"
"r_36","15 - 64","1000cp","2022Q3","1","1597.7"
"r_36","15 - 64","1000cp","2022Q3","2","1407.3"
"r_36","20 - 64","1000cp","2022Q3","0","2988.4"
"r_36","20 - 64","1000cp","2022Q3","1","1585.9"
"r_36","20 - 64","1000cp","2022Q3","2","1402.5"
"r_36","15 - 29","1000cp","2022Q3","0","360"
"r_36","15 - 29","1000cp","2022Q3","1","209.8"
"r_36","15 - 29","1000cp","2022Q3","2","150.2"
"r_36","15 - 24","1000cp","2022Q3","0","130.7"
"r_36","15 - 24","1000cp","2022Q3","1","83.4"
"r_36","15 - 24","1000cp","2022Q3","2","47.3"
"r_36","25 - 34","1000cp","2022Q3","0","558.6"
"r_36","25 - 34","1000cp","2022Q3","1","308.4"
"r_36","25 - 34","1000cp","2022Q3","2","250.2"
"r_36","35 - 44","1000cp","2022Q3","0","795.7"
"r_36","35 - 44","1000cp","2022Q3","1","422.2"
"r_36","35 - 44","1000cp","2022Q3","2","373.5"
"r_36","45 - 54","1000cp","2022Q3","0","868.4"
"r_36","45 - 54","1000cp","2022Q3","1","446.5"
"r_36","45 - 54","1000cp","2022Q3","2","421.9"
"r_36","55 - 64","1000cp","2022Q3","0","651.7"
"r_36","55 - 64","1000cp","2022Q3","1","337.3"
"r_36","55 - 64","1000cp","2022Q3","2","314.4"
"r_36","65+","1000cp","2022Q3","0","106.2"
"r_36","65+","1000cp","2022Q3","1","63.7"
"r_36","65+","1000cp","2022Q3","2","42.5"
"r_37","0","1000cp","2022Q4","0","3096.1"
"r_37","0","1000cp","2022Q4","1","1645.5"
"r_37","0","1000cp","2022Q4","2","1450.7"
"r_37","15 - 64","1000cp","2022Q4","0","2989.2"
"r_37","15 - 64","1000cp","2022Q4","1","1583.9"
"r_37","15 - 64","1000cp","2022Q4","2","1405.3"
"r_37","20 - 64","1000cp","2022Q4","0","2973.3"
"r_37","20 - 64","1000cp","2022Q4","1","1575.3"
"r_37","20 - 64","1000cp","2022Q4","2","1398"
"r_37","15 - 29","1000cp","2022Q4","0","358.6"
"r_37","15 - 29","1000cp","2022Q4","1","198.7"
"r_37","15 - 29","1000cp","2022Q4","2","159.9"
"r_37","15 - 24","1000cp","2022Q4","0","130.9"
"r_37","15 - 24","1000cp","2022Q4","1","74.6"
"r_37","15 - 24","1000cp","2022Q4","2","56.3"
"r_37","25 - 34","1000cp","2022Q4","0","552.9"
"r_37","25 - 34","1000cp","2022Q4","1","301.3"
"r_37","25 - 34","1000cp","2022Q4","2","251.6"
"r_37","35 - 44","1000cp","2022Q4","0","783.5"
"r_37","35 - 44","1000cp","2022Q4","1","419.1"
"r_37","35 - 44","1000cp","2022Q4","2","364.3"
"r_37","45 - 54","1000cp","2022Q4","0","877.8"
"r_37","45 - 54","1000cp","2022Q4","1","456"
"r_37","45 - 54","1000cp","2022Q4","2","421.8"
"r_37","55 - 64","1000cp","2022Q4","0","644.2"
"r_37","55 - 64","1000cp","2022Q4","1","332.9"
"r_37","55 - 64","1000cp","2022Q4","2","311.3"
"r_37","65+","1000cp","2022Q4","0","106.9"
"r_37","65+","1000cp","2022Q4","1","61.6"
"r_37","65+","1000cp","2022Q4","2","45.3"
"r_38","0","1000cp","2023Q4","0","3049.2"
"r_38","0","1000cp","2023Q4","1","1625.4"
"r_38","0","1000cp","2023Q4","2","1423.8"
"r_38","15 - 64","1000cp","2023Q4","0","2935.2"
"r_38","15 - 64","1000cp","2023Q4","1","1558.5"
"r_38","15 - 64","1000cp","2023Q4","2","1376.7"
"r_38","20 - 64","1000cp","2023Q4","0","2920.9"
"r_38","20 - 64","1000cp","2023Q4","1","1550"
"r_38","20 - 64","1000cp","2023Q4","2","1370.9"
"r_38","15 - 29","1000cp","2023Q4","0","338.3"
"r_38","15 - 29","1000cp","2023Q4","1","193.8"
"r_38","15 - 29","1000cp","2023Q4","2","144.5"
"r_38","15 - 24","1000cp","2023Q4","0","114.9"
"r_38","15 - 24","1000cp","2023Q4","1","69.2"
"r_38","15 - 24","1000cp","2023Q4","2","45.7"
"r_38","25 - 34","1000cp","2023Q4","0","534.2"
"r_38","25 - 34","1000cp","2023Q4","1","294.8"
"r_38","25 - 34","1000cp","2023Q4","2","239.4"
"r_38","35 - 44","1000cp","2023Q4","0","770.4"
"r_38","35 - 44","1000cp","2023Q4","1","411.3"
"r_38","35 - 44","1000cp","2023Q4","2","359.1"
"r_38","45 - 54","1000cp","2023Q4","0","874.3"
"r_38","45 - 54","1000cp","2023Q4","1","452.5"
"r_38","45 - 54","1000cp","2023Q4","2","421.8"
"r_38","55 - 64","1000cp","2023Q4","0","641.4"
"r_38","55 - 64","1000cp","2023Q4","1","330.7"
"r_38","55 - 64","1000cp","2023Q4","2","310.7"
"r_38","65+","1000cp","2023Q4","0","113.9"
"r_38","65+","1000cp","2023Q4","1","66.9"
"r_38","65+","1000cp","2023Q4","2","47"
"r_39","0","1000cp","2024Q1","0","3059.8"
"r_39","0","1000cp","2024Q1","1","1628.3"
"r_39","0","1000cp","2024Q1","2","1431.6"
"r_39","15 - 64","1000cp","2024Q1","0","2950.5"
"r_39","15 - 64","1000cp","2024Q1","1","1565.2"
"r_39","15 - 64","1000cp","2024Q1","2","1385.3"
"r_39","20 - 64","1000cp","2024Q1","0","2938.2"
"r_39","20 - 64","1000cp","2024Q1","1","1556.8"
"r_39","20 - 64","1000cp","2024Q1","2","1381.4"
"r_39","15 - 29","1000cp","2024Q1","0","340.1"
"r_39","15 - 29","1000cp","2024Q1","1","191"
"r_39","15 - 29","1000cp","2024Q1","2","149.1"
"r_39","15 - 24","1000cp","2024Q1","0","120.9"
"r_39","15 - 24","1000cp","2024Q1","1","72.1"
"r_39","15 - 24","1000cp","2024Q1","2","48.8"
"r_39","25 - 34","1000cp","2024Q1","0","535"
"r_39","25 - 34","1000cp","2024Q1","1","290.4"
"r_39","25 - 34","1000cp","2024Q1","2","244.6"
"r_39","35 - 44","1000cp","2024Q1","0","772.6"
"r_39","35 - 44","1000cp","2024Q1","1","415"
"r_39","35 - 44","1000cp","2024Q1","2","357.6"
"r_39","45 - 54","1000cp","2024Q1","0","875.4"
"r_39","45 - 54","1000cp","2024Q1","1","455.1"
"r_39","45 - 54","1000cp","2024Q1","2","420.3"
"r_39","55 - 64","1000cp","2024Q1","0","646.6"
"r_39","55 - 64","1000cp","2024Q1","1","332.6"
"r_39","55 - 64","1000cp","2024Q1","2","314"
"r_39","65+","1000cp","2024Q1","0","109.4"
"r_39","65+","1000cp","2024Q1","1","63.1"
"r_39","65+","1000cp","2024Q1","2","46.3"
"r_40","0","1000cp","2021Q1","0","3027.2"
"r_40","0","1000cp","2021Q1","1","1622.4"
"r_40","0","1000cp","2021Q1","2","1404.8"
"r_40","15 - 64","1000cp","2021Q1","0","2934"
"r_40","15 - 64","1000cp","2021Q1","1","1571.3"
"r_40","15 - 64","1000cp","2021Q1","2","1362.8"
"r_40","20 - 64","1000cp","2021Q1","0","2920.9"
"r_40","20 - 64","1000cp","2021Q1","1","1563"
"r_40","20 - 64","1000cp","2021Q1","2","1357.9"
"r_40","15 - 29","1000cp","2021Q1","0","350.3"
"r_40","15 - 29","1000cp","2021Q1","1","203.3"
"r_40","15 - 29","1000cp","2021Q1","2","147"
"r_40","15 - 24","1000cp","2021Q1","0","110.2"
"r_40","15 - 24","1000cp","2021Q1","1","69"
"r_40","15 - 24","1000cp","2021Q1","2","41.1"
"r_40","25 - 34","1000cp","2021Q1","0","586.4"
"r_40","25 - 34","1000cp","2021Q1","1","322.1"
"r_40","25 - 34","1000cp","2021Q1","2","264.2"
"r_40","35 - 44","1000cp","2021Q1","0","779.2"
