RevisionColumn,EKATTE,Units,periods,GenderID,ValueColumn
"r_1","JAM26","num","2011","1","469"
"r_1","JAM26","num","2011","2","404"
"r_1","JAM26","num","2012","0","930"
"r_1","JAM26","num","2012","1","495"
"r_1","JAM26","num","2012","2","435"
"r_1","JAM26","num","2013","0","822"
"r_1","JAM26","num","2013","1","431"
"r_1","JAM26","num","2013","2","391"
"r_1","JAM26","num","2014","0","907"
"r_1","JAM26","num","2014","1","486"
"r_1","JAM26","num","2014","2","421"
"r_2","BG","num","2015","0","110117"
"r_2","BG","num","2015","1","57040"
"r_2","BG","num","2015","2","53077"
"r_2","BLG","num","2015","0","4075"
"r_2","BLG","num","2015","1","2217"
"r_2","BLG","num","2015","2","1858"
"r_2","BLG01","num","2015","0","200"
"r_2","BLG01","num","2015","1","104"
"r_2","BLG01","num","2015","2","96"
"r_2","BLG02","num","2015","0","131"
"r_2","BLG02","num","2015","1","63"
"r_2","BLG02","num","2015","2","68"
"r_2","BLG03","num","2015","0","806"
"r_2","BLG03","num","2015","1","472"
"r_2","BLG03","num","2015","2","334"
"r_2","BLG11","num","2015","0","350"
"r_2","BLG11","num","2015","1","182"
"r_2","BLG11","num","2015","2","168"
"r_2","BLG13","num","2015","0","140"
"r_2","BLG13","num","2015","1","77"
"r_2","BLG13","num","2015","2","63"
"r_2","BLG28","num","2015","0","104"
"r_2","BLG28","num","2015","1","48"
"r_2","BLG28","num","2015","2","56"
"r_2","BLG33","num","2015","0","745"
"r_2","BLG33","num","2015","1","407"
"r_2","BLG33","num","2015","2","338"
"r_2","BLG37","num","2015","0","290"
"r_2","BLG37","num","2015","1","155"
"r_2","BLG37","num","2015","2","135"
"r_2","BLG40","num","2015","0","534"
"r_2","BLG40","num","2015","1","294"
"r_2","BLG40","num","2015","2","240"
"r_2","BLG42","num","2015","0","141"
"r_2","BLG42","num","2015","1","72"
"r_2","BLG42","num","2015","2","69"
"r_2","BLG44","num","2015","0","212"
"r_2","BLG44","num","2015","1","123"
"r_2","BLG44","num","2015","2","89"
"r_2","BLG49","num","2015","0","123"
"r_2","BLG49","num","2015","1","66"
"r_2","BLG49","num","2015","2","57"
"r_2","BLG52","num","2015","0","145"
"r_2","BLG52","num","2015","1","77"
"r_2","BLG52","num","2015","2","68"
"r_2","BLG53","num","2015","0","154"
"r_2","BLG53","num","2015","1","77"
"r_2","BLG53","num","2015","2","77"
"r_2","BGS","num","2015","0","5531"
"r_2","BGS","num","2015","1","2905"
"r_2","BGS","num","2015","2","2626"
"r_2","BGS01","num","2015","0","392"
"r_2","BGS01","num","2015","1","209"
"r_2","BGS01","num","2015","2","183"
"r_2","BGS04","num","2015","0","2424"
"r_2","BGS04","num","2015","1","1270"
"r_2","BGS04","num","2015","2","1154"
"r_2","BGS08","num","2015","0","219"
"r_2","BGS08","num","2015","1","124"
"r_2","BGS08","num","2015","2","95"
"r_2","BGS09","num","2015","0","417"
"r_2","BGS09","num","2015","1","203"
"r_2","BGS09","num","2015","2","214"
"r_2","BGS12","num","2015","0","86"
"r_2","BGS12","num","2015","1","39"
"r_2","BGS12","num","2015","2","47"
"r_2","BGS15","num","2015","0","265"
"r_2","BGS15","num","2015","1","150"
"r_2","BGS15","num","2015","2","115"
"r_2","BGS17","num","2015","0","396"
"r_2","BGS17","num","2015","1","196"
"r_2","BGS17","num","2015","2","200"
"r_2","BGS27","num","2015","0","109"
"r_2","BGS27","num","2015","1","57"
"r_2","BGS27","num","2015","2","52"
"r_2","BGS18","num","2015","0","268"
"r_2","BGS18","num","2015","1","149"
"r_2","BGS18","num","2015","2","119"
"r_2","BGS21","num","2015","0","233"
"r_2","BGS21","num","2015","1","135"
"r_2","BGS21","num","2015","2","98"
"r_2","BGS06","num","2015","0","323"
"r_2","BGS06","num","2015","1","166"
"r_2","BGS06","num","2015","2","157"
"r_2","BGS23","num","2015","0","259"
"r_2","BGS23","num","2015","1","135"
"r_2","BGS23","num","2015","2","124"
"r_2","BGS13","num","2015","0","140"
"r_2","BGS13","num","2015","1","72"
"r_2","BGS13","num","2015","2","68"
"r_2","VAR","num","2015","0","6030"
"r_2","VAR","num","2015","1","3214"
"r_2","VAR","num","2015","2","2816"
"r_2","VAR01","num","2015","0","181"
"r_2","VAR01","num","2015","1","90"
"r_2","VAR01","num","2015","2","91"
"r_2","VAR02","num","2015","0","307"
"r_2","VAR02","num","2015","1","151"
"r_2","VAR02","num","2015","2","156"
"r_2","VAR04","num","2015","0","164"
"r_2","VAR04","num","2015","1","95"
"r_2","VAR04","num","2015","2","69"
"r_2","VAR05","num","2015","0","72"
"r_2","VAR05","num","2015","1","34"
"r_2","VAR05","num","2015","2","38"
"r_2","VAR06","num","2015","0","3736"
"r_2","VAR06","num","2015","1","2004"
"r_2","VAR06","num","2015","2","1732"
"r_2","VAR08","num","2015","0","159"
"r_2","VAR08","num","2015","1","86"
"r_2","VAR08","num","2015","2","73"
"r_2","VAR09","num","2015","0","226"
"r_2","VAR09","num","2015","1","121"
"r_2","VAR09","num","2015","2","105"
"r_2","VAR14","num","2015","0","126"
"r_2","VAR14","num","2015","1","61"
"r_2","VAR14","num","2015","2","65"
"r_2","VAR13","num","2015","0","286"
"r_2","VAR13","num","2015","1","156"
"r_2","VAR13","num","2015","2","130"
"r_2","VAR16","num","2015","0","225"
"r_2","VAR16","num","2015","1","130"
"r_2","VAR16","num","2015","2","95"
"r_2","VAR24","num","2015","0","402"
"r_2","VAR24","num","2015","1","208"
"r_2","VAR24","num","2015","2","194"
"r_2","VAR26","num","2015","0","146"
"r_2","VAR26","num","2015","1","78"
"r_2","VAR26","num","2015","2","68"
"r_2","VTR","num","2015","0","4150"
"r_2","VTR","num","2015","1","2171"
"r_2","VTR","num","2015","2","1979"
"r_2","VTR04","num","2015","0","1125"
"r_2","VTR04","num","2015","1","609"
"r_2","VTR04","num","2015","2","516"
"r_2","VTR06","num","2015","0","707"
"r_2","VTR06","num","2015","1","353"
"r_2","VTR06","num","2015","2","354"
"r_2","VTR13","num","2015","0","174"
"r_2","VTR13","num","2015","1","90"
"r_2","VTR13","num","2015","2","84"
"r_2","VTR14","num","2015","0","83"
"r_2","VTR14","num","2015","1","40"
"r_2","VTR14","num","2015","2","43"
"r_2","VTR20","num","2015","0","248"
"r_2","VTR20","num","2015","1","116"
"r_2","VTR20","num","2015","2","132"
"r_2","VTR22","num","2015","0","506"
"r_2","VTR22","num","2015","1","254"
"r_2","VTR22","num","2015","2","252"
"r_2","VTR26","num","2015","0","309"
"r_2","VTR26","num","2015","1","175"
"r_2","VTR26","num","2015","2","134"
"r_2","VTR28","num","2015","0","683"
"r_2","VTR28","num","2015","1","371"
"r_2","VTR28","num","2015","2","312"
"r_2","VTR31","num","2015","0","229"
"r_2","VTR31","num","2015","1","123"
"r_2","VTR31","num","2015","2","106"
"r_2","VTR32","num","2015","0","86"
"r_2","VTR32","num","2015","1","40"
"r_2","VTR32","num","2015","2","46"
"r_2","VID","num","2015","0","2105"
"r_2","VID","num","2015","1","1075"
"r_2","VID","num","2015","2","1030"
"r_2","VID01","num","2015","0","144"
"r_2","VID01","num","2015","1","70"
"r_2","VID01","num","2015","2","74"
"r_2","VID03","num","2015","0","52"
"r_2","VID03","num","2015","1","26"
"r_2","VID03","num","2015","2","26"
"r_2","VID06","num","2015","0","159"
"r_2","VID06","num","2015","1","88"
"r_2","VID06","num","2015","2","71"
"r_2","VID09","num","2015","0","1024"
"r_2","VID09","num","2015","1","528"
"r_2","VID09","num","2015","2","496"
"r_2","VID15","num","2015","0","68"
"r_2","VID15","num","2015","1","34"
"r_2","VID15","num","2015","2","34"
"r_2","VID16","num","2015","0","188"
"r_2","VID16","num","2015","1","96"
"r_2","VID16","num","2015","2","92"
"r_2","VID22","num","2015","0","141"
"r_2","VID22","num","2015","1","69"
"r_2","VID22","num","2015","2","72"
"r_2","VID25","num","2015","0","48"
"r_2","VID25","num","2015","1","21"
"r_2","VID25","num","2015","2","27"
"r_2","VID30","num","2015","0","90"
"r_2","VID30","num","2015","1","49"
"r_2","VID30","num","2015","2","41"
"r_2","VID33","num","2015","0","123"
"r_2","VID33","num","2015","1","60"
"r_2","VID33","num","2015","2","63"
"r_2","VID37","num","2015","0","68"
"r_2","VID37","num","2015","1","34"
"r_2","VID37","num","2015","2","34"
"r_2","VRC","num","2015","0","3375"
"r_2","VRC","num","2015","1","1774"
"r_2","VRC","num","2015","2","1601"
"r_2","VRC05","num","2015","0","130"
"r_2","VRC05","num","2015","1","77"
"r_2","VRC05","num","2015","2","53"
"r_2","VRC08","num","2015","0","463"
"r_2","VRC08","num","2015","1","234"
"r_2","VRC08","num","2015","2","229"
"r_2","VRC10","num","2015","0","1062"
"r_2","VRC10","num","2015","1","553"
"r_2","VRC10","num","2015","2","509"
"r_2","VRC20","num","2015","0","309"
"r_2","VRC20","num","2015","1","166"
"r_2","VRC20","num","2015","2","143"
"r_2","VRC21","num","2015","0","280"
"r_2","VRC21","num","2015","1","146"
"r_2","VRC21","num","2015","2","134"
"r_2","VRC27","num","2015","0","376"
"r_2","VRC27","num","2015","1","203"
"r_2","VRC27","num","2015","2","173"
"r_2","VRC28","num","2015","0","157"
"r_2","VRC28","num","2015","1","78"
"r_2","VRC28","num","2015","2","79"
"r_2","VRC31","num","2015","0","284"
"r_2","VRC31","num","2015","1","157"
"r_2","VRC31","num","2015","2","127"
"r_2","VRC32","num","2015","0","145"
"r_2","VRC32","num","2015","1","77"
"r_2","VRC32","num","2015","2","68"
"r_2","VRC35","num","2015","0","169"
"r_2","VRC35","num","2015","1","83"
"r_2","VRC35","num","2015","2","86"
"r_2","GAB","num","2015","0","2234"
"r_2","GAB","num","2015","1","1170"
"r_2","GAB","num","2015","2","1064"
"r_2","GAB05","num","2015","0","1079"
"r_2","GAB05","num","2015","1","563"
"r_2","GAB05","num","2015","2","516"
"r_2","GAB12","num","2015","0","195"
"r_2","GAB12","num","2015","1","105"
"r_2","GAB12","num","2015","2","90"
"r_2","GAB29","num","2015","0","727"
"r_2","GAB29","num","2015","1","373"
"r_2","GAB29","num","2015","2","354"
"r_2","GAB35","num","2015","0","233"
"r_2","GAB35","num","2015","1","129"
"r_2","GAB35","num","2015","2","104"
"r_2","DOB","num","2015","0","3017"
"r_2","DOB","num","2015","1","1613"
"r_2","DOB","num","2015","2","1404"
"r_2","DOB03","num","2015","0","352"
"r_2","DOB03","num","2015","1","186"
"r_2","DOB03","num","2015","2","166"
"r_2","DOB12","num","2015","0","320"
"r_2","DOB12","num","2015","1","168"
"r_2","DOB12","num","2015","2","152"
"r_2","DOB15","num","2015","0","531"
"r_2","DOB15","num","2015","1","278"
"r_2","DOB15","num","2015","2","253"
"r_2","DOB28","num","2015","0","1107"
"r_2","DOB28","num","2015","1","593"
"r_2","DOB28","num","2015","2","514"
"r_2","DOB17","num","2015","0","261"
"r_2","DOB17","num","2015","1","135"
"r_2","DOB17","num","2015","2","126"
"r_2","DOB20","num","2015","0","101"
"r_2","DOB20","num","2015","1","63"
"r_2","DOB20","num","2015","2","38"
"r_2","DOB27","num","2015","0","236"
"r_2","DOB27","num","2015","1","133"
"r_2","DOB27","num","2015","2","103"
"r_2","DOB29","num","2015","0","109"
"r_2","DOB29","num","2015","1","57"
"r_2","DOB29","num","2015","2","52"
"r_2","KRZ","num","2015","0","1909"
"r_2","KRZ","num","2015","1","1002"
"r_2","KRZ","num","2015","2","907"
"r_2","KRZ02","num","2015","0","168"
"r_2","KRZ02","num","2015","1","87"
"r_2","KRZ02","num","2015","2","81"
"r_2","KRZ08","num","2015","0","102"
"r_2","KRZ08","num","2015","1","58"
"r_2","KRZ08","num","2015","2","44"
"r_2","KRZ14","num","2015","0","300"
"r_2","KRZ14","num","2015","1","164"
"r_2","KRZ14","num","2015","2","136"
"r_2","KRZ15","num","2015","0","267"
"r_2","KRZ15","num","2015","1","145"
"r_2","KRZ15","num","2015","2","122"
"r_2","KRZ16","num","2015","0","765"
"r_2","KRZ16","num","2015","1","403"
"r_2","KRZ16","num","2015","2","362"
"r_2","KRZ21","num","2015","0","190"
"r_2","KRZ21","num","2015","1","92"
"r_2","KRZ21","num","2015","2","98"
"r_2","KRZ35","num","2015","0","117"
"r_2","KRZ35","num","2015","1","53"
"r_2","KRZ35","num","2015","2","64"
"r_2","KNL","num","2015","0","2473"
"r_2","KNL","num","2015","1","1279"
"r_2","KNL","num","2015","2","1194"
"r_2","KNL04","num","2015","0","170"
"r_2","KNL04","num","2015","1","98"
"r_2","KNL04","num","2015","2","72"
"r_2","KNL05","num","2015","0","80"
"r_2","KNL05","num","2015","1","46"
"r_2","KNL05","num","2015","2","34"
"r_2","KNL48","num","2015","0","746"
"r_2","KNL48","num","2015","1","394"
"r_2","KNL48","num","2015","2","352"
"r_2","KNL27","num","2015","0","134"
"r_2","KNL27","num","2015","1","68"
"r_2","KNL27","num","2015","2","66"
"r_2","KNL29","num","2015","0","989"
"r_2","KNL29","num","2015","1","483"
"r_2","KNL29","num","2015","2","506"
"r_2","KNL31","num","2015","0","104"
"r_2","KNL31","num","2015","1","46"
"r_2","KNL31","num","2015","2","58"
"r_2","KNL38","num","2015","0","70"
"r_2","KNL38","num","2015","1","38"
"r_2","KNL38","num","2015","2","32"
"r_2","KNL41","num","2015","0","142"
"r_2","KNL41","num","2015","1","85"
"r_2","KNL41","num","2015","2","57"
"r_2","KNL50","num","2015","0","38"
"r_2","KNL50","num","2015","1","21"
"r_2","KNL50","num","2015","2","17"
"r_2","LOV","num","2015","0","2542"
"r_2","LOV","num","2015","1","1302"
"r_2","LOV","num","2015","2","1240"
"r_2","LOV02","num","2015","0","92"
"r_2","LOV02","num","2015","1","49"
"r_2","LOV02","num","2015","2","43"
"r_2","LOV17","num","2015","0","60"
"r_2","LOV17","num","2015","1","33"
"r_2","LOV17","num","2015","2","27"
"r_2","LOV18","num","2015","0","857"
"r_2","LOV18","num","2015","1","447"
"r_2","LOV18","num","2015","2","410"
"r_2","LOV19","num","2015","0","322"
"r_2","LOV19","num","2015","1","156"
"r_2","LOV19","num","2015","2","166"
"r_2","LOV33","num","2015","0","343"
"r_2","LOV33","num","2015","1","183"
"r_2","LOV33","num","2015","2","160"
"r_2","LOV34","num","2015","0","576"
"r_2","LOV34","num","2015","1","298"
"r_2","LOV34","num","2015","2","278"
"r_2","LOV36","num","2015","0","189"
"r_2","LOV36","num","2015","1","82"
"r_2","LOV36","num","2015","2","107"
"r_2","LOV38","num","2015","0","103"
"r_2","LOV38","num","2015","1","54"
"r_2","LOV38","num","2015","2","49"
"r_2","MON","num","2015","0","2950"
"r_2","MON","num","2015","1","1523"
"r_2","MON","num","2015","2","1427"
"r_2","MON02","num","2015","0","400"
"r_2","MON02","num","2015","1","182"
"r_2","MON02","num","2015","2","218"
"r_2","MON04","num","2015","0","253"
"r_2","MON04","num","2015","1","137"
"r_2","MON04","num","2015","2","116"
"r_2","MON07","num","2015","0","133"
"r_2","MON07","num","2015","1","64"
"r_2","MON07","num","2015","2","69"
"r_2","MON11","num","2015","0","240"
"r_2","MON11","num","2015","1","123"
"r_2","MON11","num","2015","2","117"
"r_2","MON12","num","2015","0","158"
"r_2","MON12","num","2015","1","94"
"r_2","MON12","num","2015","2","64"
"r_2","MON14","num","2015","0","101"
"r_2","MON14","num","2015","1","61"
"r_2","MON14","num","2015","2","40"
"r_2","MON24","num","2015","0","536"
"r_2","MON24","num","2015","1","254"
"r_2","MON24","num","2015","2","282"
"r_2","MON26","num","2015","0","86"
"r_2","MON26","num","2015","1","48"
"r_2","MON26","num","2015","2","38"
"r_2","MON29","num","2015","0","836"
"r_2","MON29","num","2015","1","459"
"r_2","MON29","num","2015","2","377"
"r_2","MON36","num","2015","0","90"
"r_2","MON36","num","2015","1","38"
"r_2","MON36","num","2015","2","52"
"r_2","MON38","num","2015","0","117"
"r_2","MON38","num","2015","1","63"
"r_2","MON38","num","2015","2","54"
"r_2","PAZ","num","2015","0","4082"
"r_2","PAZ","num","2015","1","2107"
"r_2","PAZ","num","2015","2","1975"
"r_2","PAZ03","num","2015","0","99"
"r_2","PAZ03","num","2015","1","48"
"r_2","PAZ03","num","2015","2","51"
"r_2","PAZ04","num","2015","0","148"
"r_2","PAZ04","num","2015","1","74"
"r_2","PAZ04","num","2015","2","74"
"r_2","PAZ06","num","2015","0","165"
"r_2","PAZ06","num","2015","1","84"
"r_2","PAZ06","num","2015","2","81"
"r_2","PAZ08","num","2015","0","496"
"r_2","PAZ08","num","2015","1","244"
"r_2","PAZ08","num","2015","2","252"
"r_2","PAZ14","num","2015","0","120"
"r_2","PAZ14","num","2015","1","47"
"r_2","PAZ14","num","2015","2","73"
"r_2","PAZ19","num","2015","0","1592"
"r_2","PAZ19","num","2015","1","844"
"r_2","PAZ19","num","2015","2","748"
"r_2","PAZ20","num","2015","0","420"
"r_2","PAZ20","num","2015","1","203"
"r_2","PAZ20","num","2015","2","217"
"r_2","PAZ21","num","2015","0","243"
"r_2","PAZ21","num","2015","1","131"
"r_2","PAZ21","num","2015","2","112"
"r_2","PAZ24","num","2015","0","221"
"r_2","PAZ24","num","2015","1","121"
"r_2","PAZ24","num","2015","2","100"
"r_2","PAZ29","num","2015","0","419"
"r_2","PAZ29","num","2015","1","222"
"r_2","PAZ29","num","2015","2","197"
"r_2","PAZ32","num","2015","0","99"
"r_2","PAZ32","num","2015","1","58"
"r_2","PAZ32","num","2015","2","41"
"r_2","PAZ39","num","2015","0","60"
"r_2","PAZ39","num","2015","1","31"
"r_2","PAZ39","num","2015","2","29"
"r_2","PER","num","2015","0","2454"
"r_2","PER","num","2015","1","1299"
"r_2","PER","num","2015","2","1155"
"r_2","PER08","num","2015","0","245"
"r_2","PER08","num","2015","1","135"
"r_2","PER08","num","2015","2","110"
"r_2","PER19","num","2015","0","106"
"r_2","PER19","num","2015","1","52"
"r_2","PER19","num","2015","2","54"
"r_2","PER22","num","2015","0","69"
"r_2","PER22","num","2015","1","35"
"r_2","PER22","num","2015","2","34"
"r_2","PER32","num","2015","0","1452"
"r_2","PER32","num","2015","1","755"
"r_2","PER32","num","2015","2","697"
"r_2","PER36","num","2015","0","459"
"r_2","PER36","num","2015","1","261"
"r_2","PER36","num","2015","2","198"
"r_2","PER51","num","2015","0","123"
"r_2","PER51","num","2015","1","61"
"r_2","PER51","num","2015","2","62"
"r_2","PVN","num","2015","0","4745"
"r_2","PVN","num","2015","1","2480"
"r_2","PVN","num","2015","2","2265"
"r_2","PVN03","num","2015","0","195"
"r_2","PVN03","num","2015","1","108"
"r_2","PVN03","num","2015","2","87"
"r_2","PVN08","num","2015","0","347"
"r_2","PVN08","num","2015","1","176"
"r_2","PVN08","num","2015","2","171"
"r_2","PVN10","num","2015","0","492"
"r_2","PVN10","num","2015","1","237"
"r_2","PVN10","num","2015","2","255"
"r_2","PVN11","num","2015","0","231"
"r_2","PVN11","num","2015","1","129"
"r_2","PVN11","num","2015","2","102"
"r_2","PVN23","num","2015","0","160"
"r_2","PVN23","num","2015","1","74"
"r_2","PVN23","num","2015","2","86"
"r_2","PVN39","num","2015","0","228"
"r_2","PVN39","num","2015","1","114"
"r_2","PVN39","num","2015","2","114"
"r_2","PVN16","num","2015","0","418"
"r_2","PVN16","num","2015","1","241"
"r_2","PVN16","num","2015","2","177"
"r_2","PVN21","num","2015","0","248"
"r_2","PVN21","num","2015","1","129"
"r_2","PVN21","num","2015","2","119"
"r_2","PVN24","num","2015","0","1755"
"r_2","PVN24","num","2015","1","925"
"r_2","PVN24","num","2015","2","830"
"r_2","PVN27","num","2015","0","160"
"r_2","PVN27","num","2015","1","87"
"r_2","PVN27","num","2015","2","73"
"r_2","PVN37","num","2015","0","511"
"r_2","PVN37","num","2015","1","260"
"r_2","PVN37","num","2015","2","251"
"r_2","PDV","num","2015","0","9943"
"r_2","PDV","num","2015","1","5166"
"r_2","PDV","num","2015","2","4777"
"r_2","PDV01","num","2015","0","961"
"r_2","PDV01","num","2015","1","515"
"r_2","PDV01","num","2015","2","446"
"r_2","PDV07","num","2015","0","197"
"r_2","PDV07","num","2015","1","101"
"r_2","PDV07","num","2015","2","96"
"r_2","PDV12","num","2015","0","323"
"r_2","PDV12","num","2015","1","164"
"r_2","PDV12","num","2015","2","159"
"r_2","PDV13","num","2015","0","821"
"r_2","PDV13","num","2015","1","435"
"r_2","PDV13","num","2015","2","386"
"r_2","PDV39","num","2015","0","121"
"r_2","PDV39","num","2015","1","60"
"r_2","PDV39","num","2015","2","61"
"r_2","PDV42","num","2015","0","99"
"r_2","PDV42","num","2015","1","62"
"r_2","PDV42","num","2015","2","37"
"r_2","PDV15","num","2015","0","48"
"r_2","PDV15","num","2015","1","30"
"r_2","PDV15","num","2015","2","18"
"r_2","PDV17","num","2015","0","560"
"r_2","PDV17","num","2015","1","309"
"r_2","PDV17","num","2015","2","251"
"r_2","PDV40","num","2015","0","75"
"r_2","PDV40","num","2015","1","40"
"r_2","PDV40","num","2015","2","35"
"r_2","PDV22","num","2015","0","3985"
"r_2","PDV22","num","2015","1","2039"
"r_2","PDV22","num","2015","2","1946"
"r_2","PDV23","num","2015","0","569"
"r_2","PDV23","num","2015","1","284"
"r_2","PDV23","num","2015","2","285"
