RevisionColumn,PlaceResidence,GenderID,Units,periods,ValueColumn
"r_11","1","1","1000cp","2018Q1","24.3"
"r_11","1","2","1000cp","2018Q1","24.1"
"r_11","2","0","1000cp","2018Q1","47.4"
"r_11","2","1","1000cp","2018Q1","23.3"
"r_11","2","2","1000cp","2018Q1","24"
"r_12","0","0","1000cp","2018Q2","89.8"
"r_12","0","1","1000cp","2018Q2","45.1"
"r_12","0","2","1000cp","2018Q2","44.7"
"r_12","1","0","1000cp","2018Q2","46.4"
"r_12","1","1","1000cp","2018Q2","23.3"
"r_12","1","2","1000cp","2018Q2","23.1"
"r_12","2","0","1000cp","2018Q2","43.4"
"r_12","2","1","1000cp","2018Q2","21.8"
"r_12","2","2","1000cp","2018Q2","21.6"
"r_13","0","0","1000cp","2018Q3","82.3"
"r_13","0","1","1000cp","2018Q3","43.2"
"r_13","0","2","1000cp","2018Q3","39.2"
"r_13","1","0","1000cp","2018Q3","46.2"
"r_13","1","1","1000cp","2018Q3","24.7"
"r_13","1","2","1000cp","2018Q3","21.4"
"r_13","2","0","1000cp","2018Q3","36.2"
"r_13","2","1","1000cp","2018Q3","18.4"
"r_13","2","2","1000cp","2018Q3","17.7"
"r_14","0","0","1000cp","2018Q4","73.6"
"r_14","0","1","1000cp","2018Q4","41.4"
"r_14","0","2","1000cp","2018Q4","32.2"
"r_14","1","0","1000cp","2018Q4","36.6"
"r_14","1","1","1000cp","2018Q4","21.6"
"r_14","1","2","1000cp","2018Q4","15"
"r_14","2","0","1000cp","2018Q4","37"
"r_14","2","1","1000cp","2018Q4","19.8"
"r_14","2","2","1000cp","2018Q4","17.2"
"r_15","0","0","1000cp","2019Q1","65.7654666801157"
"r_15","0","1","1000cp","2019Q1","35.401593719890336"
"r_15","0","2","1000cp","2019Q1","30.363872960225425"
"r_15","1","0","1000cp","2019Q1","31.918012457204117"
"r_15","1","1","1000cp","2019Q1","16.945966912339692"
"r_15","1","2","1000cp","2019Q1","14.972045544864418"
"r_15","2","0","1000cp","2019Q1","33.84745422291165"
"r_15","2","1","1000cp","2019Q1","18.45562680755065"
"r_15","2","2","1000cp","2019Q1","15.391827415361014"
"r_16","0","0","1000cp","2019Q2","63.3"
"r_16","0","1","1000cp","2019Q2","33"
"r_16","0","2","1000cp","2019Q2","30.3"
"r_16","1","0","1000cp","2019Q2","33.8"
"r_16","1","1","1000cp","2019Q2","17.3"
"r_16","1","2","1000cp","2019Q2","16.6"
"r_16","2","0","1000cp","2019Q2","29.5"
"r_16","2","1","1000cp","2019Q2","15.7"
"r_16","2","2","1000cp","2019Q2","13.7"
"r_17","0","0","1000cp","2019Q3","63.3"
"r_17","0","1","1000cp","2019Q3","32.6"
"r_17","0","2","1000cp","2019Q3","30.7"
"r_17","1","0","1000cp","2019Q3","30.3"
"r_17","1","1","1000cp","2019Q3","15.1"
"r_17","1","2","1000cp","2019Q3","15.1"
"r_17","2","0","1000cp","2019Q3","33"
"r_17","2","1","1000cp","2019Q3","17.4"
"r_17","2","2","1000cp","2019Q3","15.6"
"r_18","0","0","1000cp","2019Q4","63"
"r_18","0","1","1000cp","2019Q4","31.3"
"r_18","0","2","1000cp","2019Q4","31.6"
"r_18","1","0","1000cp","2019Q4","32.3"
"r_18","1","1","1000cp","2019Q4","15"
"r_18","1","2","1000cp","2019Q4","17.2"
"r_18","2","0","1000cp","2019Q4","30.7"
"r_18","2","1","1000cp","2019Q4","16.3"
"r_18","2","2","1000cp","2019Q4","14.4"
"r_19","0","0","1000cp","2020Q1","69.2"
"r_19","0","1","1000cp","2020Q1","35.9"
"r_19","0","2","1000cp","2020Q1","33.3"
"r_19","1","0","1000cp","2020Q1","35.9"
"r_19","1","1","1000cp","2020Q1","19"
"r_19","1","2","1000cp","2020Q1","16.9"
"r_19","2","0","1000cp","2020Q1","33.3"
"r_19","2","1","1000cp","2020Q1","16.9"
"r_19","2","2","1000cp","2020Q1","16.4"
"r_20","0","0","1000cp","2020Q2","60.5"
"r_20","0","1","1000cp","2020Q2","31.7"
"r_20","0","2","1000cp","2020Q2","28.8"
"r_20","1","0","1000cp","2020Q2","30.5"
"r_20","1","1","1000cp","2020Q2","14.5"
"r_20","1","2","1000cp","2020Q2","16"
"r_20","2","0","1000cp","2020Q2","29.9"
"r_20","2","1","1000cp","2020Q2","17.2"
"r_20","2","2","1000cp","2020Q2","12.7"
"r_21","0","0","1000cp","2020Q3","61.2"
"r_21","0","1","1000cp","2020Q3","33.1"
"r_21","0","2","1000cp","2020Q3","28.1"
"r_21","1","0","1000cp","2020Q3","33.6"
"r_21","1","1","1000cp","2020Q3","17.3"
"r_21","1","2","1000cp","2020Q3","16.2"
"r_21","2","0","1000cp","2020Q3","27.6"
"r_21","2","1","1000cp","2020Q3","15.8"
"r_21","2","2","1000cp","2020Q3","11.8"
"r_22","0","0","1000cp","2020Q4","64.4"
"r_22","0","1","1000cp","2020Q4","34.8"
"r_22","0","2","1000cp","2020Q4","29.6"
"r_22","1","0","1000cp","2020Q4","31.7"
"r_22","1","1","1000cp","2020Q4","17.4"
"r_22","1","2","1000cp","2020Q4","14.3"
"r_22","2","0","1000cp","2020Q4","32.7"
"r_22","2","1","1000cp","2020Q4","17.4"
"r_22","2","2","1000cp","2020Q4","15.3"
"r_31","0","0","1000cp","2023Q1","44.9"
"r_31","0","1","1000cp","2023Q1","25.5"
"r_31","0","2","1000cp","2023Q1","19.4"
"r_31","1","0","1000cp","2023Q1","19.2"
"r_31","1","1","1000cp","2023Q1","11.7"
"r_31","1","2","1000cp","2023Q1","7.5"
"r_31","2","0","1000cp","2023Q1","25.7"
"r_31","2","1","1000cp","2023Q1","13.8"
"r_31","2","2","1000cp","2023Q1","11.9"
"r_32","0","0","1000cp","2023Q2","30.3"
"r_32","0","1","1000cp","2023Q2","18.3"
"r_32","0","2","1000cp","2023Q2","12"
"r_32","1","0","1000cp","2023Q2","12"
"r_32","1","1","1000cp","2023Q2","7.6"
"r_32","1","2","1000cp","2023Q2","(4.4)"
"r_32","2","0","1000cp","2023Q2","18.4"
"r_32","2","1","1000cp","2023Q2","10.7"
"r_32","2","2","1000cp","2023Q2","7.6"
"r_33","0","0","1000cp","2023Q3","37.3"
"r_33","0","1","1000cp","2023Q3","21.2"
"r_33","0","2","1000cp","2023Q3","16.1"
"r_33","1","0","1000cp","2023Q3","14.3"
"r_33","1","1","1000cp","2023Q3","8"
"r_33","1","2","1000cp","2023Q3","6.3"
"r_33","2","0","1000cp","2023Q3","23"
"r_33","2","1","1000cp","2023Q3","13.2"
"r_33","2","2","1000cp","2023Q3","9.8"
"r_34","0","0","1000cp","2022Q1","52.5"
"r_34","0","1","1000cp","2022Q1","29.3"
"r_34","0","2","1000cp","2022Q1","23.3"
"r_34","1","0","1000cp","2022Q1","28.9"
"r_34","1","1","1000cp","2022Q1","17.4"
"r_34","1","2","1000cp","2022Q1","11.5"
"r_34","2","0","1000cp","2022Q1","23.7"
"r_34","2","1","1000cp","2022Q1","11.9"
"r_34","2","2","1000cp","2022Q1","11.8"
"r_35","0","0","1000cp","2022Q2","46.3"
"r_35","0","1","1000cp","2022Q2","21.2"
"r_35","0","2","1000cp","2022Q2","25.1"
"r_35","1","0","1000cp","2022Q2","23.4"
"r_35","1","1","1000cp","2022Q2","10.9"
"r_35","1","2","1000cp","2022Q2","12.5"
"r_35","2","0","1000cp","2022Q2","22.9"
"r_35","2","1","1000cp","2022Q2","10.3"
"r_35","2","2","1000cp","2022Q2","12.6"
"r_36","0","0","1000cp","2022Q3","48.3"
"r_36","0","1","1000cp","2022Q3","23.1"
"r_36","0","2","1000cp","2022Q3","25.2"
"r_36","1","0","1000cp","2022Q3","19.9"
"r_36","1","1","1000cp","2022Q3","11"
"r_36","1","2","1000cp","2022Q3","9"
"r_36","2","0","1000cp","2022Q3","28.4"
"r_36","2","1","1000cp","2022Q3","12.1"
"r_36","2","2","1000cp","2022Q3","16.3"
"r_37","0","0","1000cp","2022Q4","48"
"r_37","0","1","1000cp","2022Q4","24.1"
"r_37","0","2","1000cp","2022Q4","23.9"
"r_37","1","0","1000cp","2022Q4","23.6"
"r_37","1","1","1000cp","2022Q4","13.1"
"r_37","1","2","1000cp","2022Q4","10.5"
"r_37","2","0","1000cp","2022Q4","24.3"
"r_37","2","1","1000cp","2022Q4","11"
"r_37","2","2","1000cp","2022Q4","13.4"
"r_38","0","0","1000cp","2023Q4","40.5"
"r_38","0","1","1000cp","2023Q4","23"
"r_38","0","2","1000cp","2023Q4","17.5"
"r_38","1","0","1000cp","2023Q4","22"
"r_38","1","1","1000cp","2023Q4","12.4"
"r_38","1","2","1000cp","2023Q4","9.5"
"r_38","2","0","1000cp","2023Q4","18.5"
"r_38","2","1","1000cp","2023Q4","10.5"
"r_38","2","2","1000cp","2023Q4","8"
"r_39","0","0","1000cp","2024Q1","32.3"
"r_39","0","1","1000cp","2024Q1","18.7"
"r_39","0","2","1000cp","2024Q1","13.6"
"r_39","1","0","1000cp","2024Q1","13.1"
"r_39","1","1","1000cp","2024Q1","8"
"r_39","1","2","1000cp","2024Q1","(5.1)"
"r_39","2","0","1000cp","2024Q1","19.2"
"r_39","2","1","1000cp","2024Q1","10.7"
"r_39","2","2","1000cp","2024Q1","8.5"
"r_40","0","0","1000cp","2021Q1","57.6"
"r_40","0","1","1000cp","2021Q1","32.6"
"r_40","0","2","1000cp","2021Q1","25"
"r_40","1","0","1000cp","2021Q1","28.7"
"r_40","1","1","1000cp","2021Q1","16.9"
"r_40","1","2","1000cp","2021Q1","11.8"
"r_40","2","0","1000cp","2021Q1","28.9"
"r_40","2","1","1000cp","2021Q1","15.6"
"r_40","2","2","1000cp","2021Q1","13.2"
"r_41","0","0","1000cp","2021Q2","57.5"
"r_41","0","1","1000cp","2021Q2","35.3"
"r_41","0","2","1000cp","2021Q2","22.2"
"r_41","1","0","1000cp","2021Q2","29.1"
"r_41","1","1","1000cp","2021Q2","18.7"
"r_41","1","2","1000cp","2021Q2","10.3"
"r_41","2","0","1000cp","2021Q2","28.4"
"r_41","2","1","1000cp","2021Q2","16.5"
"r_41","2","2","1000cp","2021Q2","11.9"
"r_42","0","0","1000cp","2021Q3","51.6"
"r_42","0","1","1000cp","2021Q3","26.6"
"r_42","0","2","1000cp","2021Q3","25"
"r_42","1","0","1000cp","2021Q3","24.3"
"r_42","1","1","1000cp","2021Q3","13.1"
"r_42","1","2","1000cp","2021Q3","11.3"
"r_42","2","0","1000cp","2021Q3","27.2"
"r_42","2","1","1000cp","2021Q3","13.5"
"r_42","2","2","1000cp","2021Q3","13.7"
"r_43","0","0","1000cp","2021Q4","53.6"
"r_43","0","1","1000cp","2021Q4","28"
"r_43","0","2","1000cp","2021Q4","25.6"
"r_43","1","0","1000cp","2021Q4","26.9"
"r_43","1","1","1000cp","2021Q4","14.7"
"r_43","1","2","1000cp","2021Q4","12.2"
"r_43","2","0","1000cp","2021Q4","26.7"
"r_43","2","1","1000cp","2021Q4","13.4"
"r_43","2","2","1000cp","2021Q4","13.4"
"r_44","0","0","1000cp","2024Q2","21.8"
"r_44","0","1","1000cp","2024Q2","12.4"
"r_44","0","2","1000cp","2024Q2","9.4"
"r_44","1","0","1000cp","2024Q2","6.8"
"r_44","1","1","1000cp","2024Q2","(4.3)"
"r_44","1","2","1000cp","2024Q2","(2.5)"
"r_44","2","0","1000cp","2024Q2","15"
"r_44","2","1","1000cp","2024Q2","8.1"
"r_44","2","2","1000cp","2024Q2","6.9"
"r_45","0","0","1000cp","2024Q3","19.8"
"r_45","0","1","1000cp","2024Q3","12.3"
"r_45","0","2","1000cp","2024Q3","7.6"
"r_45","1","0","1000cp","2024Q3","7.6"
"r_45","1","1","1000cp","2024Q3","(4.7)"
"r_45","1","2","1000cp","2024Q3","(2.9)"
"r_45","2","0","1000cp","2024Q3","12.2"
"r_45","2","1","1000cp","2024Q3","7.6"
"r_45","2","2","1000cp","2024Q3","(4.7)"
"r_46","0","0","1000cp","2024Q4","22.8"
"r_46","0","1","1000cp","2024Q4","12.4"
"r_46","0","2","1000cp","2024Q4","10.4"
"r_46","1","0","1000cp","2024Q4","10.8"
"r_46","1","1","1000cp","2024Q4","5.4"
"r_46","1","2","1000cp","2024Q4","5.4"
"r_46","2","0","1000cp","2024Q4","12"
"r_46","2","1","1000cp","2024Q4","7"
"r_46","2","2","1000cp","2024Q4","5"
"r_47","0","0","1000cp","2025Q1","15.3"
"r_47","0","1","1000cp","2025Q1","9"
"r_47","0","2","1000cp","2025Q1","6.2"
"r_47","1","0","1000cp","2025Q1","7.1"
"r_47","1","1","1000cp","2025Q1","(4)"
"r_47","1","2","1000cp","2025Q1","(3.1)"
"r_47","2","0","1000cp","2025Q1","8.1"
"r_47","2","1","1000cp","2025Q1","5"
"r_47","2","2","1000cp","2025Q1","(3.1)"
"r_48","0","0","1000cp","2025Q2","16.1"
"r_48","0","1","1000cp","2025Q2","10.8"
"r_48","0","2","1000cp","2025Q2","(5.3)"
"r_48","1","0","1000cp","2025Q2","(4.7)"
"r_48","1","1","1000cp","2025Q2","(3.1)"
"r_48","1","2","1000cp","2025Q2","(1.6)"
"r_48","2","0","1000cp","2025Q2","11.4"
"r_48","2","1","1000cp","2025Q2","7.7"
"r_48","2","2","1000cp","2025Q2","(3.7)"
"r_49","0","0","1000cp","2025Q3","17.1"
"r_49","0","1","1000cp","2025Q3","9.6"
"r_49","0","2","1000cp","2025Q3","7.5"
"r_49","1","0","1000cp","2025Q3","8"
"r_49","1","1","1000cp","2025Q3","3.9"
"r_49","1","2","1000cp","2025Q3","4.2"
"r_49","2","0","1000cp","2025Q3","9"
"r_49","2","1","1000cp","2025Q3","5.7"
"r_49","2","2","1000cp","2025Q3","3.3"
