RevisionColumn,periods,NUTS,Units,Ages_COD,GenderID,COD_ICD10ch,ValueColumn
"r_1","2015","BG","num","22","0","8","-"
"r_1","2015","BG","num","22","1","8","-"
"r_1","2015","BG","num","22","2","8","-"
"r_1","2015","BG","num","0","0","9","72028"
"r_1","2015","BG","num","0","1","9","34706"
"r_1","2015","BG","num","0","2","9","37322"
"r_1","2015","BG","num","1","0","9","22"
"r_1","2015","BG","num","1","1","9","11"
"r_1","2015","BG","num","1","2","9","11"
"r_1","2015","BG","num","2","0","9","10"
"r_1","2015","BG","num","2","1","9","6"
"r_1","2015","BG","num","2","2","9","4"
"r_1","2015","BG","num","3","0","9","4"
"r_1","2015","BG","num","3","1","9","3"
"r_1","2015","BG","num","3","2","9","1"
"r_1","2015","BG","num","4","0","9","5"
"r_1","2015","BG","num","4","1","9","1"
"r_1","2015","BG","num","4","2","9","4"
"r_1","2015","BG","num","5","0","9","12"
"r_1","2015","BG","num","5","1","9","8"
"r_1","2015","BG","num","5","2","9","4"
"r_1","2015","BG","num","6","0","9","38"
"r_1","2015","BG","num","6","1","9","24"
"r_1","2015","BG","num","6","2","9","14"
"r_1","2015","BG","num","7","0","9","63"
"r_1","2015","BG","num","7","1","9","49"
"r_1","2015","BG","num","7","2","9","14"
"r_1","2015","BG","num","8","0","9","102"
"r_1","2015","BG","num","8","1","9","80"
"r_1","2015","BG","num","8","2","9","22"
"r_1","2015","BG","num","9","0","9","241"
"r_1","2015","BG","num","9","1","9","173"
"r_1","2015","BG","num","9","2","9","68"
"r_1","2015","BG","num","10","0","9","438"
"r_1","2015","BG","num","10","1","9","315"
"r_1","2015","BG","num","10","2","9","123"
"r_1","2015","BG","num","11","0","9","839"
"r_1","2015","BG","num","11","1","9","615"
"r_1","2015","BG","num","11","2","9","224"
"r_1","2015","BG","num","12","0","9","1437"
"r_1","2015","BG","num","12","1","9","1081"
"r_1","2015","BG","num","12","2","9","356"
"r_1","2015","BG","num","13","0","9","2602"
"r_1","2015","BG","num","13","1","9","1902"
"r_1","2015","BG","num","13","2","9","700"
"r_1","2015","BG","num","14","0","9","4095"
"r_1","2015","BG","num","14","1","9","2824"
"r_1","2015","BG","num","14","2","9","1271"
"r_1","2015","BG","num","15","0","9","6272"
"r_1","2015","BG","num","15","1","9","4116"
"r_1","2015","BG","num","15","2","9","2156"
"r_1","2015","BG","num","16","0","9","7849"
"r_1","2015","BG","num","16","1","9","4467"
"r_1","2015","BG","num","16","2","9","3382"
"r_1","2015","BG","num","17","0","9","10757"
"r_1","2015","BG","num","17","1","9","5086"
"r_1","2015","BG","num","17","2","9","5671"
"r_1","2015","BG","num","18","0","9","16059"
"r_1","2015","BG","num","18","1","9","6589"
"r_1","2015","BG","num","18","2","9","9470"
"r_1","2015","BG","num","19","0","9","13347"
"r_1","2015","BG","num","19","1","9","4798"
"r_1","2015","BG","num","19","2","9","8549"
"r_1","2015","BG","num","20","0","9","6651"
"r_1","2015","BG","num","20","1","9","2221"
"r_1","2015","BG","num","20","2","9","4430"
"r_1","2015","BG","num","21","0","9","1046"
"r_1","2015","BG","num","21","1","9","300"
"r_1","2015","BG","num","21","2","9","746"
"r_1","2015","BG","num","22","0","9","139"
"r_1","2015","BG","num","22","1","9","37"
"r_1","2015","BG","num","22","2","9","102"
"r_1","2015","BG","num","0","0","10","4045"
"r_1","2015","BG","num","0","1","10","2475"
"r_1","2015","BG","num","0","2","10","1570"
"r_1","2015","BG","num","1","0","10","55"
"r_1","2015","BG","num","1","1","10","26"
"r_1","2015","BG","num","1","2","10","29"
"r_1","2015","BG","num","2","0","10","16"
"r_1","2015","BG","num","2","1","10","7"
"r_1","2015","BG","num","2","2","10","9"
"r_1","2015","BG","num","3","0","10","11"
"r_1","2015","BG","num","3","1","10","5"
"r_1","2015","BG","num","3","2","10","6"
"r_1","2015","BG","num","4","0","10","8"
"r_1","2015","BG","num","4","1","10","4"
"r_1","2015","BG","num","4","2","10","4"
"r_1","2015","BG","num","5","0","10","7"
"r_1","2015","BG","num","5","1","10","4"
"r_1","2015","BG","num","5","2","10","3"
"r_1","2015","BG","num","6","0","10","13"
"r_1","2015","BG","num","6","1","10","5"
"r_1","2015","BG","num","6","2","10","8"
"r_1","2015","BG","num","7","0","10","15"
"r_1","2015","BG","num","7","1","10","11"
"r_1","2015","BG","num","7","2","10","4"
"r_1","2015","BG","num","8","0","10","20"
"r_1","2015","BG","num","8","1","10","16"
"r_1","2015","BG","num","8","2","10","4"
"r_1","2015","BG","num","9","0","10","24"
"r_1","2015","BG","num","9","1","10","12"
"r_1","2015","BG","num","9","2","10","12"
"r_1","2015","BG","num","10","0","10","44"
"r_1","2015","BG","num","10","1","10","27"
"r_1","2015","BG","num","10","2","10","17"
"r_1","2015","BG","num","11","0","10","89"
"r_1","2015","BG","num","11","1","10","68"
"r_1","2015","BG","num","11","2","10","21"
"r_1","2015","BG","num","12","0","10","141"
"r_1","2015","BG","num","12","1","10","105"
"r_1","2015","BG","num","12","2","10","36"
"r_1","2015","BG","num","13","0","10","180"
"r_1","2015","BG","num","13","1","10","120"
"r_1","2015","BG","num","13","2","10","60"
"r_1","2015","BG","num","14","0","10","336"
"r_1","2015","BG","num","14","1","10","252"
"r_1","2015","BG","num","14","2","10","84"
"r_1","2015","BG","num","15","0","10","466"
"r_1","2015","BG","num","15","1","10","341"
"r_1","2015","BG","num","15","2","10","125"
"r_1","2015","BG","num","16","0","10","503"
"r_1","2015","BG","num","16","1","10","339"
"r_1","2015","BG","num","16","2","10","164"
"r_1","2015","BG","num","17","0","10","581"
"r_1","2015","BG","num","17","1","10","371"
"r_1","2015","BG","num","17","2","10","210"
"r_1","2015","BG","num","18","0","10","705"
"r_1","2015","BG","num","18","1","10","367"
"r_1","2015","BG","num","18","2","10","338"
"r_1","2015","BG","num","19","0","10","528"
"r_1","2015","BG","num","19","1","10","258"
"r_1","2015","BG","num","19","2","10","270"
"r_1","2015","BG","num","20","0","10","262"
"r_1","2015","BG","num","20","1","10","118"
"r_1","2015","BG","num","20","2","10","144"
"r_1","2015","BG","num","21","0","10","38"
"r_1","2015","BG","num","21","1","10","16"
"r_1","2015","BG","num","21","2","10","22"
"r_1","2015","BG","num","22","0","10","3"
"r_1","2015","BG","num","22","1","10","3"
"r_1","2015","BG","num","22","2","10","-"
"r_1","2015","BG","num","0","0","11","3856"
"r_1","2015","BG","num","0","1","11","2564"
"r_1","2015","BG","num","0","2","11","1292"
"r_1","2015","BG","num","1","0","11","4"
"r_1","2015","BG","num","1","1","11","3"
"r_1","2015","BG","num","1","2","11","1"
"r_1","2015","BG","num","2","0","11","1"
"r_1","2015","BG","num","2","1","11","-"
"r_1","2015","BG","num","2","2","11","1"
"r_1","2015","BG","num","3","0","11","-"
"r_1","2015","BG","num","3","1","11","-"
"r_1","2015","BG","num","3","2","11","-"
"r_1","2015","BG","num","4","0","11","1"
"r_1","2015","BG","num","4","1","11","-"
"r_1","2015","BG","num","4","2","11","1"
"r_1","2015","BG","num","5","0","11","2"
"r_1","2015","BG","num","5","1","11","2"
"r_1","2015","BG","num","5","2","11","-"
"r_1","2015","BG","num","6","0","11","5"
"r_1","2015","BG","num","6","1","11","4"
"r_1","2015","BG","num","6","2","11","1"
"r_1","2015","BG","num","7","0","11","15"
"r_1","2015","BG","num","7","1","11","10"
"r_1","2015","BG","num","7","2","11","5"
"r_1","2015","BG","num","8","0","11","28"
"r_1","2015","BG","num","8","1","11","25"
"r_1","2015","BG","num","8","2","11","3"
"r_1","2015","BG","num","9","0","11","63"
"r_1","2015","BG","num","9","1","11","47"
"r_1","2015","BG","num","9","2","11","16"
"r_1","2015","BG","num","10","0","11","119"
"r_1","2015","BG","num","10","1","11","96"
"r_1","2015","BG","num","10","2","11","23"
"r_1","2015","BG","num","11","0","11","200"
"r_1","2015","BG","num","11","1","11","148"
"r_1","2015","BG","num","11","2","11","52"
"r_1","2015","BG","num","12","0","11","285"
"r_1","2015","BG","num","12","1","11","230"
"r_1","2015","BG","num","12","2","11","55"
"r_1","2015","BG","num","13","0","11","380"
"r_1","2015","BG","num","13","1","11","303"
"r_1","2015","BG","num","13","2","11","77"
"r_1","2015","BG","num","14","0","11","503"
"r_1","2015","BG","num","14","1","11","399"
"r_1","2015","BG","num","14","2","11","104"
"r_1","2015","BG","num","15","0","11","508"
"r_1","2015","BG","num","15","1","11","369"
"r_1","2015","BG","num","15","2","11","139"
"r_1","2015","BG","num","16","0","11","470"
"r_1","2015","BG","num","16","1","11","312"
"r_1","2015","BG","num","16","2","11","158"
"r_1","2015","BG","num","17","0","11","467"
"r_1","2015","BG","num","17","1","11","267"
"r_1","2015","BG","num","17","2","11","200"
"r_1","2015","BG","num","18","0","11","424"
"r_1","2015","BG","num","18","1","11","203"
"r_1","2015","BG","num","18","2","11","221"
"r_1","2015","BG","num","19","0","11","285"
"r_1","2015","BG","num","19","1","11","111"
"r_1","2015","BG","num","19","2","11","174"
"r_1","2015","BG","num","20","0","11","84"
"r_1","2015","BG","num","20","1","11","32"
"r_1","2015","BG","num","20","2","11","52"
"r_1","2015","BG","num","21","0","11","11"
"r_1","2015","BG","num","21","1","11","3"
"r_1","2015","BG","num","21","2","11","8"
"r_1","2015","BG","num","22","0","11","1"
"r_1","2015","BG","num","22","1","11","-"
"r_1","2015","BG","num","22","2","11","1"
"r_1","2015","BG","num","0","0","12","49"
"r_1","2015","BG","num","0","1","12","24"
"r_1","2015","BG","num","0","2","12","25"
"r_1","2015","BG","num","1","0","12","-"
"r_1","2015","BG","num","1","1","12","-"
"r_1","2015","BG","num","1","2","12","-"
"r_1","2015","BG","num","2","0","12","-"
"r_1","2015","BG","num","2","1","12","-"
"r_1","2015","BG","num","2","2","12","-"
"r_1","2015","BG","num","3","0","12","-"
"r_1","2015","BG","num","3","1","12","-"
"r_1","2015","BG","num","3","2","12","-"
"r_1","2015","BG","num","4","0","12","-"
"r_1","2015","BG","num","4","1","12","-"
"r_1","2015","BG","num","4","2","12","-"
"r_1","2015","BG","num","5","0","12","-"
"r_1","2015","BG","num","5","1","12","-"
"r_1","2015","BG","num","5","2","12","-"
"r_1","2015","BG","num","6","0","12","3"
"r_1","2015","BG","num","6","1","12","1"
"r_1","2015","BG","num","6","2","12","2"
"r_1","2015","BG","num","7","0","12","-"
"r_1","2015","BG","num","7","1","12","-"
"r_1","2015","BG","num","7","2","12","-"
"r_1","2015","BG","num","8","0","12","-"
"r_1","2015","BG","num","8","1","12","-"
"r_1","2015","BG","num","8","2","12","-"
"r_1","2015","BG","num","9","0","12","2"
"r_1","2015","BG","num","9","1","12","1"
"r_1","2015","BG","num","9","2","12","1"
"r_1","2015","BG","num","10","0","12","1"
"r_1","2015","BG","num","10","1","12","-"
"r_1","2015","BG","num","10","2","12","1"
"r_1","2015","BG","num","11","0","12","1"
"r_1","2015","BG","num","11","1","12","-"
"r_1","2015","BG","num","11","2","12","1"
"r_1","2015","BG","num","12","0","12","4"
"r_1","2015","BG","num","12","1","12","2"
"r_1","2015","BG","num","12","2","12","2"
"r_1","2015","BG","num","13","0","12","7"
"r_1","2015","BG","num","13","1","12","5"
"r_1","2015","BG","num","13","2","12","2"
"r_1","2015","BG","num","14","0","12","8"
"r_1","2015","BG","num","14","1","12","5"
"r_1","2015","BG","num","14","2","12","3"
"r_1","2015","BG","num","15","0","12","5"
"r_1","2015","BG","num","15","1","12","2"
"r_1","2015","BG","num","15","2","12","3"
"r_1","2015","BG","num","16","0","12","4"
"r_1","2015","BG","num","16","1","12","3"
"r_1","2015","BG","num","16","2","12","1"
"r_1","2015","BG","num","17","0","12","2"
"r_1","2015","BG","num","17","1","12","2"
"r_1","2015","BG","num","17","2","12","-"
"r_1","2015","BG","num","18","0","12","7"
"r_1","2015","BG","num","18","1","12","2"
"r_1","2015","BG","num","18","2","12","5"
"r_1","2015","BG","num","19","0","12","4"
"r_1","2015","BG","num","19","1","12","1"
"r_1","2015","BG","num","19","2","12","3"
"r_1","2015","BG","num","20","0","12","1"
"r_1","2015","BG","num","20","1","12","-"
"r_1","2015","BG","num","20","2","12","1"
"r_1","2015","BG","num","21","0","12","-"
"r_1","2015","BG","num","21","1","12","-"
"r_1","2015","BG","num","21","2","12","-"
"r_1","2015","BG","num","22","0","12","-"
"r_1","2015","BG","num","22","1","12","-"
"r_1","2015","BG","num","22","2","12","-"
"r_1","2015","BG","num","0","0","13","42"
"r_1","2015","BG","num","0","1","13","17"
"r_1","2015","BG","num","0","2","13","25"
"r_1","2015","BG","num","1","0","13","-"
"r_1","2015","BG","num","1","1","13","-"
"r_1","2015","BG","num","1","2","13","-"
"r_1","2015","BG","num","2","0","13","-"
"r_1","2015","BG","num","2","1","13","-"
"r_1","2015","BG","num","2","2","13","-"
"r_1","2015","BG","num","3","0","13","-"
"r_1","2015","BG","num","3","1","13","-"
"r_1","2015","BG","num","3","2","13","-"
"r_1","2015","BG","num","4","0","13","-"
"r_1","2015","BG","num","4","1","13","-"
"r_1","2015","BG","num","4","2","13","-"
"r_1","2015","BG","num","5","0","13","4"
"r_1","2015","BG","num","5","1","13","3"
"r_1","2015","BG","num","5","2","13","1"
"r_1","2015","BG","num","6","0","13","1"
"r_1","2015","BG","num","6","1","13","-"
"r_1","2015","BG","num","6","2","13","1"
"r_1","2015","BG","num","7","0","13","-"
"r_1","2015","BG","num","7","1","13","-"
"r_1","2015","BG","num","7","2","13","-"
"r_1","2015","BG","num","8","0","13","2"
"r_1","2015","BG","num","8","1","13","-"
"r_1","2015","BG","num","8","2","13","2"
"r_1","2015","BG","num","9","0","13","1"
"r_1","2015","BG","num","9","1","13","1"
"r_1","2015","BG","num","9","2","13","-"
"r_1","2015","BG","num","10","0","13","1"
"r_1","2015","BG","num","10","1","13","-"
"r_1","2015","BG","num","10","2","13","1"
"r_1","2015","BG","num","11","0","13","3"
"r_1","2015","BG","num","11","1","13","-"
"r_1","2015","BG","num","11","2","13","3"
"r_1","2015","BG","num","12","0","13","-"
"r_1","2015","BG","num","12","1","13","-"
"r_1","2015","BG","num","12","2","13","-"
"r_1","2015","BG","num","13","0","13","2"
"r_1","2015","BG","num","13","1","13","2"
"r_1","2015","BG","num","13","2","13","-"
"r_1","2015","BG","num","14","0","13","7"
"r_1","2015","BG","num","14","1","13","5"
"r_1","2015","BG","num","14","2","13","2"
"r_1","2015","BG","num","15","0","13","5"
"r_1","2015","BG","num","15","1","13","3"
"r_1","2015","BG","num","15","2","13","2"
"r_1","2015","BG","num","16","0","13","3"
"r_1","2015","BG","num","16","1","13","1"
"r_1","2015","BG","num","16","2","13","2"
"r_1","2015","BG","num","17","0","13","4"
"r_1","2015","BG","num","17","1","13","-"
"r_1","2015","BG","num","17","2","13","4"
"r_1","2015","BG","num","18","0","13","3"
"r_1","2015","BG","num","18","1","13","1"
"r_1","2015","BG","num","18","2","13","2"
"r_1","2015","BG","num","19","0","13","4"
"r_1","2015","BG","num","19","1","13","1"
"r_1","2015","BG","num","19","2","13","3"
"r_1","2015","BG","num","20","0","13","2"
"r_1","2015","BG","num","20","1","13","-"
"r_1","2015","BG","num","20","2","13","2"
"r_1","2015","BG","num","21","0","13","-"
"r_1","2015","BG","num","21","1","13","-"
"r_1","2015","BG","num","21","2","13","-"
"r_1","2015","BG","num","22","0","13","-"
"r_1","2015","BG","num","22","1","13","-"
"r_1","2015","BG","num","22","2","13","-"
"r_1","2015","BG","num","0","0","14","1427"
"r_1","2015","BG","num","0","1","14","752"
"r_1","2015","BG","num","0","2","14","675"
"r_1","2015","BG","num","1","0","14","1"
"r_1","2015","BG","num","1","1","14","-"
"r_1","2015","BG","num","1","2","14","1"
"r_1","2015","BG","num","2","0","14","-"
"r_1","2015","BG","num","2","1","14","-"
"r_1","2015","BG","num","2","2","14","-"
"r_1","2015","BG","num","3","0","14","1"
"r_1","2015","BG","num","3","1","14","1"
"r_1","2015","BG","num","3","2","14","-"
"r_1","2015","BG","num","4","0","14","1"
"r_1","2015","BG","num","4","1","14","1"
"r_1","2015","BG","num","4","2","14","-"
"r_1","2015","BG","num","5","0","14","2"
"r_1","2015","BG","num","5","1","14","1"
"r_1","2015","BG","num","5","2","14","1"
"r_1","2015","BG","num","6","0","14","2"
"r_1","2015","BG","num","6","1","14","1"
"r_1","2015","BG","num","6","2","14","1"
"r_1","2015","BG","num","7","0","14","2"
"r_1","2015","BG","num","7","1","14","1"
"r_1","2015","BG","num","7","2","14","1"
"r_1","2015","BG","num","8","0","14","6"
"r_1","2015","BG","num","8","1","14","3"
"r_1","2015","BG","num","8","2","14","3"
"r_1","2015","BG","num","9","0","14","13"
"r_1","2015","BG","num","9","1","14","7"
"r_1","2015","BG","num","9","2","14","6"
"r_1","2015","BG","num","10","0","14","14"
"r_1","2015","BG","num","10","1","14","8"
"r_1","2015","BG","num","10","2","14","6"
"r_1","2015","BG","num","11","0","14","33"
"r_1","2015","BG","num","11","1","14","18"
"r_1","2015","BG","num","11","2","14","15"
"r_1","2015","BG","num","12","0","14","48"
"r_1","2015","BG","num","12","1","14","29"
"r_1","2015","BG","num","12","2","14","19"
"r_1","2015","BG","num","13","0","14","87"
"r_1","2015","BG","num","13","1","14","49"
"r_1","2015","BG","num","13","2","14","38"
"r_1","2015","BG","num","14","0","14","120"
"r_1","2015","BG","num","14","1","14","75"
"r_1","2015","BG","num","14","2","14","45"
"r_1","2015","BG","num","15","0","14","178"
"r_1","2015","BG","num","15","1","14","91"
"r_1","2015","BG","num","15","2","14","87"
"r_1","2015","BG","num","16","0","14","189"
"r_1","2015","BG","num","16","1","14","106"
"r_1","2015","BG","num","16","2","14","83"
"r_1","2015","BG","num","17","0","14","238"
"r_1","2015","BG","num","17","1","14","119"
"r_1","2015","BG","num","17","2","14","119"
"r_1","2015","BG","num","18","0","14","285"
"r_1","2015","BG","num","18","1","14","143"
"r_1","2015","BG","num","18","2","14","142"
"r_1","2015","BG","num","19","0","14","143"
"r_1","2015","BG","num","19","1","14","65"
"r_1","2015","BG","num","19","2","14","78"
"r_1","2015","BG","num","20","0","14","60"
"r_1","2015","BG","num","20","1","14","32"
"r_1","2015","BG","num","20","2","14","28"
"r_1","2015","BG","num","21","0","14","2"
"r_1","2015","BG","num","21","1","14","2"
"r_1","2015","BG","num","21","2","14","-"
"r_1","2015","BG","num","22","0","14","2"
"r_1","2015","BG","num","22","1","14","-"
"r_1","2015","BG","num","22","2","14","2"
"r_1","2015","BG","num","0","0","15","4"
"r_1","2015","BG","num","0","1","15","-"
"r_1","2015","BG","num","0","2","15","4"
"r_1","2015","BG","num","1","0","15","-"
"r_1","2015","BG","num","1","1","15","-"
"r_1","2015","BG","num","1","2","15","-"
"r_1","2015","BG","num","2","0","15","-"
"r_1","2015","BG","num","2","1","15","-"
"r_1","2015","BG","num","2","2","15","-"
"r_1","2015","BG","num","3","0","15","-"
"r_1","2015","BG","num","3","1","15","-"
"r_1","2015","BG","num","3","2","15","-"
"r_1","2015","BG","num","4","0","15","-"
"r_1","2015","BG","num","4","1","15","-"
"r_1","2015","BG","num","4","2","15","-"
"r_1","2015","BG","num","5","0","15","-"
"r_1","2015","BG","num","5","1","15","-"
"r_1","2015","BG","num","5","2","15","-"
"r_1","2015","BG","num","6","0","15","-"
