RevisionColumn,EKATTE,Units,periods,Residence,GenderID,ValueColumn
"r_1","BLG03","num","2008","1","0","70180"
"r_1","BLG03","num","2008","1","1","33613"
"r_1","BLG03","num","2008","1","2","36567"
"r_1","BLG03","num","2008","2","0","6214"
"r_1","BLG03","num","2008","2","1","3097"
"r_1","BLG03","num","2008","2","2","3117"
"r_1","BLG03","num","2009","0","0","76605"
"r_1","BLG03","num","2009","0","1","36762"
"r_1","BLG03","num","2009","0","2","39843"
"r_1","BLG03","num","2009","1","0","70404"
"r_1","BLG03","num","2009","1","1","33660"
"r_1","BLG03","num","2009","1","2","36744"
"r_1","BLG03","num","2009","2","0","6201"
"r_1","BLG03","num","2009","2","1","3102"
"r_1","BLG03","num","2009","2","2","3099"
"r_1","BLG03","num","2010","0","0","76812"
"r_1","BLG03","num","2010","0","1","36858"
"r_1","BLG03","num","2010","0","2","39954"
"r_1","BLG03","num","2010","1","0","70259"
"r_1","BLG03","num","2010","1","1","33554"
"r_1","BLG03","num","2010","1","2","36705"
"r_1","BLG03","num","2010","2","0","6553"
"r_1","BLG03","num","2010","2","1","3304"
"r_1","BLG03","num","2010","2","2","3249"
"r_1","BLG03","num","2011","0","0","77169"
"r_1","BLG03","num","2011","0","1","36947"
"r_1","BLG03","num","2011","0","2","40222"
"r_1","BLG03","num","2011","1","0","70656"
"r_1","BLG03","num","2011","1","1","33674"
"r_1","BLG03","num","2011","1","2","36982"
"r_1","BLG03","num","2011","2","0","6513"
"r_1","BLG03","num","2011","2","1","3273"
"r_1","BLG03","num","2011","2","2","3240"
"r_1","BLG03","num","2012","0","0","76992"
"r_1","BLG03","num","2012","0","1","36904"
"r_1","BLG03","num","2012","0","2","40088"
"r_1","BLG03","num","2012","1","0","70562"
"r_1","BLG03","num","2012","1","1","33671"
"r_1","BLG03","num","2012","1","2","36891"
"r_1","BLG03","num","2012","2","0","6430"
"r_1","BLG03","num","2012","2","1","3233"
"r_1","BLG03","num","2012","2","2","3197"
"r_1","BLG03","num","2013","0","0","76910"
"r_1","BLG03","num","2013","0","1","36895"
"r_1","BLG03","num","2013","0","2","40015"
"r_1","BLG03","num","2013","1","0","70583"
"r_1","BLG03","num","2013","1","1","33709"
"r_1","BLG03","num","2013","1","2","36874"
"r_1","BLG03","num","2013","2","0","6327"
"r_1","BLG03","num","2013","2","1","3186"
"r_1","BLG03","num","2013","2","2","3141"
"r_1","BLG03","num","2014","0","0","76571"
"r_1","BLG03","num","2014","0","1","36577"
"r_1","BLG03","num","2014","0","2","39994"
"r_1","BLG03","num","2014","1","0","70293"
"r_1","BLG03","num","2014","1","1","33423"
"r_1","BLG03","num","2014","1","2","36870"
"r_1","BLG03","num","2014","2","0","6278"
"r_1","BLG03","num","2014","2","1","3154"
"r_1","BLG03","num","2014","2","2","3124"
"r_1","BLG11","num","2000","0","0","32745"
"r_1","BLG11","num","2000","0","1","16220"
"r_1","BLG11","num","2000","0","2","16525"
"r_1","BLG11","num","2000","1","0","20211"
"r_1","BLG11","num","2000","1","1","9951"
"r_1","BLG11","num","2000","1","2","10260"
"r_1","BLG11","num","2000","2","0","12534"
"r_1","BLG11","num","2000","2","1","6269"
"r_1","BLG11","num","2000","2","2","6265"
"r_1","BLG11","num","2001","0","0","32480"
"r_1","BLG11","num","2001","0","1","16078"
"r_1","BLG11","num","2001","0","2","16402"
"r_1","BLG11","num","2001","1","0","20352"
"r_1","BLG11","num","2001","1","1","9978"
"r_1","BLG11","num","2001","1","2","10374"
"r_1","BLG11","num","2001","2","0","12128"
"r_1","BLG11","num","2001","2","1","6100"
"r_1","BLG11","num","2001","2","2","6028"
"r_1","BLG11","num","2002","0","0","32309"
"r_1","BLG11","num","2002","0","1","15948"
"r_1","BLG11","num","2002","0","2","16361"
"r_1","BLG11","num","2002","1","0","20303"
"r_1","BLG11","num","2002","1","1","9926"
"r_1","BLG11","num","2002","1","2","10377"
"r_1","BLG11","num","2002","2","0","12006"
"r_1","BLG11","num","2002","2","1","6022"
"r_1","BLG11","num","2002","2","2","5984"
"r_1","BLG11","num","2003","0","0","32136"
"r_1","BLG11","num","2003","0","1","15839"
"r_1","BLG11","num","2003","0","2","16297"
"r_1","BLG11","num","2003","1","0","20163"
"r_1","BLG11","num","2003","1","1","9824"
"r_1","BLG11","num","2003","1","2","10339"
"r_1","BLG11","num","2003","2","0","11973"
"r_1","BLG11","num","2003","2","1","6015"
"r_1","BLG11","num","2003","2","2","5958"
"r_1","BLG11","num","2004","0","0","32130"
"r_1","BLG11","num","2004","0","1","15812"
"r_1","BLG11","num","2004","0","2","16318"
"r_1","BLG11","num","2004","1","0","20198"
"r_1","BLG11","num","2004","1","1","9805"
"r_1","BLG11","num","2004","1","2","10393"
"r_1","BLG11","num","2004","2","0","11932"
"r_1","BLG11","num","2004","2","1","6007"
"r_1","BLG11","num","2004","2","2","5925"
"r_1","BLG11","num","2005","0","0","32022"
"r_1","BLG11","num","2005","0","1","15725"
"r_1","BLG11","num","2005","0","2","16297"
"r_1","BLG11","num","2005","1","0","20123"
"r_1","BLG11","num","2005","1","1","9747"
"r_1","BLG11","num","2005","1","2","10376"
"r_1","BLG11","num","2005","2","0","11899"
"r_1","BLG11","num","2005","2","1","5978"
"r_1","BLG11","num","2005","2","2","5921"
"r_1","BLG11","num","2006","0","0","31808"
"r_1","BLG11","num","2006","0","1","15583"
"r_1","BLG11","num","2006","0","2","16225"
"r_1","BLG11","num","2006","1","0","20023"
"r_1","BLG11","num","2006","1","1","9678"
"r_1","BLG11","num","2006","1","2","10345"
"r_1","BLG11","num","2006","2","0","11785"
"r_1","BLG11","num","2006","2","1","5905"
"r_1","BLG11","num","2006","2","2","5880"
"r_1","BLG11","num","2007","0","0","31716"
"r_1","BLG11","num","2007","0","1","15538"
"r_1","BLG11","num","2007","0","2","16178"
"r_1","BLG11","num","2007","1","0","19957"
"r_1","BLG11","num","2007","1","1","9641"
"r_1","BLG11","num","2007","1","2","10316"
"r_1","BLG11","num","2007","2","0","11759"
"r_1","BLG11","num","2007","2","1","5897"
"r_1","BLG11","num","2007","2","2","5862"
"r_1","BLG11","num","2008","0","0","31745"
"r_1","BLG11","num","2008","0","1","15523"
"r_1","BLG11","num","2008","0","2","16222"
"r_1","BLG11","num","2008","1","0","19989"
"r_1","BLG11","num","2008","1","1","9626"
"r_1","BLG11","num","2008","1","2","10363"
"r_1","BLG11","num","2008","2","0","11756"
"r_1","BLG11","num","2008","2","1","5897"
"r_1","BLG11","num","2008","2","2","5859"
"r_1","BLG11","num","2009","0","0","31656"
"r_1","BLG11","num","2009","0","1","15449"
"r_1","BLG11","num","2009","0","2","16207"
"r_1","BLG11","num","2009","1","0","19918"
"r_1","BLG11","num","2009","1","1","9576"
"r_1","BLG11","num","2009","1","2","10342"
"r_1","BLG11","num","2009","2","0","11738"
"r_1","BLG11","num","2009","2","1","5873"
"r_1","BLG11","num","2009","2","2","5865"
"r_1","BLG11","num","2010","0","0","31453"
"r_1","BLG11","num","2010","0","1","15323"
"r_1","BLG11","num","2010","0","2","16130"
"r_1","BLG11","num","2010","1","0","19721"
"r_1","BLG11","num","2010","1","1","9458"
"r_1","BLG11","num","2010","1","2","10263"
"r_1","BLG11","num","2010","2","0","11732"
"r_1","BLG11","num","2010","2","1","5865"
"r_1","BLG11","num","2010","2","2","5867"
"r_1","BLG11","num","2011","0","0","31050"
"r_1","BLG11","num","2011","0","1","15283"
"r_1","BLG11","num","2011","0","2","15767"
"r_1","BLG11","num","2011","1","0","19091"
"r_1","BLG11","num","2011","1","1","9225"
"r_1","BLG11","num","2011","1","2","9866"
"r_1","BLG11","num","2011","2","0","11959"
"r_1","BLG11","num","2011","2","1","6058"
"r_1","BLG11","num","2011","2","2","5901"
"r_1","BLG11","num","2012","0","0","30922"
"r_1","BLG11","num","2012","0","1","15227"
"r_1","BLG11","num","2012","0","2","15695"
"r_1","BLG11","num","2012","1","0","18994"
"r_1","BLG11","num","2012","1","1","9186"
"r_1","BLG11","num","2012","1","2","9808"
"r_1","BLG11","num","2012","2","0","11928"
"r_1","BLG11","num","2012","2","1","6041"
"r_1","BLG11","num","2012","2","2","5887"
"r_1","BLG11","num","2013","0","0","30768"
"r_1","BLG11","num","2013","0","1","15114"
"r_1","BLG11","num","2013","0","2","15654"
"r_1","BLG11","num","2013","1","0","18894"
"r_1","BLG11","num","2013","1","1","9104"
"r_1","BLG11","num","2013","1","2","9790"
"r_1","BLG11","num","2013","2","0","11874"
"r_1","BLG11","num","2013","2","1","6010"
"r_1","BLG11","num","2013","2","2","5864"
"r_1","BLG11","num","2014","0","0","30587"
"r_1","BLG11","num","2014","0","1","14971"
"r_1","BLG11","num","2014","0","2","15616"
"r_1","BLG11","num","2014","1","0","18814"
"r_1","BLG11","num","2014","1","1","9047"
"r_1","BLG11","num","2014","1","2","9767"
"r_1","BLG11","num","2014","2","0","11773"
"r_1","BLG11","num","2014","2","1","5924"
"r_1","BLG11","num","2014","2","2","5849"
"r_1","BLG13","num","2000","0","0","14620"
"r_1","BLG13","num","2000","0","1","7271"
"r_1","BLG13","num","2000","0","2","7349"
"r_1","BLG13","num","2000","1","0","-"
"r_1","BLG13","num","2000","1","1","-"
"r_1","BLG13","num","2000","1","2","-"
"r_1","BLG13","num","2000","2","0","14620"
"r_1","BLG13","num","2000","2","1","7271"
"r_1","BLG13","num","2000","2","2","7349"
"r_1","BLG13","num","2001","0","0","14851"
"r_1","BLG13","num","2001","0","1","7390"
"r_1","BLG13","num","2001","0","2","7461"
"r_1","BLG13","num","2001","1","0","-"
"r_1","BLG13","num","2001","1","1","-"
"r_1","BLG13","num","2001","1","2","-"
"r_1","BLG13","num","2001","2","0","14851"
"r_1","BLG13","num","2001","2","1","7390"
"r_1","BLG13","num","2001","2","2","7461"
"r_1","BLG13","num","2002","0","0","14709"
"r_1","BLG13","num","2002","0","1","7308"
"r_1","BLG13","num","2002","0","2","7401"
"r_1","BLG13","num","2002","1","0","-"
"r_1","BLG13","num","2002","1","1","-"
"r_1","BLG13","num","2002","1","2","-"
"r_1","BLG13","num","2002","2","0","14709"
"r_1","BLG13","num","2002","2","1","7308"
"r_1","BLG13","num","2002","2","2","7401"
"r_1","BLG13","num","2003","0","0","14705"
"r_1","BLG13","num","2003","0","1","7300"
"r_1","BLG13","num","2003","0","2","7405"
"r_1","BLG13","num","2003","1","0","-"
"r_1","BLG13","num","2003","1","1","-"
"r_1","BLG13","num","2003","1","2","-"
"r_1","BLG13","num","2003","2","0","14705"
"r_1","BLG13","num","2003","2","1","7300"
"r_1","BLG13","num","2003","2","2","7405"
"r_1","BLG13","num","2004","0","0","14670"
"r_1","BLG13","num","2004","0","1","7302"
"r_1","BLG13","num","2004","0","2","7368"
"r_1","BLG13","num","2004","1","0","-"
"r_1","BLG13","num","2004","1","1","-"
"r_1","BLG13","num","2004","1","2","-"
"r_1","BLG13","num","2004","2","0","14670"
"r_1","BLG13","num","2004","2","1","7302"
"r_1","BLG13","num","2004","2","2","7368"
"r_1","BLG13","num","2005","0","0","14593"
"r_1","BLG13","num","2005","0","1","7264"
"r_1","BLG13","num","2005","0","2","7329"
"r_1","BLG13","num","2005","1","0","-"
"r_1","BLG13","num","2005","1","1","-"
"r_1","BLG13","num","2005","1","2","-"
"r_1","BLG13","num","2005","2","0","14593"
"r_1","BLG13","num","2005","2","1","7264"
"r_1","BLG13","num","2005","2","2","7329"
"r_1","BLG13","num","2006","0","0","14464"
"r_1","BLG13","num","2006","0","1","7177"
"r_1","BLG13","num","2006","0","2","7287"
"r_1","BLG13","num","2006","1","0","-"
"r_1","BLG13","num","2006","1","1","-"
"r_1","BLG13","num","2006","1","2","-"
"r_1","BLG13","num","2006","2","0","14464"
"r_1","BLG13","num","2006","2","1","7177"
"r_1","BLG13","num","2006","2","2","7287"
"r_1","BLG13","num","2007","0","0","14488"
"r_1","BLG13","num","2007","0","1","7179"
"r_1","BLG13","num","2007","0","2","7309"
"r_1","BLG13","num","2007","1","0","-"
"r_1","BLG13","num","2007","1","1","-"
"r_1","BLG13","num","2007","1","2","-"
"r_1","BLG13","num","2007","2","0","14488"
"r_1","BLG13","num","2007","2","1","7179"
"r_1","BLG13","num","2007","2","2","7309"
"r_1","BLG13","num","2008","0","0","14477"
"r_1","BLG13","num","2008","0","1","7183"
"r_1","BLG13","num","2008","0","2","7294"
"r_1","BLG13","num","2008","1","0","-"
"r_1","BLG13","num","2008","1","1","-"
"r_1","BLG13","num","2008","1","2","-"
"r_1","BLG13","num","2008","2","0","14477"
"r_1","BLG13","num","2008","2","1","7183"
"r_1","BLG13","num","2008","2","2","7294"
"r_1","BLG13","num","2009","0","0","14504"
"r_1","BLG13","num","2009","0","1","7195"
"r_1","BLG13","num","2009","0","2","7309"
"r_1","BLG13","num","2009","1","0","-"
"r_1","BLG13","num","2009","1","1","-"
"r_1","BLG13","num","2009","1","2","-"
"r_1","BLG13","num","2009","2","0","14504"
"r_1","BLG13","num","2009","2","1","7195"
"r_1","BLG13","num","2009","2","2","7309"
"r_1","BLG13","num","2010","0","0","14468"
"r_1","BLG13","num","2010","0","1","7180"
"r_1","BLG13","num","2010","0","2","7288"
"r_1","BLG13","num","2010","1","0","-"
"r_1","BLG13","num","2010","1","1","-"
"r_1","BLG13","num","2010","1","2","-"
"r_1","BLG13","num","2010","2","0","14468"
"r_1","BLG13","num","2010","2","1","7180"
"r_1","BLG13","num","2010","2","2","7288"
"r_1","BLG13","num","2011","0","0","14908"
"r_1","BLG13","num","2011","0","1","7375"
"r_1","BLG13","num","2011","0","2","7533"
"r_1","BLG13","num","2011","1","0","-"
"r_1","BLG13","num","2011","1","1","-"
"r_1","BLG13","num","2011","1","2","-"
"r_1","BLG13","num","2011","2","0","14908"
"r_1","BLG13","num","2011","2","1","7375"
"r_1","BLG13","num","2011","2","2","7533"
"r_1","BLG13","num","2012","0","0","14904"
"r_1","BLG13","num","2012","0","1","7374"
"r_1","BLG13","num","2012","0","2","7530"
"r_1","BLG13","num","2012","1","0","-"
"r_1","BLG13","num","2012","1","1","-"
"r_1","BLG13","num","2012","1","2","-"
"r_1","BLG13","num","2012","2","0","14904"
"r_1","BLG13","num","2012","2","1","7374"
"r_1","BLG13","num","2012","2","2","7530"
"r_1","BLG13","num","2013","0","0","14853"
"r_1","BLG13","num","2013","0","1","7359"
"r_1","BLG13","num","2013","0","2","7494"
"r_1","BLG13","num","2013","1","0","-"
"r_1","BLG13","num","2013","1","1","-"
"r_1","BLG13","num","2013","1","2","-"
"r_1","BLG13","num","2013","2","0","14853"
"r_1","BLG13","num","2013","2","1","7359"
"r_1","BLG13","num","2013","2","2","7494"
"r_1","BLG13","num","2014","0","0","14846"
"r_1","BLG13","num","2014","0","1","7374"
"r_1","BLG13","num","2014","0","2","7472"
"r_1","BLG13","num","2014","1","0","-"
"r_1","BLG13","num","2014","1","1","-"
"r_1","BLG13","num","2014","1","2","-"
"r_1","BLG13","num","2014","2","0","14846"
"r_1","BLG13","num","2014","2","1","7374"
"r_1","BLG13","num","2014","2","2","7472"
"r_1","BLG28","num","2000","0","0","6432"
"r_1","BLG28","num","2000","0","1","3263"
"r_1","BLG28","num","2000","0","2","3169"
"r_1","BLG28","num","2000","1","0","3863"
"r_1","BLG28","num","2000","1","1","1955"
"r_1","BLG28","num","2000","1","2","1908"
"r_1","BLG28","num","2000","2","0","2569"
"r_1","BLG28","num","2000","2","1","1308"
"r_1","BLG28","num","2000","2","2","1261"
"r_1","BLG28","num","2001","0","0","6105"
"r_1","BLG28","num","2001","0","1","3037"
"r_1","BLG28","num","2001","0","2","3068"
"r_1","BLG28","num","2001","1","0","3768"
"r_1","BLG28","num","2001","1","1","1881"
"r_1","BLG28","num","2001","1","2","1887"
"r_1","BLG28","num","2001","2","0","2337"
"r_1","BLG28","num","2001","2","1","1156"
"r_1","BLG28","num","2001","2","2","1181"
"r_1","BLG28","num","2002","0","0","6006"
"r_1","BLG28","num","2002","0","1","2976"
"r_1","BLG28","num","2002","0","2","3030"
"r_1","BLG28","num","2002","1","0","3681"
"r_1","BLG28","num","2002","1","1","1824"
"r_1","BLG28","num","2002","1","2","1857"
"r_1","BLG28","num","2002","2","0","2325"
"r_1","BLG28","num","2002","2","1","1152"
"r_1","BLG28","num","2002","2","2","1173"
"r_1","BLG28","num","2003","0","0","5948"
"r_1","BLG28","num","2003","0","1","2949"
"r_1","BLG28","num","2003","0","2","2999"
"r_1","BLG28","num","2003","1","0","3654"
"r_1","BLG28","num","2003","1","1","1815"
"r_1","BLG28","num","2003","1","2","1839"
"r_1","BLG28","num","2003","2","0","2294"
"r_1","BLG28","num","2003","2","1","1134"
"r_1","BLG28","num","2003","2","2","1160"
"r_1","BLG28","num","2004","0","0","5918"
"r_1","BLG28","num","2004","0","1","2945"
"r_1","BLG28","num","2004","0","2","2973"
"r_1","BLG28","num","2004","1","0","3663"
"r_1","BLG28","num","2004","1","1","1828"
"r_1","BLG28","num","2004","1","2","1835"
"r_1","BLG28","num","2004","2","0","2255"
"r_1","BLG28","num","2004","2","1","1117"
"r_1","BLG28","num","2004","2","2","1138"
"r_1","BLG28","num","2005","0","0","5852"
"r_1","BLG28","num","2005","0","1","2903"
"r_1","BLG28","num","2005","0","2","2949"
"r_1","BLG28","num","2005","1","0","3613"
"r_1","BLG28","num","2005","1","1","1794"
"r_1","BLG28","num","2005","1","2","1819"
"r_1","BLG28","num","2005","2","0","2239"
"r_1","BLG28","num","2005","2","1","1109"
"r_1","BLG28","num","2005","2","2","1130"
"r_1","BLG28","num","2006","0","0","5774"
"r_1","BLG28","num","2006","0","1","2859"
"r_1","BLG28","num","2006","0","2","2915"
"r_1","BLG28","num","2006","1","0","3571"
"r_1","BLG28","num","2006","1","1","1773"
"r_1","BLG28","num","2006","1","2","1798"
"r_1","BLG28","num","2006","2","0","2203"
"r_1","BLG28","num","2006","2","1","1086"
"r_1","BLG28","num","2006","2","2","1117"
"r_1","BLG28","num","2007","0","0","5743"
"r_1","BLG28","num","2007","0","1","2844"
"r_1","BLG28","num","2007","0","2","2899"
"r_1","BLG28","num","2007","1","0","3537"
"r_1","BLG28","num","2007","1","1","1760"
"r_1","BLG28","num","2007","1","2","1777"
"r_1","BLG28","num","2007","2","0","2206"
"r_1","BLG28","num","2007","2","1","1084"
"r_1","BLG28","num","2007","2","2","1122"
"r_1","BLG28","num","2008","0","0","5698"
"r_1","BLG28","num","2008","0","1","2823"
"r_1","BLG28","num","2008","0","2","2875"
"r_1","BLG28","num","2008","1","0","3526"
"r_1","BLG28","num","2008","1","1","1752"
"r_1","BLG28","num","2008","1","2","1774"
"r_1","BLG28","num","2008","2","0","2172"
"r_1","BLG28","num","2008","2","1","1071"
"r_1","BLG28","num","2008","2","2","1101"
"r_1","BLG28","num","2009","0","0","5607"
"r_1","BLG28","num","2009","0","1","2779"
"r_1","BLG28","num","2009","0","2","2828"
"r_1","BLG28","num","2009","1","0","3485"
"r_1","BLG28","num","2009","1","1","1732"
"r_1","BLG28","num","2009","1","2","1753"
"r_1","BLG28","num","2009","2","0","2122"
"r_1","BLG28","num","2009","2","1","1047"
"r_1","BLG28","num","2009","2","2","1075"
"r_1","BLG28","num","2010","0","0","5487"
"r_1","BLG28","num","2010","0","1","2725"
"r_1","BLG28","num","2010","0","2","2762"
"r_1","BLG28","num","2010","1","0","3428"
"r_1","BLG28","num","2010","1","1","1708"
"r_1","BLG28","num","2010","1","2","1720"
"r_1","BLG28","num","2010","2","0","2059"
"r_1","BLG28","num","2010","2","1","1017"
"r_1","BLG28","num","2010","2","2","1042"
"r_1","BLG28","num","2011","0","0","5711"
"r_1","BLG28","num","2011","0","1","2908"
"r_1","BLG28","num","2011","0","2","2803"
"r_1","BLG28","num","2011","1","0","3552"
"r_1","BLG28","num","2011","1","1","1799"
"r_1","BLG28","num","2011","1","2","1753"
"r_1","BLG28","num","2011","2","0","2159"
"r_1","BLG28","num","2011","2","1","1109"
"r_1","BLG28","num","2011","2","2","1050"
"r_1","BLG28","num","2012","0","0","5601"
"r_1","BLG28","num","2012","0","1","2837"
"r_1","BLG28","num","2012","0","2","2764"
"r_1","BLG28","num","2012","1","0","3502"
"r_1","BLG28","num","2012","1","1","1765"
"r_1","BLG28","num","2012","1","2","1737"
"r_1","BLG28","num","2012","2","0","2099"
"r_1","BLG28","num","2012","2","1","1072"
"r_1","BLG28","num","2012","2","2","1027"
"r_1","BLG28","num","2013","0","0","5540"
"r_1","BLG28","num","2013","0","1","2806"
"r_1","BLG28","num","2013","0","2","2734"
"r_1","BLG28","num","2013","1","0","3479"
"r_1","BLG28","num","2013","1","1","1752"
"r_1","BLG28","num","2013","1","2","1727"
"r_1","BLG28","num","2013","2","0","2061"
"r_1","BLG28","num","2013","2","1","1054"
