RevisionColumn,periods,Units,EKATTE_Hlth,Mpersonnel,ValueColumn
"r_1","2016","num","VTR22","1","67"
"r_1","2016","num","VTR22","2","14"
"r_1","2016","num","VTR22","3","78"
"r_1","2017","num","VTR22","1","67"
"r_1","2017","num","VTR22","2","14"
"r_1","2017","num","VTR22","3","76"
"r_1","2003","num","VTR26","1","29"
"r_1","2003","num","VTR26","2","8"
"r_1","2003","num","VTR26","3","30"
"r_1","2004","num","VTR26","1","21"
"r_1","2004","num","VTR26","2","8"
"r_1","2004","num","VTR26","3","32"
"r_1","2005","num","VTR26","1","27"
"r_1","2005","num","VTR26","2","7"
"r_1","2005","num","VTR26","3","33"
"r_1","2006","num","VTR26","1","27"
"r_1","2006","num","VTR26","2","7"
"r_1","2006","num","VTR26","3","33"
"r_1","2007","num","VTR26","1","25"
"r_1","2007","num","VTR26","2","7"
"r_1","2007","num","VTR26","3","32"
"r_1","2008","num","VTR26","1","27"
"r_1","2008","num","VTR26","2","6"
"r_1","2008","num","VTR26","3","30"
"r_1","2009","num","VTR26","1","26"
"r_1","2009","num","VTR26","2","5"
"r_1","2009","num","VTR26","3","27"
"r_1","2010","num","VTR26","1","17"
"r_1","2010","num","VTR26","2","7"
"r_1","2010","num","VTR26","3","7"
"r_1","2011","num","VTR26","1","19"
"r_1","2011","num","VTR26","2","7"
"r_1","2011","num","VTR26","3","6"
"r_1","2012","num","VTR26","1","20"
"r_1","2012","num","VTR26","2","7"
"r_1","2012","num","VTR26","3","7"
"r_1","2013","num","VTR26","1","20"
"r_1","2013","num","VTR26","2","4"
"r_1","2013","num","VTR26","3","7"
"r_1","2014","num","VTR26","1","19"
"r_1","2014","num","VTR26","2","7"
"r_1","2014","num","VTR26","3","7"
"r_1","2015","num","VTR26","1","20"
"r_1","2015","num","VTR26","2","7"
"r_1","2015","num","VTR26","3","7"
"r_1","2016","num","VTR26","1","21"
"r_1","2016","num","VTR26","2","7"
"r_1","2016","num","VTR26","3","8"
"r_1","2017","num","VTR26","1","23"
"r_1","2017","num","VTR26","2","6"
"r_1","2017","num","VTR26","3","13"
"r_1","2003","num","VTR28","1","111"
"r_1","2003","num","VTR28","2","17"
"r_1","2003","num","VTR28","3","180"
"r_1","2004","num","VTR28","1","97"
"r_1","2004","num","VTR28","2","17"
"r_1","2004","num","VTR28","3","171"
"r_1","2005","num","VTR28","1","109"
"r_1","2005","num","VTR28","2","17"
"r_1","2005","num","VTR28","3","176"
"r_1","2006","num","VTR28","1","96"
"r_1","2006","num","VTR28","2","17"
"r_1","2006","num","VTR28","3","156"
"r_1","2007","num","VTR28","1","95"
"r_1","2007","num","VTR28","2","17"
"r_1","2007","num","VTR28","3","159"
"r_1","2008","num","VTR28","1","94"
"r_1","2008","num","VTR28","2","17"
"r_1","2008","num","VTR28","3","144"
"r_1","2009","num","VTR28","1","87"
"r_1","2009","num","VTR28","2","16"
"r_1","2009","num","VTR28","3","141"
"r_1","2010","num","VTR28","1","86"
"r_1","2010","num","VTR28","2","14"
"r_1","2010","num","VTR28","3","135"
"r_1","2011","num","VTR28","1","84"
"r_1","2011","num","VTR28","2","15"
"r_1","2011","num","VTR28","3","114"
"r_1","2012","num","VTR28","1","85"
"r_1","2012","num","VTR28","2","18"
"r_1","2012","num","VTR28","3","98"
"r_1","2013","num","VTR28","1","77"
"r_1","2013","num","VTR28","2","17"
"r_1","2013","num","VTR28","3","96"
"r_1","2014","num","VTR28","1","75"
"r_1","2014","num","VTR28","2","19"
"r_1","2014","num","VTR28","3","91"
"r_1","2015","num","VTR28","1","77"
"r_1","2015","num","VTR28","2","18"
"r_1","2015","num","VTR28","3","85"
"r_1","2016","num","VTR28","1","73"
"r_1","2016","num","VTR28","2","19"
"r_1","2016","num","VTR28","3","95"
"r_1","2017","num","VTR28","1","71"
"r_1","2017","num","VTR28","2","20"
"r_1","2017","num","VTR28","3","89"
"r_1","2003","num","VTR31","1","13"
"r_1","2003","num","VTR31","2","3"
"r_1","2003","num","VTR31","3","13"
"r_1","2004","num","VTR31","1","15"
"r_1","2004","num","VTR31","2","3"
"r_1","2004","num","VTR31","3","17"
"r_1","2005","num","VTR31","1","14"
"r_1","2005","num","VTR31","2","2"
"r_1","2005","num","VTR31","3","16"
"r_1","2006","num","VTR31","1","12"
"r_1","2006","num","VTR31","2","2"
"r_1","2006","num","VTR31","3","13"
"r_1","2007","num","VTR31","1","11"
"r_1","2007","num","VTR31","2","3"
"r_1","2007","num","VTR31","3","14"
"r_1","2008","num","VTR31","1","10"
"r_1","2008","num","VTR31","2","3"
"r_1","2008","num","VTR31","3","12"
"r_1","2009","num","VTR31","1","8"
"r_1","2009","num","VTR31","2","4"
"r_1","2009","num","VTR31","3","10"
"r_1","2010","num","VTR31","1","8"
"r_1","2010","num","VTR31","2","3"
"r_1","2010","num","VTR31","3","9"
"r_1","2011","num","VTR31","1","8"
"r_1","2011","num","VTR31","2","3"
"r_1","2011","num","VTR31","3","9"
"r_1","2012","num","VTR31","1","9"
"r_1","2012","num","VTR31","2","4"
"r_1","2012","num","VTR31","3","11"
"r_1","2013","num","VTR31","1","8"
"r_1","2013","num","VTR31","2","6"
"r_1","2013","num","VTR31","3","10"
"r_1","2014","num","VTR31","1","8"
"r_1","2014","num","VTR31","2","5"
"r_1","2014","num","VTR31","3","10"
"r_1","2015","num","VTR31","1","7"
"r_1","2015","num","VTR31","2","6"
"r_1","2015","num","VTR31","3","9"
"r_1","2016","num","VTR31","1","7"
"r_1","2016","num","VTR31","2","6"
"r_1","2016","num","VTR31","3","9"
"r_1","2017","num","VTR31","1","10"
"r_1","2017","num","VTR31","2","6"
"r_1","2017","num","VTR31","3","9"
"r_1","2003","num","VTR32","1","3"
"r_1","2003","num","VTR32","2","1"
"r_1","2003","num","VTR32","3","3"
"r_1","2004","num","VTR32","1","3"
"r_1","2004","num","VTR32","2","1"
"r_1","2004","num","VTR32","3","3"
"r_1","2005","num","VTR32","1","3"
"r_1","2005","num","VTR32","2","-"
"r_1","2005","num","VTR32","3","3"
"r_1","2006","num","VTR32","1","3"
"r_1","2006","num","VTR32","2","-"
"r_1","2006","num","VTR32","3","3"
"r_1","2007","num","VTR32","1","3"
"r_1","2007","num","VTR32","2","1"
"r_1","2007","num","VTR32","3","3"
"r_1","2008","num","VTR32","1","3"
"r_1","2008","num","VTR32","2","1"
"r_1","2008","num","VTR32","3","3"
"r_1","2009","num","VTR32","1","3"
"r_1","2009","num","VTR32","2","1"
"r_1","2009","num","VTR32","3","3"
"r_1","2010","num","VTR32","1","3"
"r_1","2010","num","VTR32","2","1"
"r_1","2010","num","VTR32","3","3"
"r_1","2011","num","VTR32","1","2"
"r_1","2011","num","VTR32","2","1"
"r_1","2011","num","VTR32","3","3"
"r_1","2012","num","VTR32","1","2"
"r_1","2012","num","VTR32","2","1"
"r_1","2012","num","VTR32","3","3"
"r_1","2013","num","VTR32","1","1"
"r_1","2013","num","VTR32","2","1"
"r_1","2013","num","VTR32","3","2"
"r_1","2014","num","VTR32","1","2"
"r_1","2014","num","VTR32","2","1"
"r_1","2014","num","VTR32","3","2"
"r_1","2015","num","VTR32","1","2"
"r_1","2015","num","VTR32","2","1"
"r_1","2015","num","VTR32","3","2"
"r_1","2016","num","VTR32","1","1"
"r_1","2016","num","VTR32","2","1"
"r_1","2016","num","VTR32","3","2"
"r_1","2017","num","VTR32","1","1"
"r_1","2017","num","VTR32","2","1"
"r_1","2017","num","VTR32","3","2"
"r_1","2003","num","GAB","1","485"
"r_1","2003","num","GAB","2","119"
"r_1","2003","num","GAB","3","896"
"r_1","2004","num","GAB","1","472"
"r_1","2004","num","GAB","2","118"
"r_1","2004","num","GAB","3","973"
"r_1","2005","num","GAB","1","473"
"r_1","2005","num","GAB","2","117"
"r_1","2005","num","GAB","3","970"
"r_1","2006","num","GAB","1","467"
"r_1","2006","num","GAB","2","110"
"r_1","2006","num","GAB","3","965"
"r_1","2007","num","GAB","1","452"
"r_1","2007","num","GAB","2","110"
"r_1","2007","num","GAB","3","951"
"r_1","2008","num","GAB","1","468"
"r_1","2008","num","GAB","2","110"
"r_1","2008","num","GAB","3","932"
"r_1","2009","num","GAB","1","463"
"r_1","2009","num","GAB","2","109"
"r_1","2009","num","GAB","3","922"
"r_1","2010","num","GAB","1","472"
"r_1","2010","num","GAB","2","106"
"r_1","2010","num","GAB","3","867"
"r_1","2011","num","GAB","1","466"
"r_1","2011","num","GAB","2","107"
"r_1","2011","num","GAB","3","870"
"r_1","2012","num","GAB","1","487"
"r_1","2012","num","GAB","2","102"
"r_1","2012","num","GAB","3","867"
"r_1","2013","num","GAB","1","468"
"r_1","2013","num","GAB","2","107"
"r_1","2013","num","GAB","3","851"
"r_1","2014","num","GAB","1","464"
"r_1","2014","num","GAB","2","105"
"r_1","2014","num","GAB","3","896"
"r_1","2015","num","GAB","1","453"
"r_1","2015","num","GAB","2","106"
"r_1","2015","num","GAB","3","870"
"r_1","2016","num","GAB","1","443"
"r_1","2016","num","GAB","2","109"
"r_1","2016","num","GAB","3","826"
"r_1","2017","num","GAB","1","420"
"r_1","2017","num","GAB","2","112"
"r_1","2017","num","GAB","3","784"
"r_1","2003","num","GAB05","1","307"
"r_1","2003","num","GAB05","2","70"
"r_1","2003","num","GAB05","3","535"
"r_1","2004","num","GAB05","1","298"
"r_1","2004","num","GAB05","2","68"
"r_1","2004","num","GAB05","3","583"
"r_1","2005","num","GAB05","1","298"
"r_1","2005","num","GAB05","2","68"
"r_1","2005","num","GAB05","3","580"
"r_1","2006","num","GAB05","1","291"
"r_1","2006","num","GAB05","2","63"
"r_1","2006","num","GAB05","3","576"
"r_1","2007","num","GAB05","1","282"
"r_1","2007","num","GAB05","2","63"
"r_1","2007","num","GAB05","3","564"
"r_1","2008","num","GAB05","1","292"
"r_1","2008","num","GAB05","2","65"
"r_1","2008","num","GAB05","3","567"
"r_1","2009","num","GAB05","1","285"
"r_1","2009","num","GAB05","2","65"
"r_1","2009","num","GAB05","3","559"
"r_1","2010","num","GAB05","1","289"
"r_1","2010","num","GAB05","2","63"
"r_1","2010","num","GAB05","3","548"
"r_1","2011","num","GAB05","1","284"
"r_1","2011","num","GAB05","2","64"
"r_1","2011","num","GAB05","3","537"
"r_1","2012","num","GAB05","1","282"
"r_1","2012","num","GAB05","2","64"
"r_1","2012","num","GAB05","3","531"
"r_1","2013","num","GAB05","1","272"
"r_1","2013","num","GAB05","2","66"
"r_1","2013","num","GAB05","3","525"
"r_1","2014","num","GAB05","1","275"
"r_1","2014","num","GAB05","2","64"
"r_1","2014","num","GAB05","3","528"
"r_1","2015","num","GAB05","1","263"
"r_1","2015","num","GAB05","2","68"
"r_1","2015","num","GAB05","3","521"
"r_1","2016","num","GAB05","1","258"
"r_1","2016","num","GAB05","2","69"
"r_1","2016","num","GAB05","3","513"
"r_1","2017","num","GAB05","1","254"
"r_1","2017","num","GAB05","2","73"
"r_1","2017","num","GAB05","3","501"
"r_1","2003","num","GAB12","1","30"
"r_1","2003","num","GAB12","2","6"
"r_1","2003","num","GAB12","3","53"
"r_1","2004","num","GAB12","1","30"
"r_1","2004","num","GAB12","2","6"
"r_1","2004","num","GAB12","3","59"
"r_1","2005","num","GAB12","1","27"
"r_1","2005","num","GAB12","2","7"
"r_1","2005","num","GAB12","3","53"
"r_1","2006","num","GAB12","1","25"
"r_1","2006","num","GAB12","2","7"
"r_1","2006","num","GAB12","3","52"
"r_1","2007","num","GAB12","1","20"
"r_1","2007","num","GAB12","2","7"
"r_1","2007","num","GAB12","3","52"
"r_1","2008","num","GAB12","1","20"
"r_1","2008","num","GAB12","2","7"
"r_1","2008","num","GAB12","3","49"
"r_1","2009","num","GAB12","1","22"
"r_1","2009","num","GAB12","2","7"
"r_1","2009","num","GAB12","3","55"
"r_1","2010","num","GAB12","1","16"
"r_1","2010","num","GAB12","2","7"
"r_1","2010","num","GAB12","3","25"
"r_1","2011","num","GAB12","1","15"
"r_1","2011","num","GAB12","2","7"
"r_1","2011","num","GAB12","3","25"
"r_1","2012","num","GAB12","1","18"
"r_1","2012","num","GAB12","2","7"
"r_1","2012","num","GAB12","3","25"
"r_1","2013","num","GAB12","1","12"
"r_1","2013","num","GAB12","2","7"
"r_1","2013","num","GAB12","3","15"
"r_1","2014","num","GAB12","1","11"
"r_1","2014","num","GAB12","2","7"
"r_1","2014","num","GAB12","3","14"
"r_1","2015","num","GAB12","1","11"
"r_1","2015","num","GAB12","2","7"
"r_1","2015","num","GAB12","3","11"
"r_1","2016","num","GAB12","1","11"
"r_1","2016","num","GAB12","2","7"
"r_1","2016","num","GAB12","3","11"
"r_1","2017","num","GAB12","1","12"
"r_1","2017","num","GAB12","2","7"
"r_1","2017","num","GAB12","3","12"
"r_1","2003","num","GAB29","1","106"
"r_1","2003","num","GAB29","2","31"
"r_1","2003","num","GAB29","3","214"
"r_1","2004","num","GAB29","1","106"
"r_1","2004","num","GAB29","2","32"
"r_1","2004","num","GAB29","3","236"
"r_1","2005","num","GAB29","1","107"
"r_1","2005","num","GAB29","2","30"
"r_1","2005","num","GAB29","3","245"
"r_1","2006","num","GAB29","1","109"
"r_1","2006","num","GAB29","2","28"
"r_1","2006","num","GAB29","3","247"
"r_1","2007","num","GAB29","1","110"
"r_1","2007","num","GAB29","2","28"
"r_1","2007","num","GAB29","3","244"
"r_1","2008","num","GAB29","1","115"
"r_1","2008","num","GAB29","2","27"
"r_1","2008","num","GAB29","3","228"
"r_1","2009","num","GAB29","1","116"
"r_1","2009","num","GAB29","2","27"
"r_1","2009","num","GAB29","3","221"
"r_1","2010","num","GAB29","1","116"
"r_1","2010","num","GAB29","2","26"
"r_1","2010","num","GAB29","3","210"
"r_1","2011","num","GAB29","1","117"
"r_1","2011","num","GAB29","2","26"
"r_1","2011","num","GAB29","3","223"
"r_1","2012","num","GAB29","1","137"
"r_1","2012","num","GAB29","2","21"
"r_1","2012","num","GAB29","3","223"
"r_1","2013","num","GAB29","1","133"
"r_1","2013","num","GAB29","2","22"
"r_1","2013","num","GAB29","3","218"
"r_1","2014","num","GAB29","1","133"
"r_1","2014","num","GAB29","2","21"
"r_1","2014","num","GAB29","3","261"
"r_1","2015","num","GAB29","1","134"
"r_1","2015","num","GAB29","2","20"
"r_1","2015","num","GAB29","3","247"
"r_1","2016","num","GAB29","1","127"
"r_1","2016","num","GAB29","2","21"
"r_1","2016","num","GAB29","3","213"
"r_1","2017","num","GAB29","1","103"
"r_1","2017","num","GAB29","2","20"
"r_1","2017","num","GAB29","3","185"
"r_1","2003","num","GAB35","1","42"
"r_1","2003","num","GAB35","2","12"
"r_1","2003","num","GAB35","3","94"
"r_1","2004","num","GAB35","1","38"
"r_1","2004","num","GAB35","2","12"
"r_1","2004","num","GAB35","3","95"
"r_1","2005","num","GAB35","1","41"
"r_1","2005","num","GAB35","2","12"
"r_1","2005","num","GAB35","3","92"
"r_1","2006","num","GAB35","1","42"
"r_1","2006","num","GAB35","2","12"
"r_1","2006","num","GAB35","3","90"
"r_1","2007","num","GAB35","1","40"
"r_1","2007","num","GAB35","2","12"
"r_1","2007","num","GAB35","3","91"
"r_1","2008","num","GAB35","1","41"
"r_1","2008","num","GAB35","2","11"
"r_1","2008","num","GAB35","3","88"
"r_1","2009","num","GAB35","1","40"
"r_1","2009","num","GAB35","2","10"
"r_1","2009","num","GAB35","3","87"
"r_1","2010","num","GAB35","1","51"
"r_1","2010","num","GAB35","2","10"
"r_1","2010","num","GAB35","3","84"
"r_1","2011","num","GAB35","1","50"
"r_1","2011","num","GAB35","2","10"
"r_1","2011","num","GAB35","3","85"
"r_1","2012","num","GAB35","1","50"
"r_1","2012","num","GAB35","2","10"
"r_1","2012","num","GAB35","3","88"
"r_1","2013","num","GAB35","1","51"
"r_1","2013","num","GAB35","2","12"
"r_1","2013","num","GAB35","3","93"
"r_1","2014","num","GAB35","1","45"
"r_1","2014","num","GAB35","2","13"
"r_1","2014","num","GAB35","3","93"
"r_1","2015","num","GAB35","1","45"
"r_1","2015","num","GAB35","2","11"
"r_1","2015","num","GAB35","3","91"
"r_1","2016","num","GAB35","1","47"
"r_1","2016","num","GAB35","2","12"
"r_1","2016","num","GAB35","3","89"
"r_1","2017","num","GAB35","1","51"
"r_1","2017","num","GAB35","2","12"
"r_1","2017","num","GAB35","3","86"
"r_1","2003","num","RAZ","1","325"
"r_1","2003","num","RAZ","2","70"
"r_1","2003","num","RAZ","3","661"
"r_1","2004","num","RAZ","1","329"
"r_1","2004","num","RAZ","2","71"
"r_1","2004","num","RAZ","3","659"
"r_1","2005","num","RAZ","1","344"
"r_1","2005","num","RAZ","2","67"
"r_1","2005","num","RAZ","3","744"
"r_1","2006","num","RAZ","1","329"
"r_1","2006","num","RAZ","2","70"
"r_1","2006","num","RAZ","3","715"
"r_1","2007","num","RAZ","1","324"
"r_1","2007","num","RAZ","2","70"
"r_1","2007","num","RAZ","3","723"
"r_1","2008","num","RAZ","1","321"
"r_1","2008","num","RAZ","2","66"
"r_1","2008","num","RAZ","3","700"
"r_1","2009","num","RAZ","1","314"
"r_1","2009","num","RAZ","2","65"
"r_1","2009","num","RAZ","3","712"
"r_1","2010","num","RAZ","1","323"
"r_1","2010","num","RAZ","2","63"
"r_1","2010","num","RAZ","3","656"
"r_1","2011","num","RAZ","1","317"
"r_1","2011","num","RAZ","2","65"
"r_1","2011","num","RAZ","3","660"
"r_1","2012","num","RAZ","1","316"
"r_1","2012","num","RAZ","2","63"
"r_1","2012","num","RAZ","3","623"
"r_1","2013","num","RAZ","1","311"
"r_1","2013","num","RAZ","2","74"
"r_1","2013","num","RAZ","3","641"
"r_1","2014","num","RAZ","1","309"
"r_1","2014","num","RAZ","2","71"
"r_1","2014","num","RAZ","3","624"
"r_1","2015","num","RAZ","1","307"
"r_1","2015","num","RAZ","2","77"
"r_1","2015","num","RAZ","3","584"
"r_1","2016","num","RAZ","1","303"
"r_1","2016","num","RAZ","2","80"
"r_1","2016","num","RAZ","3","561"
"r_1","2017","num","RAZ","1","320"
"r_1","2017","num","RAZ","2","81"
"r_1","2017","num","RAZ","3","554"
"r_1","2003","num","RAZ11","1","3"
"r_1","2003","num","RAZ11","2","2"
"r_1","2003","num","RAZ11","3","2"
"r_1","2004","num","RAZ11","1","4"
"r_1","2004","num","RAZ11","2","3"
"r_1","2004","num","RAZ11","3","2"
"r_1","2005","num","RAZ11","1","4"
"r_1","2005","num","RAZ11","2","1"
"r_1","2005","num","RAZ11","3","11"
"r_1","2006","num","RAZ11","1","4"
"r_1","2006","num","RAZ11","2","1"
"r_1","2006","num","RAZ11","3","11"
"r_1","2007","num","RAZ11","1","4"
"r_1","2007","num","RAZ11","2","1"
"r_1","2007","num","RAZ11","3","11"
"r_1","2008","num","RAZ11","1","2"
"r_1","2008","num","RAZ11","2","1"
"r_1","2008","num","RAZ11","3","10"
"r_1","2009","num","RAZ11","1","2"
"r_1","2009","num","RAZ11","2","1"
"r_1","2009","num","RAZ11","3","11"
"r_1","2010","num","RAZ11","1","2"
"r_1","2010","num","RAZ11","2","1"
"r_1","2010","num","RAZ11","3","2"
"r_1","2011","num","RAZ11","1","2"
"r_1","2011","num","RAZ11","2","1"
"r_1","2011","num","RAZ11","3","11"
"r_1","2012","num","RAZ11","1","3"
"r_1","2012","num","RAZ11","2","-"
"r_1","2012","num","RAZ11","3","8"
"r_1","2013","num","RAZ11","1","2"
"r_1","2013","num","RAZ11","2","4"
"r_1","2013","num","RAZ11","3","10"
"r_1","2014","num","RAZ11","1","2"
"r_1","2014","num","RAZ11","2","2"
"r_1","2014","num","RAZ11","3","10"
"r_1","2015","num","RAZ11","1","2"
"r_1","2015","num","RAZ11","2","5"
"r_1","2015","num","RAZ11","3","10"
"r_1","2016","num","RAZ11","1","4"
"r_1","2016","num","RAZ11","2","5"
"r_1","2016","num","RAZ11","3","10"
"r_1","2017","num","RAZ11","1","3"
"r_1","2017","num","RAZ11","2","6"
"r_1","2017","num","RAZ11","3","10"
"r_1","2003","num","RAZ14","1","34"
"r_1","2003","num","RAZ14","2","8"
"r_1","2003","num","RAZ14","3","85"
"r_1","2004","num","RAZ14","1","40"
"r_1","2004","num","RAZ14","2","8"
"r_1","2004","num","RAZ14","3","80"
"r_1","2005","num","RAZ14","1","41"
"r_1","2005","num","RAZ14","2","7"
"r_1","2005","num","RAZ14","3","86"
"r_1","2006","num","RAZ14","1","40"
"r_1","2006","num","RAZ14","2","8"
"r_1","2006","num","RAZ14","3","88"
"r_1","2007","num","RAZ14","1","40"
"r_1","2007","num","RAZ14","2","9"
"r_1","2007","num","RAZ14","3","90"
"r_1","2008","num","RAZ14","1","45"
"r_1","2008","num","RAZ14","2","9"
"r_1","2008","num","RAZ14","3","89"
"r_1","2009","num","RAZ14","1","46"
"r_1","2009","num","RAZ14","2","10"
"r_1","2009","num","RAZ14","3","92"
"r_1","2010","num","RAZ14","1","53"
"r_1","2010","num","RAZ14","2","11"
"r_1","2010","num","RAZ14","3","88"
"r_1","2011","num","RAZ14","1","53"
"r_1","2011","num","RAZ14","2","12"
"r_1","2011","num","RAZ14","3","84"
"r_1","2012","num","RAZ14","1","51"
"r_1","2012","num","RAZ14","2","12"
"r_1","2012","num","RAZ14","3","77"
"r_1","2013","num","RAZ14","1","48"
"r_1","2013","num","RAZ14","2","12"
"r_1","2013","num","RAZ14","3","88"
"r_1","2014","num","RAZ14","1","48"
"r_1","2014","num","RAZ14","2","12"
"r_1","2014","num","RAZ14","3","80"
"r_1","2015","num","RAZ14","1","52"
"r_1","2015","num","RAZ14","2","13"
"r_1","2015","num","RAZ14","3","77"
"r_1","2016","num","RAZ14","1","50"
"r_1","2016","num","RAZ14","2","13"
"r_1","2016","num","RAZ14","3","78"
"r_1","2017","num","RAZ14","1","58"
"r_1","2017","num","RAZ14","2","13"
"r_1","2017","num","RAZ14","3","73"
"r_1","2003","num","RAZ16","1","37"
"r_1","2003","num","RAZ16","2","8"
"r_1","2003","num","RAZ16","3","86"
"r_1","2004","num","RAZ16","1","39"
"r_1","2004","num","RAZ16","2","8"
"r_1","2004","num","RAZ16","3","84"
"r_1","2005","num","RAZ16","1","45"
"r_1","2005","num","RAZ16","2","8"
"r_1","2005","num","RAZ16","3","96"
"r_1","2006","num","RAZ16","1","39"
"r_1","2006","num","RAZ16","2","8"
"r_1","2006","num","RAZ16","3","94"
"r_1","2007","num","RAZ16","1","39"
