RevisionColumn,EKATTE,Units,periods,Gender_Child,ValueColumn
"r_8","PDV23","num","2021","1","79"
"r_8","PDV23","num","2021","2","79"
"r_8","PDV25","num","2021","0","365"
"r_8","PDV25","num","2021","1","170"
"r_8","PDV25","num","2021","2","195"
"r_8","PDV26","num","2021","0","272"
"r_8","PDV26","num","2021","1","142"
"r_8","PDV26","num","2021","2","130"
"r_8","PDV28","num","2021","0","172"
"r_8","PDV28","num","2021","1","97"
"r_8","PDV28","num","2021","2","75"
"r_8","PDV43","num","2021","0","60"
"r_8","PDV43","num","2021","1","25"
"r_8","PDV43","num","2021","2","35"
"r_8","PDV41","num","2021","0","161"
"r_8","PDV41","num","2021","1","72"
"r_8","PDV41","num","2021","2","89"
"r_8","PDV33","num","2021","0","82"
"r_8","PDV33","num","2021","1","42"
"r_8","PDV33","num","2021","2","40"
"r_8","PDV37","num","2021","0","56"
"r_8","PDV37","num","2021","1","27"
"r_8","PDV37","num","2021","2","29"
"r_8","RAZ","num","2021","0","800"
"r_8","RAZ","num","2021","1","394"
"r_8","RAZ","num","2021","2","406"
"r_8","RAZ11","num","2021","0","65"
"r_8","RAZ11","num","2021","1","31"
"r_8","RAZ11","num","2021","2","34"
"r_8","RAZ14","num","2021","0","148"
"r_8","RAZ14","num","2021","1","80"
"r_8","RAZ14","num","2021","2","68"
"r_8","RAZ16","num","2021","0","95"
"r_8","RAZ16","num","2021","1","50"
"r_8","RAZ16","num","2021","2","45"
"r_8","RAZ17","num","2021","0","65"
"r_8","RAZ17","num","2021","1","35"
"r_8","RAZ17","num","2021","2","30"
"r_8","RAZ26","num","2021","0","346"
"r_8","RAZ26","num","2021","1","166"
"r_8","RAZ26","num","2021","2","180"
"r_8","RAZ29","num","2021","0","45"
"r_8","RAZ29","num","2021","1","18"
"r_8","RAZ29","num","2021","2","27"
"r_8","RAZ36","num","2021","0","36"
"r_8","RAZ36","num","2021","1","14"
"r_8","RAZ36","num","2021","2","22"
"r_8","RSE","num","2021","0","1545"
"r_8","RSE","num","2021","1","760"
"r_8","RSE","num","2021","2","785"
"r_8","RSE03","num","2021","0","36"
"r_8","RSE03","num","2021","1","17"
"r_8","RSE03","num","2021","2","19"
"r_8","RSE04","num","2021","0","84"
"r_8","RSE04","num","2021","1","45"
"r_8","RSE04","num","2021","2","39"
"r_8","RSE05","num","2021","0","82"
"r_8","RSE05","num","2021","1","40"
"r_8","RSE05","num","2021","2","42"
"r_8","RSE08","num","2021","0","48"
"r_8","RSE08","num","2021","1","23"
"r_8","RSE08","num","2021","2","25"
"r_8","RSE13","num","2021","0","48"
"r_8","RSE13","num","2021","1","22"
"r_8","RSE13","num","2021","2","26"
"r_8","RSE27","num","2021","0","1150"
"r_8","RSE27","num","2021","1","578"
"r_8","RSE27","num","2021","2","572"
"r_8","RSE33","num","2021","0","69"
"r_8","RSE33","num","2021","1","23"
"r_8","RSE33","num","2021","2","46"
"r_8","RSE37","num","2021","0","28"
"r_8","RSE37","num","2021","1","12"
"r_8","RSE37","num","2021","2","16"
"r_8","SLS","num","2021","0","786"
"r_8","SLS","num","2021","1","421"
"r_8","SLS","num","2021","2","365"
"r_8","SLS01","num","2021","0","16"
"r_8","SLS01","num","2021","1","14"
"r_8","SLS01","num","2021","2","2"
"r_8","SLS07","num","2021","0","83"
"r_8","SLS07","num","2021","1","44"
"r_8","SLS07","num","2021","2","39"
"r_8","SLS10","num","2021","0","249"
"r_8","SLS10","num","2021","1","129"
"r_8","SLS10","num","2021","2","120"
"r_8","SLS15","num","2021","0","61"
"r_8","SLS15","num","2021","1","35"
"r_8","SLS15","num","2021","2","26"
"r_8","SLS31","num","2021","0","261"
"r_8","SLS31","num","2021","1","138"
"r_8","SLS31","num","2021","2","123"
"r_8","SLS32","num","2021","0","29"
"r_8","SLS32","num","2021","1","15"
"r_8","SLS32","num","2021","2","14"
"r_8","SLS34","num","2021","0","87"
"r_8","SLS34","num","2021","1","46"
"r_8","SLS34","num","2021","2","41"
"r_8","SLV","num","2021","0","2166"
"r_8","SLV","num","2021","1","1078"
"r_8","SLV","num","2021","2","1088"
"r_8","SLV11","num","2021","0","179"
"r_8","SLV11","num","2021","1","87"
"r_8","SLV11","num","2021","2","92"
"r_8","SLV16","num","2021","0","388"
"r_8","SLV16","num","2021","1","202"
"r_8","SLV16","num","2021","2","186"
"r_8","SLV20","num","2021","0","1335"
"r_8","SLV20","num","2021","1","658"
"r_8","SLV20","num","2021","2","677"
"r_8","SLV24","num","2021","0","264"
"r_8","SLV24","num","2021","1","131"
"r_8","SLV24","num","2021","2","133"
"r_8","SML","num","2021","0","587"
"r_8","SML","num","2021","1","291"
"r_8","SML","num","2021","2","296"
"r_8","SML02","num","2021","0","8"
"r_8","SML02","num","2021","1","4"
"r_8","SML02","num","2021","2","4"
"r_8","SML05","num","2021","0","17"
"r_8","SML05","num","2021","1","9"
"r_8","SML05","num","2021","2","8"
"r_8","SML09","num","2021","0","55"
"r_8","SML09","num","2021","1","21"
"r_8","SML09","num","2021","2","34"
"r_8","SML10","num","2021","0","47"
"r_8","SML10","num","2021","1","19"
"r_8","SML10","num","2021","2","28"
"r_8","SML11","num","2021","0","52"
"r_8","SML11","num","2021","1","21"
"r_8","SML11","num","2021","2","31"
"r_8","SML16","num","2021","0","64"
"r_8","SML16","num","2021","1","34"
"r_8","SML16","num","2021","2","30"
"r_8","SML18","num","2021","0","23"
"r_8","SML18","num","2021","1","11"
"r_8","SML18","num","2021","2","12"
"r_8","SML27","num","2021","0","53"
"r_8","SML27","num","2021","1","23"
"r_8","SML27","num","2021","2","30"
"r_8","SML31","num","2021","0","221"
"r_8","SML31","num","2021","1","122"
"r_8","SML31","num","2021","2","99"
"r_8","SML38","num","2021","0","47"
"r_8","SML38","num","2021","1","27"
"r_8","SML38","num","2021","2","20"
"r_8","SOF","num","2021","0","13135"
"r_8","SOF","num","2021","1","6791"
"r_8","SOF","num","2021","2","6344"
"r_8","SOF46","num","2021","0","13135"
"r_8","SOF46","num","2021","1","6791"
"r_8","SOF46","num","2021","2","6344"
"r_8","SFO","num","2021","0","2113"
"r_8","SFO","num","2021","1","1084"
"r_8","SFO","num","2021","2","1029"
"r_8","SFO54","num","2021","0","13"
"r_8","SFO54","num","2021","1","8"
"r_8","SFO54","num","2021","2","5"
"r_8","SFO06","num","2021","0","79"
"r_8","SFO06","num","2021","1","45"
"r_8","SFO06","num","2021","2","34"
"r_8","SFO07","num","2021","0","291"
"r_8","SFO07","num","2021","1","148"
"r_8","SFO07","num","2021","2","143"
"r_8","SFO09","num","2021","0","38"
"r_8","SFO09","num","2021","1","20"
"r_8","SFO09","num","2021","2","18"
"r_8","SFO10","num","2021","0","65"
"r_8","SFO10","num","2021","1","35"
"r_8","SFO10","num","2021","2","30"
"r_8","SFO59","num","2021","0","50"
"r_8","SFO59","num","2021","1","24"
"r_8","SFO59","num","2021","2","26"
"r_8","SFO16","num","2021","0","41"
"r_8","SFO16","num","2021","1","19"
"r_8","SFO16","num","2021","2","22"
"r_8","SFO17","num","2021","0","223"
"r_8","SFO17","num","2021","1","120"
"r_8","SFO17","num","2021","2","103"
"r_8","SFO18","num","2021","0","99"
"r_8","SFO18","num","2021","1","47"
"r_8","SFO18","num","2021","2","52"
"r_8","SFO47","num","2021","0","41"
"r_8","SFO47","num","2021","1","22"
"r_8","SFO47","num","2021","2","19"
"r_8","SFO20","num","2021","0","193"
"r_8","SFO20","num","2021","1","110"
"r_8","SFO20","num","2021","2","83"
"r_8","SFO24","num","2021","0","8"
"r_8","SFO24","num","2021","1","3"
"r_8","SFO24","num","2021","2","5"
"r_8","SFO25","num","2021","0","89"
"r_8","SFO25","num","2021","1","40"
"r_8","SFO25","num","2021","2","49"
"r_8","SFO26","num","2021","0","153"
"r_8","SFO26","num","2021","1","85"
"r_8","SFO26","num","2021","2","68"
"r_8","SFO56","num","2021","0","13"
"r_8","SFO56","num","2021","1","9"
"r_8","SFO56","num","2021","2","4"
"r_8","SFO55","num","2021","0","62"
"r_8","SFO55","num","2021","1","27"
"r_8","SFO55","num","2021","2","35"
"r_8","SFO34","num","2021","0","95"
"r_8","SFO34","num","2021","1","45"
"r_8","SFO34","num","2021","2","50"
"r_8","SFO39","num","2021","0","329"
"r_8","SFO39","num","2021","1","164"
"r_8","SFO39","num","2021","2","165"
"r_8","SFO43","num","2021","0","139"
"r_8","SFO43","num","2021","1","62"
"r_8","SFO43","num","2021","2","77"
"r_8","SFO45","num","2021","0","70"
"r_8","SFO45","num","2021","1","35"
"r_8","SFO45","num","2021","2","35"
"r_8","SFO57","num","2021","0","9"
"r_8","SFO57","num","2021","1","8"
"r_8","SFO57","num","2021","2","1"
"r_8","SFO58","num","2021","0","13"
"r_8","SFO58","num","2021","1","8"
"r_8","SFO58","num","2021","2","5"
"r_8","SZR","num","2021","0","2726"
"r_8","SZR","num","2021","1","1394"
"r_8","SZR","num","2021","2","1332"
"r_8","SZR04","num","2021","0","91"
"r_8","SZR04","num","2021","1","52"
"r_8","SZR04","num","2021","2","39"
"r_8","SZR37","num","2021","0","63"
"r_8","SZR37","num","2021","1","31"
"r_8","SZR37","num","2021","2","32"
"r_8","SZR07","num","2021","0","90"
"r_8","SZR07","num","2021","1","45"
"r_8","SZR07","num","2021","2","45"
"r_8","SZR12","num","2021","0","554"
"r_8","SZR12","num","2021","1","289"
"r_8","SZR12","num","2021","2","265"
"r_8","SZR22","num","2021","0","91"
"r_8","SZR22","num","2021","1","43"
"r_8","SZR22","num","2021","2","48"
"r_8","SZR38","num","2021","0","88"
"r_8","SZR38","num","2021","1","44"
"r_8","SZR38","num","2021","2","44"
"r_8","SZR23","num","2021","0","16"
"r_8","SZR23","num","2021","1","6"
"r_8","SZR23","num","2021","2","10"
"r_8","SZR24","num","2021","0","134"
"r_8","SZR24","num","2021","1","70"
"r_8","SZR24","num","2021","2","64"
"r_8","SZR27","num","2021","0","151"
"r_8","SZR27","num","2021","1","75"
"r_8","SZR27","num","2021","2","76"
"r_8","SZR31","num","2021","0","1255"
"r_8","SZR31","num","2021","1","636"
"r_8","SZR31","num","2021","2","619"
"r_8","SZR36","num","2021","0","193"
"r_8","SZR36","num","2021","1","103"
"r_8","SZR36","num","2021","2","90"
"r_8","TGV","num","2021","0","804"
"r_8","TGV","num","2021","1","411"
"r_8","TGV","num","2021","2","393"
"r_8","TGV02","num","2021","0","37"
"r_8","TGV02","num","2021","1","18"
"r_8","TGV02","num","2021","2","19"
"r_8","TGV22","num","2021","0","126"
"r_8","TGV22","num","2021","1","67"
"r_8","TGV22","num","2021","2","59"
"r_8","TGV23","num","2021","0","41"
"r_8","TGV23","num","2021","1","20"
"r_8","TGV23","num","2021","2","21"
"r_8","TGV24","num","2021","0","188"
"r_8","TGV24","num","2021","1","97"
"r_8","TGV24","num","2021","2","91"
"r_8","TGV35","num","2021","0","412"
"r_8","TGV35","num","2021","1","209"
"r_8","TGV35","num","2021","2","203"
"r_8","HKV","num","2021","0","1678"
"r_8","HKV","num","2021","1","868"
"r_8","HKV","num","2021","2","810"
"r_8","HKV09","num","2021","0","299"
"r_8","HKV09","num","2021","1","166"
"r_8","HKV09","num","2021","2","133"
"r_8","HKV11","num","2021","0","32"
"r_8","HKV11","num","2021","1","13"
"r_8","HKV11","num","2021","2","19"
"r_8","HKV17","num","2021","0","86"
"r_8","HKV17","num","2021","1","45"
"r_8","HKV17","num","2021","2","41"
"r_8","HKV18","num","2021","0","12"
"r_8","HKV18","num","2021","1","6"
"r_8","HKV18","num","2021","2","6"
"r_8","HKV19","num","2021","0","46"
"r_8","HKV19","num","2021","1","21"
"r_8","HKV19","num","2021","2","25"
"r_8","HKV28","num","2021","0","192"
"r_8","HKV28","num","2021","1","103"
"r_8","HKV28","num","2021","2","89"
"r_8","HKV29","num","2021","0","99"
"r_8","HKV29","num","2021","1","46"
"r_8","HKV29","num","2021","2","53"
"r_8","HKV30","num","2021","0","23"
"r_8","HKV30","num","2021","1","9"
"r_8","HKV30","num","2021","2","14"
"r_8","HKV32","num","2021","0","70"
"r_8","HKV32","num","2021","1","40"
"r_8","HKV32","num","2021","2","30"
"r_8","HKV33","num","2021","0","190"
"r_8","HKV33","num","2021","1","96"
"r_8","HKV33","num","2021","2","94"
"r_8","HKV34","num","2021","0","629"
"r_8","HKV34","num","2021","1","323"
"r_8","HKV34","num","2021","2","306"
"r_8","SHU","num","2021","0","1225"
"r_8","SHU","num","2021","1","622"
"r_8","SHU","num","2021","2","603"
"r_8","SHU23","num","2021","0","69"
"r_8","SHU23","num","2021","1","26"
"r_8","SHU23","num","2021","2","43"
"r_8","SHU07","num","2021","0","49"
"r_8","SHU07","num","2021","1","19"
"r_8","SHU07","num","2021","2","30"
"r_8","SHU10","num","2021","0","60"
"r_8","SHU10","num","2021","1","28"
"r_8","SHU10","num","2021","2","32"
"r_8","SHU18","num","2021","0","110"
"r_8","SHU18","num","2021","1","60"
"r_8","SHU18","num","2021","2","50"
"r_8","SHU19","num","2021","0","65"
"r_8","SHU19","num","2021","1","34"
"r_8","SHU19","num","2021","2","31"
"r_8","SHU21","num","2021","0","64"
"r_8","SHU21","num","2021","1","36"
"r_8","SHU21","num","2021","2","28"
"r_8","SHU22","num","2021","0","115"
"r_8","SHU22","num","2021","1","66"
"r_8","SHU22","num","2021","2","49"
"r_8","SHU25","num","2021","0","47"
"r_8","SHU25","num","2021","1","26"
"r_8","SHU25","num","2021","2","21"
"r_8","SHU11","num","2021","0","33"
"r_8","SHU11","num","2021","1","19"
"r_8","SHU11","num","2021","2","14"
"r_8","SHU30","num","2021","0","613"
"r_8","SHU30","num","2021","1","308"
"r_8","SHU30","num","2021","2","305"
"r_8","JAM","num","2021","0","1067"
"r_8","JAM","num","2021","1","551"
"r_8","JAM","num","2021","2","516"
"r_8","JAM03","num","2021","0","32"
"r_8","JAM03","num","2021","1","18"
"r_8","JAM03","num","2021","2","14"
"r_8","JAM07","num","2021","0","107"
"r_8","JAM07","num","2021","1","63"
"r_8","JAM07","num","2021","2","44"
"r_8","JAM22","num","2021","0","139"
"r_8","JAM22","num","2021","1","73"
"r_8","JAM22","num","2021","2","66"
"r_8","JAM25","num","2021","0","208"
"r_8","JAM25","num","2021","1","101"
"r_8","JAM25","num","2021","2","107"
"r_8","JAM26","num","2021","0","581"
"r_8","JAM26","num","2021","1","296"
"r_8","JAM26","num","2021","2","285"
"r_9","BG","num","2022","0","56596"
"r_9","BG","num","2022","1","28923"
"r_9","BG","num","2022","2","27673"
"r_9","BLG","num","2022","0","2409"
"r_9","BLG","num","2022","1","1228"
"r_9","BLG","num","2022","2","1181"
"r_9","BLG01","num","2022","0","75"
"r_9","BLG01","num","2022","1","46"
"r_9","BLG01","num","2022","2","29"
"r_9","BLG02","num","2022","0","78"
"r_9","BLG02","num","2022","1","44"
"r_9","BLG02","num","2022","2","34"
"r_9","BLG03","num","2022","0","643"
"r_9","BLG03","num","2022","1","304"
"r_9","BLG03","num","2022","2","339"
"r_9","BLG11","num","2022","0","240"
"r_9","BLG11","num","2022","1","130"
"r_9","BLG11","num","2022","2","110"
"r_9","BLG13","num","2022","0","160"
"r_9","BLG13","num","2022","1","81"
"r_9","BLG13","num","2022","2","79"
"r_9","BLG28","num","2022","0","30"
"r_9","BLG28","num","2022","1","14"
"r_9","BLG28","num","2022","2","16"
"r_9","BLG33","num","2022","0","388"
"r_9","BLG33","num","2022","1","203"
"r_9","BLG33","num","2022","2","185"
"r_9","BLG37","num","2022","0","160"
"r_9","BLG37","num","2022","1","89"
"r_9","BLG37","num","2022","2","71"
"r_9","BLG40","num","2022","0","255"
"r_9","BLG40","num","2022","1","130"
"r_9","BLG40","num","2022","2","125"
"r_9","BLG42","num","2022","0","113"
"r_9","BLG42","num","2022","1","54"
"r_9","BLG42","num","2022","2","59"
"r_9","BLG44","num","2022","0","105"
"r_9","BLG44","num","2022","1","60"
"r_9","BLG44","num","2022","2","45"
"r_9","BLG49","num","2022","0","37"
"r_9","BLG49","num","2022","1","15"
"r_9","BLG49","num","2022","2","22"
"r_9","BLG52","num","2022","0","61"
"r_9","BLG52","num","2022","1","31"
"r_9","BLG52","num","2022","2","30"
"r_9","BLG53","num","2022","0","64"
"r_9","BLG53","num","2022","1","27"
"r_9","BLG53","num","2022","2","37"
"r_9","BGS","num","2022","0","3221"
"r_9","BGS","num","2022","1","1700"
"r_9","BGS","num","2022","2","1521"
"r_9","BGS01","num","2022","0","231"
"r_9","BGS01","num","2022","1","122"
"r_9","BGS01","num","2022","2","109"
"r_9","BGS04","num","2022","0","1601"
"r_9","BGS04","num","2022","1","842"
"r_9","BGS04","num","2022","2","759"
"r_9","BGS08","num","2022","0","99"
"r_9","BGS08","num","2022","1","57"
"r_9","BGS08","num","2022","2","42"
"r_9","BGS09","num","2022","0","182"
"r_9","BGS09","num","2022","1","98"
"r_9","BGS09","num","2022","2","84"
"r_9","BGS12","num","2022","0","16"
"r_9","BGS12","num","2022","1","7"
"r_9","BGS12","num","2022","2","9"
"r_9","BGS15","num","2022","0","212"
"r_9","BGS15","num","2022","1","116"
"r_9","BGS15","num","2022","2","96"
"r_9","BGS17","num","2022","0","185"
"r_9","BGS17","num","2022","1","100"
"r_9","BGS17","num","2022","2","85"
"r_9","BGS27","num","2022","0","49"
"r_9","BGS27","num","2022","1","26"
"r_9","BGS27","num","2022","2","23"
"r_9","BGS18","num","2022","0","265"
"r_9","BGS18","num","2022","1","139"
"r_9","BGS18","num","2022","2","126"
"r_9","BGS21","num","2022","0","90"
"r_9","BGS21","num","2022","1","46"
"r_9","BGS21","num","2022","2","44"
"r_9","BGS06","num","2022","0","118"
"r_9","BGS06","num","2022","1","57"
"r_9","BGS06","num","2022","2","61"
"r_9","BGS23","num","2022","0","105"
"r_9","BGS23","num","2022","1","58"
"r_9","BGS23","num","2022","2","47"
"r_9","BGS13","num","2022","0","68"
"r_9","BGS13","num","2022","1","32"
"r_9","BGS13","num","2022","2","36"
"r_9","VAR","num","2022","0","3980"
"r_9","VAR","num","2022","1","2010"
"r_9","VAR","num","2022","2","1970"
"r_9","VAR01","num","2022","0","73"
"r_9","VAR01","num","2022","1","29"
"r_9","VAR01","num","2022","2","44"
"r_9","VAR02","num","2022","0","170"
"r_9","VAR02","num","2022","1","89"
"r_9","VAR02","num","2022","2","81"
"r_9","VAR04","num","2022","0","87"
"r_9","VAR04","num","2022","1","41"
"r_9","VAR04","num","2022","2","46"
"r_9","VAR05","num","2022","0","16"
"r_9","VAR05","num","2022","1","10"
"r_9","VAR05","num","2022","2","6"
"r_9","VAR06","num","2022","0","2926"
"r_9","VAR06","num","2022","1","1486"
"r_9","VAR06","num","2022","2","1440"
"r_9","VAR08","num","2022","0","49"
"r_9","VAR08","num","2022","1","28"
"r_9","VAR08","num","2022","2","21"
"r_9","VAR09","num","2022","0","61"
"r_9","VAR09","num","2022","1","25"
"r_9","VAR09","num","2022","2","36"
"r_9","VAR14","num","2022","0","86"
"r_9","VAR14","num","2022","1","44"
"r_9","VAR14","num","2022","2","42"
"r_9","VAR13","num","2022","0","168"
"r_9","VAR13","num","2022","1","78"
"r_9","VAR13","num","2022","2","90"
"r_9","VAR16","num","2022","0","113"
"r_9","VAR16","num","2022","1","57"
"r_9","VAR16","num","2022","2","56"
"r_9","VAR24","num","2022","0","176"
"r_9","VAR24","num","2022","1","94"
"r_9","VAR24","num","2022","2","82"
"r_9","VAR26","num","2022","0","55"
"r_9","VAR26","num","2022","1","29"
"r_9","VAR26","num","2022","2","26"
"r_9","VTR","num","2022","0","1574"
"r_9","VTR","num","2022","1","825"
"r_9","VTR","num","2022","2","749"
"r_9","VTR04","num","2022","0","617"
"r_9","VTR04","num","2022","1","325"
"r_9","VTR04","num","2022","2","292"
"r_9","VTR06","num","2022","0","247"
"r_9","VTR06","num","2022","1","139"
"r_9","VTR06","num","2022","2","108"
"r_9","VTR13","num","2022","0","57"
"r_9","VTR13","num","2022","1","30"
"r_9","VTR13","num","2022","2","27"
"r_9","VTR14","num","2022","0","31"
"r_9","VTR14","num","2022","1","12"
"r_9","VTR14","num","2022","2","19"
"r_9","VTR20","num","2022","0","61"
"r_9","VTR20","num","2022","1","30"
"r_9","VTR20","num","2022","2","31"
"r_9","VTR22","num","2022","0","144"
"r_9","VTR22","num","2022","1","82"
"r_9","VTR22","num","2022","2","62"
"r_9","VTR26","num","2022","0","73"
"r_9","VTR26","num","2022","1","34"
"r_9","VTR26","num","2022","2","39"
"r_9","VTR28","num","2022","0","199"
"r_9","VTR28","num","2022","1","97"
"r_9","VTR28","num","2022","2","102"
"r_9","VTR31","num","2022","0","121"
"r_9","VTR31","num","2022","1","65"
"r_9","VTR31","num","2022","2","56"
"r_9","VTR32","num","2022","0","24"
"r_9","VTR32","num","2022","1","11"
"r_9","VTR32","num","2022","2","13"
"r_9","VID","num","2022","0","500"
"r_9","VID","num","2022","1","256"
"r_9","VID","num","2022","2","244"
"r_9","VID01","num","2022","0","49"
"r_9","VID01","num","2022","1","28"
"r_9","VID01","num","2022","2","21"
"r_9","VID03","num","2022","0","1"
"r_9","VID03","num","2022","1","1"
"r_9","VID03","num","2022","2","-"
"r_9","VID06","num","2022","0","17"
"r_9","VID06","num","2022","1","7"
"r_9","VID06","num","2022","2","10"
"r_9","VID09","num","2022","0","284"
"r_9","VID09","num","2022","1","145"
"r_9","VID09","num","2022","2","139"
"r_9","VID15","num","2022","0","4"
"r_9","VID15","num","2022","1","2"
"r_9","VID15","num","2022","2","2"
"r_9","VID16","num","2022","0","56"
"r_9","VID16","num","2022","1","24"
"r_9","VID16","num","2022","2","32"
"r_9","VID22","num","2022","0","18"
"r_9","VID22","num","2022","1","10"
"r_9","VID22","num","2022","2","8"
"r_9","VID25","num","2022","0","6"
"r_9","VID25","num","2022","1","3"
"r_9","VID25","num","2022","2","3"
"r_9","VID30","num","2022","0","16"
"r_9","VID30","num","2022","1","10"
"r_9","VID30","num","2022","2","6"
"r_9","VID33","num","2022","0","38"
"r_9","VID33","num","2022","1","20"
"r_9","VID33","num","2022","2","18"
"r_9","VID37","num","2022","0","11"
"r_9","VID37","num","2022","1","6"
"r_9","VID37","num","2022","2","5"
"r_9","VRC","num","2022","0","1235"
"r_9","VRC","num","2022","1","608"
"r_9","VRC","num","2022","2","627"
"r_9","VRC05","num","2022","0","39"
"r_9","VRC05","num","2022","1","15"
"r_9","VRC05","num","2022","2","24"
"r_9","VRC08","num","2022","0","181"
"r_9","VRC08","num","2022","1","86"
"r_9","VRC08","num","2022","2","95"
"r_9","VRC10","num","2022","0","477"
"r_9","VRC10","num","2022","1","243"
"r_9","VRC10","num","2022","2","234"
"r_9","VRC20","num","2022","0","158"
"r_9","VRC20","num","2022","1","79"
"r_9","VRC20","num","2022","2","79"
"r_9","VRC21","num","2022","0","76"
"r_9","VRC21","num","2022","1","32"
"r_9","VRC21","num","2022","2","44"
"r_9","VRC27","num","2022","0","121"
"r_9","VRC27","num","2022","1","63"
"r_9","VRC27","num","2022","2","58"
"r_9","VRC28","num","2022","0","45"
"r_9","VRC28","num","2022","1","28"
"r_9","VRC28","num","2022","2","17"
"r_9","VRC31","num","2022","0","65"
"r_9","VRC31","num","2022","1","30"
"r_9","VRC31","num","2022","2","35"
"r_9","VRC32","num","2022","0","42"
"r_9","VRC32","num","2022","1","19"
"r_9","VRC32","num","2022","2","23"
"r_9","VRC35","num","2022","0","31"
"r_9","VRC35","num","2022","1","13"
"r_9","VRC35","num","2022","2","18"
"r_9","GAB","num","2022","0","685"
"r_9","GAB","num","2022","1","354"
"r_9","GAB","num","2022","2","331"
"r_9","GAB05","num","2022","0","316"
"r_9","GAB05","num","2022","1","157"
"r_9","GAB05","num","2022","2","159"
"r_9","GAB12","num","2022","0","61"
"r_9","GAB12","num","2022","1","35"
"r_9","GAB12","num","2022","2","26"
"r_9","GAB29","num","2022","0","272"
"r_9","GAB29","num","2022","1","144"
"r_9","GAB29","num","2022","2","128"
"r_9","GAB35","num","2022","0","36"
"r_9","GAB35","num","2022","1","18"
"r_9","GAB35","num","2022","2","18"
"r_9","DOB","num","2022","0","1082"
"r_9","DOB","num","2022","1","543"
"r_9","DOB","num","2022","2","539"
"r_9","DOB03","num","2022","0","114"
"r_9","DOB03","num","2022","1","59"
"r_9","DOB03","num","2022","2","55"
"r_9","DOB12","num","2022","0","80"
"r_9","DOB12","num","2022","1","48"
"r_9","DOB12","num","2022","2","32"
"r_9","DOB15","num","2022","0","128"
"r_9","DOB15","num","2022","1","64"
"r_9","DOB15","num","2022","2","64"
"r_9","DOB28","num","2022","0","512"
"r_9","DOB28","num","2022","1","242"
"r_9","DOB28","num","2022","2","270"
"r_9","DOB17","num","2022","0","89"
"r_9","DOB17","num","2022","1","44"
"r_9","DOB17","num","2022","2","45"
"r_9","DOB20","num","2022","0","31"
"r_9","DOB20","num","2022","1","18"
"r_9","DOB20","num","2022","2","13"
"r_9","DOB27","num","2022","0","114"
"r_9","DOB27","num","2022","1","61"
"r_9","DOB27","num","2022","2","53"
"r_9","DOB29","num","2022","0","14"
"r_9","DOB29","num","2022","1","7"
"r_9","DOB29","num","2022","2","7"
"r_9","KRZ","num","2022","0","1098"
"r_9","KRZ","num","2022","1","554"
"r_9","KRZ","num","2022","2","544"
"r_9","KRZ02","num","2022","0","55"
"r_9","KRZ02","num","2022","1","32"
"r_9","KRZ02","num","2022","2","23"
"r_9","KRZ08","num","2022","0","59"
"r_9","KRZ08","num","2022","1","22"
"r_9","KRZ08","num","2022","2","37"
"r_9","KRZ14","num","2022","0","121"
"r_9","KRZ14","num","2022","1","58"
"r_9","KRZ14","num","2022","2","63"
"r_9","KRZ15","num","2022","0","142"
"r_9","KRZ15","num","2022","1","71"
"r_9","KRZ15","num","2022","2","71"
"r_9","KRZ16","num","2022","0","557"
"r_9","KRZ16","num","2022","1","282"
"r_9","KRZ16","num","2022","2","275"
"r_9","KRZ21","num","2022","0","108"
"r_9","KRZ21","num","2022","1","56"
"r_9","KRZ21","num","2022","2","52"
"r_9","KRZ35","num","2022","0","56"
"r_9","KRZ35","num","2022","1","33"
"r_9","KRZ35","num","2022","2","23"
"r_9","KNL","num","2022","0","813"
"r_9","KNL","num","2022","1","417"
"r_9","KNL","num","2022","2","396"
"r_9","KNL04","num","2022","0","45"
"r_9","KNL04","num","2022","1","22"
"r_9","KNL04","num","2022","2","23"
"r_9","KNL05","num","2022","0","13"
"r_9","KNL05","num","2022","1","5"
"r_9","KNL05","num","2022","2","8"
"r_9","KNL48","num","2022","0","296"
"r_9","KNL48","num","2022","1","153"
"r_9","KNL48","num","2022","2","143"
"r_9","KNL27","num","2022","0","17"
"r_9","KNL27","num","2022","1","9"
"r_9","KNL27","num","2022","2","8"
"r_9","KNL29","num","2022","0","360"
"r_9","KNL29","num","2022","1","186"
"r_9","KNL29","num","2022","2","174"
"r_9","KNL31","num","2022","0","6"
"r_9","KNL31","num","2022","1","3"
"r_9","KNL31","num","2022","2","3"
"r_9","KNL38","num","2022","0","18"
"r_9","KNL38","num","2022","1","8"
"r_9","KNL38","num","2022","2","10"
"r_9","KNL41","num","2022","0","56"
"r_9","KNL41","num","2022","1","31"
"r_9","KNL41","num","2022","2","25"
"r_9","KNL50","num","2022","0","2"
"r_9","KNL50","num","2022","1","-"
"r_9","KNL50","num","2022","2","2"
"r_9","LOV","num","2022","0","1001"
"r_9","LOV","num","2022","1","523"
"r_9","LOV","num","2022","2","478"
"r_9","LOV02","num","2022","0","15"
"r_9","LOV02","num","2022","1","7"
"r_9","LOV02","num","2022","2","8"
"r_9","LOV17","num","2022","0","27"
"r_9","LOV17","num","2022","1","16"
"r_9","LOV17","num","2022","2","11"
"r_9","LOV18","num","2022","0","239"
"r_9","LOV18","num","2022","1","126"
