RevisionColumn,NUTS,GenderID,SILC_Age,Units,periods,ValueColumn
"r_3","BG332","0","0","perc_pop_fig","2012","24.6"
"r_3","BG332","0","0","perc_pop_fig","2013","26.3"
"r_3","BG332","0","0","perc_pop_fig","2014","21.1"
"r_3","BG332","1","0","perc_pop_fig","2008","21"
"r_3","BG332","1","0","perc_pop_fig","2009","21"
"r_3","BG332","1","0","perc_pop_fig","2010","29.9"
"r_3","BG332","1","0","perc_pop_fig","2011","27.1"
"r_3","BG332","1","0","perc_pop_fig","2012","24.4"
"r_3","BG332","1","0","perc_pop_fig","2013","26.1"
"r_3","BG332","1","0","perc_pop_fig","2014","24.7"
"r_3","BG332","2","0","perc_pop_fig","2008","21.1"
"r_3","BG332","2","0","perc_pop_fig","2009","24.4"
"r_3","BG332","2","0","perc_pop_fig","2010","25.4"
"r_3","BG332","2","0","perc_pop_fig","2011","25.3"
"r_3","BG332","2","0","perc_pop_fig","2012","24.8"
"r_3","BG332","2","0","perc_pop_fig","2013","26.4"
"r_3","BG332","2","0","perc_pop_fig","2014","18.2"
"r_3","BG334","0","0","perc_pop_fig","2008","14.8"
"r_3","BG334","0","0","perc_pop_fig","2009","27.5"
"r_3","BG334","0","0","perc_pop_fig","2010","25.7"
"r_3","BG334","0","0","perc_pop_fig","2011","31.3"
"r_3","BG334","0","0","perc_pop_fig","2012","25.3"
"r_3","BG334","0","0","perc_pop_fig","2013","34.5"
"r_3","BG334","0","0","perc_pop_fig","2014","24.8"
"r_3","BG334","1","0","perc_pop_fig","2008","13.1"
"r_3","BG334","1","0","perc_pop_fig","2009","23.9"
"r_3","BG334","1","0","perc_pop_fig","2010","22.2"
"r_3","BG334","1","0","perc_pop_fig","2011","31.8"
"r_3","BG334","1","0","perc_pop_fig","2012","26.7"
"r_3","BG334","1","0","perc_pop_fig","2013","38.2"
"r_3","BG334","1","0","perc_pop_fig","2014","23.2"
"r_3","BG334","2","0","perc_pop_fig","2008","16.3"
"r_3","BG334","2","0","perc_pop_fig","2009","30.9"
"r_3","BG334","2","0","perc_pop_fig","2010","28.6"
"r_3","BG334","2","0","perc_pop_fig","2011","30.9"
"r_3","BG334","2","0","perc_pop_fig","2012","24"
"r_3","BG334","2","0","perc_pop_fig","2013","30.8"
"r_3","BG334","2","0","perc_pop_fig","2014","26.4"
"r_3","BG333","0","0","perc_pop_fig","2008","27.6"
"r_3","BG333","0","0","perc_pop_fig","2009","33.3"
"r_3","BG333","0","0","perc_pop_fig","2010","29.6"
"r_3","BG333","0","0","perc_pop_fig","2011","25.3"
"r_3","BG333","0","0","perc_pop_fig","2012","35"
"r_3","BG333","0","0","perc_pop_fig","2013","32.2"
"r_3","BG333","0","0","perc_pop_fig","2014","32.8"
"r_3","BG333","1","0","perc_pop_fig","2008","31.7"
"r_3","BG333","1","0","perc_pop_fig","2009","34.8"
"r_3","BG333","1","0","perc_pop_fig","2010","29.5"
"r_3","BG333","1","0","perc_pop_fig","2011","23.4"
"r_3","BG333","1","0","perc_pop_fig","2012","35.5"
"r_3","BG333","1","0","perc_pop_fig","2013","32.3"
"r_3","BG333","1","0","perc_pop_fig","2014","33.2"
"r_3","BG333","2","0","perc_pop_fig","2008","23.9"
"r_3","BG333","2","0","perc_pop_fig","2009","31.8"
"r_3","BG333","2","0","perc_pop_fig","2010","29.7"
"r_3","BG333","2","0","perc_pop_fig","2011","27.1"
"r_3","BG333","2","0","perc_pop_fig","2012","34.5"
"r_3","BG333","2","0","perc_pop_fig","2013","32.1"
"r_3","BG333","2","0","perc_pop_fig","2014","32.3"
"r_3","BG34","0","0","perc_pop_fig","2008","27.3"
"r_3","BG34","0","0","perc_pop_fig","2009","25.5"
"r_3","BG34","0","0","perc_pop_fig","2010","28.3"
"r_3","BG34","0","0","perc_pop_fig","2011","28.7"
"r_3","BG34","0","0","perc_pop_fig","2012","26.7"
"r_3","BG34","0","0","perc_pop_fig","2013","26.7"
"r_3","BG34","0","0","perc_pop_fig","2014","26.3"
"r_3","BG34","1","0","perc_pop_fig","2008","25"
"r_3","BG34","1","0","perc_pop_fig","2009","23.1"
"r_3","BG34","1","0","perc_pop_fig","2010","26.2"
"r_3","BG34","1","0","perc_pop_fig","2011","26.5"
"r_3","BG34","1","0","perc_pop_fig","2012","24.3"
"r_3","BG34","1","0","perc_pop_fig","2013","24.2"
"r_3","BG34","1","0","perc_pop_fig","2014","24.7"
"r_3","BG34","2","0","perc_pop_fig","2008","29.4"
"r_3","BG34","2","0","perc_pop_fig","2009","27.7"
"r_3","BG34","2","0","perc_pop_fig","2010","30.3"
"r_3","BG34","2","0","perc_pop_fig","2011","30.7"
"r_3","BG34","2","0","perc_pop_fig","2012","29"
"r_3","BG34","2","0","perc_pop_fig","2013","29.2"
"r_3","BG34","2","0","perc_pop_fig","2014","27.8"
"r_3","BG341","0","0","perc_pop_fig","2008","27.8"
"r_3","BG341","0","0","perc_pop_fig","2009","26.1"
"r_3","BG341","0","0","perc_pop_fig","2010","22.9"
"r_3","BG341","0","0","perc_pop_fig","2011","22.7"
"r_3","BG341","0","0","perc_pop_fig","2012","22.4"
"r_3","BG341","0","0","perc_pop_fig","2013","23"
"r_3","BG341","0","0","perc_pop_fig","2014","25.4"
"r_3","BG341","1","0","perc_pop_fig","2008","25.4"
"r_3","BG341","1","0","perc_pop_fig","2009","22.3"
"r_3","BG341","1","0","perc_pop_fig","2010","19.2"
"r_3","BG341","1","0","perc_pop_fig","2011","19.6"
"r_3","BG341","1","0","perc_pop_fig","2012","20.2"
"r_3","BG341","1","0","perc_pop_fig","2013","20.7"
"r_3","BG341","1","0","perc_pop_fig","2014","25.1"
"r_3","BG341","2","0","perc_pop_fig","2008","30.2"
"r_3","BG341","2","0","perc_pop_fig","2009","29.7"
