RevisionColumn,Indicators,periods,PRODPROM,Units,ValueColumn
"r_16","3.1.1.2.2","2023","22.29.24","1000BGN_fig","x"
"r_16","3.1.1.2.3","2023","22.29.24","1000BGN_fig","4374"
"r_16","3.1.1.2.1","2023","22.29.25","kg_fig",".."
"r_16","3.1.1.2.2","2023","22.29.25","kg_fig",".."
"r_16","3.1.1.2.3","2023","22.29.25","kg_fig",".."
"r_16","3.1.1.2.1","2023","22.29.26","kg_fig","224046"
"r_16","3.1.1.2.2","2023","22.29.26","kg_fig",".."
"r_16","3.1.1.2.3","2023","22.29.26","kg_fig","1862"
"r_16","3.1.1.2.1","2023","22.29.91","1000BGN_fig","x"
"r_16","3.1.1.2.2","2023","22.29.91","1000BGN_fig","x"
"r_16","3.1.1.2.3","2023","22.29.91","1000BGN_fig","195327"
"r_16","3.1.1.2.1","2023","23.11.12","m2",".."
"r_16","3.1.1.2.2","2023","23.11.12","m2",".."
"r_16","3.1.1.2.3","2023","23.11.12","m2",".."
"r_16","3.1.1.2.1","2023","23.12.11","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.12.11","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.12.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.13.12","p/st",".."
"r_16","3.1.1.2.2","2023","23.13.12","p/st",".."
"r_16","3.1.1.2.3","2023","23.13.12","p/st",".."
"r_16","3.1.1.2.1","2023","23.13.13","p/st",".."
"r_16","3.1.1.2.2","2023","23.13.13","p/st",".."
"r_16","3.1.1.2.3","2023","23.13.13","p/st","29731"
"r_16","3.1.1.2.1","2023","23.13.14","p/st",".."
"r_16","3.1.1.2.2","2023","23.13.14","p/st",".."
"r_16","3.1.1.2.3","2023","23.13.14","p/st",".."
"r_16","3.1.1.2.1","2023","23.14.11","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.14.11","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.14.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.14.12","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.14.12","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.14.12","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.19.11","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.19.11","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.19.11","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.19.12","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.19.12","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.19.12","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.19.21","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.19.21","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.19.21","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.19.22","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.19.22","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.19.22","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.19.24","1000BGN_fig","x"
"r_16","3.1.1.2.2","2023","23.19.24","1000BGN_fig","x"
"r_16","3.1.1.2.3","2023","23.19.24","1000BGN_fig","-"
"r_16","3.1.1.2.1","2023","23.19.25","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.19.25","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.19.25","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.20.11","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.20.11","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.20.11","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.20.12","kg_fig","6034916"
"r_16","3.1.1.2.2","2023","23.20.12","kg_fig","5709013"
"r_16","3.1.1.2.3","2023","23.20.12","kg_fig","23104"
"r_16","3.1.1.2.1","2023","23.20.13","kg_fig","3138726"
"r_16","3.1.1.2.2","2023","23.20.13","kg_fig","3066426"
"r_16","3.1.1.2.3","2023","23.20.13","kg_fig","5774"
"r_16","3.1.1.2.1","2023","23.20.14","kg_fig","560165"
"r_16","3.1.1.2.2","2023","23.20.14","kg_fig","549397"
"r_16","3.1.1.2.3","2023","23.20.14","kg_fig","9802"
"r_16","3.1.1.2.1","2023","23.31.10","m2","23422949"
"r_16","3.1.1.2.2","2023","23.31.10","m2","22530989"
"r_16","3.1.1.2.3","2023","23.31.10","m2","288488"
"r_16","3.1.1.2.1","2023","23.32.13","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.32.13","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.32.13","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.41.11","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.41.11","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.41.11","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.41.12","kg_fig","414470"
"r_16","3.1.1.2.2","2023","23.41.12","kg_fig","414470"
"r_16","3.1.1.2.3","2023","23.41.12","kg_fig","961"
"r_16","3.1.1.2.1","2023","23.41.13","1000BGN_fig","x"
"r_16","3.1.1.2.2","2023","23.41.13","1000BGN_fig","x"
"r_16","3.1.1.2.3","2023","23.41.13","1000BGN_fig","833"
"r_16","3.1.1.2.1","2023","23.42.10","p/st","2666318"
"r_16","3.1.1.2.2","2023","23.42.10","p/st","2700248"
"r_16","3.1.1.2.3","2023","23.42.10","p/st","203427"
"r_16","3.1.1.2.1","2023","23.43.10","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.43.10","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.43.10","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.44.11","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.44.11","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.44.11","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.44.12","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.44.12","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.44.12","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.49.11","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.49.11","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.49.11","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.49.12","kg_fig","240846"
"r_16","3.1.1.2.2","2023","23.49.12","kg_fig","240355"
"r_16","3.1.1.2.3","2023","23.49.12","kg_fig","1867"
"r_16","3.1.1.2.1","2023","23.51.11","kg_fig","1986477483"
"r_16","3.1.1.2.2","2023","23.51.11","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.51.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.51.12","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.51.12","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.51.12","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.52.10","kg_fig","1305476987"
"r_16","3.1.1.2.2","2023","23.52.10","kg_fig","290340801"
"r_16","3.1.1.2.3","2023","23.52.10","kg_fig","72585"
"r_16","3.1.1.2.1","2023","23.52.20","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.52.20","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.52.20","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.52.30","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.52.30","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.52.30","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.61.11","kg_fig","866291531"
"r_16","3.1.1.2.2","2023","23.61.11","kg_fig","846255985"
"r_16","3.1.1.2.3","2023","23.61.11","kg_fig","152564"
"r_16","3.1.1.2.1","2023","23.61.12","kg_fig","183425268"
"r_16","3.1.1.2.2","2023","23.61.12","kg_fig","173510347"
"r_16","3.1.1.2.3","2023","23.61.12","kg_fig","72339"
"r_16","3.1.1.2.1","2023","23.61.20","t_fig",".."
"r_16","3.1.1.2.2","2023","23.61.20","t_fig",".."
"r_16","3.1.1.2.3","2023","23.61.20","t_fig",".."
"r_16","3.1.1.2.1","2023","23.62.10","m2",".."
"r_16","3.1.1.2.2","2023","23.62.10","m2","49856788"
"r_16","3.1.1.2.3","2023","23.62.10","m2","178499"
"r_16","3.1.1.2.1","2023","23.63.10","kg_fig","12843733208"
"r_16","3.1.1.2.2","2023","23.63.10","kg_fig","12480305333"
"r_16","3.1.1.2.3","2023","23.63.10","kg_fig","702298"
"r_16","3.1.1.2.1","2023","23.64.10","kg_fig","320142526"
"r_16","3.1.1.2.2","2023","23.64.10","kg_fig","315577789"
"r_16","3.1.1.2.3","2023","23.64.10","kg_fig","79979"
"r_16","3.1.1.2.1","2023","23.65.11","m2","-"
"r_16","3.1.1.2.2","2023","23.65.11","m2","-"
"r_16","3.1.1.2.3","2023","23.65.11","m2","-"
"r_16","3.1.1.2.1","2023","23.69.11","kg_fig","9334025"
"r_16","3.1.1.2.2","2023","23.69.11","kg_fig","9094490"
"r_16","3.1.1.2.3","2023","23.69.11","kg_fig","4391"
"r_16","3.1.1.2.1","2023","23.69.19","kg_fig","107110873"
"r_16","3.1.1.2.2","2023","23.69.19","kg_fig","102966307"
"r_16","3.1.1.2.3","2023","23.69.19","kg_fig","37476"
"r_16","3.1.1.2.1","2023","23.70.11","kg_fig","30288291"
"r_16","3.1.1.2.2","2023","23.70.11","kg_fig","29053304"
"r_16","3.1.1.2.3","2023","23.70.11","kg_fig","24983"
"r_16","3.1.1.2.1","2023","23.70.12","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.70.12","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.70.12","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.91.11","kg_fig","1118667"
"r_16","3.1.1.2.2","2023","23.91.11","kg_fig","1252659"
"r_16","3.1.1.2.3","2023","23.91.11","kg_fig","43221"
"r_16","3.1.1.2.1","2023","23.91.12","m2",".."
"r_16","3.1.1.2.2","2023","23.91.12","m2","42853"
"r_16","3.1.1.2.3","2023","23.91.12","m2","2511"
"r_16","3.1.1.2.1","2023","23.99.11","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.99.11","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.99.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.99.13","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.99.13","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.99.13","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.99.14","kg_fig",".."
"r_16","3.1.1.2.2","2023","23.99.14","kg_fig",".."
"r_16","3.1.1.2.3","2023","23.99.14","kg_fig",".."
"r_16","3.1.1.2.1","2023","23.99.15","kg_fig","-"
"r_16","3.1.1.2.2","2023","23.99.15","kg_fig","-"
"r_16","3.1.1.2.3","2023","23.99.15","kg_fig","-"
"r_16","3.1.1.2.1","2023","23.99.19","kg_fig","592401031"
"r_16","3.1.1.2.2","2023","23.99.19","kg_fig","498327875"
"r_16","3.1.1.2.3","2023","23.99.19","kg_fig","99108"
"r_16","3.1.1.2.1","2023","24.10.11","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.11","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.11","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.12","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.12","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.12","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.13","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.13","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.13","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.14","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.14","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.14","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.21","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.21","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.21","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.22","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.22","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.22","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.23","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.23","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.23","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.31","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.31","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.31","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.32","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.32","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.32","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.33","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.33","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.33","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.34","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.34","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.34","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.35","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.35","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.35","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.36","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.36","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.36","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.41","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.41","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.41","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.42","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.42","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.42","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.43","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.43","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.43","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.51","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.51","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.51","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.52","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.52","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.52","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.53","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.53","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.53","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.54","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.54","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.54","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.55","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.55","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.55","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.61","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.61","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.61","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.62","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.62","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.62","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.63","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.63","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.63","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.64","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.64","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.64","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.65","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.65","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.65","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.66","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.66","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.66","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.67","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.67","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.67","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.71","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.71","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.71","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.10.72","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.72","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.72","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.73","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.73","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.73","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.74","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.10.74","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.10.74","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.10.75","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.10.75","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.10.75","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.20.11","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.11","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.11","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.12","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.12","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.12","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.13","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.20.13","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.20.13","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.20.14","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.20.14","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.20.14","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.20.21","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.21","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.21","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.22","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.22","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.22","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.23","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.23","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.23","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.24","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.24","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.24","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.31","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.31","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.31","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.32","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.20.32","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.20.32","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.20.33","kg_fig","83753006"
"r_16","3.1.1.2.2","2023","24.20.33","kg_fig","65956886"
"r_16","3.1.1.2.3","2023","24.20.33","kg_fig","129772"
"r_16","3.1.1.2.1","2023","24.20.34","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.20.34","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.20.34","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.20.35","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.20.35","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.20.35","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.20.40","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.20.40","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.20.40","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.31.10","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.31.10","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.31.10","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.31.20","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.31.20","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.31.20","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.31.30","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.31.30","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.31.30","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.32.10","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.32.10","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.32.10","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.32.20","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.32.20","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.32.20","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.33.11","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.33.11","kg_fig","39948811"
"r_16","3.1.1.2.3","2023","24.33.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.33.12","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.33.12","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.33.12","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.33.20","kg_fig","486263"
"r_16","3.1.1.2.2","2023","24.33.20","kg_fig","486263"
"r_16","3.1.1.2.3","2023","24.33.20","kg_fig","2636"
"r_16","3.1.1.2.1","2023","24.33.30","kg_fig","29381846"
"r_16","3.1.1.2.2","2023","24.33.30","kg_fig","29089674"
"r_16","3.1.1.2.3","2023","24.33.30","kg_fig","120581"
"r_16","3.1.1.2.1","2023","24.34.11","kg_fig","42949158"
"r_16","3.1.1.2.2","2023","24.34.11","kg_fig","40209813"
"r_16","3.1.1.2.3","2023","24.34.11","kg_fig","66423"
"r_16","3.1.1.2.1","2023","24.34.12","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.34.12","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.34.12","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.34.13","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.34.13","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.34.13","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.41.10","kg_fig","28709"
"r_16","3.1.1.2.2","2023","24.41.10","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.41.10","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.41.20","kg_fig","670"
"r_16","3.1.1.2.2","2023","24.41.20","kg_fig","305"
"r_16","3.1.1.2.3","2023","24.41.20","kg_fig","38047"
"r_16","3.1.1.2.1","2023","24.41.30","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.41.30","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.41.30","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.41.40","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.41.40","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.41.40","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.41.50","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.41.50","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.41.50","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.42.11","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.42.11","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.42.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.42.12","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.42.12","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.42.12","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.42.21","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.42.21","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.42.21","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.42.22","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.42.22","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.42.22","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.42.23","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.42.23","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.42.23","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.42.24","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.42.24","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.42.24","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.42.25","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.42.25","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.42.25","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.42.26","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.42.26","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.42.26","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.43.11","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.43.11","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.43.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.43.12","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.43.12","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.43.12","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.43.13","kg_fig","21485"
"r_16","3.1.1.2.2","2023","24.43.13","kg_fig","21389"
"r_16","3.1.1.2.3","2023","24.43.13","kg_fig","882"
"r_16","3.1.1.2.1","2023","24.43.21","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.43.21","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.43.21","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.43.22","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.43.22","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.43.22","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.43.23","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.43.23","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.43.23","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.43.24","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.43.24","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.43.24","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.44.11","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.44.11","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.44.11","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.44.12","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.44.12","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.44.12","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.44.13","kg_fig","369040811"
"r_16","3.1.1.2.2","2023","24.44.13","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.44.13","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.44.21","kg_fig","-"
"r_16","3.1.1.2.2","2023","24.44.21","kg_fig","-"
"r_16","3.1.1.2.3","2023","24.44.21","kg_fig","-"
"r_16","3.1.1.2.1","2023","24.44.22","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.44.22","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.44.22","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.44.23","kg_fig",".."
"r_16","3.1.1.2.2","2023","24.44.23","kg_fig",".."
"r_16","3.1.1.2.3","2023","24.44.23","kg_fig",".."
"r_16","3.1.1.2.1","2023","24.44.24","kg_fig",".."
