RevisionColumn,Units,periods,Countries_TOUR,Indicators,ValueColumn
"r_1","num","2012V","CY","3.5.1.1.3","80"
"r_1","num","2012V","MT","3.5.1.1","71"
"r_1","num","2012V","MT","3.5.1.1.1","40"
"r_1","num","2012V","MT","3.5.1.1.2","24"
"r_1","num","2012V","MT","3.5.1.1.3","7"
"r_1","num","2012V","NL","3.5.1.1","2761"
"r_1","num","2012V","NL","3.5.1.1.1","1429"
"r_1","num","2012V","NL","3.5.1.1.2","1137"
"r_1","num","2012V","NL","3.5.1.1.3","195"
"r_1","num","2012V","PL","3.5.1.1","1270"
"r_1","num","2012V","PL","3.5.1.1.1","295"
"r_1","num","2012V","PL","3.5.1.1.2","869"
"r_1","num","2012V","PL","3.5.1.1.3","106"
"r_1","num","2012V","PT","3.5.1.1","147"
"r_1","num","2012V","PT","3.5.1.1.1","80"
"r_1","num","2012V","PT","3.5.1.1.2","61"
"r_1","num","2012V","PT","3.5.1.1.3","6"
"r_1","num","2012V","RO","3.5.1.1","28433"
"r_1","num","2012V","RO","3.5.1.1.1","10882"
"r_1","num","2012V","RO","3.5.1.1.2","14277"
"r_1","num","2012V","RO","3.5.1.1.3","3274"
"r_1","num","2012V","SK","3.5.1.1","87"
"r_1","num","2012V","SK","3.5.1.1.1","12"
"r_1","num","2012V","SK","3.5.1.1.2","68"
"r_1","num","2012V","SK","3.5.1.1.3","7"
"r_1","num","2012V","SI","3.5.1.1","186"
"r_1","num","2012V","SI","3.5.1.1.1","71"
"r_1","num","2012V","SI","3.5.1.1.2","102"
"r_1","num","2012V","SI","3.5.1.1.3","13"
"r_1","num","2012V","HU","3.5.1.1","1465"
"r_1","num","2012V","HU","3.5.1.1.1","312"
"r_1","num","2012V","HU","3.5.1.1.2","923"
"r_1","num","2012V","HU","3.5.1.1.3","230"
"r_1","num","2012V","FI","3.5.1.1","19"
"r_1","num","2012V","FI","3.5.1.1.1","2"
"r_1","num","2012V","FI","3.5.1.1.2","16"
"r_1","num","2012V","FI","3.5.1.1.3","1"
"r_1","num","2012V","FR","3.5.1.1","4760"
"r_1","num","2012V","FR","3.5.1.1.1","1448"
"r_1","num","2012V","FR","3.5.1.1.2","3145"
"r_1","num","2012V","FR","3.5.1.1.3","167"
"r_1","num","2012V","HR","3.5.1.1","."
"r_1","num","2012V","HR","3.5.1.1.1","."
"r_1","num","2012V","HR","3.5.1.1.2","."
"r_1","num","2012V","HR","3.5.1.1.3","."
"r_1","num","2012V","CZ","3.5.1.1","2182"
"r_1","num","2012V","CZ","3.5.1.1.1","712"
"r_1","num","2012V","CZ","3.5.1.1.2","1282"
"r_1","num","2012V","CZ","3.5.1.1.3","188"
"r_1","num","2012V","SE","3.5.1.1","177"
"r_1","num","2012V","SE","3.5.1.1.1","44"
"r_1","num","2012V","SE","3.5.1.1.2","116"
"r_1","num","2012V","SE","3.5.1.1.3","17"
"r_1","num","2012V","OTH_EU","3.5.1.1","89"
"r_1","num","2012V","OTH_EU","3.5.1.1.1","11"
"r_1","num","2012V","OTH_EU","3.5.1.1.2","76"
"r_1","num","2012V","OTH_EU","3.5.1.1.3","2"
"r_1","num","2012V","OTH_EUR","3.5.1.1","187588"
"r_1","num","2012V","OTH_EUR","3.5.1.1.1","67809"
"r_1","num","2012V","OTH_EUR","3.5.1.1.2","43885"
"r_1","num","2012V","OTH_EUR","3.5.1.1.3","75894"
"r_1","num","2012V","NO","3.5.1.1","174"
"r_1","num","2012V","NO","3.5.1.1.1","38"
"r_1","num","2012V","NO","3.5.1.1.2","46"
"r_1","num","2012V","NO","3.5.1.1.3","90"
"r_1","num","2012V","MK","3.5.1.1","41234"
"r_1","num","2012V","MK","3.5.1.1.1","22406"
"r_1","num","2012V","MK","3.5.1.1.2","12860"
"r_1","num","2012V","MK","3.5.1.1.3","5968"
"r_1","num","2012V","RU","3.5.1.1","2818"
"r_1","num","2012V","RU","3.5.1.1.1","160"
"r_1","num","2012V","RU","3.5.1.1.2","2569"
"r_1","num","2012V","RU","3.5.1.1.3","89"
"r_1","num","2012V","RS","3.5.1.1","31003"
"r_1","num","2012V","RS","3.5.1.1.1","16721"
"r_1","num","2012V","RS","3.5.1.1.2","12763"
"r_1","num","2012V","RS","3.5.1.1.3","1519"
"r_1","num","2012V","TR","3.5.1.1","110616"
"r_1","num","2012V","TR","3.5.1.1.1","27946"
"r_1","num","2012V","TR","3.5.1.1.2","14542"
"r_1","num","2012V","TR","3.5.1.1.3","68128"
"r_1","num","2012V","UA","3.5.1.1","579"
"r_1","num","2012V","UA","3.5.1.1.1","201"
"r_1","num","2012V","UA","3.5.1.1.2","364"
"r_1","num","2012V","UA","3.5.1.1.3","14"
"r_1","num","2012V","CH","3.5.1.1","1164"
"r_1","num","2012V","CH","3.5.1.1.1","337"
"r_1","num","2012V","CH","3.5.1.1.2","741"
"r_1","num","2012V","CH","3.5.1.1.3","86"
"r_1","num","2012V","OTH","3.5.1.1","781"
"r_1","num","2012V","OTH","3.5.1.1.1","111"
"r_1","num","2012V","OTH","3.5.1.1.2","525"
"r_1","num","2012V","OTH","3.5.1.1.3","145"
"r_1","num","2012V","IL","3.5.1.1","377"
"r_1","num","2012V","IL","3.5.1.1.1","20"
"r_1","num","2012V","IL","3.5.1.1.2","334"
"r_1","num","2012V","IL","3.5.1.1.3","23"
"r_1","num","2012V","CA","3.5.1.1","23"
"r_1","num","2012V","CA","3.5.1.1.1","2"
"r_1","num","2012V","CA","3.5.1.1.2","16"
"r_1","num","2012V","CA","3.5.1.1.3","5"
"r_1","num","2012V","US","3.5.1.1","381"
"r_1","num","2012V","US","3.5.1.1.1","89"
"r_1","num","2012V","US","3.5.1.1.2","175"
"r_1","num","2012V","US","3.5.1.1.3","117"
"r_1","num","2012V","RoW","3.5.1.1","1763"
"r_1","num","2012V","RoW","3.5.1.1.1","497"
"r_1","num","2012V","RoW","3.5.1.1.2","1139"
"r_1","num","2012V","RoW","3.5.1.1.3","127"
"r_1","num","2012VI","total","3.5.1.1","361250"
"r_1","num","2012VI","total","3.5.1.1.1","125931"
"r_1","num","2012VI","total","3.5.1.1.2","89668"
"r_1","num","2012VI","total","3.5.1.1.3","145651"
"r_1","num","2012VI","EU","3.5.1.1","177699"
"r_1","num","2012VI","EU","3.5.1.1.1","59524"
"r_1","num","2012VI","EU","3.5.1.1.2","51270"
"r_1","num","2012VI","EU","3.5.1.1.3","66905"
"r_1","num","2012VI","AT","3.5.1.1","6876"
"r_1","num","2012VI","AT","3.5.1.1.1","1085"
"r_1","num","2012VI","AT","3.5.1.1.2","2535"
"r_1","num","2012VI","AT","3.5.1.1.3","3256"
"r_1","num","2012VI","BE","3.5.1.1","2490"
"r_1","num","2012VI","BE","3.5.1.1.1","118"
"r_1","num","2012VI","BE","3.5.1.1.2","1780"
"r_1","num","2012VI","BE","3.5.1.1.3","592"
"r_1","num","2012VI","GB","3.5.1.1","6112"
"r_1","num","2012VI","GB","3.5.1.1.1","1222"
"r_1","num","2012VI","GB","3.5.1.1.2","1428"
"r_1","num","2012VI","GB","3.5.1.1.3","3462"
"r_1","num","2012VI","DE","3.5.1.1","13710"
"r_1","num","2012VI","DE","3.5.1.1.1","1529"
"r_1","num","2012VI","DE","3.5.1.1.2","5758"
"r_1","num","2012VI","DE","3.5.1.1.3","6423"
"r_1","num","2012VI","GR","3.5.1.1","62003"
"r_1","num","2012VI","GR","3.5.1.1.1","27146"
"r_1","num","2012VI","GR","3.5.1.1.2","14415"
"r_1","num","2012VI","GR","3.5.1.1.3","20442"
"r_1","num","2012VI","DK","3.5.1.1","610"
"r_1","num","2012VI","DK","3.5.1.1.1","152"
"r_1","num","2012VI","DK","3.5.1.1.2","306"
"r_1","num","2012VI","DK","3.5.1.1.3","152"
"r_1","num","2012VI","IE","3.5.1.1","180"
"r_1","num","2012VI","IE","3.5.1.1.1","-"
"r_1","num","2012VI","IE","3.5.1.1.2","180"
"r_1","num","2012VI","IE","3.5.1.1.3","-"
"r_1","num","2012VI","ES","3.5.1.1","12768"
"r_1","num","2012VI","ES","3.5.1.1.1","5376"
"r_1","num","2012VI","ES","3.5.1.1.2","3024"
"r_1","num","2012VI","ES","3.5.1.1.3","4368"
"r_1","num","2012VI","IT","3.5.1.1","11569"
"r_1","num","2012VI","IT","3.5.1.1.1","3044"
"r_1","num","2012VI","IT","3.5.1.1.2","2438"
"r_1","num","2012VI","IT","3.5.1.1.3","6087"
"r_1","num","2012VI","CY","3.5.1.1","51"
"r_1","num","2012VI","CY","3.5.1.1.1","25"
"r_1","num","2012VI","CY","3.5.1.1.2","26"
"r_1","num","2012VI","CY","3.5.1.1.3","-"
"r_1","num","2012VI","MT","3.5.1.1","-"
"r_1","num","2012VI","MT","3.5.1.1.1","-"
"r_1","num","2012VI","MT","3.5.1.1.2","-"
"r_1","num","2012VI","MT","3.5.1.1.3","-"
"r_1","num","2012VI","NL","3.5.1.1","5374"
"r_1","num","2012VI","NL","3.5.1.1.1","2149"
"r_1","num","2012VI","NL","3.5.1.1.2","1346"
"r_1","num","2012VI","NL","3.5.1.1.3","1879"
"r_1","num","2012VI","PL","3.5.1.1","2733"
"r_1","num","2012VI","PL","3.5.1.1.1","1024"
"r_1","num","2012VI","PL","3.5.1.1.2","914"
"r_1","num","2012VI","PL","3.5.1.1.3","795"
"r_1","num","2012VI","PT","3.5.1.1","1177"
"r_1","num","2012VI","PT","3.5.1.1.1","706"
"r_1","num","2012VI","PT","3.5.1.1.2","236"
"r_1","num","2012VI","PT","3.5.1.1.3","235"
"r_1","num","2012VI","RO","3.5.1.1","30480"
"r_1","num","2012VI","RO","3.5.1.1.1","9625"
"r_1","num","2012VI","RO","3.5.1.1.2","10829"
"r_1","num","2012VI","RO","3.5.1.1.3","10026"
"r_1","num","2012VI","SK","3.5.1.1","712"
"r_1","num","2012VI","SK","3.5.1.1.1","-"
"r_1","num","2012VI","SK","3.5.1.1.2","534"
"r_1","num","2012VI","SK","3.5.1.1.3","178"
"r_1","num","2012VI","SI","3.5.1.1","799"
"r_1","num","2012VI","SI","3.5.1.1.1","159"
"r_1","num","2012VI","SI","3.5.1.1.2","321"
"r_1","num","2012VI","SI","3.5.1.1.3","319"
"r_1","num","2012VI","HU","3.5.1.1","1962"
"r_1","num","2012VI","HU","3.5.1.1.1","218"
"r_1","num","2012VI","HU","3.5.1.1.2","872"
"r_1","num","2012VI","HU","3.5.1.1.3","872"
"r_1","num","2012VI","FI","3.5.1.1","105"
"r_1","num","2012VI","FI","3.5.1.1.1","-"
"r_1","num","2012VI","FI","3.5.1.1.2","105"
"r_1","num","2012VI","FI","3.5.1.1.3","-"
"r_1","num","2012VI","FR","3.5.1.1","9189"
"r_1","num","2012VI","FR","3.5.1.1.1","2882"
"r_1","num","2012VI","FR","3.5.1.1.2","2525"
"r_1","num","2012VI","FR","3.5.1.1.3","3782"
"r_1","num","2012VI","HR","3.5.1.1","."
"r_1","num","2012VI","HR","3.5.1.1.1","."
"r_1","num","2012VI","HR","3.5.1.1.2","."
"r_1","num","2012VI","HR","3.5.1.1.3","."
"r_1","num","2012VI","CZ","3.5.1.1","7832"
"r_1","num","2012VI","CZ","3.5.1.1.1","3064"
"r_1","num","2012VI","CZ","3.5.1.1.2","1023"
"r_1","num","2012VI","CZ","3.5.1.1.3","3745"
"r_1","num","2012VI","SE","3.5.1.1","551"
"r_1","num","2012VI","SE","3.5.1.1.1","-"
"r_1","num","2012VI","SE","3.5.1.1.2","272"
"r_1","num","2012VI","SE","3.5.1.1.3","279"
"r_1","num","2012VI","OTH_EU","3.5.1.1","416"
"r_1","num","2012VI","OTH_EU","3.5.1.1.1","-"
"r_1","num","2012VI","OTH_EU","3.5.1.1.2","403"
"r_1","num","2012VI","OTH_EU","3.5.1.1.3","13"
"r_1","num","2012VI","OTH_EUR","3.5.1.1","177068"
"r_1","num","2012VI","OTH_EUR","3.5.1.1.1","65180"
"r_1","num","2012VI","OTH_EUR","3.5.1.1.2","34772"
"r_1","num","2012VI","OTH_EUR","3.5.1.1.3","77116"
"r_1","num","2012VI","NO","3.5.1.1","71"
"r_1","num","2012VI","NO","3.5.1.1.1","21"
"r_1","num","2012VI","NO","3.5.1.1.2","42"
"r_1","num","2012VI","NO","3.5.1.1.3","8"
"r_1","num","2012VI","MK","3.5.1.1","52473"
"r_1","num","2012VI","MK","3.5.1.1.1","16605"
"r_1","num","2012VI","MK","3.5.1.1.2","18625"
"r_1","num","2012VI","MK","3.5.1.1.3","17243"
"r_1","num","2012VI","RU","3.5.1.1","1756"
"r_1","num","2012VI","RU","3.5.1.1.1","182"
"r_1","num","2012VI","RU","3.5.1.1.2","747"
"r_1","num","2012VI","RU","3.5.1.1.3","827"
"r_1","num","2012VI","RS","3.5.1.1","17231"
"r_1","num","2012VI","RS","3.5.1.1.1","3273"
"r_1","num","2012VI","RS","3.5.1.1.2","2979"
"r_1","num","2012VI","RS","3.5.1.1.3","10979"
"r_1","num","2012VI","TR","3.5.1.1","103802"
"r_1","num","2012VI","TR","3.5.1.1.1","44791"
"r_1","num","2012VI","TR","3.5.1.1.2","11363"
"r_1","num","2012VI","TR","3.5.1.1.3","47648"
"r_1","num","2012VI","UA","3.5.1.1","580"
"r_1","num","2012VI","UA","3.5.1.1.1","144"
"r_1","num","2012VI","UA","3.5.1.1.2","436"
"r_1","num","2012VI","UA","3.5.1.1.3","-"
"r_1","num","2012VI","CH","3.5.1.1","1155"
"r_1","num","2012VI","CH","3.5.1.1.1","164"
"r_1","num","2012VI","CH","3.5.1.1.2","580"
"r_1","num","2012VI","CH","3.5.1.1.3","411"
"r_1","num","2012VI","OTH","3.5.1.1","1980"
"r_1","num","2012VI","OTH","3.5.1.1.1","474"
"r_1","num","2012VI","OTH","3.5.1.1.2","140"
"r_1","num","2012VI","OTH","3.5.1.1.3","1366"
"r_1","num","2012VI","IL","3.5.1.1","585"
"r_1","num","2012VI","IL","3.5.1.1.1","390"
"r_1","num","2012VI","IL","3.5.1.1.2","-"
"r_1","num","2012VI","IL","3.5.1.1.3","195"
"r_1","num","2012VI","CA","3.5.1.1","134"
"r_1","num","2012VI","CA","3.5.1.1.1","-"
"r_1","num","2012VI","CA","3.5.1.1.2","56"
"r_1","num","2012VI","CA","3.5.1.1.3","78"
"r_1","num","2012VI","US","3.5.1.1","1261"
"r_1","num","2012VI","US","3.5.1.1.1","84"
"r_1","num","2012VI","US","3.5.1.1.2","84"
"r_1","num","2012VI","US","3.5.1.1.3","1093"
"r_1","num","2012VI","RoW","3.5.1.1","4503"
"r_1","num","2012VI","RoW","3.5.1.1.1","753"
"r_1","num","2012VI","RoW","3.5.1.1.2","3486"
"r_1","num","2012VI","RoW","3.5.1.1.3","264"
"r_1","num","2012VII","total","3.5.1.1","404607"
"r_1","num","2012VII","total","3.5.1.1.1","141255"
"r_1","num","2012VII","total","3.5.1.1.2","81288"
"r_1","num","2012VII","total","3.5.1.1.3","182064"
"r_1","num","2012VII","EU","3.5.1.1","202138"
"r_1","num","2012VII","EU","3.5.1.1.1","71761"
"r_1","num","2012VII","EU","3.5.1.1.2","43159"
"r_1","num","2012VII","EU","3.5.1.1.3","87218"
"r_1","num","2012VII","AT","3.5.1.1","8361"
"r_1","num","2012VII","AT","3.5.1.1.1","2721"
"r_1","num","2012VII","AT","3.5.1.1.2","3110"
"r_1","num","2012VII","AT","3.5.1.1.3","2530"
"r_1","num","2012VII","BE","3.5.1.1","2277"
"r_1","num","2012VII","BE","3.5.1.1.1","458"
"r_1","num","2012VII","BE","3.5.1.1.2","1214"
"r_1","num","2012VII","BE","3.5.1.1.3","605"
"r_1","num","2012VII","GB","3.5.1.1","3504"
"r_1","num","2012VII","GB","3.5.1.1.1","630"
"r_1","num","2012VII","GB","3.5.1.1.2","1122"
"r_1","num","2012VII","GB","3.5.1.1.3","1752"
"r_1","num","2012VII","DE","3.5.1.1","26232"
"r_1","num","2012VII","DE","3.5.1.1.1","4595"
"r_1","num","2012VII","DE","3.5.1.1.2","9957"
"r_1","num","2012VII","DE","3.5.1.1.3","11680"
"r_1","num","2012VII","GR","3.5.1.1","89547"
"r_1","num","2012VII","GR","3.5.1.1.1","37507"
"r_1","num","2012VII","GR","3.5.1.1.2","12190"
"r_1","num","2012VII","GR","3.5.1.1.3","39850"
"r_1","num","2012VII","DK","3.5.1.1","580"
"r_1","num","2012VII","DK","3.5.1.1.1","145"
"r_1","num","2012VII","DK","3.5.1.1.2","-"
"r_1","num","2012VII","DK","3.5.1.1.3","435"
"r_1","num","2012VII","IE","3.5.1.1","26"
"r_1","num","2012VII","IE","3.5.1.1.1","-"
"r_1","num","2012VII","IE","3.5.1.1.2","-"
"r_1","num","2012VII","IE","3.5.1.1.3","26"
"r_1","num","2012VII","ES","3.5.1.1","14883"
"r_1","num","2012VII","ES","3.5.1.1.1","9331"
"r_1","num","2012VII","ES","3.5.1.1.2","555"
"r_1","num","2012VII","ES","3.5.1.1.3","4997"
"r_1","num","2012VII","IT","3.5.1.1","10371"
"r_1","num","2012VII","IT","3.5.1.1.1","5096"
"r_1","num","2012VII","IT","3.5.1.1.2","996"
"r_1","num","2012VII","IT","3.5.1.1.3","4279"
"r_1","num","2012VII","CY","3.5.1.1","242"
"r_1","num","2012VII","CY","3.5.1.1.1","226"
"r_1","num","2012VII","CY","3.5.1.1.2","16"
"r_1","num","2012VII","CY","3.5.1.1.3","-"
"r_1","num","2012VII","MT","3.5.1.1","-"
"r_1","num","2012VII","MT","3.5.1.1.1","-"
"r_1","num","2012VII","MT","3.5.1.1.2","-"
"r_1","num","2012VII","MT","3.5.1.1.3","-"
"r_1","num","2012VII","NL","3.5.1.1","1215"
"r_1","num","2012VII","NL","3.5.1.1.1","110"
"r_1","num","2012VII","NL","3.5.1.1.2","222"
"r_1","num","2012VII","NL","3.5.1.1.3","883"
"r_1","num","2012VII","PL","3.5.1.1","2839"
"r_1","num","2012VII","PL","3.5.1.1.1","236"
"r_1","num","2012VII","PL","3.5.1.1.2","474"
"r_1","num","2012VII","PL","3.5.1.1.3","2129"
"r_1","num","2012VII","PT","3.5.1.1","954"
"r_1","num","2012VII","PT","3.5.1.1.1","-"
"r_1","num","2012VII","PT","3.5.1.1.2","-"
"r_1","num","2012VII","PT","3.5.1.1.3","954"
"r_1","num","2012VII","RO","3.5.1.1","29220"
"r_1","num","2012VII","RO","3.5.1.1.1","5566"
"r_1","num","2012VII","RO","3.5.1.1.2","10204"
"r_1","num","2012VII","RO","3.5.1.1.3","13450"
"r_1","num","2012VII","SK","3.5.1.1","695"
"r_1","num","2012VII","SK","3.5.1.1.1","202"
"r_1","num","2012VII","SK","3.5.1.1.2","132"
"r_1","num","2012VII","SK","3.5.1.1.3","361"
"r_1","num","2012VII","SI","3.5.1.1","162"
"r_1","num","2012VII","SI","3.5.1.1.1","128"
"r_1","num","2012VII","SI","3.5.1.1.2","24"
"r_1","num","2012VII","SI","3.5.1.1.3","10"
"r_1","num","2012VII","HU","3.5.1.1","596"
"r_1","num","2012VII","HU","3.5.1.1.1","298"
"r_1","num","2012VII","HU","3.5.1.1.2","196"
"r_1","num","2012VII","HU","3.5.1.1.3","102"
"r_1","num","2012VII","FI","3.5.1.1","414"
"r_1","num","2012VII","FI","3.5.1.1.1","250"
"r_1","num","2012VII","FI","3.5.1.1.2","152"
"r_1","num","2012VII","FI","3.5.1.1.3","12"
"r_1","num","2012VII","FR","3.5.1.1","4618"
"r_1","num","2012VII","FR","3.5.1.1.1","1748"
"r_1","num","2012VII","FR","3.5.1.1.2","1498"
"r_1","num","2012VII","FR","3.5.1.1.3","1372"
"r_1","num","2012VII","HR","3.5.1.1","."
"r_1","num","2012VII","HR","3.5.1.1.1","."
"r_1","num","2012VII","HR","3.5.1.1.2","."
"r_1","num","2012VII","HR","3.5.1.1.3","."
"r_1","num","2012VII","CZ","3.5.1.1","3748"
"r_1","num","2012VII","CZ","3.5.1.1.1","1994"
"r_1","num","2012VII","CZ","3.5.1.1.2","996"
"r_1","num","2012VII","CZ","3.5.1.1.3","758"
"r_1","num","2012VII","SE","3.5.1.1","1506"
"r_1","num","2012VII","SE","3.5.1.1.1","502"
"r_1","num","2012VII","SE","3.5.1.1.2","-"
"r_1","num","2012VII","SE","3.5.1.1.3","1004"
"r_1","num","2012VII","OTH_EU","3.5.1.1","148"
"r_1","num","2012VII","OTH_EU","3.5.1.1.1","18"
"r_1","num","2012VII","OTH_EU","3.5.1.1.2","101"
"r_1","num","2012VII","OTH_EU","3.5.1.1.3","29"
"r_1","num","2012VII","OTH_EUR","3.5.1.1","197407"
"r_1","num","2012VII","OTH_EUR","3.5.1.1.1","68501"
"r_1","num","2012VII","OTH_EUR","3.5.1.1.2","35154"
"r_1","num","2012VII","OTH_EUR","3.5.1.1.3","93752"
"r_1","num","2012VII","NO","3.5.1.1","54"
"r_1","num","2012VII","NO","3.5.1.1.1","-"
"r_1","num","2012VII","NO","3.5.1.1.2","54"
"r_1","num","2012VII","NO","3.5.1.1.3","-"
"r_1","num","2012VII","MK","3.5.1.1","35506"
"r_1","num","2012VII","MK","3.5.1.1.1","5326"
"r_1","num","2012VII","MK","3.5.1.1.2","15534"
"r_1","num","2012VII","MK","3.5.1.1.3","14646"
"r_1","num","2012VII","RU","3.5.1.1","4774"
"r_1","num","2012VII","RU","3.5.1.1.1","924"
"r_1","num","2012VII","RU","3.5.1.1.2","1540"
"r_1","num","2012VII","RU","3.5.1.1.3","2310"
"r_1","num","2012VII","RS","3.5.1.1","22104"
"r_1","num","2012VII","RS","3.5.1.1.1","3170"
"r_1","num","2012VII","RS","3.5.1.1.2","5378"
"r_1","num","2012VII","RS","3.5.1.1.3","13556"
"r_1","num","2012VII","TR","3.5.1.1","134092"
"r_1","num","2012VII","TR","3.5.1.1.1","58963"
"r_1","num","2012VII","TR","3.5.1.1.2","12363"
"r_1","num","2012VII","TR","3.5.1.1.3","62766"
"r_1","num","2012VII","UA","3.5.1.1","48"
"r_1","num","2012VII","UA","3.5.1.1.1","-"
"r_1","num","2012VII","UA","3.5.1.1.2","48"
"r_1","num","2012VII","UA","3.5.1.1.3","-"
"r_1","num","2012VII","CH","3.5.1.1","829"
"r_1","num","2012VII","CH","3.5.1.1.1","118"
"r_1","num","2012VII","CH","3.5.1.1.2","237"
"r_1","num","2012VII","CH","3.5.1.1.3","474"
"r_1","num","2012VII","OTH","3.5.1.1","1647"
"r_1","num","2012VII","OTH","3.5.1.1.1","592"
"r_1","num","2012VII","OTH","3.5.1.1.2","202"
"r_1","num","2012VII","OTH","3.5.1.1.3","853"
"r_1","num","2012VII","IL","3.5.1.1","514"
"r_1","num","2012VII","IL","3.5.1.1.1","330"
"r_1","num","2012VII","IL","3.5.1.1.2","-"
"r_1","num","2012VII","IL","3.5.1.1.3","184"
"r_1","num","2012VII","CA","3.5.1.1","222"
"r_1","num","2012VII","CA","3.5.1.1.1","-"
"r_1","num","2012VII","CA","3.5.1.1.2","90"
"r_1","num","2012VII","CA","3.5.1.1.3","132"
"r_1","num","2012VII","US","3.5.1.1","911"
"r_1","num","2012VII","US","3.5.1.1.1","262"
"r_1","num","2012VII","US","3.5.1.1.2","112"
"r_1","num","2012VII","US","3.5.1.1.3","537"
"r_1","num","2012VII","RoW","3.5.1.1","3415"
"r_1","num","2012VII","RoW","3.5.1.1.1","401"
"r_1","num","2012VII","RoW","3.5.1.1.2","2773"
"r_1","num","2012VII","RoW","3.5.1.1.3","241"
"r_1","num","2012VIII","total","3.5.1.1","412932"
"r_1","num","2012VIII","total","3.5.1.1.1","160045"
"r_1","num","2012VIII","total","3.5.1.1.2","72700"
"r_1","num","2012VIII","total","3.5.1.1.3","180187"
"r_1","num","2012VIII","EU","3.5.1.1","223145"
"r_1","num","2012VIII","EU","3.5.1.1.1","80412"
"r_1","num","2012VIII","EU","3.5.1.1.2","55560"
"r_1","num","2012VIII","EU","3.5.1.1.3","87173"
"r_1","num","2012VIII","AT","3.5.1.1","10811"
"r_1","num","2012VIII","AT","3.5.1.1.1","3795"
"r_1","num","2012VIII","AT","3.5.1.1.2","2530"
"r_1","num","2012VIII","AT","3.5.1.1.3","4486"
"r_1","num","2012VIII","BE","3.5.1.1","4194"
"r_1","num","2012VIII","BE","3.5.1.1.1","1324"
"r_1","num","2012VIII","BE","3.5.1.1.2","1986"
"r_1","num","2012VIII","BE","3.5.1.1.3","884"
"r_1","num","2012VIII","GB","3.5.1.1","12620"
"r_1","num","2012VIII","GB","3.5.1.1.1","4549"
"r_1","num","2012VIII","GB","3.5.1.1.2","2895"
"r_1","num","2012VIII","GB","3.5.1.1.3","5176"
"r_1","num","2012VIII","DE","3.5.1.1","25082"
"r_1","num","2012VIII","DE","3.5.1.1.1","4909"
"r_1","num","2012VIII","DE","3.5.1.1.2","7540"
"r_1","num","2012VIII","DE","3.5.1.1.3","12633"
"r_1","num","2012VIII","GR","3.5.1.1","72402"
"r_1","num","2012VIII","GR","3.5.1.1.1","30918"
"r_1","num","2012VIII","GR","3.5.1.1.2","9049"
"r_1","num","2012VIII","GR","3.5.1.1.3","32435"
"r_1","num","2012VIII","DK","3.5.1.1","2469"
"r_1","num","2012VIII","DK","3.5.1.1.1","-"
"r_1","num","2012VIII","DK","3.5.1.1.2","617"
"r_1","num","2012VIII","DK","3.5.1.1.3","1852"
"r_1","num","2012VIII","IE","3.5.1.1","1632"
"r_1","num","2012VIII","IE","3.5.1.1.1","-"
"r_1","num","2012VIII","IE","3.5.1.1.2","1306"
"r_1","num","2012VIII","IE","3.5.1.1.3","326"
"r_1","num","2012VIII","ES","3.5.1.1","16097"
"r_1","num","2012VIII","ES","3.5.1.1.1","7694"
"r_1","num","2012VIII","ES","3.5.1.1.2","5246"
"r_1","num","2012VIII","ES","3.5.1.1.3","3157"
"r_1","num","2012VIII","IT","3.5.1.1","16678"
"r_1","num","2012VIII","IT","3.5.1.1.1","5893"
"r_1","num","2012VIII","IT","3.5.1.1.2","5486"
"r_1","num","2012VIII","IT","3.5.1.1.3","5299"
"r_1","num","2012VIII","CY","3.5.1.1","300"
"r_1","num","2012VIII","CY","3.5.1.1.1","180"
"r_1","num","2012VIII","CY","3.5.1.1.2","60"
"r_1","num","2012VIII","CY","3.5.1.1.3","60"
"r_1","num","2012VIII","MT","3.5.1.1","-"
"r_1","num","2012VIII","MT","3.5.1.1.1","-"
"r_1","num","2012VIII","MT","3.5.1.1.2","-"
"r_1","num","2012VIII","MT","3.5.1.1.3","-"
"r_1","num","2012VIII","NL","3.5.1.1","3726"
"r_1","num","2012VIII","NL","3.5.1.1.1","1409"
"r_1","num","2012VIII","NL","3.5.1.1.2","302"
"r_1","num","2012VIII","NL","3.5.1.1.3","2015"
"r_1","num","2012VIII","PL","3.5.1.1","2357"
"r_1","num","2012VIII","PL","3.5.1.1.1","589"
"r_1","num","2012VIII","PL","3.5.1.1.2","442"
"r_1","num","2012VIII","PL","3.5.1.1.3","1326"
"r_1","num","2012VIII","PT","3.5.1.1","1498"
"r_1","num","2012VIII","PT","3.5.1.1.1","834"
"r_1","num","2012VIII","PT","3.5.1.1.2","374"
"r_1","num","2012VIII","PT","3.5.1.1.3","290"
"r_1","num","2012VIII","RO","3.5.1.1","31082"
"r_1","num","2012VIII","RO","3.5.1.1.1","11565"
"r_1","num","2012VIII","RO","3.5.1.1.2","10120"
"r_1","num","2012VIII","RO","3.5.1.1.3","9397"
"r_1","num","2012VIII","SK","3.5.1.1","1760"
"r_1","num","2012VIII","SK","3.5.1.1.1","-"
"r_1","num","2012VIII","SK","3.5.1.1.2","880"
"r_1","num","2012VIII","SK","3.5.1.1.3","880"
"r_1","num","2012VIII","SI","3.5.1.1","1986"
"r_1","num","2012VIII","SI","3.5.1.1.1","-"
"r_1","num","2012VIII","SI","3.5.1.1.2","794"
