RevisionColumn,PlaceResidence,GenderID,periods,Units,ValueColumn
"r_17","2","1","2019Q3","perc","57.4"
"r_17","2","2","2019Q3","perc","40.1"
"r_18","0","0","2019Q4","perc","56.4"
"r_18","0","1","2019Q4","perc","63.8"
"r_18","0","2","2019Q4","perc","49.6"
"r_18","1","0","2019Q4","perc","59.8"
"r_18","1","1","2019Q4","perc","66.5"
"r_18","1","2","2019Q4","perc","53.7"
"r_18","2","0","2019Q4","perc","47"
"r_18","2","1","2019Q4","perc","56.5"
"r_18","2","2","2019Q4","perc","37.7"
"r_19","0","0","2020Q1","perc","55"
"r_19","0","1","2020Q1","perc","61.7"
"r_19","0","2","2020Q1","perc","48.7"
"r_19","1","0","2020Q1","perc","58.2"
"r_19","1","1","2020Q1","perc","64.1"
"r_19","1","2","2020Q1","perc","52.9"
"r_19","2","0","2020Q1","perc","46.1"
"r_19","2","1","2020Q1","perc","55.6"
"r_19","2","2","2020Q1","perc","36.8"
"r_20","0","0","2020Q2","perc","55.2"
"r_20","0","1","2020Q2","perc","61.6"
"r_20","0","2","2020Q2","perc","49.3"
"r_20","1","0","2020Q2","perc","58.5"
"r_20","1","1","2020Q2","perc","64.1"
"r_20","1","2","2020Q2","perc","53.4"
"r_20","2","0","2020Q2","perc","46.3"
"r_20","2","1","2020Q2","perc","55.1"
"r_20","2","2","2020Q2","perc","37.7"
"r_21","0","0","2020Q3","perc","56.2"
"r_21","0","1","2020Q3","perc","63.3"
"r_21","0","2","2020Q3","perc","49.7"
"r_21","1","0","2020Q3","perc","59.1"
"r_21","1","1","2020Q3","perc","65.5"
"r_21","1","2","2020Q3","perc","53.3"
"r_21","2","0","2020Q3","perc","48.7"
"r_21","2","1","2020Q3","perc","57.7"
"r_21","2","2","2020Q3","perc","39.9"
"r_22","0","0","2020Q4","perc","55.8"
"r_22","0","1","2020Q4","perc","63.1"
"r_22","0","2","2020Q4","perc","49.1"
"r_22","1","0","2020Q4","perc","59.2"
"r_22","1","1","2020Q4","perc","65.8"
"r_22","1","2","2020Q4","perc","53.3"
"r_22","2","0","2020Q4","perc","47"
"r_22","2","1","2020Q4","perc","56.6"
"r_22","2","2","2020Q4","perc","37.5"
"r_31","0","0","2023Q1","perc","55.6"
"r_31","0","1","2023Q1","perc","61.9"
"r_31","0","2","2023Q1","perc","49.9"
"r_31","1","0","2023Q1","perc","58.7"
"r_31","1","1","2023Q1","perc","64.6"
"r_31","1","2","2023Q1","perc","53.6"
"r_31","2","0","2023Q1","perc","46.9"
"r_31","2","1","2023Q1","perc","54.7"
"r_31","2","2","2023Q1","perc","39.4"
"r_32","0","0","2023Q2","perc","55.5"
"r_32","0","1","2023Q2","perc","62"
"r_32","0","2","2023Q2","perc","49.6"
"r_32","1","0","2023Q2","perc","58.6"
"r_32","1","1","2023Q2","perc","64.6"
"r_32","1","2","2023Q2","perc","53.3"
"r_32","2","0","2023Q2","perc","46.9"
"r_32","2","1","2023Q2","perc","55.1"
"r_32","2","2","2023Q2","perc","39.1"
"r_33","0","0","2023Q3","perc","56.1"
"r_33","0","1","2023Q3","perc","62.6"
"r_33","0","2","2023Q3","perc","50.3"
"r_33","1","0","2023Q3","perc","59.3"
"r_33","1","1","2023Q3","perc","65.2"
"r_33","1","2","2023Q3","perc","54.1"
"r_33","2","0","2023Q3","perc","47.5"
"r_33","2","1","2023Q3","perc","55.9"
"r_33","2","2","2023Q3","perc","39.5"
"r_34","0","0","2022Q1","perc","54.3"
"r_34","0","1","2022Q1","perc","60.7"
"r_34","0","2","2022Q1","perc","48.6"
"r_34","1","0","2022Q1","perc","57.8"
"r_34","1","1","2022Q1","perc","63.7"
"r_34","1","2","2022Q1","perc","52.7"
"r_34","2","0","2022Q1","perc","44.8"
"r_34","2","1","2022Q1","perc","52.8"
"r_34","2","2","2022Q1","perc","37.1"
"r_35","0","0","2022Q2","perc","55.1"
"r_35","0","1","2022Q2","perc","61.8"
"r_35","0","2","2022Q2","perc","49.1"
"r_35","1","0","2022Q2","perc","58.4"
"r_35","1","1","2022Q2","perc","64.5"
"r_35","1","2","2022Q2","perc","53.1"
"r_35","2","0","2022Q2","perc","46.2"
"r_35","2","1","2022Q2","perc","54.9"
"r_35","2","2","2022Q2","perc","37.8"
"r_36","0","0","2022Q3","perc","56.3"
"r_36","0","1","2022Q3","perc","63.3"
"r_36","0","2","2022Q3","perc","49.9"
"r_36","1","0","2022Q3","perc","59.5"
"r_36","1","1","2022Q3","perc","65.9"
"r_36","1","2","2022Q3","perc","53.9"
"r_36","2","0","2022Q3","perc","47.3"
"r_36","2","1","2022Q3","perc","56.3"
"r_36","2","2","2022Q3","perc","38.6"
"r_37","0","0","2022Q4","perc","56.1"
"r_37","0","1","2022Q4","perc","62.7"
"r_37","0","2","2022Q4","perc","50"
"r_37","1","0","2022Q4","perc","59.2"
"r_37","1","1","2022Q4","perc","65.3"
"r_37","1","2","2022Q4","perc","53.9"
"r_37","2","0","2022Q4","perc","47.3"
"r_37","2","1","2022Q4","perc","56.1"
"r_37","2","2","2022Q4","perc","38.9"
"r_38","0","0","2023Q4","perc","55.4"
"r_38","0","1","2023Q4","perc","62.2"
"r_38","0","2","2023Q4","perc","49.2"
"r_38","1","0","2023Q4","perc","58.7"
"r_38","1","1","2023Q4","perc","64.8"
"r_38","1","2","2023Q4","perc","53.2"
"r_38","2","0","2023Q4","perc","46.5"
"r_38","2","1","2023Q4","perc","55.3"
"r_38","2","2","2023Q4","perc","38"
"r_39","0","0","2024Q1","perc","55.5"
"r_39","0","1","2024Q1","perc","62.3"
"r_39","0","2","2024Q1","perc","49.5"
"r_39","1","0","2024Q1","perc","58.5"
"r_39","1","1","2024Q1","perc","64.6"
"r_39","1","2","2024Q1","perc","53.1"
"r_39","2","0","2024Q1","perc","47.4"
"r_39","2","1","2024Q1","perc","56"
"r_39","2","2","2024Q1","perc","39"
"r_40","0","0","2021Q1","perc","54.2"
"r_40","0","1","2021Q1","perc","61.1"
"r_40","0","2","2021Q1","perc","47.9"
"r_40","1","0","2021Q1","perc","57.8"
"r_40","1","1","2021Q1","perc","64.2"
"r_40","1","2","2021Q1","perc","52.3"
"r_40","2","0","2021Q1","perc","44.5"
"r_40","2","1","2021Q1","perc","53.5"
"r_40","2","2","2021Q1","perc","35.8"
"r_41","0","0","2021Q2","perc","54.4"
"r_41","0","1","2021Q2","perc","61.3"
"r_41","0","2","2021Q2","perc","48.3"
"r_41","1","0","2021Q2","perc","57.8"
"r_41","1","1","2021Q2","perc","64"
"r_41","1","2","2021Q2","perc","52.5"
"r_41","2","0","2021Q2","perc","45.3"
"r_41","2","1","2021Q2","perc","54.4"
"r_41","2","2","2021Q2","perc","36.5"
"r_42","0","0","2021Q3","perc","55.1"
"r_42","0","1","2021Q3","perc","62"
"r_42","0","2","2021Q3","perc","48.8"
"r_42","1","0","2021Q3","perc","58.4"
"r_42","1","1","2021Q3","perc","64.7"
"r_42","1","2","2021Q3","perc","52.9"
"r_42","2","0","2021Q3","perc","46.2"
"r_42","2","1","2021Q3","perc","55.1"
"r_42","2","2","2021Q3","perc","37.5"
"r_43","0","0","2021Q4","perc","54.2"
"r_43","0","1","2021Q4","perc","61"
"r_43","0","2","2021Q4","perc","48"
"r_43","1","0","2021Q4","perc","57.6"
"r_43","1","1","2021Q4","perc","63.8"
"r_43","1","2","2021Q4","perc","52"
"r_43","2","0","2021Q4","perc","45"
"r_43","2","1","2021Q4","perc","53.7"
"r_43","2","2","2021Q4","perc","36.6"
"r_44","0","0","2024Q2","perc","55.5"
"r_44","0","1","2024Q2","perc","62.1"
"r_44","0","2","2024Q2","perc","49.6"
"r_44","1","0","2024Q2","perc","58.3"
"r_44","1","1","2024Q2","perc","64.4"
"r_44","1","2","2024Q2","perc","53"
"r_44","2","0","2024Q2","perc","47.9"
"r_44","2","1","2024Q2","perc","56.3"
"r_44","2","2","2024Q2","perc","39.8"
"r_45","0","0","2024Q3","perc","55.8"
"r_45","0","1","2024Q3","perc","62.4"
"r_45","0","2","2024Q3","perc","49.8"
"r_45","1","0","2024Q3","perc","58.7"
"r_45","1","1","2024Q3","perc","64.8"
"r_45","1","2","2024Q3","perc","53.3"
"r_45","2","0","2024Q3","perc","47.8"
"r_45","2","1","2024Q3","perc","56.1"
"r_45","2","2","2024Q3","perc","39.8"
"r_46","0","0","2024Q4","perc","55.3"
"r_46","0","1","2024Q4","perc","61.8"
"r_46","0","2","2024Q4","perc","49.5"
"r_46","1","0","2024Q4","perc","58.6"
"r_46","1","1","2024Q4","perc","64.5"
"r_46","1","2","2024Q4","perc","53.3"
"r_46","2","0","2024Q4","perc","46.3"
"r_46","2","1","2024Q4","perc","54.4"
"r_46","2","2","2024Q4","perc","38.4"
"r_47","0","0","2025Q1","perc","54.9"
"r_47","0","1","2025Q1","perc","61.5"
"r_47","0","2","2025Q1","perc","49"
"r_47","1","0","2025Q1","perc","58.2"
"r_47","1","1","2025Q1","perc","64.3"
"r_47","1","2","2025Q1","perc","52.9"
"r_47","2","0","2025Q1","perc","45.8"
"r_47","2","1","2025Q1","perc","54.1"
"r_47","2","2","2025Q1","perc","37.8"
"r_48","0","0","2025Q2","perc","55.2"
"r_48","0","1","2025Q2","perc","61.7"
"r_48","0","2","2025Q2","perc","49.4"
"r_48","1","0","2025Q2","perc","58.1"
"r_48","1","1","2025Q2","perc","64.1"
"r_48","1","2","2025Q2","perc","52.8"
"r_48","2","0","2025Q2","perc","47.2"
"r_48","2","1","2025Q2","perc","55.3"
"r_48","2","2","2025Q2","perc","39.4"
"r_49","0","0","2025Q3","perc","55.5"
"r_49","0","1","2025Q3","perc","62"
"r_49","0","2","2025Q3","perc","49.7"
"r_49","1","0","2025Q3","perc","58.5"
"r_49","1","1","2025Q3","perc","64.5"
"r_49","1","2","2025Q3","perc","53.2"
"r_49","2","0","2025Q3","perc","47.3"
"r_49","2","1","2025Q3","perc","55.3"
"r_49","2","2","2025Q3","perc","39.5"
